gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Cfap298,0.071,1.193,0.719,-0.071,1.016,0.589,-1.193,-1.016,-0.426,-0.719,-0.589,0.426
Cul2,0.66,1.382,1.22,-0.66,0.659,0.51,-1.382,-0.659,-0.149,-1.22,-0.51,0.149
Pus3,0.102,-0.382,0.166,-0.102,-0.442,0.058,0.382,0.442,0.502,-0.166,-0.058,-0.502
Gm28314,,,,,,,,,,,,
Gm9320,0.427,0.073,0.053,-0.427,-0.326,-0.345,-0.073,0.326,-0.018,-0.053,0.345,0.018
Bnc2,0.202,0.72,-0.275,-0.202,0.475,-0.435,-0.72,-0.475,-0.91,0.275,0.435,0.91
Gm12136,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Zbed5,1.171,0.363,0.058,-1.171,-0.752,-1.032,-0.363,0.752,-0.281,-0.058,1.032,0.281
Taf7,0.462,0.607,0.422,-0.462,0.131,-0.038,-0.607,-0.131,-0.17,-0.422,0.038,0.17
Ptges,0.639,-1.752,-0.327,-0.639,-2.15,-0.887,1.752,2.15,1.329,0.327,0.887,-1.329
Gm13171,,,,,,,,,,,,
Smbd1,,,,,,,,,,,,
Rhd,-0.045,0.481,0.503,0.045,0.477,0.497,-0.481,-0.477,0.0,-0.503,-0.497,0.0
Adcy2,,,,,,,,,,,,
Havcr1,-0.307,0.0,0.0,0.307,0.311,0.331,0.0,-0.311,0.0,0.0,-0.331,0.0
Plekhg5,0.832,0.293,-1.739,-0.832,-0.498,-2.341,-0.293,0.498,-1.862,1.739,2.341,1.862
AC079938.2,,,,,,,,,,,,
Adgrb3,-0.482,-0.906,-1.17,0.482,-0.384,-0.623,0.906,0.384,-0.24,1.17,0.623,0.24
Gm8344,,,,,,,,,,,,
Gm37417,,,,,,,,,,,,
Ikbkb,-0.156,0.403,-0.052,0.156,0.511,0.096,-0.403,-0.511,-0.416,0.052,-0.096,0.416
Glyatl3,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Pdlim1,0.227,-1.484,0.429,-0.227,-1.563,0.184,1.484,1.563,1.751,-0.429,-0.184,-1.751
Synb,0.182,-0.536,-0.204,-0.182,-0.655,-0.353,0.536,0.655,0.305,0.204,0.353,-0.305
Gm16164,,,,,,,,,,,,
Gm10284,0.412,0.439,0.461,-0.412,0.0,0.0,-0.439,0.0,0.0,-0.461,0.0,0.0
Olfr567-ps1,,,,,,,,,,,,
Gm6869,0.424,-1.186,-0.522,-0.424,-1.385,-0.841,1.186,1.385,0.624,0.522,0.841,-0.624
Bhlhe41,0.183,1.205,0.269,-0.183,0.948,0.077,-1.205,-0.948,-0.877,-0.269,-0.077,0.877
Peli2,-1.363,-1.071,-1.005,1.363,0.276,0.341,1.071,-0.276,0.064,1.005,-0.341,-0.064
Cyp2g1,,,,,,,,,,,,
Papola,-1.92,-0.359,-0.157,1.92,1.427,1.611,0.359,-1.427,0.184,0.157,-1.611,-0.184
Med21,0.344,0.475,-0.621,-0.344,0.118,-0.882,-0.475,-0.118,-1.003,0.621,0.882,1.003
Gm37449,,,,,,,,,,,,
Rabggtb,-0.563,-0.739,-0.541,0.563,-0.159,0.023,0.739,0.159,0.182,0.541,-0.023,-0.182
Gm14976,0.253,-0.506,-0.092,-0.253,-0.699,-0.317,0.506,0.699,0.374,0.092,0.317,-0.374
Rbp1,-1.352,-0.857,-0.632,1.352,0.468,0.679,0.857,-0.468,0.212,0.632,-0.679,-0.212
Ighv1-1,,,,,,,,,,,,
Ccr9,-0.547,-1.615,-0.901,0.547,-0.97,-0.318,1.615,0.97,0.658,0.901,0.318,-0.658
Olfr995,,,,,,,,,,,,
Mrpl9,-0.006,0.364,-0.032,0.006,0.338,-0.024,-0.364,-0.338,-0.362,0.032,0.024,0.362
Orm2,0.0,-0.278,-0.25,0.0,-0.258,-0.233,0.278,0.258,0.026,0.25,0.233,-0.026
Gfm1,1.015,-0.516,0.067,-1.015,-1.399,-0.868,0.516,1.399,0.534,-0.067,0.868,-0.534
Celf1,-0.158,1.443,-0.782,0.158,1.462,-0.569,-1.443,-1.462,-2.032,0.782,0.569,2.032
Apof,-0.451,-0.417,0.177,0.451,0.034,0.577,0.417,-0.034,0.546,-0.177,-0.577,-0.546
Thbs3,-0.792,-1.297,-0.992,0.792,-0.45,-0.175,1.297,0.45,0.277,0.992,0.175,-0.277
Gm17794,-0.113,-0.079,-0.37,0.113,0.032,-0.229,0.079,-0.032,-0.262,0.37,0.229,0.262
Gm20730,,,,,,,,,,,,
Taar8c,,,,,,,,,,,,
Dmrta2,0.415,0.906,0.97,-0.415,0.456,0.514,-0.906,-0.456,0.056,-0.97,-0.514,-0.056
Gm12625,,,,,,,,,,,,
Tmem204,-0.481,0.354,0.706,0.481,0.759,1.075,-0.354,-0.759,0.335,-0.706,-1.075,-0.335
Zkscan8,-0.019,-0.425,-0.252,0.019,-0.371,-0.212,0.425,0.371,0.16,0.252,0.212,-0.16
Spcs3,-0.253,-0.717,-0.49,0.253,-0.423,-0.216,0.717,0.423,0.207,0.49,0.216,-0.207
Cdcp2,-0.124,-0.482,-0.713,0.124,-0.329,-0.543,0.482,0.329,-0.22,0.713,0.543,0.22
Rnf24,1.541,3.105,1.751,-1.541,1.421,0.18,-3.105,-1.421,-1.25,-1.751,-0.18,1.25
Ppp1r2-ps3,-0.457,0.513,-0.153,0.457,0.894,0.279,-0.513,-0.894,-0.617,0.153,-0.279,0.617
Olfr898,-0.421,-0.868,-0.662,0.421,-0.406,-0.218,0.868,0.406,0.19,0.662,0.218,-0.19
Gal3st4,,,,,,,,,,,,
Gm29452,,,,,,,,,,,,
Rsad1,1.188,-0.002,-0.355,-1.188,-1.096,-1.426,0.002,1.096,-0.324,0.355,1.426,0.324
Gpr152,-0.399,0.14,0.461,0.399,0.493,0.787,-0.14,-0.493,0.297,-0.461,-0.787,-0.297
Gm5514,0.0,0.0,-0.451,0.0,0.0,-0.416,0.0,0.0,-0.441,0.451,0.416,0.441
Gm12098,-0.032,0.244,0.302,0.032,0.253,0.306,-0.244,-0.253,0.052,-0.302,-0.306,-0.052
Lrrtm3,1.397,0.866,0.268,-1.397,-0.55,-1.087,-0.866,0.55,-0.562,-0.268,1.087,0.562
Gm18865,-0.307,0.0,0.0,0.307,0.311,0.331,0.0,-0.311,0.0,0.0,-0.331,0.0
Adgrf5,0.171,-0.264,-0.711,-0.171,-0.396,-0.797,0.264,0.396,-0.409,0.711,0.797,0.409
Slc25a1,0.417,0.319,0.095,-0.417,-0.091,-0.296,-0.319,0.091,-0.205,-0.095,0.296,0.205
Olfr581-ps1,,,,,,,,,,,,
Gm49453,,,,,,,,,,,,
Igkv2-107,,,,,,,,,,,,
Tcaf1,1.18,1.029,0.189,-1.18,-0.147,-0.906,-1.029,0.147,-0.765,-0.189,0.906,0.765
Gm5694,,,,,,,,,,,,
Gm14915,-0.111,-0.281,0.265,0.111,-0.152,0.344,0.281,0.152,0.502,-0.265,-0.344,-0.502
Cd151,-0.518,-0.718,-0.462,0.518,-0.175,0.057,0.718,0.175,0.234,0.462,-0.057,-0.234
Esrra,-0.566,0.15,0.287,0.566,0.656,0.781,-0.15,-0.656,0.125,-0.287,-0.781,-0.125
Slc43a2,-2.482,-0.123,-0.959,2.482,2.158,1.394,0.123,-2.158,-0.765,0.959,-1.394,0.765
Gm47145,0.047,0.086,-0.604,-0.047,0.035,-0.593,-0.086,-0.035,-0.631,0.604,0.593,0.631
Gm8696,1.303,0.252,-0.145,-1.303,-0.99,-1.343,-0.252,0.99,-0.364,0.145,1.343,0.364
Lenep,,,,,,,,,,,,
Gm20802,,,,,,,,,,,,
Acat3,-1.032,-1.511,-0.95,1.032,-0.481,0.065,1.511,0.481,0.538,0.95,-0.065,-0.538
Vmn1r181,0.635,-0.448,-0.19,-0.635,-0.991,-0.759,0.448,0.991,0.238,0.19,0.759,-0.238
1700016K19Rik,0.0,-0.296,0.0,0.0,-0.275,0.0,0.296,0.275,0.32,0.0,0.0,-0.32
Taf3,0.784,1.572,1.588,-0.784,0.72,0.733,-1.572,-0.72,0.011,-1.588,-0.733,-0.011
Coa7,0.833,1.118,0.618,-0.833,0.257,-0.203,-1.118,-0.257,-0.463,-0.618,0.203,0.463
Gm382,,,,,,,,,,,,
Gm21875,,,,,,,,,,,,
Prss40,,,,,,,,,,,,
Tex12,,,,,,,,,,,,
Gm14823,,,,,,,,,,,,
Topbp1,-0.532,-1.015,-0.227,0.532,-0.441,0.279,1.015,0.441,0.72,0.227,-0.279,-0.72
4930407I10Rik,0.0,-0.5,0.0,0.0,-0.46,0.0,0.5,0.46,0.505,0.0,0.0,-0.505
Gm14125,,,,,,,,,,,,
Gla,-0.087,-0.992,-0.208,0.087,-0.825,-0.11,0.992,0.825,0.719,0.208,0.11,-0.719
Gm8518,-0.184,-0.137,0.694,0.184,0.044,0.814,0.137,-0.044,0.772,-0.694,-0.814,-0.772
Gm18421,,,,,,,,,,,,
Htra4,-1.366,-0.85,-0.359,1.366,0.481,0.942,0.85,-0.481,0.46,0.359,-0.942,-0.46
Gm6062,0.254,0.65,-0.148,-0.254,0.354,-0.366,-0.65,-0.354,-0.734,0.148,0.366,0.734
Dnah12,0.224,-0.099,1.341,-0.224,-0.296,1.039,0.099,0.296,1.334,-1.341,-1.039,-1.334
Gm15483,0.603,0.493,1.284,-0.603,-0.108,0.684,-0.493,0.108,0.79,-1.284,-0.684,-0.79
Gm6885,0.216,0.243,-0.042,-0.216,0.0,-0.235,-0.243,0.0,-0.26,0.042,0.235,0.26
Apoc2,0.218,-0.082,0.266,-0.218,-0.273,0.0,0.082,0.273,0.318,-0.266,0.0,-0.318
Kdm5d,-0.465,-0.136,0.276,0.465,0.301,0.677,0.136,-0.301,0.376,-0.276,-0.677,-0.376
Fam228b,-0.39,-0.522,-1.15,0.39,-0.12,-0.697,0.522,0.12,-0.579,1.15,0.697,0.579
Gm20821,,,,,,,,,,,,
Haspin,0.216,-0.149,0.437,-0.216,-0.334,0.201,0.149,0.334,0.535,-0.437,-0.201,-0.535
Gm15364,,,,,,,,,,,,
Mrpl46,0.149,-0.253,0.093,-0.149,-0.367,-0.051,0.253,0.367,0.317,-0.093,0.051,-0.317
A1bg,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Gm28618,,,,,,,,,,,,
Adat1,-0.125,-2.104,-1.068,0.125,-1.801,-0.858,2.104,1.801,0.954,1.068,0.858,-0.954
Gm21773,,,,,,,,,,,,
Gm49370,,,,,,,,,,,,
Gm5541,,,,,,,,,,,,
Prrg2,0.816,0.271,0.243,-0.816,-0.506,-0.534,-0.271,0.506,-0.027,-0.243,0.534,0.027
Gm7727,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Abcd2,-1.564,-1.107,-0.835,1.564,0.425,0.679,1.107,-0.425,0.253,0.835,-0.679,-0.253
Cacna1h,0.008,-0.139,1.241,-0.008,-0.136,1.172,0.139,0.136,1.275,-1.241,-1.172,-1.275
Cyp4f39,2.023,0.819,0.706,-2.023,-1.186,-1.267,-0.819,1.186,-0.097,-0.706,1.267,0.097
AC133941.1,-0.128,0.312,-0.809,0.128,0.401,-0.607,-0.312,-0.401,-1.031,0.809,0.607,1.031
Gm16125,,,,,,,,,,,,
Olfr636-ps1,,,,,,,,,,,,
Gm45756,-0.045,-0.224,-0.177,0.045,-0.163,-0.119,0.224,0.163,0.044,0.177,0.119,-0.044
Grcc10,0.136,0.751,0.655,-0.136,0.562,0.474,-0.751,-0.562,-0.089,-0.655,-0.474,0.089
Tmem141,1.36,0.529,0.35,-1.36,-0.779,-0.933,-0.529,0.779,-0.161,-0.35,0.933,0.161
Ccdc61,1.402,0.291,0.885,-1.402,-1.014,-0.476,-0.291,1.014,0.541,-0.885,0.476,-0.541
Ighv10-2,,,,,,,,,,,,
Tmprss4,0.54,-0.389,0.172,-0.54,-0.857,-0.334,0.389,0.857,0.51,-0.172,0.334,-0.51
Gm19921,,,,,,,,,,,,
Gm7530,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Lsm3,0.206,-1.175,-0.552,-0.206,-1.26,-0.692,1.175,1.26,0.57,0.552,0.692,-0.57
Plg,,,,,,,,,,,,
Ighv1-80,-0.915,-0.095,-0.799,0.915,0.732,0.111,0.095,-0.732,-0.628,0.799,-0.111,0.628
Cidea,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Trdv2-2,0.287,0.539,-0.222,-0.287,0.229,-0.466,-0.539,-0.229,-0.697,0.222,0.466,0.697
Dcun1d1,-0.981,0.37,0.76,0.981,1.236,1.592,-0.37,-1.236,0.356,-0.76,-1.592,-0.356
Vmn2r13,-0.72,-1.071,-0.91,0.72,-0.315,-0.167,1.071,0.315,0.151,0.91,0.167,-0.151
Gm7079,0.117,0.491,0.131,-0.117,0.339,0.012,-0.491,-0.339,-0.328,-0.131,-0.012,0.328
Gm18643,0.0,-0.296,0.0,0.0,-0.275,0.0,0.296,0.275,0.32,0.0,0.0,-0.32
Gm15928,-0.183,0.198,-0.091,0.183,0.349,0.085,-0.198,-0.349,-0.266,0.091,-0.085,0.266
Gm20498,-1.258,-1.549,-0.882,1.258,-0.261,0.352,1.549,0.261,0.617,0.882,-0.352,-0.617
Arc,-0.216,-0.689,-0.107,0.216,-0.432,0.1,0.689,0.432,0.534,0.107,-0.1,-0.534
Jak3,-0.084,0.881,0.071,0.084,0.881,0.141,-0.881,-0.881,-0.741,-0.071,-0.141,0.741
Prag1,-1.339,2.742,-0.439,1.339,3.728,0.823,-2.742,-3.728,-2.91,0.439,-0.823,2.91
Gm6477,0.649,-0.029,0.223,-0.649,-0.626,-0.4,0.029,0.626,0.231,-0.223,0.4,-0.231
Gm5964,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Tlr9,0.402,0.235,-0.273,-0.402,-0.157,-0.618,-0.235,0.157,-0.465,0.273,0.618,0.465
Smu1,0.898,-0.878,0.666,-0.898,-1.622,-0.213,0.878,1.622,1.411,-0.666,0.213,-1.411
Ppip5k2,-0.182,-0.519,0.083,0.182,-0.307,0.243,0.519,0.307,0.55,-0.083,-0.243,-0.55
Map2k7,-1.454,1.544,-0.04,1.454,2.738,1.294,-1.544,-2.738,-1.451,0.04,-1.294,1.451
Gm45063,,,,,,,,,,,,
Aqr,1.297,-0.476,0.733,-1.297,-1.62,-0.516,0.476,1.62,1.105,-0.733,0.516,-1.105
Hoxb9,0.213,0.253,0.602,-0.213,0.036,0.349,-0.253,-0.036,0.313,-0.602,-0.349,-0.313
Vmn1r168,-0.418,-0.135,-0.754,0.418,0.26,-0.302,0.135,-0.26,-0.565,0.754,0.302,0.565
Zfpm2,-0.432,-0.41,-0.114,0.432,0.02,0.29,0.41,-0.02,0.27,0.114,-0.29,-0.27
Lce3d,,,,,,,,,,,,
C87977,0.0,0.0,-0.25,0.0,0.0,-0.233,0.0,0.0,-0.258,0.25,0.233,0.258
Gm6853,-0.226,0.794,-0.353,0.226,0.934,-0.114,-0.794,-0.934,-1.055,0.353,0.114,1.055
Il9r,-0.2,0.894,-0.408,0.2,0.999,-0.187,-0.894,-0.999,-1.195,0.408,0.187,1.195
Gm11486,,,,,,,,,,,,
Pmp2,,,,,,,,,,,,
Gm5454,,,,,,,,,,,,
Gm21039,,,,,,,,,,,,
Hrh3,0.273,-0.064,0.322,-0.273,-0.311,0.0,0.064,0.311,0.356,-0.322,0.0,-0.356
Gm43239,,,,,,,,,,,,
Meox1,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Trappc12,-0.181,-0.185,0.178,0.181,-0.004,0.328,0.185,0.004,0.332,-0.178,-0.328,-0.332
Gm49110,0.0,-0.761,0.0,0.0,-0.695,0.0,0.761,0.695,0.741,0.0,0.0,-0.741
Ap2a2,0.387,-1.293,0.074,-0.387,-1.533,-0.286,1.293,1.533,1.249,-0.074,0.286,-1.249
Ankrd34c,0.21,-0.4,0.701,-0.21,-0.552,0.464,0.4,0.552,0.997,-0.701,-0.464,-0.997
Gm4454,,,,,,,,,,,,
Csdc2,-1.934,-1.399,-1.106,1.934,0.506,0.786,1.399,-0.506,0.279,1.106,-0.786,-0.279
Ifi214,-0.619,-0.745,-0.403,0.619,-0.114,0.198,0.745,0.114,0.313,0.403,-0.198,-0.313
Fbxw2,0.438,-0.011,0.97,-0.438,-0.41,0.485,0.011,0.41,0.896,-0.97,-0.485,-0.896
Rnf144a,-0.071,-0.486,0.491,0.071,-0.378,0.514,0.486,0.378,0.893,-0.491,-0.514,-0.893
Gm9529,,,,,,,,,,,,
Mlst8,-0.135,-0.465,0.543,0.135,-0.301,0.619,0.465,0.301,0.924,-0.543,-0.619,-0.924
Mup-ps4,,,,,,,,,,,,
Rhox7a,,,,,,,,,,,,
Allc,,,,,,,,,,,,
Ctnnbl1,0.338,-1.047,1.067,-0.338,-1.265,0.665,1.047,1.265,1.932,-1.067,-0.665,-1.932
Spink6,,,,,,,,,,,,
Tdrd9,-0.307,0.0,0.0,0.307,0.311,0.331,0.0,-0.311,0.0,0.0,-0.331,0.0
Gm8822,-0.22,0.013,-0.011,0.22,0.213,0.192,-0.013,-0.213,-0.022,0.011,-0.192,0.022
Gm29435,,,,,,,,,,,,
Gm8939,,,,,,,,,,,,
Gm12929,0.572,0.6,0.622,-0.572,0.0,0.0,-0.6,0.0,0.0,-0.622,0.0,0.0
Prdx2-ps2,,,,,,,,,,,,
Rin1,-2.003,-0.831,-1.492,2.003,1.067,0.486,0.831,-1.067,-0.592,1.492,-0.486,0.592
Olfr1107,-0.106,0.244,-0.038,0.106,0.32,0.062,-0.244,-0.32,-0.258,0.038,-0.062,0.258
Gm18959,-0.319,-0.534,-0.455,0.319,-0.188,-0.118,0.534,0.188,0.071,0.455,0.118,-0.071
Ripk2,-0.504,-0.015,0.013,0.504,0.448,0.475,0.015,-0.448,0.026,-0.013,-0.475,-0.026
Mthfsl,0.733,1.123,0.935,-0.733,0.355,0.181,-1.123,-0.355,-0.174,-0.935,-0.181,0.174
Gm4930,,,,,,,,,,,,
Fam83c,-0.637,-0.454,0.165,0.637,0.17,0.733,0.454,-0.17,0.568,-0.165,-0.733,-0.568
Gm13776,,,,,,,,,,,,
Diablo,0.276,-0.579,0.379,-0.276,-0.781,0.093,0.579,0.781,0.878,-0.379,-0.093,-0.878
Rps16,0.716,5.39,4.102,-0.716,4.27,3.092,-5.39,-4.27,-1.18,-4.102,-3.092,1.18
Extl3,-2.852,-1.314,-0.34,2.852,1.409,2.3,1.314,-1.409,0.892,0.34,-2.3,-0.892
Gm43743,-0.026,0.648,-0.398,0.026,0.634,-0.349,-0.648,-0.634,-0.961,0.398,0.349,0.961
Gm44782,,,,,,,,,,,,
Gm44795,,,,,,,,,,,,
Gm49281,,,,,,,,,,,,
Gm12543,2.169,-0.556,-0.859,-2.169,-2.477,-2.694,0.556,2.477,-0.277,0.859,2.694,0.277
Zfp870,-0.258,-1.892,-0.216,0.258,-1.488,0.039,1.892,1.488,1.53,0.216,-0.039,-1.53
Gm14698,0.009,0.209,0.018,-0.009,0.183,0.008,-0.209,-0.183,-0.175,-0.018,-0.008,0.175
Nus1,0.257,0.939,1.154,-0.257,0.621,0.817,-0.939,-0.621,0.196,-1.154,-0.817,-0.196
Gm5010,,,,,,,,,,,,
Pcdhb20,,,,,,,,,,,,
Flvcr1,1.161,0.08,0.731,-1.161,-0.988,-0.397,-0.08,0.988,0.594,-0.731,0.397,-0.594
Ddx41,1.049,0.66,0.427,-1.049,-0.358,-0.573,-0.66,0.358,-0.214,-0.427,0.573,0.214
Hint1,0.84,-0.319,0.667,-0.84,-1.059,-0.159,0.319,1.059,0.901,-0.667,0.159,-0.901
1110059E24Rik,-0.492,-0.867,-1.283,0.492,-0.339,-0.721,0.867,0.339,-0.385,1.283,0.721,0.385
Gm9103,-0.281,-0.726,-0.599,0.281,-0.404,-0.287,0.726,0.404,0.12,0.599,0.287,-0.12
Rd3l,,,,,,,,,,,,
Gm9632,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Tep1,0.141,1.755,-0.204,-0.141,1.474,-0.315,-1.755,-1.474,-1.791,0.204,0.315,1.791
Tbx18,-0.526,-0.276,-0.815,0.526,0.23,-0.259,0.276,-0.23,-0.492,0.815,0.259,0.492
Gm28150,,,,,,,,,,,,
Nell2,,,,,,,,,,,,
Gm14716,,,,,,,,,,,,
Abcc2,0.381,-0.179,-1.241,-0.381,-0.497,-1.457,0.179,0.497,-0.918,1.241,1.457,0.918
Tmem237,-0.042,-0.537,-0.365,0.042,-0.451,-0.294,0.537,0.451,0.157,0.365,0.294,-0.157
Gm21663,,,,,,,,,,,,
Gm43723,,,,,,,,,,,,
Gm29179,,,,,,,,,,,,
Nek10,-0.685,-0.144,-1.118,0.685,0.494,-0.393,0.144,-0.494,-0.888,1.118,0.393,0.888
Olfr136,,,,,,,,,,,,
Loxl3,-1.618,-0.093,-1.464,1.618,1.354,0.184,0.093,-1.354,-1.209,1.464,-0.184,1.209
Ighv3-5,,,,,,,,,,,,
Gm14113,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Pcgf1,0.651,-0.012,0.474,-0.651,-0.609,-0.167,0.012,0.609,0.445,-0.474,0.167,-0.445
Igkv12-66,,,,,,,,,,,,
Gm17129,,,,,,,,,,,,
AC122861.3,0.0,0.0,-0.25,0.0,0.0,-0.233,0.0,0.0,-0.258,0.25,0.233,0.258
Gm9144,0.135,1.631,0.258,-0.135,1.417,0.111,-1.631,-1.417,-1.322,-0.258,-0.111,1.322
Pabpc5,,,,,,,,,,,,
Prap1,,,,,,,,,,,,
Rpl7a-ps5,-0.042,1.046,-0.165,0.042,1.007,-0.112,-1.046,-1.007,-1.122,0.165,0.112,1.122
Washc5,-0.091,-0.187,0.88,0.091,-0.088,0.887,0.187,0.088,0.976,-0.88,-0.887,-0.976
Pou3f3,-0.855,-0.585,-0.058,0.855,0.25,0.734,0.585,-0.25,0.485,0.058,-0.734,-0.485
Erc1,-1.209,-0.781,-0.274,1.209,0.395,0.859,0.781,-0.395,0.465,0.274,-0.859,-0.465
Gm18829,0.317,0.35,0.408,-0.317,0.029,0.079,-0.35,-0.029,0.051,-0.408,-0.079,-0.051
Gm28361,,,,,,,,,,,,
Gm13889,1.818,0.281,0.961,-1.818,-1.545,-1.038,-0.281,1.545,0.635,-0.961,1.038,-0.635
Svs1,,,,,,,,,,,,
Lonrf1,0.678,1.194,0.335,-0.678,0.473,-0.322,-1.194,-0.473,-0.8,-0.335,0.322,0.8
Taf5l,-0.211,-1.06,-0.299,0.211,-0.775,-0.08,1.06,0.775,0.696,0.299,0.08,-0.696
Mgst3,0.487,-1.05,0.238,-0.487,-1.402,-0.233,1.05,1.402,1.183,-0.238,0.233,-1.183
Bcap29,0.767,0.16,0.928,-0.767,-0.556,0.143,-0.16,0.556,0.701,-0.928,-0.143,-0.701
Pygb,-0.72,-0.325,0.342,0.72,0.361,0.97,0.325,-0.361,0.609,-0.342,-0.97,-0.609
Gm47816,,,,,,,,,,,,
Hspb1,-0.311,-0.647,0.0,0.311,-0.295,0.334,0.647,0.295,0.638,0.0,-0.334,-0.638
Tfam,1.302,0.257,0.669,-1.302,-0.955,-0.581,-0.257,0.955,0.375,-0.669,0.581,-0.375
Gm8980,,,,,,,,,,,,
Gm45146,,,,,,,,,,,,
Cdr1,,,,,,,,,,,,
Ahsa2,0.919,0.564,-0.258,-0.919,-0.326,-1.077,-0.564,0.326,-0.752,0.258,1.077,0.752
Gm378,,,,,,,,,,,,
Gm49994,,,,,,,,,,,,
Gm8096,0.217,-0.084,-0.038,-0.217,-0.275,-0.233,0.084,0.275,0.042,0.038,0.233,-0.042
Mboat2,-0.177,0.105,-0.291,0.177,0.258,-0.101,-0.105,-0.258,-0.362,0.291,0.101,0.362
Gm14891,-0.277,0.509,-1.226,0.277,0.715,-0.866,-0.509,-0.715,-1.497,1.226,0.866,1.497
Slc30a2,0.188,-0.191,0.237,-0.188,-0.347,0.0,0.191,0.347,0.391,-0.237,0.0,-0.391
Ranbp2,0.074,-0.043,0.323,-0.074,-0.107,0.227,0.043,0.107,0.334,-0.323,-0.227,-0.334
Tspan14,-1.95,-1.514,-0.6,1.95,0.403,1.239,1.514,-0.403,0.837,0.6,-1.239,-0.837
Gm6218,0.098,0.55,-0.274,-0.098,0.414,-0.34,-0.55,-0.414,-0.757,0.274,0.34,0.757
Gm15206,,,,,,,,,,,,
Gm3544,,,,,,,,,,,,
Psg-ps1,,,,,,,,,,,,
Gm8534,-0.13,-0.106,-0.548,0.13,0.022,-0.37,0.106,-0.022,-0.394,0.548,0.37,0.394
Gm34023,,,,,,,,,,,,
Gm12751,-1.157,-0.916,-1.167,1.157,0.223,-0.004,0.916,-0.223,-0.228,1.167,0.004,0.228
Xlr3b,0.087,0.514,0.34,-0.087,0.39,0.231,-0.514,-0.39,-0.159,-0.34,-0.231,0.159
Eps8l3,0.0,0.0,-0.25,0.0,0.0,-0.233,0.0,0.0,-0.258,0.25,0.233,0.258
Olfml2a,-0.218,-0.506,0.128,0.218,-0.261,0.318,0.506,0.261,0.581,-0.128,-0.318,-0.581
Actl6a,0.115,-1.022,-0.304,-0.115,-1.038,-0.383,1.022,1.038,0.656,0.304,0.383,-0.656
Gm13827,0.612,0.037,-0.418,-0.612,-0.54,-0.925,-0.037,0.54,-0.416,0.418,0.925,0.416
Abhd5,0.865,0.54,-0.356,-0.865,-0.297,-1.119,-0.54,0.297,-0.82,0.356,1.119,0.82
Rhox4a,0.075,0.419,-0.998,-0.075,0.315,-0.972,-0.419,-0.315,-1.284,0.998,0.972,1.284
Gm12355,-0.328,0.534,0.111,0.328,0.785,0.403,-0.534,-0.785,-0.397,-0.111,-0.403,0.397
Cabs1,,,,,,,,,,,,
Mipol1,0.844,0.954,0.191,-0.844,0.096,-0.613,-0.954,-0.096,-0.713,-0.191,0.613,0.713
Tcrg-V3,-0.228,-0.413,-0.715,0.228,-0.168,-0.444,0.413,0.168,-0.28,0.715,0.444,0.28
Rps11-ps3,0.04,0.657,0.345,-0.04,0.566,0.28,-0.657,-0.566,-0.281,-0.345,-0.28,0.281
Gm9359,,,,,,,,,,,,
Gm8108,-0.307,0.0,0.0,0.307,0.311,0.331,0.0,-0.311,0.0,0.0,-0.331,0.0
Resp18,,,,,,,,,,,,
Dvl3,-0.526,-0.31,-0.922,0.526,0.198,-0.36,0.31,-0.198,-0.56,0.922,0.36,0.56
Pxn,-1.917,-1.246,-0.723,1.917,0.615,1.093,1.246,-0.615,0.479,0.723,-1.093,-0.479
Vnn3,0.179,1.392,0.465,-0.179,1.137,0.263,-1.392,-1.137,-0.879,-0.465,-0.263,0.879
Fgd2,-0.288,-0.541,-0.302,0.288,-0.232,-0.012,0.541,0.232,0.221,0.302,0.012,-0.221
Gm48398,-0.043,-0.196,0.134,0.043,-0.139,0.162,0.196,0.139,0.304,-0.134,-0.162,-0.304
Amd-ps6,,,,,,,,,,,,
Ccn6,,,,,,,,,,,,
