gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Gm45796,,,,,,,,,,,,
Tnfsf9,0.397,0.326,0.321,0.397,0.905,0.901,0.326,0.905,0.995,0.321,0.901,0.995
Gm48580,,,,,,,,,,,,
E2f3,0.317,0.414,0.157,0.317,0.865,0.707,0.414,0.865,0.584,0.157,0.707,0.584
H2-Q6,0.556,0.629,0.362,0.556,0.923,0.768,0.629,0.923,0.695,0.362,0.768,0.695
Gm48774,0.142,0.376,0.196,0.142,0.593,0.871,0.376,0.593,0.709,0.196,0.871,0.709
Bbip1,0.416,0.636,0.682,0.416,0.239,0.262,0.636,0.239,0.952,0.682,0.262,0.952
Rassf8,0.515,0.503,0.43,0.515,0.994,0.917,0.503,0.994,0.907,0.43,0.917,0.907
A130010J15Rik,0.513,0.217,0.893,0.513,0.084,0.47,0.217,0.084,0.314,0.893,0.47,0.314
Hdgfl3,0.854,0.246,0.595,0.854,0.22,0.514,0.246,0.22,0.563,0.595,0.514,0.563
Pstpip1,0.39,0.557,0.693,0.39,0.803,0.67,0.557,0.803,0.86,0.693,0.67,0.86
Gm47909,,,,,,,,,,,,
Gm26976,0.758,1.0,0.768,0.758,0.756,0.989,1.0,0.756,0.765,0.768,0.989,0.765
Ddhd2,0.956,0.339,0.994,0.956,0.356,0.965,0.339,0.356,0.378,0.994,0.965,0.378
Hipk4,0.5,0.767,0.832,0.5,0.374,0.414,0.767,0.374,0.938,0.832,0.414,0.938
Figla,,,,,,,,,,,,
Igkv4-83,,,,,,,,,,,,
Lor,,,,,,,,,,,,
Gm45473,0.186,0.437,0.711,0.186,0.625,0.408,0.437,0.625,0.725,0.711,0.408,0.725
Spata31,,,,,,,,,,,,
Acot2,0.609,0.791,0.924,0.609,0.477,0.701,0.791,0.477,0.741,0.924,0.701,0.741
2700081O15Rik,0.484,0.001,0.857,0.484,0.0,0.631,0.001,0.0,0.001,0.857,0.631,0.001
Vmn1r55,0.614,0.64,0.941,0.614,0.375,0.694,0.64,0.375,0.62,0.941,0.694,0.62
Gm38295,,,,,,,,,,,,
Gm3785,,,,,,,,,,,,
Klrg1,0.0,0.0,0.005,0.0,0.485,0.227,0.0,0.485,0.056,0.005,0.227,0.056
Olfr1483-ps1,,,,,,,,,,,,
Tas1r2,,,,,,,,,,,,
Gm20537,0.896,0.959,0.698,0.896,0.868,0.815,0.959,0.868,0.687,0.698,0.815,0.687
Trim7,0.601,0.043,0.516,0.601,0.022,0.292,0.043,0.022,0.198,0.516,0.292,0.198
Ighv5-12,0.587,1.0,1.0,0.587,0.6,0.586,1.0,0.6,1.0,1.0,0.586,1.0
Traj7,0.233,0.693,0.425,0.233,0.464,0.713,0.693,0.464,0.712,0.425,0.713,0.712
1700018G05Rik,,,,,,,,,,,,
Gm12640,,,,,,,,,,,,
Vmn1r-ps15,0.912,0.075,0.952,0.912,0.126,0.963,0.075,0.126,0.113,0.952,0.963,0.113
Svs3a,,,,,,,,,,,,
Gm37085,,,,,,,,,,,,
Vmn1r-ps148,,,,,,,,,,,,
Olfr1064-ps1,,,,,,,,,,,,
Atp4a,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Gpat2,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Gm48120,,,,,,,,,,,,
Gm48552,0.328,0.272,0.51,0.328,0.91,0.762,0.272,0.91,0.677,0.51,0.762,0.677
Gm29470,,,,,,,,,,,,
Qtrt1,0.531,0.94,0.669,0.531,0.612,0.851,0.94,0.612,0.747,0.669,0.851,0.747
Med22,0.219,0.156,0.694,0.219,0.865,0.443,0.156,0.865,0.348,0.694,0.443,0.348
Trps1,0.898,0.117,0.744,0.898,0.122,0.856,0.117,0.122,0.083,0.744,0.856,0.083
Muc5ac,,,,,,,,,,,,
Mx2,0.19,0.596,0.137,0.19,0.092,0.867,0.596,0.092,0.065,0.137,0.867,0.065
Rhpn1,0.001,0.769,0.263,0.001,0.001,0.037,0.769,0.001,0.198,0.263,0.037,0.198
Aim2,0.339,0.324,0.137,0.339,0.076,0.629,0.324,0.076,0.024,0.137,0.629,0.024
Sept11,0.155,0.633,0.265,0.155,0.388,0.778,0.633,0.388,0.562,0.265,0.778,0.562
Gm44475,,,,,,,,,,,,
Olfr241-ps1,,,,,,,,,,,,
Malrd1,,,,,,,,,,,,
Ighv3-3,,,,,,,,,,,,
Gm11425,0.344,0.389,0.945,0.344,0.931,0.416,0.389,0.931,0.463,0.945,0.416,0.463
1700008P02Rik,,,,,,,,,,,,
Hace1,0.727,0.32,0.413,0.727,0.22,0.669,0.32,0.22,0.098,0.413,0.669,0.098
Ndufaf7,0.533,0.717,0.433,0.533,0.809,0.888,0.717,0.809,0.699,0.433,0.888,0.699
Gm9022,0.96,0.574,0.87,0.96,0.569,0.914,0.574,0.569,0.508,0.87,0.914,0.508
Sept9,0.147,0.202,0.338,0.147,0.873,0.653,0.202,0.873,0.772,0.338,0.653,0.772
9430025C20Rik,0.208,0.499,0.651,0.208,0.587,0.452,0.499,0.587,0.835,0.651,0.452,0.835
Igkv3-10,0.827,0.95,0.789,0.827,0.797,1.0,0.95,0.797,0.763,0.789,1.0,0.763
Gm7477,0.674,0.892,0.638,0.674,0.796,1.0,0.892,0.796,0.762,0.638,1.0,0.762
Mup-ps7,,,,,,,,,,,,
Gem,0.713,0.974,0.641,0.713,0.759,0.446,0.974,0.759,0.649,0.641,0.446,0.649
Gm7456,0.862,0.984,0.528,0.862,0.858,0.668,0.984,0.858,0.545,0.528,0.668,0.545
Rad9a,0.68,0.404,0.778,0.68,0.254,0.525,0.404,0.254,0.613,0.778,0.525,0.613
Hist1h2al,0.669,0.713,0.916,0.669,0.467,0.768,0.713,0.467,0.665,0.916,0.768,0.665
Gm14366,,,,,,,,,,,,
Syt10,,,,,,,,,,,,
Gm28665,,,,,,,,,,,,
Gm49837,,,,,,,,,,,,
Vmn2r-ps109,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm48044,,,,,,,,,,,,
Olfr626-ps1,,,,,,,,,,,,
Orc4,0.41,0.651,0.852,0.41,0.734,0.559,0.651,0.734,0.807,0.852,0.559,0.807
Gm21007,,,,,,,,,,,,
Gm14288,0.963,0.0,0.184,0.963,0.0,0.243,0.0,0.0,0.0,0.184,0.243,0.0
Ap3m1-ps,0.593,0.596,1.0,0.593,0.996,0.591,0.596,0.996,0.594,1.0,0.591,0.594
Gm49641,0.828,0.807,0.97,0.828,1.0,0.816,0.807,1.0,0.797,0.97,0.816,0.797
Gm48153,,,,,,,,,,,,
Susd5,,,,,,,,,,,,
Gm5742,0.829,0.808,0.968,0.829,1.0,0.814,0.808,1.0,0.795,0.968,0.814,0.795
Itpripl1,0.805,0.2,0.539,0.805,0.345,0.432,0.2,0.345,0.083,0.539,0.432,0.083
Gm48937,0.752,1.0,0.767,0.752,0.75,0.984,1.0,0.75,0.764,0.767,0.984,0.764
Vmn1r64,,,,,,,,,,,,
Olfr1406,0.339,0.324,0.692,0.339,0.985,0.214,0.324,0.985,0.204,0.692,0.214,0.204
Ank1,0.201,0.813,0.894,0.201,0.332,0.191,0.813,0.332,0.732,0.894,0.191,0.732
Slk,0.42,0.126,0.252,0.42,0.508,0.758,0.126,0.508,0.724,0.252,0.758,0.724
Vps4a,0.601,0.908,0.924,0.601,0.708,0.571,0.908,0.708,0.847,0.924,0.571,0.847
Crisp4,0.873,0.378,0.678,0.873,0.357,0.605,0.378,0.357,0.663,0.678,0.605,0.663
Gm28483,,,,,,,,,,,,
Ltb,0.941,0.002,0.721,0.941,0.006,0.694,0.002,0.006,0.002,0.721,0.694,0.002
Epas1,0.522,0.112,0.597,0.522,0.388,0.286,0.112,0.388,0.053,0.597,0.286,0.053
Gm13835,0.951,0.802,0.945,0.951,0.776,0.905,0.802,0.776,0.869,0.945,0.905,0.869
Gm14830,0.137,0.907,0.497,0.137,0.185,0.377,0.907,0.185,0.602,0.497,0.377,0.602
Olfr433,0.077,0.775,0.045,0.077,0.171,0.843,0.775,0.171,0.114,0.045,0.843,0.114
Hmgcl,0.971,0.173,0.662,0.971,0.226,0.715,0.173,0.226,0.395,0.662,0.715,0.395
Bcl2a1d,0.179,0.969,0.162,0.179,0.232,0.965,0.969,0.232,0.213,0.162,0.965,0.213
Dhrs13,0.209,0.346,0.47,0.209,0.042,0.619,0.346,0.042,0.124,0.47,0.619,0.124
Olfr730,0.94,0.871,0.583,0.94,0.829,0.663,0.871,0.829,0.513,0.583,0.663,0.513
Gm5672,,,,,,,,,,,,
Traj47,0.81,0.901,0.129,0.81,0.915,0.244,0.901,0.915,0.202,0.129,0.244,0.202
Dcdc2a,0.464,0.588,0.986,0.464,0.859,0.511,0.588,0.859,0.63,0.986,0.511,0.63
Gm20620,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Gm19238,0.578,0.396,0.75,0.578,0.79,0.823,0.396,0.79,0.622,0.75,0.823,0.622
Ctf2,0.705,0.782,0.862,0.705,0.549,0.612,0.782,0.549,0.925,0.862,0.612,0.925
Cntnap2,0.402,0.758,0.866,0.402,0.627,0.539,0.758,0.627,0.899,0.866,0.539,0.899
Nucb1,0.875,0.741,0.686,0.875,0.874,0.822,0.741,0.874,0.947,0.686,0.822,0.947
Gm19368,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Clcf1,0.294,0.343,0.815,0.294,0.068,0.239,0.343,0.068,0.512,0.815,0.239,0.512
Gm16138,0.903,0.92,0.486,0.903,0.984,0.609,0.92,0.984,0.594,0.486,0.609,0.594
Gm3453,,,,,,,,,,,,
Hoxa13,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Dag1,0.967,0.772,0.706,0.967,0.821,0.76,0.772,0.821,0.936,0.706,0.76,0.936
Tub,0.869,0.25,0.31,0.869,0.232,0.283,0.25,0.232,0.91,0.31,0.283,0.91
AC147026.2,,,,,,,,,,,,
Pon2,0.492,0.192,0.144,0.492,0.575,0.481,0.192,0.575,0.887,0.144,0.481,0.887
Dnajc2,0.611,0.585,0.799,0.611,0.973,0.486,0.585,0.973,0.464,0.799,0.486,0.464
Gm45871,0.367,0.516,0.996,0.367,0.813,0.41,0.516,0.813,0.554,0.996,0.41,0.554
Gm4779,0.994,0.789,0.644,0.994,0.802,0.668,0.789,0.802,0.86,0.644,0.668,0.86
Slc7a9,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Hirip3,0.792,0.539,0.296,0.792,0.751,0.477,0.539,0.751,0.693,0.296,0.477,0.693
Gm1826,1.0,0.606,0.768,1.0,0.635,0.783,0.606,0.635,0.845,0.768,0.783,0.845
Gm15547,0.751,0.767,0.692,0.751,0.574,0.945,0.767,0.574,0.525,0.692,0.945,0.525
Ms4a5,0.697,0.677,0.9,0.697,1.0,0.81,0.677,1.0,0.791,0.9,0.81,0.791
Calcr,,,,,,,,,,,,
Plcg2,0.39,0.702,0.27,0.39,0.662,0.825,0.702,0.662,0.51,0.27,0.825,0.51
Gm5066,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Il1a,0.509,0.643,0.832,0.509,0.845,0.423,0.643,0.845,0.535,0.832,0.423,0.535
Nsun2,0.543,0.194,0.376,0.543,0.53,0.801,0.194,0.53,0.706,0.376,0.801,0.706
AC148019.3,0.913,0.9,0.86,0.913,0.988,0.951,0.9,0.988,0.963,0.86,0.951,0.963
Olfr623,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Gm47211,,,,,,,,,,,,
Tpt1-ps4,,,,,,,,,,,,
Tcstv1,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Gm15076,0.907,0.292,0.959,0.907,0.279,0.877,0.292,0.279,0.344,0.959,0.877,0.344
Cyfip1,0.785,0.298,0.933,0.785,0.483,0.862,0.298,0.483,0.381,0.933,0.862,0.381
Gm20903,,,,,,,,,,,,
Itgam,0.082,0.399,0.444,0.082,0.018,0.022,0.399,0.018,0.943,0.444,0.022,0.943
Gm11404,,,,,,,,,,,,
Olfr77,0.518,0.895,0.175,0.518,0.476,0.067,0.895,0.476,0.26,0.175,0.067,0.26
Gm49384,0.561,0.633,0.599,0.561,0.922,0.311,0.633,0.922,0.358,0.599,0.311,0.358
AC158763.1,0.828,0.807,0.971,0.828,1.0,0.816,0.807,1.0,0.797,0.971,0.816,0.797
Ptprk,0.015,0.955,0.191,0.015,0.023,0.297,0.955,0.023,0.212,0.191,0.297,0.212
Gm49809,,,,,,,,,,,,
Mis12,0.986,0.415,0.969,0.986,0.447,0.959,0.415,0.447,0.478,0.969,0.959,0.478
Gpc6,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm19237,,,,,,,,,,,,
Gm15032,0.697,0.868,0.962,0.697,0.611,0.748,0.868,0.611,0.844,0.962,0.748,0.844
Pcgf6,0.408,0.506,0.707,0.408,0.172,0.676,0.506,0.172,0.34,0.707,0.676,0.34
Ppp1r3e,0.988,0.382,0.516,0.988,0.414,0.543,0.382,0.414,0.826,0.516,0.543,0.826
Arl5c,0.286,0.017,0.176,0.286,0.229,0.795,0.017,0.229,0.344,0.176,0.795,0.344
Grn,0.521,0.076,0.188,0.521,0.301,0.539,0.076,0.301,0.672,0.188,0.539,0.672
Ctf1,0.534,0.568,0.776,0.534,0.963,0.765,0.568,0.963,0.8,0.776,0.765,0.8
Faap24,0.344,0.79,0.476,0.344,0.268,0.829,0.79,0.268,0.371,0.476,0.829,0.371
Gm28044,0.422,0.699,0.259,0.422,0.697,0.769,0.699,0.697,0.491,0.259,0.769,0.491
Prickle2,0.597,0.604,0.828,0.597,0.341,0.495,0.604,0.341,0.776,0.828,0.495,0.776
Grip2,0.052,0.462,0.005,0.052,0.269,0.419,0.462,0.269,0.055,0.005,0.419,0.055
Gm48338,0.572,0.887,0.503,0.572,0.516,0.93,0.887,0.516,0.454,0.503,0.93,0.454
Gc,,,,,,,,,,,,
Rogdi,0.765,0.406,0.431,0.765,0.63,0.658,0.406,0.63,0.97,0.431,0.658,0.97
Lypla2,0.765,0.562,0.61,0.765,0.422,0.847,0.562,0.422,0.319,0.61,0.847,0.319
Rap1a,0.547,0.837,0.565,0.547,0.46,0.979,0.837,0.46,0.475,0.565,0.979,0.475
Comt,0.757,0.451,0.651,0.757,0.332,0.897,0.451,0.332,0.27,0.651,0.897,0.27
Sema4c,0.143,0.123,0.456,0.143,0.006,0.493,0.123,0.006,0.035,0.456,0.493,0.035
Gm13726,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Tagap1,0.431,0.319,0.719,0.431,0.85,0.695,0.319,0.85,0.56,0.719,0.695,0.56
Ankrd33b,0.556,0.863,0.603,0.556,0.706,0.945,0.863,0.706,0.755,0.603,0.945,0.755
Tut1,0.993,0.826,0.94,0.993,0.847,0.952,0.826,0.847,0.894,0.94,0.952,0.894
Cypt15,,,,,,,,,,,,
Gm19216,,,,,,,,,,,,
Gm48583,0.655,0.762,0.788,0.655,0.895,0.513,0.762,0.895,0.601,0.788,0.513,0.601
Mcf2l,0.713,0.572,0.397,0.713,0.385,0.658,0.572,0.385,0.188,0.397,0.658,0.188
Olfr1112,,,,,,,,,,,,
Ttc39b,0.828,0.822,0.731,0.828,0.687,0.609,0.822,0.687,0.913,0.731,0.609,0.913
Nkx1-1,,,,,,,,,,,,
Col16a1,0.828,0.808,0.969,0.828,1.0,0.815,0.808,1.0,0.796,0.969,0.815,0.796
Iqgap2,0.418,0.905,0.507,0.418,0.396,0.892,0.905,0.396,0.475,0.507,0.892,0.475
Gm29383,,,,,,,,,,,,
Smim15,0.665,0.26,0.32,0.665,0.526,0.609,0.26,0.526,0.903,0.32,0.609,0.903
Usp43,,,,,,,,,,,,
Gm21435,,,,,,,,,,,,
Toporsl,,,,,,,,,,,,
Prkag3,0.349,0.191,0.959,0.349,0.738,0.365,0.191,0.738,0.213,0.959,0.365,0.213
Gm49109,,,,,,,,,,,,
Gm12101,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Kdm6a,0.967,0.82,0.638,0.967,0.865,0.695,0.82,0.865,0.824,0.638,0.695,0.824
Olfr197,,,,,,,,,,,,
Gm20430,0.758,1.0,0.621,0.758,0.755,0.871,1.0,0.755,0.631,0.621,0.871,0.631
Psrc1,0.664,0.274,0.82,0.664,0.55,0.848,0.274,0.55,0.428,0.82,0.848,0.428
Gm39288,0.414,0.708,0.931,0.414,0.695,0.499,0.708,0.695,0.788,0.931,0.499,0.788
Katnbl1,0.891,0.998,0.806,0.891,0.903,0.727,0.998,0.903,0.82,0.806,0.727,0.82
Tdg,0.922,0.646,0.319,0.922,0.742,0.412,0.646,0.742,0.622,0.319,0.412,0.622
Gm14881,,,,,,,,,,,,
Slitrk2,0.871,0.856,0.935,0.871,0.987,0.823,0.856,0.987,0.809,0.935,0.823,0.809
Zbtb1,0.587,0.198,0.134,0.587,0.094,0.062,0.198,0.094,0.849,0.134,0.062,0.849
Zfp455,0.926,0.781,0.974,0.926,0.867,0.955,0.781,0.867,0.821,0.974,0.955,0.821
Trav8n-2,0.917,0.933,0.969,0.917,0.985,0.953,0.933,0.985,0.968,0.969,0.953,0.968
Gm7527,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm10318,,,,,,,,,,,,
Gm3131,,,,,,,,,,,,
Phf12,0.152,0.225,0.919,0.152,0.839,0.16,0.225,0.839,0.229,0.919,0.16,0.229
Gm4482,0.567,0.815,0.662,0.567,0.756,0.899,0.815,0.756,0.853,0.662,0.899,0.853
Syce3,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Zfp709,0.972,0.738,0.285,0.972,0.785,0.345,0.738,0.785,0.5,0.285,0.345,0.5
Gm5526,0.452,0.847,0.213,0.452,0.391,0.649,0.847,0.391,0.195,0.213,0.649,0.195
Ly6g6c,0.864,0.084,0.848,0.864,0.079,0.986,0.084,0.079,0.076,0.848,0.986,0.076
Itgb2,0.848,0.463,0.42,0.848,0.621,0.575,0.463,0.621,0.947,0.42,0.575,0.947
Gm12819,,,,,,,,,,,,
Mterf1b,0.274,0.299,0.128,0.274,0.955,0.701,0.299,0.955,0.658,0.128,0.701,0.658
Gm17572,,,,,,,,,,,,
Gm29389,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Riiad1,0.87,0.389,0.228,0.87,0.36,0.224,0.389,0.36,0.753,0.228,0.224,0.753
Napepld,0.879,0.093,0.671,0.879,0.095,0.805,0.093,0.095,0.053,0.671,0.805,0.053
Ebna1bp2,0.5,0.866,0.89,0.5,0.441,0.458,0.866,0.441,0.978,0.89,0.458,0.978
Cables1,0.408,0.7,0.968,0.408,0.268,0.471,0.7,0.268,0.696,0.968,0.471,0.696
Wfdc11,,,,,,,,,,,,
Chdh,0.963,0.888,0.752,0.963,0.864,0.81,0.888,0.864,0.676,0.752,0.81,0.676
Tspyl2,0.392,0.459,0.057,0.392,0.916,0.339,0.459,0.916,0.288,0.057,0.339,0.288
Gm13284,1.0,1.0,0.768,1.0,1.0,0.783,1.0,1.0,0.765,0.768,0.783,0.765
Pafah1b3,0.381,0.673,0.877,0.381,0.234,0.507,0.673,0.234,0.597,0.877,0.507,0.597
Gm49433,,,,,,,,,,,,
Zfp593,0.962,0.975,0.492,0.962,0.988,0.561,0.975,0.988,0.549,0.492,0.561,0.549
Zfp788,0.496,0.499,0.277,0.496,0.996,0.711,0.499,0.996,0.707,0.277,0.711,0.707
Slc22a28,,,,,,,,,,,,
Lmln,0.714,0.282,0.117,0.714,0.184,0.075,0.282,0.184,0.655,0.117,0.075,0.655
2810047C21Rik1,0.251,0.434,1.0,0.251,0.737,0.272,0.434,0.737,0.442,1.0,0.272,0.442
Car11,0.119,0.646,0.807,0.119,0.301,0.246,0.646,0.301,0.856,0.807,0.246,0.856
Gm44083,0.992,0.444,0.426,0.992,0.487,0.47,0.444,0.487,1.0,0.426,0.47,1.0
Gm7901,0.459,0.871,0.829,0.459,0.595,0.63,0.871,0.595,0.96,0.829,0.63,0.96
Tent5a,0.459,0.157,0.058,0.459,0.538,0.291,0.157,0.538,0.659,0.058,0.291,0.659
Lrch3,0.534,0.203,0.603,0.534,0.552,0.926,0.203,0.552,0.492,0.603,0.926,0.492
Gm13736,0.529,0.772,0.696,0.529,0.753,0.349,0.772,0.753,0.533,0.696,0.349,0.533
Gtf3c1,0.819,0.691,0.197,0.819,0.878,0.333,0.691,0.878,0.415,0.197,0.333,0.415
Grm6,0.564,0.575,0.841,0.564,0.994,0.475,0.575,0.994,0.486,0.841,0.475,0.486
Gm21394,,,,,,,,,,,,
Ebf3,0.792,0.367,0.335,0.792,0.529,0.271,0.367,0.529,0.112,0.335,0.271,0.112
Ctns,0.004,0.432,0.087,0.004,0.059,0.291,0.432,0.059,0.399,0.087,0.291,0.399
Olfr592,0.586,0.487,0.549,0.586,0.261,0.298,0.487,0.261,0.923,0.549,0.298,0.923
Gm26938,,,,,,,,,,,,
Mslnl,0.905,0.696,0.643,0.905,0.809,0.759,0.696,0.809,0.948,0.643,0.759,0.948
Fam81a,0.543,0.786,0.956,0.543,0.741,0.605,0.786,0.741,0.842,0.956,0.605,0.842
Ndufa1,0.771,0.64,0.866,0.771,0.873,0.91,0.64,0.873,0.784,0.866,0.91,0.784
Rai1,0.091,0.637,0.279,0.091,0.268,0.579,0.637,0.268,0.578,0.279,0.579,0.578
Psmb10,0.458,0.258,0.9,0.458,0.723,0.573,0.258,0.723,0.359,0.9,0.573,0.359
Mcm8,0.58,0.419,0.975,0.58,0.819,0.592,0.419,0.819,0.441,0.975,0.592,0.441
Ighv1-10,,,,,,,,,,,,
Olfr652,0.735,0.278,0.437,0.735,0.2,0.312,0.278,0.2,0.773,0.437,0.312,0.773
Gm37901,,,,,,,,,,,,
Crocc2,0.675,0.655,0.639,0.675,1.0,1.0,0.655,1.0,1.0,0.639,1.0,1.0
Gm7492,0.518,0.967,0.481,0.518,0.578,1.0,0.967,0.578,0.542,0.481,1.0,0.542
Bbc3,0.06,0.013,0.116,0.06,0.566,0.78,0.013,0.566,0.394,0.116,0.78,0.394
Elfn1,0.897,0.645,0.97,0.897,0.761,0.932,0.645,0.761,0.696,0.97,0.932,0.696
Pdcd2l,0.233,0.905,0.835,0.233,0.323,0.365,0.905,0.323,0.935,0.835,0.365,0.935
Vil1,0.947,0.973,0.657,0.947,0.976,0.73,0.973,0.976,0.708,0.657,0.73,0.708
Zfp316,0.994,0.315,0.499,0.994,0.361,0.541,0.315,0.361,0.758,0.499,0.541,0.758
Gm4942,,,,,,,,,,,,
Gm20648,,,,,,,,,,,,
Rfx4,0.586,0.625,0.713,0.586,0.34,0.398,0.625,0.34,0.91,0.713,0.398,0.91
Gm47699,,,,,,,,,,,,
Actg1,0.284,0.563,0.99,0.284,0.132,0.334,0.563,0.132,0.589,0.99,0.334,0.589
Gadd45a,0.704,0.806,0.919,0.704,0.566,0.796,0.806,0.566,0.75,0.919,0.796,0.75
Gm9334,,,,,,,,,,,,
Gm9225,,,,,,,,,,,,
Frmd4b,0.819,0.769,0.953,0.819,0.633,0.793,0.769,0.633,0.829,0.953,0.793,0.829
Col23a1,0.142,0.31,0.033,0.142,0.022,0.001,0.31,0.022,0.292,0.033,0.001,0.292
Pitpna,0.455,0.644,0.814,0.455,0.269,0.639,0.644,0.269,0.524,0.814,0.639,0.524
Gm2805,0.746,0.963,0.783,0.746,0.799,0.962,0.963,0.799,0.833,0.783,0.962,0.833
Gm16354,,,,,,,,,,,,
Trpm8,0.56,0.92,0.903,0.56,0.534,0.521,0.92,0.534,1.0,0.903,0.521,1.0
Gm28419,,,,,,,,,,,,
Ccnb2-ps,0.747,0.597,0.721,0.747,0.436,0.978,0.597,0.436,0.416,0.721,0.978,0.416
Adap1,0.809,0.482,0.269,0.809,0.674,0.431,0.482,0.674,0.714,0.269,0.431,0.714
Gm44870,1.0,0.595,1.0,1.0,0.625,1.0,0.595,0.625,0.593,1.0,1.0,0.593
Gpat3,0.128,0.172,0.033,0.128,0.874,0.572,0.172,0.874,0.466,0.033,0.572,0.466
Fbxo11,0.935,0.691,0.858,0.935,0.773,0.811,0.691,0.773,0.598,0.858,0.811,0.598
Gm34531,,,,,,,,,,,,
AC125178.2,,,,,,,,,,,,
Rpl48-ps1,,,,,,,,,,,,
Usp49,0.709,0.88,0.678,0.709,0.632,0.972,0.88,0.632,0.605,0.678,0.972,0.605
Dusp15,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Rpl36a-ps4,,,,,,,,,,,,
Srd5a3,0.522,0.979,0.607,0.522,0.574,0.906,0.979,0.574,0.655,0.607,0.906,0.655
Gm37523,,,,,,,,,,,,
Gm44539,,,,,,,,,,,,
Lrrcc1,0.533,0.554,0.637,0.533,0.977,0.889,0.554,0.977,0.912,0.637,0.889,0.912
Ang-ps3,,,,,,,,,,,,
Gm12494,,,,,,,,,,,,
Adcyap1,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Agmo,0.4,0.397,0.543,0.4,0.999,0.827,0.397,0.999,0.825,0.543,0.827,0.825
Gm21683,,,,,,,,,,,,
Usp35,0.253,0.643,0.467,0.253,0.53,0.699,0.643,0.53,0.808,0.467,0.699,0.808
Gm11888,0.807,0.734,0.787,0.807,0.591,0.636,0.734,0.591,0.949,0.787,0.636,0.949
Gm28288,,,,,,,,,,,,
Gnpat,0.772,0.809,0.902,0.772,0.627,0.879,0.809,0.627,0.739,0.902,0.879,0.739
Ifi44,0.054,0.095,0.495,0.054,0.001,0.016,0.095,0.001,0.343,0.495,0.016,0.343
Ttc24,,,,,,,,,,,,
Fam107a,0.326,0.473,0.501,0.326,0.122,0.773,0.473,0.122,0.203,0.501,0.773,0.203
Gm15778,0.757,0.769,0.803,0.757,0.989,0.957,0.769,0.989,0.968,0.803,0.957,0.968
Cdr2l,0.318,0.782,0.91,0.318,0.241,0.305,0.782,0.241,0.88,0.91,0.305,0.88
Lamb1,0.17,0.241,0.246,0.17,0.85,0.838,0.241,0.85,0.988,0.246,0.838,0.988
Gm50004,,,,,,,,,,,,
Dhodh,0.363,0.949,0.657,0.363,0.434,0.213,0.949,0.434,0.639,0.657,0.213,0.639
Gm8296,1.0,1.0,0.44,1.0,1.0,0.48,1.0,1.0,0.465,0.44,0.48,0.465
Gm48501,0.836,0.751,0.673,0.836,0.632,0.565,0.751,0.632,0.924,0.673,0.565,0.924
Psmd7,0.876,0.21,0.406,0.876,0.316,0.537,0.21,0.316,0.698,0.406,0.537,0.698
Uxs1,0.163,0.597,0.872,0.163,0.425,0.257,0.597,0.425,0.736,0.872,0.257,0.736
Ltv1,0.011,0.209,0.774,0.011,0.238,0.039,0.209,0.238,0.375,0.774,0.039,0.375
Plcb1,0.847,0.764,0.944,0.847,0.927,0.91,0.764,0.927,0.834,0.944,0.91,0.834
