gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Dusp13,-0.539,-1.122,-0.225,0.539,-0.584,0.313,1.122,0.584,0.897,0.225,-0.313,-0.897
Gm47576,,,,,,,,,,,,
Olfr972,,,,,,,,,,,,
St8sia3,-0.169,0.141,-0.449,0.169,0.31,-0.28,-0.141,-0.31,-0.59,0.449,0.28,0.59
Parp11,0.033,0.102,-0.169,-0.033,0.069,-0.202,-0.102,-0.069,-0.271,0.169,0.202,0.271
Gm18751,,,,,,,,,,,,
Gm5787,1.466,-0.207,-0.823,-1.466,-1.673,-2.288,0.207,1.673,-0.616,0.823,2.288,0.616
Lancl1,0.27,0.207,0.479,-0.27,-0.064,0.208,-0.207,0.064,0.272,-0.479,-0.208,-0.272
Ifnl2,,,,,,,,,,,,
Gm47869,,,,,,,,,,,,
Dmxl2,1.061,1.364,0.161,-1.061,0.303,-0.899,-1.364,-0.303,-1.202,-0.161,0.899,1.202
Epc1,0.009,-0.001,-0.023,-0.009,-0.01,-0.032,0.001,0.01,-0.022,0.023,0.032,0.022
Btbd35f1,,,,,,,,,,,,
Gm11243,,,,,,,,,,,,
Gm13914,,,,,,,,,,,,
Pinx1,-0.051,-0.203,-0.162,0.051,-0.152,-0.112,0.203,0.152,0.041,0.162,0.112,-0.041
Gm20136,,,,,,,,,,,,
Gm336,-0.808,-0.38,-0.566,0.808,0.428,0.241,0.38,-0.428,-0.187,0.566,-0.241,0.187
Gm48030,,,,,,,,,,,,
Gm43895,,,,,,,,,,,,
Zfp618,1.687,0.857,1.64,-1.687,-0.831,-0.047,-0.857,0.831,0.784,-1.64,0.047,-0.784
Gm12650,,,,,,,,,,,,
Gm12297,,,,,,,,,,,,
Pcmt1,0.059,0.069,0.018,-0.059,0.009,-0.041,-0.069,-0.009,-0.051,-0.018,0.041,0.051
Gm8652,-1.2,-0.004,-0.537,1.2,1.196,0.664,0.004,-1.196,-0.532,0.537,-0.664,0.532
Mrps16,0.052,-0.007,0.088,-0.052,-0.06,0.036,0.007,0.06,0.095,-0.088,-0.036,-0.095
Pah,,,,,,,,,,,,
Gm11011,1.836,0.478,2.058,-1.836,-1.357,0.0,-0.478,1.357,1.58,-2.058,0.0,-1.58
Tcrg-V7,0.994,1.116,-1.397,-0.994,0.0,-2.391,-1.116,0.0,-2.513,1.397,2.391,2.513
Olfr1042,,,,,,,,,,,,
Golm1,0.176,0.022,0.172,-0.176,-0.154,-0.003,-0.022,0.154,0.151,-0.172,0.003,-0.151
Trappc5,0.113,-0.003,0.101,-0.113,-0.116,-0.013,0.003,0.116,0.103,-0.101,0.013,-0.103
Nono,0.006,-0.102,0.033,-0.006,-0.108,0.028,0.102,0.108,0.135,-0.033,-0.028,-0.135
Lrrc8d,0.112,0.066,-0.097,-0.112,-0.046,-0.209,-0.066,0.046,-0.163,0.097,0.209,0.163
Mpl,0.805,2.492,2.592,-0.805,1.687,1.787,-2.492,-1.687,0.0,-2.592,-1.787,0.0
Naprt,0.138,-0.68,0.405,-0.138,-0.817,0.268,0.68,0.817,1.085,-0.405,-0.268,-1.085
Sptbn4,0.884,1.169,-1.346,-0.884,0.285,-2.231,-1.169,-0.285,-2.515,1.346,2.231,2.515
Edn3,,,,,,,,,,,,
Sirt3,0.118,-0.017,0.22,-0.118,-0.134,0.102,0.017,0.134,0.236,-0.22,-0.102,-0.236
Polr3b,-0.0,0.021,0.008,0.0,0.021,0.009,-0.021,-0.021,-0.012,-0.008,-0.009,0.012
Vmn2r-ps127,,,,,,,,,,,,
Gm43738,-0.66,-1.77,1.165,0.66,-1.11,1.825,1.77,1.11,2.935,-1.165,-1.825,-2.935
Gm47883,,,,,,,,,,,,
Gm44219,,,,,,,,,,,,
Gm47058,-1.402,0.0,0.0,1.402,1.552,1.652,0.0,-1.552,0.0,0.0,-1.652,0.0
Gm49122,,,,,,,,,,,,
Gm26992,0.0,0.0,-1.137,0.0,0.0,-1.164,0.0,0.0,-1.286,1.137,1.164,1.286
Gm29239,,,,,,,,,,,,
Gm47169,,,,,,,,,,,,
Cbx7,0.064,0.004,0.144,-0.064,-0.06,0.081,-0.004,0.06,0.141,-0.144,-0.081,-0.141
Gm44060,-0.292,-0.037,-0.306,0.292,0.254,-0.014,0.037,-0.254,-0.269,0.306,0.014,0.269
Try10,,,,,,,,,,,,
Gm904,,,,,,,,,,,,
Gm9655,-2.08,-0.312,-0.358,2.08,1.769,1.722,0.312,-1.769,-0.046,0.358,-1.722,0.046
Trdd1,,,,,,,,,,,,
Vmn2r-ps31,2.559,-1.793,-0.417,-2.559,-4.352,-2.976,1.793,4.352,1.376,0.417,2.976,-1.376
Gm42464,,,,,,,,,,,,
Rhoq,-0.297,0.338,-0.01,0.297,0.635,0.287,-0.338,-0.635,-0.348,0.01,-0.287,0.348
Gm14581,,,,,,,,,,,,
H60b,-0.062,0.797,2.349,0.062,0.859,2.411,-0.797,-0.859,1.552,-2.349,-2.411,-1.552
Gm17420,-0.177,-0.128,-0.27,0.177,0.05,-0.092,0.128,-0.05,-0.142,0.27,0.092,0.142
Gm48047,,,,,,,,,,,,
Ifitm1,1.092,0.533,1.369,-1.092,-0.56,0.276,-0.533,0.56,0.836,-1.369,-0.276,-0.836
Nutf2-ps1,-0.135,-0.088,0.034,0.135,0.047,0.169,0.088,-0.047,0.122,-0.034,-0.169,-0.122
Paip1,-0.136,0.017,-0.167,0.136,0.154,-0.03,-0.017,-0.154,-0.184,0.167,0.03,0.184
Jam3,-1.028,-0.126,-0.842,1.028,0.902,0.186,0.126,-0.902,-0.716,0.842,-0.186,0.716
Anxa5,0.075,0.382,0.315,-0.075,0.306,0.24,-0.382,-0.306,-0.067,-0.315,-0.24,0.067
Gm34198,,,,,,,,,,,,
AC116871.1,,,,,,,,,,,,
Fbxl12,0.134,0.202,0.079,-0.134,0.068,-0.055,-0.202,-0.068,-0.123,-0.079,0.055,0.123
Morn4,0.595,-0.846,1.163,-0.595,-1.441,0.568,0.846,1.441,2.009,-1.163,-0.568,-2.009
Gm7499,,,,,,,,,,,,
Myo1d,0.058,0.617,0.878,-0.058,0.559,0.82,-0.617,-0.559,0.261,-0.878,-0.82,-0.261
Gm7558,-0.518,-0.985,-1.41,0.518,-0.467,-0.892,0.985,0.467,-0.425,1.41,0.892,0.425
Trbj2-5,0.511,0.754,0.313,-0.511,0.244,-0.198,-0.754,-0.244,-0.442,-0.313,0.198,0.442
Pip4k2b,-0.213,-0.017,0.003,0.213,0.196,0.215,0.017,-0.196,0.019,-0.003,-0.215,-0.019
Ttc30a2,1.335,1.365,3.965,-1.335,0.03,2.63,-1.365,-0.03,2.6,-3.965,-2.63,-2.6
Thtpa,0.03,-0.035,0.076,-0.03,-0.065,0.047,0.035,0.065,0.112,-0.076,-0.047,-0.112
Adarb1,0.155,-0.222,-0.091,-0.155,-0.377,-0.246,0.222,0.377,0.131,0.091,0.246,-0.131
Smtnl1,-1.448,0.0,0.0,1.448,1.598,1.698,0.0,-1.598,0.0,0.0,-1.698,0.0
Mthfd1,-0.038,-0.28,-0.141,0.038,-0.242,-0.102,0.28,0.242,0.14,0.141,0.102,-0.14
Hspb9,-0.608,-0.002,-0.068,0.608,0.606,0.54,0.002,-0.606,-0.066,0.068,-0.54,0.066
Cfap99,,,,,,,,,,,,
Gm15916,,,,,,,,,,,,
Gria1,,,,,,,,,,,,
Ciao2a,0.102,0.018,0.152,-0.102,-0.085,0.049,-0.018,0.085,0.134,-0.152,-0.049,-0.134
Traj26,0.128,0.584,0.25,-0.128,0.455,0.122,-0.584,-0.455,-0.333,-0.25,-0.122,0.333
Cacna1b,2.212,1.244,2.063,-2.212,-0.968,-0.148,-1.244,0.968,0.82,-2.063,0.148,-0.82
Aagab,0.111,-0.085,0.063,-0.111,-0.196,-0.048,0.085,0.196,0.148,-0.063,0.048,-0.148
AC099591.1,,,,,,,,,,,,
Kank1,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Gm1818,,,,,,,,,,,,
Trim30b,-0.348,-0.072,-0.4,0.348,0.275,-0.052,0.072,-0.275,-0.328,0.4,0.052,0.328
Ighv1-81,0.0,-1.347,0.0,0.0,-1.374,0.0,1.347,1.374,1.597,0.0,0.0,-1.597
Gm49148,-1.191,1.717,-0.589,1.191,2.909,0.603,-1.717,-2.909,-2.306,0.589,-0.603,2.306
Gm8035,,,,,,,,,,,,
Dennd1a,0.016,-0.007,-0.011,-0.016,-0.023,-0.027,0.007,0.023,-0.004,0.011,0.027,0.004
Gm43142,,,,,,,,,,,,
Tnfrsf17,0.991,1.113,-0.371,-0.991,0.0,-1.362,-1.113,0.0,-1.484,0.371,1.362,1.484
Gm8719,,,,,,,,,,,,
Defa21,,,,,,,,,,,,
Gm20917,,,,,,,,,,,,
Ankrd36,-1.475,0.0,-1.069,1.475,1.624,0.406,0.0,-1.624,-1.219,1.069,-0.406,1.219
Gm47189,,,,,,,,,,,,
Fthl17d,,,,,,,,,,,,
Wfdc9,,,,,,,,,,,,
Rpl7a-ps12,3.274,1.919,2.106,-3.274,-1.356,-1.168,-1.919,1.356,0.188,-2.106,1.168,-0.188
Gm6677,,,,,,,,,,,,
Tinag,,,,,,,,,,,,
Mobp,0.293,2.757,0.839,-0.293,2.464,0.546,-2.757,-2.464,-1.918,-0.839,-0.546,1.918
Gm17832,,,,,,,,,,,,
Wdr37,-0.01,-0.143,-0.099,0.01,-0.133,-0.089,0.143,0.133,0.044,0.099,0.089,-0.044
Gm9758,,,,,,,,,,,,
Olfr57,-0.041,0.053,-0.018,0.041,0.094,0.023,-0.053,-0.094,-0.071,0.018,-0.023,0.071
Gm7736,,,,,,,,,,,,
Cyp2j15-ps,,,,,,,,,,,,
Oas1d,0.694,0.131,1.616,-0.694,-0.563,0.922,-0.131,0.563,1.485,-1.616,-0.922,-1.485
Gm28188,-1.422,-2.836,-1.142,1.422,-1.414,0.28,2.836,1.414,1.694,1.142,-0.28,-1.694
Olfr943,-0.259,-0.747,-0.671,0.259,-0.488,-0.412,0.747,0.488,0.076,0.671,0.412,-0.076
Gm6987,,,,,,,,,,,,
Inmt,,,,,,,,,,,,
AC109149.1,-1.487,-0.303,1.215,1.487,1.184,2.702,0.303,-1.184,1.518,-1.215,-2.702,-1.518
Spata2,0.111,0.092,0.01,-0.111,-0.019,-0.101,-0.092,0.019,-0.082,-0.01,0.101,0.082
Gm3880,,,,,,,,,,,,
Gm21827,,,,,,,,,,,,
Ccnk,-0.057,0.101,-0.033,0.057,0.158,0.023,-0.101,-0.158,-0.135,0.033,-0.023,0.135
Bckdha,0.286,0.279,0.173,-0.286,-0.007,-0.112,-0.279,0.007,-0.106,-0.173,0.112,0.106
Entpd1,-0.239,-0.095,-0.204,0.239,0.144,0.035,0.095,-0.144,-0.108,0.204,-0.035,0.108
Gm21910,,,,,,,,,,,,
Olfr692,,,,,,,,,,,,
Rsph3a,0.434,0.518,0.388,-0.434,0.085,-0.045,-0.518,-0.085,-0.13,-0.388,0.045,0.13
AC127331.7,,,,,,,,,,,,
Gm3616,,,,,,,,,,,,
Ngf,,,,,,,,,,,,
Gm45317,,,,,,,,,,,,
Vmn1r89,0.385,0.194,0.393,-0.385,-0.191,0.008,-0.194,0.191,0.199,-0.393,-0.008,-0.199
Tpd52l1,,,,,,,,,,,,
Gm14816,,,,,,,,,,,,
Tmtc4,-0.289,-0.288,-0.133,0.289,0.002,0.156,0.288,-0.002,0.154,0.133,-0.156,-0.154
Epha5,-0.031,-0.154,0.09,0.031,-0.123,0.121,0.154,0.123,0.244,-0.09,-0.121,-0.244
Fat4,1.218,-0.836,0.583,-1.218,-2.054,-0.635,0.836,2.054,1.419,-0.583,0.635,-1.419
Tmem161b,-0.266,0.141,-0.128,0.266,0.407,0.138,-0.141,-0.407,-0.269,0.128,-0.138,0.269
Cers1,-0.77,-1.367,3.159,0.77,-0.597,3.929,1.367,0.597,4.526,-3.159,-3.929,-4.526
Susd2,-0.379,0.164,-0.043,0.379,0.543,0.336,-0.164,-0.543,-0.207,0.043,-0.336,0.207
Stx17,-0.015,-0.08,0.058,0.015,-0.065,0.073,0.08,0.065,0.138,-0.058,-0.073,-0.138
Slc7a11,-0.118,-0.002,-0.007,0.118,0.117,0.112,0.002,-0.117,-0.005,0.007,-0.112,0.005
Gm15532,,,,,,,,,,,,
Ahr,-0.183,-0.65,-0.688,0.183,-0.468,-0.505,0.65,0.468,-0.038,0.688,0.505,0.038
Gm12734,2.4,2.522,2.622,-2.4,0.0,0.0,-2.522,0.0,0.0,-2.622,0.0,0.0
Ppp1r2-ps1,-1.224,4.283,4.383,1.224,5.507,5.607,-4.283,-5.507,0.0,-4.383,-5.607,0.0
Gm11325,,,,,,,,,,,,
Gm4855,,,,,,,,,,,,
Gm18578,,,,,,,,,,,,
Xbp1,0.135,0.112,-0.044,-0.135,-0.023,-0.179,-0.112,0.023,-0.156,0.044,0.179,0.156
Gm21833,0.064,0.479,0.304,-0.064,0.415,0.239,-0.479,-0.415,-0.176,-0.304,-0.239,0.176
Cpa6,0.1,0.192,0.141,-0.1,0.093,0.042,-0.192,-0.093,-0.051,-0.141,-0.042,0.051
Gm9136,,,,,,,,,,,,
Vmn2r-ps123,-1.402,0.0,0.0,1.402,1.552,1.652,0.0,-1.552,0.0,0.0,-1.652,0.0
Gm17934,-0.492,1.11,1.21,0.492,1.602,1.702,-1.11,-1.602,0.0,-1.21,-1.702,0.0
Dlc1,-0.472,0.02,-0.33,0.472,0.491,0.141,-0.02,-0.491,-0.35,0.33,-0.141,0.35
Gm3436,0.0,0.0,-2.012,0.0,0.0,-2.04,0.0,0.0,-2.162,2.012,2.04,2.162
Uchl5,-0.368,-0.068,-0.222,0.368,0.3,0.146,0.068,-0.3,-0.154,0.222,-0.146,0.154
Gpc1,1.555,1.078,1.356,-1.555,-0.477,-0.199,-1.078,0.477,0.278,-1.356,0.199,-0.278
Bmp2,,,,,,,,,,,,
Gm9918,0.975,-0.067,-0.318,-0.975,-1.042,-1.294,0.067,1.042,-0.252,0.318,1.294,0.252
Olfr1104,0.453,0.486,-0.368,-0.453,0.033,-0.821,-0.486,-0.033,-0.854,0.368,0.821,0.854
Gys2,0.0,-1.271,0.0,0.0,-1.299,0.0,1.271,1.299,1.522,0.0,0.0,-1.522
Thpo,,,,,,,,,,,,
Psma7,-0.067,-0.117,-0.03,0.067,-0.049,0.038,0.117,0.049,0.087,0.03,-0.038,-0.087
Olfr719-ps,,,,,,,,,,,,
Gm6285,0.986,-1.332,-1.779,-0.986,-2.318,-2.765,1.332,2.318,-0.447,1.779,2.765,0.447
Fkbp4,0.006,-0.352,-0.017,-0.006,-0.358,-0.022,0.352,0.358,0.335,0.017,0.022,-0.335
Gm13491,,,,,,,,,,,,
Gm7046,-0.479,1.114,-0.173,0.479,1.593,0.306,-1.114,-1.593,-1.286,0.173,-0.306,1.286
Taf10,0.008,0.1,0.126,-0.008,0.092,0.119,-0.1,-0.092,0.026,-0.126,-0.119,-0.026
Cav1,-0.302,1.198,-0.833,0.302,1.5,-0.531,-1.198,-1.5,-2.031,0.833,0.531,2.031
Gm17159,,,,,,,,,,,,
Olfr820,0.989,-0.385,1.212,-0.989,-1.374,0.0,0.385,1.374,1.597,-1.212,0.0,-1.597
Gm48931,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Cldn10,-1.609,-0.489,1.755,1.609,1.12,3.363,0.489,-1.12,2.244,-1.755,-3.363,-2.244
Gm12586,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Nog,,,,,,,,,,,,
Gm21171,,,,,,,,,,,,
Fosl1,1.256,0.462,0.215,-1.256,-0.794,-1.042,-0.462,0.794,-0.247,-0.215,1.042,0.247
Mss51,-0.018,0.158,-0.05,0.018,0.176,-0.032,-0.158,-0.176,-0.208,0.05,0.032,0.208
Gm29310,,,,,,,,,,,,
Gm12156,,,,,,,,,,,,
Gm9062,,,,,,,,,,,,
Emid1,-0.622,-1.864,-0.399,0.622,-1.243,0.223,1.864,1.243,1.466,0.399,-0.223,-1.466
Gm4812,,,,,,,,,,,,
Glb1,-0.047,-0.0,0.168,0.047,0.047,0.215,0.0,-0.047,0.168,-0.168,-0.215,-0.168
Gm44603,,,,,,,,,,,,
Gm17082,-0.234,0.283,-0.38,0.234,0.517,-0.147,-0.283,-0.517,-0.663,0.38,0.147,0.663
Gm4513,,,,,,,,,,,,
Ccm2,-0.096,-0.086,-0.023,0.096,0.01,0.074,0.086,-0.01,0.063,0.023,-0.074,-0.063
Eipr1,0.088,-0.235,-0.095,-0.088,-0.323,-0.183,0.235,0.323,0.14,0.095,0.183,-0.14
Vmn2r-ps9,,,,,,,,,,,,
AC073947.1,,,,,,,,,,,,
Gm8711,-0.478,1.114,1.214,0.478,1.592,1.692,-1.114,-1.592,0.0,-1.214,-1.692,0.0
Gm3355,0.807,1.957,1.95,-0.807,1.15,1.143,-1.957,-1.15,-0.007,-1.95,-1.143,0.007
Bex6,-2.457,0.0,0.0,2.457,2.606,2.707,0.0,-2.606,0.0,0.0,-2.707,0.0
Recql4,-0.125,-0.354,0.003,0.125,-0.229,0.128,0.354,0.229,0.357,-0.003,-0.128,-0.357
Gm9390,1.84,1.963,2.063,-1.84,0.0,0.0,-1.963,0.0,0.0,-2.063,0.0,0.0
Gm9051,,,,,,,,,,,,
Svopl,-0.451,-0.235,-0.356,0.451,0.216,0.095,0.235,-0.216,-0.121,0.356,-0.095,0.121
Gm14323,-0.197,-0.675,-0.345,0.197,-0.478,-0.148,0.675,0.478,0.33,0.345,0.148,-0.33
Abt1,0.143,0.082,-0.075,-0.143,-0.06,-0.218,-0.082,0.06,-0.158,0.075,0.218,0.158
N4bp1,-0.027,0.138,-0.001,0.027,0.164,0.026,-0.138,-0.164,-0.139,0.001,-0.026,0.139
Gm8141,-0.701,-0.015,-0.033,0.701,0.686,0.668,0.015,-0.686,-0.018,0.033,-0.668,0.018
Abcc6,,,,,,,,,,,,
Cnn1,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Lrrc30,,,,,,,,,,,,
Cdc14b,0.099,0.401,0.097,-0.099,0.301,-0.002,-0.401,-0.301,-0.304,-0.097,0.002,0.304
Tmprss11a,-0.213,-0.009,-0.056,0.213,0.204,0.157,0.009,-0.204,-0.047,0.056,-0.157,0.047
5031410I06Rik,,,,,,,,,,,,
Gm48111,0.075,0.141,0.073,-0.075,0.066,-0.002,-0.141,-0.066,-0.068,-0.073,0.002,0.068
Gm5527,-2.022,-0.809,2.666,2.022,1.213,4.689,0.809,-1.213,3.476,-2.666,-4.689,-3.476
Tox2,-0.275,0.42,0.461,0.275,0.695,0.735,-0.42,-0.695,0.04,-0.461,-0.735,-0.04
Osm,0.165,-0.248,0.091,-0.165,-0.413,-0.075,0.248,0.413,0.338,-0.091,0.075,-0.338
Zhx2,-0.254,0.231,-0.104,0.254,0.484,0.15,-0.231,-0.484,-0.335,0.104,-0.15,0.335
Gm10486,,,,,,,,,,,,
Wdr90,0.03,-0.174,-0.046,-0.03,-0.204,-0.076,0.174,0.204,0.128,0.046,0.076,-0.128
Sh3glb2,0.031,0.021,-0.191,-0.031,-0.01,-0.222,-0.021,0.01,-0.212,0.191,0.222,0.212
Sh3gl1,-0.035,-0.106,-0.102,0.035,-0.07,-0.067,0.106,0.07,0.004,0.102,0.067,-0.004
1700003E16Rik,0.0,0.0,-2.376,0.0,0.0,-2.404,0.0,0.0,-2.526,2.376,2.404,2.526
8030462N17Rik,-0.065,0.302,0.018,0.065,0.367,0.083,-0.302,-0.367,-0.284,-0.018,-0.083,0.284
Vwa5b1,-0.543,-1.05,0.54,0.543,-0.507,1.083,1.05,0.507,1.591,-0.54,-1.083,-1.591
Spesp1,,,,,,,,,,,,
Bbs10,-0.046,-0.131,-0.127,0.046,-0.085,-0.081,0.131,0.085,0.004,0.127,0.081,-0.004
Tas2r146-ps1,,,,,,,,,,,,
Gm48534,,,,,,,,,,,,
Gm5224,,,,,,,,,,,,
Ei24,0.363,0.21,0.306,-0.363,-0.153,-0.058,-0.21,0.153,0.095,-0.306,0.058,-0.095
Mageb8-ps,,,,,,,,,,,,
Slc25a32,0.088,0.264,0.201,-0.088,0.176,0.113,-0.264,-0.176,-0.063,-0.201,-0.113,0.063
Ugt2b37,,,,,,,,,,,,
Gm5251,,,,,,,,,,,,
Wwp1,0.104,0.063,0.133,-0.104,-0.041,0.029,-0.063,0.041,0.07,-0.133,-0.029,-0.07
Gm14295,1.426,-0.086,0.429,-1.426,-1.511,-0.997,0.086,1.511,0.514,-0.429,0.997,-0.514
Hvcn1,-0.435,-0.18,-0.209,0.435,0.255,0.226,0.18,-0.255,-0.029,0.209,-0.226,0.029
Gm4605,-2.457,0.0,0.0,2.457,2.606,2.707,0.0,-2.606,0.0,0.0,-2.707,0.0
Bard1,-0.12,-0.321,-0.112,0.12,-0.201,0.008,0.321,0.201,0.208,0.112,-0.008,-0.208
Gm2830,-0.142,-0.395,-0.343,0.142,-0.253,-0.201,0.395,0.253,0.052,0.343,0.201,-0.052
Gm4936,0.426,1.612,1.662,-0.426,1.187,1.236,-1.612,-1.187,0.05,-1.662,-1.236,-0.05
Gm21162,,,,,,,,,,,,
AC159140.2,1.842,0.473,0.676,-1.842,-1.369,-1.166,-0.473,1.369,0.203,-0.676,1.166,-0.203
Neurl3,0.524,0.532,0.519,-0.524,0.008,-0.005,-0.532,-0.008,-0.012,-0.519,0.005,0.012
Tmem165,0.05,0.128,0.181,-0.05,0.079,0.131,-0.128,-0.079,0.052,-0.181,-0.131,-0.052
Krtap13-1,,,,,,,,,,,,
Rbbp8nl,0.0,-1.347,0.0,0.0,-1.374,0.0,1.347,1.374,1.597,0.0,0.0,-1.597
Qrsl1,0.059,-0.026,-0.099,-0.059,-0.085,-0.158,0.026,0.085,-0.073,0.099,0.158,0.073
Exd2,0.043,-0.131,-0.204,-0.043,-0.174,-0.247,0.131,0.174,-0.073,0.204,0.247,0.073
Gm18699,,,,,,,,,,,,
Mogs,0.031,-0.121,0.084,-0.031,-0.152,0.053,0.121,0.152,0.205,-0.084,-0.053,-0.205
Gm13243,0.0,0.0,-1.339,0.0,0.0,-1.367,0.0,0.0,-1.489,1.339,1.367,1.489
Trav13-4-dv7,-0.369,-0.389,-0.416,0.369,-0.02,-0.047,0.389,0.02,-0.027,0.416,0.047,0.027
AL805980.1,,,,,,,,,,,,
Hnrnpc,0.029,-0.023,0.024,-0.029,-0.052,-0.005,0.023,0.052,0.047,-0.024,0.005,-0.047
Polr3g,0.149,0.179,0.005,-0.149,0.03,-0.145,-0.179,-0.03,-0.174,-0.005,0.145,0.174
Mrpl23,0.183,-0.109,-0.092,-0.183,-0.292,-0.275,0.109,0.292,0.017,0.092,0.275,-0.017
Gm13101,,,,,,,,,,,,
Gm29298,,,,,,,,,,,,
Gm18227,,,,,,,,,,,,
Tuba4a,0.018,-0.111,0.106,-0.018,-0.129,0.088,0.111,0.129,0.217,-0.106,-0.088,-0.217
Tubb5,-0.016,-0.239,0.033,0.016,-0.223,0.049,0.239,0.223,0.272,-0.033,-0.049,-0.272
Gm884,,,,,,,,,,,,
Gm20541,-0.728,-0.869,-0.788,0.728,-0.141,-0.061,0.869,0.141,0.081,0.788,0.061,-0.081
Gm21919,,,,,,,,,,,,
Mypop,0.574,-0.166,0.653,-0.574,-0.74,0.079,0.166,0.74,0.82,-0.653,-0.079,-0.82
Gm12420,,,,,,,,,,,,
Gm43438,,,,,,,,,,,,
Mettl7a1,-0.02,0.175,0.081,0.02,0.195,0.102,-0.175,-0.195,-0.093,-0.081,-0.102,0.093
Mbnl3,-0.356,-0.137,-0.373,0.356,0.219,-0.017,0.137,-0.219,-0.236,0.373,0.017,0.236
Vmn1r-ps108,,,,,,,,,,,,
Vmn1r-ps123,,,,,,,,,,,,
Sox21,,,,,,,,,,,,
Gm7825,,,,,,,,,,,,
Gm21717,,,,,,,,,,,,
Gm49679,0.994,1.116,-0.361,-0.994,0.0,-1.355,-1.116,0.0,-1.477,0.361,1.355,1.477
Gm16181,-0.009,0.217,-0.084,0.009,0.226,-0.075,-0.217,-0.226,-0.301,0.084,0.075,0.301
Vmn2r88,0.012,0.235,-1.026,-0.012,0.224,-1.037,-0.235,-0.224,-1.261,1.026,1.037,1.261
Gm46443,,,,,,,,,,,,
Gm13088,,,,,,,,,,,,
Zfp592,0.074,0.026,0.189,-0.074,-0.048,0.115,-0.026,0.048,0.163,-0.189,-0.115,-0.163
Dcaf12,0.017,-0.111,0.061,-0.017,-0.127,0.044,0.111,0.127,0.172,-0.061,-0.044,-0.172
Gm31532,-1.587,-0.418,-1.21,1.587,1.169,0.377,0.418,-1.169,-0.792,1.21,-0.377,0.792
Armc4,0.0,-0.164,-2.682,0.0,-0.191,-2.71,0.164,0.191,-2.518,2.682,2.71,2.518
Rpl28-ps2,-0.73,-0.453,-0.114,0.73,0.277,0.615,0.453,-0.277,0.338,0.114,-0.615,-0.338
Fthl17-ps3,,,,,,,,,,,,
Pcnp,0.127,-0.067,0.051,-0.127,-0.194,-0.076,0.067,0.194,0.118,-0.051,0.076,-0.118
Gm13570,1.759,0.6,0.985,-1.759,-1.159,-0.773,-0.6,1.159,0.386,-0.985,0.773,-0.386
Jmjd1c,0.117,0.19,0.113,-0.117,0.073,-0.004,-0.19,-0.073,-0.077,-0.113,0.004,0.077
Pcyt2,0.112,-0.023,-0.101,-0.112,-0.135,-0.213,0.023,0.135,-0.078,0.101,0.213,0.078
Gm44579,,,,,,,,,,,,
Zscan30,-0.087,1.475,0.256,0.087,1.562,0.343,-1.475,-1.562,-1.219,-0.256,-0.343,1.219
Cyp3a63-ps,,,,,,,,,,,,
Dap,-0.217,0.019,0.004,0.217,0.236,0.221,-0.019,-0.236,-0.015,-0.004,-0.221,0.015
Teddm1b,0.059,0.299,0.072,-0.059,0.24,0.013,-0.299,-0.24,-0.227,-0.072,-0.013,0.227
Gchfr,2.531,2.653,1.164,-2.531,0.0,-1.367,-2.653,0.0,-1.489,-1.164,1.367,1.489
Stk32b,-2.05,-0.362,-1.768,2.05,1.688,0.282,0.362,-1.688,-1.406,1.768,-0.282,1.406
Olfr514,,,,,,,,,,,,
Gemin7,0.024,0.047,-0.118,-0.024,0.023,-0.142,-0.047,-0.023,-0.165,0.118,0.142,0.165
Fgf21,,,,,,,,,,,,
Acmsd,-0.61,-0.381,-0.677,0.61,0.229,-0.066,0.381,-0.229,-0.295,0.677,0.066,0.295
Entpd4,0.094,0.262,0.211,-0.094,0.168,0.117,-0.262,-0.168,-0.051,-0.211,-0.117,0.051
Gm8991,-1.381,0.01,0.268,1.381,1.391,1.649,-0.01,-1.391,0.258,-0.268,-1.649,-0.258
Nr2c1,0.245,-0.47,0.047,-0.245,-0.715,-0.199,0.47,0.715,0.517,-0.047,0.199,-0.517
Tex13c1,,,,,,,,,,,,
Mmp28,-0.115,-1.024,-0.515,0.115,-0.909,-0.4,1.024,0.909,0.509,0.515,0.4,-0.509
Agap2,0.027,0.051,0.138,-0.027,0.024,0.111,-0.051,-0.024,0.087,-0.138,-0.111,-0.087
Olfr476,,,,,,,,,,,,
Prkg1,-0.546,-0.278,-1.026,0.546,0.268,-0.481,0.278,-0.268,-0.748,1.026,0.481,0.748
