gene_name,P2_Arm,P3_Arm,P4_Arm,P5_Arm,P6_Arm,P7_Arm,P8_Arm,P9_Arm,P10_Arm,P2_Cl13,P3_Cl13,P4_Cl13,P5_Cl13,P6_Cl13,P7_Cl13,P8_Cl13,P9_Cl13,P10_Cl13
Tnfsf8,0.076549195,0.03230112,0.060556673,0.050204825,0.022454578,0.6249799,0.018914571,0.083173625,0.030567314,0.25065467,0.19849263,0.115862235,0.20561291,0.1238772,1.6048815,0.18660335,0.21386297,0.14015563
Cdk5rap2,0.1890437,0.2826192,0.23434061,0.1855894,0.1364434,0.17284282,0.20494919,0.15749086,0.15874131,0.15725398,0.281524,0.24322067,0.21897401,0.11233203,0.20847498,0.10335955,0.1176497,0.097694956
Megf9,0.03836694,0.03182743,0.033898626,0.036721427,0.029165491,0.015551409,0.009869164,0.020388989,0.017432354,0.02149085,0.01586106,0.018918408,0.024408897,0.020706827,0.0059637544,0.011204587,0.01581289,0.012811943
Tle1,0.05503974,0.023771241,0.04016028,0.05280729,0.022549031,0.010918824,0.013280802,0.034936972,0.03960247,0.050632197,0.014251178,0.0392129,0.05259666,0.028118184,0.009486278,0.015642557,0.014261952,0.011696502
Dmac1,1.0184537,0.9802196,0.9827233,1.1339585,1.2451595,0.8737838,1.1831449,0.88567454,0.75070596,0.8949835,0.7519441,0.8363941,0.8996465,0.9706769,0.87631875,0.7606246,0.9308356,0.9752924
Zdhhc21,0.23555917,0.18814409,0.21701562,0.2675529,0.24746671,0.23387225,0.185349,0.24267995,0.23048465,0.22825344,0.16678993,0.16509168,0.2484643,0.24407314,0.19204222,0.236521,0.20264809,0.23095675
Ttc39b,0.5256798,0.8297802,0.68334687,0.60142887,0.6294206,0.9706528,0.82701385,1.1508108,0.8711616,0.56394374,0.8528854,0.71641284,0.6624349,0.72611445,0.6982101,1.035952,0.9329472,0.7358544
Psip1,2.1145368,2.0371838,1.9288607,2.2160962,1.7630826,1.2886201,1.079165,1.1515656,1.531048,2.0550606,1.8818277,1.821442,2.049451,1.5750071,1.1896151,1.2336667,1.1711601,1.0431259
Haus6,0.36410788,0.33969745,0.32614002,0.35995764,0.29442927,0.1772635,0.1699643,0.14169638,0.152008,0.38102108,0.31908232,0.32235205,0.34404725,0.26767644,0.13806617,0.19884436,0.14855026,0.067515634
Plin2,0.037297208,0.022864832,0.018717023,0.021322837,0.02275163,0.01814542,0.00398942,0.008012693,0.01009604,0.0082189785,0.014281597,0.012932496,0.013890372,0.020263843,0.014579206,0.016484914,0.007821557,0.043262463
Rps6,10.471172,7.559675,9.104296,9.015879,8.520188,9.459762,7.518144,7.467402,7.3910847,11.140065,7.3346443,8.295362,8.592199,7.8733807,10.015097,8.793272,7.603414,8.32122
Mllt3,0.64962417,0.75405324,0.73931557,0.6057324,0.5342394,0.81963146,0.72149974,0.76910996,0.6586068,0.81950307,0.9324407,0.90770304,0.90432835,0.6768149,1.009097,0.8083547,0.90542173,0.61559737
Cdkn2a,0.030047942,0.08152723,0.04156688,0.05367591,0.05814691,0.033441372,0.019861432,0.031888764,0.02290453,0.088516094,0.120445326,0.06901904,0.08490169,0.068827204,0.037638184,0.089306705,0.0873741,0.0
Caap1,0.3612254,0.27789208,0.31192487,0.30090684,0.33446392,0.26610708,0.21341418,0.29334477,0.30289197,0.2902448,0.26840556,0.2791048,0.29931062,0.27640086,0.24664196,0.27862966,0.29602885,0.3777077
Plaa,0.70056355,0.46187863,0.5741614,0.58444303,0.5832404,0.5223672,0.56361115,0.45667616,0.51849824,0.6862508,0.4901899,0.5928006,0.5912092,0.57396424,0.5886557,0.56160474,0.54774815,0.5099512
Mysm1,0.35284522,0.42753416,0.41862035,0.37745607,0.41563776,0.5672721,0.68209034,0.7043267,0.780748,0.36377326,0.45404077,0.41589525,0.4491342,0.5336333,0.6594448,0.67311,0.65702784,0.87957644
Tm2d1,0.3897148,0.37066072,0.40094504,0.40699074,0.37110233,0.52649885,0.6510782,0.507902,0.509931,0.369504,0.40437663,0.4518323,0.4540939,0.44178197,0.43952137,0.5171634,0.5693908,0.5800669
Itgb3bp,0.25001878,0.29720306,0.26252168,0.30286482,0.32386416,0.3458692,0.16946413,0.20213,0.14110067,0.24150789,0.3286958,0.30237597,0.3572316,0.3051996,0.38333598,0.15814598,0.2024923,0.10191354
Jak1,2.3577511,4.766806,3.9704747,3.8783588,4.6568875,6.1556396,5.586541,7.7037053,16.216314,1.9195745,3.486069,3.1481483,3.1474447,3.7050984,4.1330533,3.8004189,5.053674,5.9771824
Wdr78,0.011077931,0.019312926,0.015349599,0.016863419,0.015478584,0.020047404,0.013873184,0.02632794,0.010337689,0.013869864,0.0086393375,0.010237549,0.016485745,0.019768486,0.014369278,0.009232611,0.019716913,0.014220002
Slc35d1,0.13099724,0.09403855,0.10348707,0.1115355,0.118849315,0.08775715,0.1053348,0.101520985,0.090231724,0.15465815,0.088982895,0.10776958,0.12610942,0.11146084,0.08863794,0.13374417,0.18997848,0.15271491
Ttc4,0.27677223,0.27976274,0.2855799,0.23880391,0.27613914,0.24771619,0.19150996,0.24410181,0.24117117,0.27921924,0.29462144,0.2735751,0.2445989,0.22616497,0.2935287,0.307177,0.23370075,0.3184213
Acot11,0.050477915,0.03731497,0.042237498,0.03861553,0.050641563,0.008486331,0.016407058,0.013804799,0.02625313,0.042039666,0.028042618,0.035433777,0.027880833,0.03156303,0.032262165,0.02637966,0.05045898,0.042486582
Mrpl37,0.37067217,0.2191799,0.27701926,0.25837293,0.25079677,0.23434709,0.20772293,0.15466663,0.12990288,0.34686613,0.2389549,0.3039247,0.280389,0.30437487,0.23889622,0.21415453,0.18906938,0.2366361
Tceanc2,0.1397592,0.14630225,0.14865915,0.14158626,0.1504731,0.2171348,0.11170287,0.19157462,0.20557772,0.1468042,0.16089667,0.1364316,0.1559633,0.19142663,0.16466351,0.16773997,0.16738093,0.1639219
Lrrc42,0.25645533,0.14975801,0.22655202,0.27066594,0.24249823,0.15903443,0.22497562,0.11514708,0.10184533,0.3131232,0.20389897,0.2566544,0.25726864,0.27752736,0.19052908,0.19230975,0.22516708,0.098490484
Cpt2,0.09258692,0.10974266,0.111701906,0.08282285,0.10355859,0.067198195,0.03190157,0.061390042,0.07495474,0.08366207,0.108253404,0.11888585,0.054890495,0.08081987,0.09298992,0.05008763,0.091322176,0.12951402
Scp2,0.02625471,0.022348175,0.030885825,0.027157832,0.03320431,0.044994783,0.010584968,0.02146538,0.034451272,0.032120638,0.023786988,0.029289765,0.026666248,0.030456917,0.04995349,0.03355245,0.03231079,0.07950871
Zyg11b,0.20802487,0.3046718,0.28518242,0.2520936,0.28041148,0.4199057,0.45473176,0.5218342,0.4557462,0.17820537,0.22083268,0.19487758,0.2101914,0.23761596,0.2900733,0.4403637,0.35287872,0.24204823
Prpf38a,1.0043464,0.8973218,0.9753496,0.88913316,1.0318025,0.7032092,0.54524934,0.465427,0.38634393,1.1091399,0.88709134,0.95578223,0.77057487,0.95750225,0.6524381,0.5622236,0.49332005,0.505598
Btf3l4,0.14133833,0.1313429,0.13196218,0.1307878,0.12525703,0.14181533,0.09571258,0.09941734,0.08737136,0.1720626,0.124669805,0.12654096,0.13849537,0.10970302,0.10228276,0.13352014,0.09043319,0.060096055
Osbpl9,0.74439955,0.8490029,0.8498113,0.76842105,0.85651034,0.7879018,0.9644683,0.7035976,0.81599873,0.75233406,1.0668948,1.0904408,0.9705998,1.0399088,0.75850594,0.9584587,1.0952511,1.5301161
Rnf11,0.15423705,0.12924804,0.11689556,0.117557794,0.12892097,0.16221705,0.2520515,0.21979807,0.33408454,0.15113695,0.14984071,0.146904,0.14233,0.18223698,0.21443257,0.29165873,0.17038701,0.20712805
Cdkn2c,0.2319938,0.97867405,0.46907637,0.4426795,0.14654034,0.13663411,0.15346113,0.12566122,0.19532852,0.30144346,1.058789,0.5194839,0.44791248,0.114041224,0.08377729,0.16924569,0.075807296,0.11974987
Cmpk1,1.9793514,2.4765558,2.1751215,2.2845206,2.3549528,1.6455747,2.2990115,1.85937,2.2311544,1.9966263,2.4286478,2.298755,2.397441,2.477994,1.721824,1.8743346,1.9981921,2.2706304
Faah,0.00835395,0.009455936,0.008444966,0.008431279,0.011646938,0.0069707585,0.020887338,0.012580676,0.013753322,0.0057112174,0.008085807,0.004974033,0.011078926,0.013779907,0.01636251,0.014236449,0.0085227685,0.017424243
Nsun4,0.041074105,0.027408602,0.040175013,0.03688494,0.043339364,0.04824726,0.08597861,0.064198606,0.05522834,0.06287085,0.04565174,0.051612765,0.037909742,0.047235467,0.06682764,0.06753872,0.112328574,0.042299718
Uqcrh,5.2226577,5.273929,5.2332883,5.4527225,5.6775546,7.0629683,6.480135,7.8954616,8.38189,5.2790394,5.4193416,5.277372,5.6647925,6.0355477,7.148651,7.7359576,7.125018,7.3454485
Rad54l,0.27197108,0.22863604,0.23794279,0.31250814,0.1547683,0.07861787,0.087395325,0.01464892,0.010414452,0.32958838,0.2510546,0.24302241,0.32012674,0.09547321,0.06596196,0.08669828,0.02717864,0.024607487
Mast2,0.1341081,0.2002129,0.12561795,0.145133,0.08654811,0.0913264,0.07168767,0.03558026,0.03416363,0.17213804,0.20843343,0.13289706,0.13698779,0.10424294,0.051918242,0.07777284,0.05065729,0.026553985
Tmem69,0.050822537,0.05180372,0.04390672,0.043825537,0.05283672,0.038869377,0.062206186,0.026902877,0.023654342,0.061389826,0.04950688,0.05596593,0.043127324,0.053329058,0.058361955,0.04687835,0.058802165,0.051221684
Nasp,4.5086145,2.5488572,3.3014886,3.715737,2.6679597,1.3639458,0.8609685,0.70967937,0.6194695,4.533149,2.4439573,3.179317,3.5692334,2.2436402,1.2392929,1.3470598,0.9178318,1.0587873
Akr1a1,2.2175214,2.6675372,2.5863514,2.7244494,2.825488,2.6791003,3.1171656,2.3558009,2.1436398,2.4486086,2.554471,2.6024394,2.789696,2.9166815,2.8470688,2.8041286,2.8683357,2.6557336
Toe1,0.0860418,0.06326758,0.08560881,0.08051106,0.07425192,0.08389995,0.061861433,0.04032532,0.042853452,0.044594135,0.04958306,0.06351251,0.06907902,0.054410927,0.053165916,0.043106847,0.017057266,0.030476082
Urod,0.32858765,0.3618524,0.35103944,0.32812715,0.36227536,0.40317866,0.22821714,0.3610164,0.38918775,0.41971955,0.37193155,0.4008254,0.36397663,0.35697362,0.36990163,0.48962742,0.3451059,0.39547265
Btbd19,0.117648736,0.09555461,0.11312405,0.12974091,0.13953912,0.10396882,0.26800978,0.18898487,0.13222358,0.13576747,0.15453474,0.13735816,0.14112271,0.15920454,0.14827567,0.22295286,0.13321872,0.11190974
Plk3,0.14187747,0.16756082,0.16794217,0.16304325,0.18569113,0.21701433,0.34357592,0.25265592,0.20134756,0.13968974,0.19830775,0.17757428,0.18844964,0.20052525,0.12596387,0.32858488,0.21693292,0.32233542
Rps8,55.24865,38.293106,46.1271,47.66929,42.574535,48.06238,34.376934,33.020947,32.968903,59.521122,40.49571,45.714035,46.613235,41.88428,52.978268,42.360245,37.57547,40.93306
Kif2c,0.31548914,0.80708253,0.54331887,0.25251096,0.27967712,0.09951879,0.00920876,0.016427925,0.011911148,0.2516036,0.8405545,0.6760967,0.2246087,0.20713444,0.07339832,0.034254283,0.02961508,0.0
Rnf220,0.29712564,0.29257745,0.2839051,0.32148907,0.3047177,0.3447422,0.2382761,0.4141214,0.42614275,0.28013113,0.30038738,0.30888143,0.31939885,0.34305823,0.3029828,0.38948154,0.3854386,0.4102974
Dmap1,0.17666312,0.14230804,0.15334418,0.15495084,0.14882466,0.15945284,0.1834603,0.13632837,0.115956984,0.14417867,0.14289512,0.13773812,0.1269204,0.09484536,0.16796915,0.114279635,0.09081732,0.037867412
Atp6v0b,0.93629724,0.74314106,0.89435536,0.8511837,0.93306965,0.85154957,1.3042635,0.9366051,0.85299504,0.86695063,0.78986955,0.8711949,0.8385615,0.9197183,0.8752798,0.9650852,1.1657704,0.9632948
Ipo13,0.04595486,0.036338694,0.036950666,0.02928502,0.025090637,0.049350135,0.020516546,0.03934966,0.028865486,0.05263337,0.03449727,0.039363932,0.03191366,0.019621152,0.051139124,0.04260077,0.046762165,0.10926296
St3gal3,0.016927067,0.02747701,0.021918278,0.029119777,0.015814336,0.019312803,0.043058448,0.03828325,0.051037986,0.0278715,0.025645813,0.028017588,0.024650846,0.0172376,0.026633982,0.061478075,0.051679514,0.037507832
Kdm4a,0.19538938,0.28231332,0.24533524,0.22146854,0.25857022,0.33396688,0.45082742,0.32408825,0.29861128,0.19464526,0.30524194,0.3026311,0.2562507,0.34649897,0.33011246,0.35325894,0.3684646,0.56516325
Szt2,0.06542227,0.07165662,0.06924557,0.064260505,0.053692766,0.122343466,0.101756096,0.12603165,0.107780434,0.06945525,0.08479375,0.08369065,0.06892034,0.057818107,0.08467134,0.09376068,0.08430145,0.06316817
Cdc20,1.3785943,3.0200849,1.9002317,0.7038382,1.7412453,0.43558246,0.047703605,0.08302271,0.052521374,1.2455124,2.7020657,2.1581986,0.48544702,1.4385546,0.36130163,0.16353557,0.08304526,0.031420767
AU022252,0.10116924,0.06297217,0.07896657,0.08909872,0.07206495,0.0735886,0.05513739,0.058054656,0.05061941,0.09366172,0.052088767,0.06881812,0.080116354,0.07118815,0.07568174,0.03238086,0.064526826,0.024656948
Ybx1,17.853731,12.864316,16.009672,16.124975,13.922137,9.4494,8.180157,5.839195,5.460625,17.536037,11.809306,15.328742,14.913997,12.384764,9.457439,7.0000973,7.5860634,8.1422615
Ppih,0.8769478,0.68236274,0.7486689,0.7096085,0.7270383,0.3912126,0.20954274,0.16935559,0.15389541,0.77260464,0.6361072,0.7220571,0.66361785,0.61970806,0.35920504,0.2374098,0.19321807,0.2333439
Ccdc30,0.027533382,0.012885816,0.022866007,0.03502952,0.019449871,0.034733824,0.011472071,0.020619556,0.020409016,0.026805624,0.016971393,0.0150350435,0.019261125,0.028746746,0.041535404,0.03219259,0.018451469,0.0
Ppcs,0.18040857,0.14181843,0.1802613,0.16116986,0.20520973,0.19926298,0.24586914,0.20658526,0.17174104,0.17587666,0.16609031,0.15722908,0.19392043,0.20946796,0.21748587,0.23221332,0.25083056,0.20710756
Ctps,0.45666522,0.16468447,0.28272983,0.4085039,0.21903038,0.16805047,0.13451709,0.05808416,0.059532676,0.54887086,0.16490583,0.2671604,0.469276,0.21747972,0.17652877,0.15002085,0.12404033,0.04091525
Nfyc,0.39127722,0.4361742,0.4314426,0.36509523,0.39117083,0.2813944,0.26477566,0.32206014,0.31647453,0.41454548,0.41325822,0.4056444,0.3898912,0.340567,0.29461163,0.26208887,0.30860594,0.31504083
Exo5,0.027379481,0.025538484,0.030844381,0.03822856,0.03633673,0.035286106,0.027194753,0.030713264,0.046468407,0.030722775,0.03299809,0.032004733,0.017978596,0.019158723,0.029315395,0.0380943,0.037845533,0.008055477
Zfp69,0.010874274,0.020891542,0.011568968,0.015821828,0.009002098,0.016418872,0.006621325,0.019081438,0.02085379,0.012769091,0.016881583,0.014661854,0.020689204,0.0103110615,0.009173933,0.003611235,0.014674664,0.014220002
Smap2,1.5229664,2.024791,1.871801,1.8579856,1.8847207,2.8585832,2.9618626,3.2809458,2.1506934,1.4063616,2.2818286,2.1787214,2.3566065,2.4498525,2.564139,2.2238066,3.3594582,2.9717522
Zmpste24,0.51264054,0.3897068,0.47547293,0.37845537,0.44538113,0.3739195,0.40623957,0.31717774,0.3114236,0.5573332,0.3919938,0.48676428,0.39288846,0.43529263,0.4250796,0.44127175,0.47283685,0.37278438
Rlf,0.18996899,0.2571166,0.22407632,0.1957169,0.21993165,0.3760751,0.34518725,0.45796555,0.5144501,0.26839215,0.2585988,0.24673966,0.22797737,0.18721361,0.26121637,0.30904722,0.27273643,0.17111675
Cap1,1.9942529,2.5695493,2.2358549,2.1848638,2.757582,2.4210992,3.2024152,2.779416,2.795928,1.7793019,2.547268,2.367628,2.2372606,2.9192748,2.1783283,3.2267,2.7271917,2.7492123
Mfsd2a,0.057134334,0.031107724,0.056534957,0.05843026,0.06578805,0.07629541,0.013243851,0.023986412,0.01141264,0.051941767,0.068930306,0.07200408,0.0741291,0.06708498,0.053719565,0.021449536,0.04017643,0.015389144
Ppie,0.7363874,0.41973326,0.58659124,0.57541174,0.5317242,0.49965695,0.36081257,0.35675314,0.26904804,0.8690474,0.47890002,0.6605526,0.64122385,0.54842323,0.640775,0.4838728,0.37238273,0.37402922
Macf1,1.1160278,1.6374089,1.5335618,1.2181621,1.2483796,2.4344509,2.247754,3.1355777,3.94832,1.0390939,1.6442795,1.4313663,1.3587198,1.3396093,1.9604337,2.5449634,2.3701859,2.288593
Ndufs5,0.35717627,0.3237783,0.3648106,0.35474682,0.37694392,0.26536608,0.3250473,0.24170749,0.16151151,0.36249903,0.27903762,0.3411004,0.34886152,0.39675412,0.30778643,0.23981802,0.40854055,0.25776452
Akirin1,0.8252861,0.78440464,0.8006596,0.7247236,0.977792,0.84613824,0.96768546,0.8530375,1.0298098,0.74153507,0.7569968,0.7658471,0.6696606,0.95211285,0.88983566,0.8423331,1.0763143,1.0414596
Utp11,1.1604675,0.7975644,0.88969463,0.87128013,0.8683188,0.8232641,0.6324762,0.6525425,0.6202978,1.1581478,0.85613304,0.9283099,0.94347316,0.94524205,0.93599725,0.8362495,0.7437669,0.828197
Cdca8,2.6455717,5.0567904,3.3345482,1.884732,2.6063526,0.867975,0.15269265,0.13710849,0.14329128,2.4082944,5.4347477,4.166001,1.711968,2.365434,0.71899813,0.38024783,0.3037955,0.1631143
Zc3h12a,0.1790394,0.24493235,0.2581613,0.20093015,0.19605263,0.47614223,0.31161246,0.5389577,0.43764964,0.19738019,0.38922483,0.3306272,0.3322765,0.38380232,0.6112931,0.2713184,0.57755685,0.761907
Thrap3,1.6148514,1.4495245,1.5439447,1.3157365,1.2182987,1.4170767,0.9452124,1.0272225,1.0104389,1.6401968,1.6032906,1.7231153,1.527607,1.3666825,1.3283987,1.0036783,1.1303313,0.97405225
Map7d1,0.5399574,0.67135596,0.59774226,0.5511986,0.53264886,0.30186567,0.42508075,0.40514657,0.58810985,0.45332694,0.551736,0.56806606,0.48054686,0.4795993,0.37467447,0.41634429,0.42170513,0.45819938
Adprhl2,0.2564062,0.24884371,0.24102752,0.2839128,0.23555447,0.24415162,0.3650851,0.23722835,0.21305925,0.29311222,0.26012218,0.2813513,0.3276991,0.25999737,0.21245566,0.27336964,0.19965723,0.15352672
Ago3,0.017293114,0.014810682,0.017061021,0.011287714,0.016459655,0.015850872,0.02322266,0.021452755,0.03799307,0.025656551,0.016233271,0.017989762,0.011078641,0.025184637,0.016931593,0.033148255,0.023954527,0.03096119
Ago1,0.112751044,0.089265466,0.10792284,0.112735,0.09782352,0.12240878,0.12032282,0.1559062,0.19596902,0.163799,0.13552898,0.13045399,0.09840712,0.13389613,0.15174319,0.21343945,0.18821055,0.10749371
Ncdn,0.13739441,0.10884577,0.12773734,0.1329191,0.13879111,0.17518353,0.13786021,0.15277965,0.122012675,0.15535614,0.10203338,0.11556556,0.13763295,0.14999697,0.12238578,0.11951212,0.0955905,0.015379266
Zmym4,0.1624325,0.088951245,0.12688771,0.11616698,0.099935986,0.18451129,0.18052332,0.17536917,0.22821547,0.1505568,0.12413695,0.12061977,0.13932978,0.11647995,0.20047106,0.19084486,0.13682799,0.10573161
Zmym1,0.08891741,0.06296551,0.06732444,0.07055312,0.053174913,0.05908923,0.10335442,0.054039422,0.06358392,0.10506619,0.07574542,0.081986435,0.091905154,0.07649974,0.074895956,0.05614983,0.055661734,0.02683312
Zfp362,0.072304726,0.06360858,0.06654302,0.06975339,0.04943174,0.11256963,0.13485712,0.1397226,0.169656,0.13138361,0.13696066,0.106594354,0.1443097,0.11139613,0.1393398,0.20388456,0.12807313,0.11752545
S100pbp,0.10822216,0.10926487,0.105333425,0.108089946,0.09961579,0.11644758,0.113517694,0.13892746,0.16047601,0.10524395,0.12256575,0.082349785,0.14048393,0.104794204,0.17135869,0.1883335,0.124893986,0.15152737
Rbbp4,2.5739124,2.730104,2.6263895,2.6002655,2.068439,1.7286106,1.4967856,1.2943774,1.3043464,2.3746228,2.8671734,2.6389716,2.8413258,2.0066128,1.6458519,1.3561438,1.4825121,1.4073915
Zbtb8a,0.10588259,0.0750098,0.07652287,0.10899709,0.098797776,0.055311777,0.066813886,0.07023869,0.09889475,0.10144095,0.06578043,0.07884757,0.13911259,0.093976386,0.048938625,0.13895847,0.07378068,0.080587104
Hdac1,1.8578359,1.9423507,1.9146073,1.8102058,1.7263758,1.2784854,1.4915717,1.0499288,0.9933339,1.8910687,1.7712749,1.9253874,1.8686594,1.7466081,1.3890105,1.4272645,1.2980087,1.6121259
Lck,2.728833,4.312663,3.5211682,3.2806938,3.2699351,3.6270258,4.5835104,4.6121583,5.094657,2.4655783,3.7709014,3.4013414,3.1734552,3.067059,3.4915683,3.7265708,4.2624674,3.6291285
Eif3i,4.9102683,3.7439766,4.4136133,4.531149,4.312499,4.202778,3.8972178,3.1674798,2.7971802,5.0064745,3.8781834,4.5376053,4.4080367,4.285755,4.4892993,4.1752677,4.1628437,4.3093204
Ccdc28b,0.11058963,0.10971013,0.13283521,0.10778415,0.124744885,0.22650835,0.11509715,0.10604188,0.09234882,0.2804418,0.23180996,0.22415982,0.21982063,0.22543602,0.5075392,0.23158418,0.17090641,0.167527
Txlna,0.5182589,0.3514105,0.43626848,0.448533,0.33180907,0.34240225,0.25861347,0.21291475,0.19984606,0.55411756,0.36228323,0.44801432,0.4459971,0.2872182,0.34970248,0.28064334,0.3038227,0.24399754
Kpna6,0.18824516,0.17162661,0.17861524,0.15431266,0.19514252,0.1479498,0.25561076,0.17612801,0.15416253,0.15764211,0.18045355,0.20020384,0.13123049,0.13922195,0.13665295,0.13708667,0.11974448,0.20680723
Tmem39b,0.17178914,0.13200477,0.1654431,0.16846423,0.13262431,0.15480265,0.12090657,0.11970572,0.1006165,0.1838359,0.15581802,0.16257723,0.17291926,0.1401399,0.15438281,0.1681851,0.16554603,0.28151977
Khdrbs1,0.8201585,0.5687525,0.7232402,0.64256155,0.57850146,0.645205,0.36864948,0.45956048,0.4554206,0.7934292,0.65291554,0.79543555,0.60631394,0.6154663,0.6102829,0.4207895,0.46866786,0.4333375
Zcchc17,1.4929436,1.3864772,1.3868353,1.368558,1.3596315,0.996466,1.1868539,0.83402514,0.8076743,1.5056782,1.3595603,1.5109671,1.403003,1.3744417,1.0828686,0.88614726,1.0228434,1.1046842
Epb41,0.354554,0.46882161,0.43466535,0.43592232,0.44102895,0.5753393,0.5700145,0.7641193,0.7083392,0.3462824,0.47624108,0.44425476,0.4726598,0.50961345,0.46782598,0.60196024,0.58114046,1.0597967
Ythdf2,0.71261096,0.5843436,0.6188503,0.65198135,0.62196976,0.5507759,0.43440628,0.5136944,0.48485872,0.6747706,0.59839344,0.58898675,0.6174879,0.5669472,0.4834326,0.5274441,0.4733354,0.63259757
Gmeb1,0.17446548,0.2798113,0.22302556,0.24595839,0.16955516,0.22953044,0.22334097,0.20550855,0.24912296,0.19830446,0.2669638,0.24605711,0.20446102,0.18446359,0.15871423,0.19420545,0.15386575,0.16725948
Trnau1ap,0.7555715,0.46709347,0.56095535,0.53597397,0.5183111,0.59004617,0.35159588,0.467855,0.4091749,0.8387878,0.51047474,0.6145963,0.6091999,0.61467934,0.4746737,0.47094718,0.49431682,0.44516164
Rcc1,0.7607428,0.5217952,0.53370523,0.5753103,0.38636786,0.18818252,0.11025053,0.09176952,0.083952874,0.74679154,0.4990597,0.5097927,0.5478478,0.2835958,0.19425115,0.15341152,0.13612774,0.015039757
