,N-P0,A-P1,A-P2,C-P2,A-P3,C-P3,A-P4,C-P4,A-P5,C-P5,A-P6,C-P6,A-P7,C-P7,C-P8,A-P9,A-P10
Dtx1,0.47485968470573425,0.4093201756477356,0.26744344830513,0.18529629707336426,0.38911181688308716,0.29900574684143066,0.3962305784225464,0.3928373456001282,0.3210967183113098,0.3316589891910553,0.335036963224411,0.35629579424858093,0.1529265195131302,0.25614893436431885,0.2128475457429886,0.37181609869003296,0.32369276881217957
Il6ra,0.5111808180809021,0.41440242528915405,0.021193478256464005,0.02480800822377205,0.014423464424908161,0.0021849365439265966,0.012661396525800228,0.004030153620988131,0.01720169186592102,0.0,0.01081449817866087,0.00436857994645834,0.06380051374435425,0.023471176624298096,0.005450954660773277,0.00847251620143652,0.005711392033845186
Hmgb3,0.032932668924331665,0.04032224044203758,0.539753794670105,0.5859888792037964,0.5359694361686707,0.6284697651863098,0.528376042842865,0.5636122822761536,0.43164125084877014,0.4541380703449249,0.47326937317848206,0.5395673513412476,0.20706698298454285,0.2181323766708374,0.17915940284729004,0.06645078212022781,0.043877970427274704
Gtf2i,0.5755714774131775,0.7278768420219421,0.4043343663215637,0.3607317805290222,0.5452421307563782,0.48938754200935364,0.538938045501709,0.4267982542514801,0.46974602341651917,0.43854862451553345,0.5460777878761292,0.589707612991333,0.9103087782859802,0.553250253200531,0.5713369250297546,0.8594686985015869,0.9092279672622681
Rere,0.1897086352109909,0.1949915587902069,0.0473167859017849,0.03643865883350372,0.05814904719591141,0.04732874035835266,0.06120450422167778,0.08826833963394165,0.05300872400403023,0.035770758986473083,0.03970259800553322,0.015642331913113594,0.10633139312267303,0.06014576926827431,0.04805031046271324,0.11532872170209885,0.10377200692892075
Scml4,0.46040788292884827,0.3032195568084717,0.022936996072530746,0.011492564342916012,0.06035294011235237,0.07151912897825241,0.049069736152887344,0.06044645980000496,0.02830905094742775,0.04641585797071457,0.04475407674908638,0.042924664914608,0.2233869433403015,0.16564325988292694,0.061800893396139145,0.14116401970386505,0.09669026732444763
Nfyb,0.24944110214710236,0.1888214498758316,0.5837779641151428,0.6305485367774963,0.7214952111244202,0.7383113503456116,0.6403782367706299,0.6865915060043335,0.5656737089157104,0.5710102319717407,0.5767634510993958,0.5587126016616821,0.2757166922092438,0.3607373535633087,0.4787876009941101,0.35288968682289124,0.32952335476875305
Sox4,0.1707257181406021,0.042854227125644684,0.029286721721291542,0.033406566828489304,0.00920849572867155,0.012653997167944908,0.017416296526789665,0.01317362766712904,0.012774786911904812,0.012421130202710629,0.016604768112301826,0.012594801373779774,0.0062428913079202175,0.018233349546790123,0.000727693026419729,0.00270710582844913,0.002101428806781769
Taf1,0.18011793494224548,0.20835286378860474,0.3409213125705719,0.3888451159000397,0.37121403217315674,0.3776233196258545,0.3861837089061737,0.4048423767089844,0.36526569724082947,0.3649454712867737,0.26217055320739746,0.23501624166965485,0.27194949984550476,0.22153684496879578,0.2240433245897293,0.18777526915073395,0.18429842591285706
Ptprc,2.499887466430664,2.5210964679718018,2.0583407878875732,2.026151418685913,2.5950112342834473,2.5667765140533447,2.372929334640503,2.41679310798645,2.240445852279663,2.284806728363037,2.4034409523010254,2.3737378120422363,2.7037196159362793,2.576437473297119,2.6946511268615723,2.870826005935669,3.0629000663757324
Chaf1a,0.020624905824661255,0.023256003856658936,0.49900346994400024,0.5605857968330383,0.33837854862213135,0.30663204193115234,0.41450566053390503,0.39692550897598267,0.5248643755912781,0.5154564380645752,0.31188783049583435,0.23989363014698029,0.16964958608150482,0.1330639272928238,0.17400923371315002,0.036767780780792236,0.030806604772806168
Cebpz,0.4346100389957428,0.5071988105773926,0.5743034482002258,0.6983917355537415,0.34175631403923035,0.3672311007976532,0.4995569586753845,0.5398055911064148,0.45235058665275574,0.4328199028968811,0.44238317012786865,0.4725174605846405,0.4039074778556824,0.4788740277290344,0.34373605251312256,0.35157275199890137,0.3363109529018402
Ddx20,0.06522209942340851,0.043234683573246,0.12313716858625412,0.11990095674991608,0.11061340570449829,0.11541371792554855,0.11748015880584717,0.12478075921535492,0.092764712870121,0.10835913568735123,0.0644882470369339,0.059951528906822205,0.05895574018359184,0.036261074244976044,0.04707803204655647,0.03760084882378578,0.032936789095401764
Rae1,0.3348384201526642,0.27912402153015137,0.5946082472801208,0.6341552734375,0.48961615562438965,0.4528513550758362,0.5719372630119324,0.6285808682441711,0.46779534220695496,0.43576082587242126,0.5490787625312805,0.48905783891677856,0.42460140585899353,0.4500221014022827,0.42844077944755554,0.30427709221839905,0.23353363573551178
Mllt3,0.31601086258888245,0.3346640467643738,0.4320162832736969,0.46996793150901794,0.4826211929321289,0.563224732875824,0.4612377882003784,0.6279438138008118,0.4023708403110504,0.5257300734519958,0.32591378688812256,0.40356215834617615,0.45835089683532715,0.5667694211006165,0.43263909220695496,0.4070541262626648,0.3044881820678711
Mcm3,0.19286632537841797,0.17651961743831635,1.2943620681762695,1.356437087059021,0.8412218689918518,0.7889237999916077,1.1632426977157593,1.1010268926620483,1.4290337562561035,1.4196290969848633,1.0122299194335938,0.8707079291343689,0.5058897137641907,0.429992139339447,0.5537747740745544,0.2173561453819275,0.16027510166168213
Foxn3,0.4474601149559021,0.4250149130821228,0.23679043352603912,0.23415274918079376,0.4862012565135956,0.6235031485557556,0.35955220460891724,0.44011276960372925,0.3162781894207001,0.42097705602645874,0.25782373547554016,0.34250408411026,0.2777131497859955,0.4199451208114624,0.8662509918212891,0.5765575170516968,0.6874175071716309
Utf1,0.005835853982716799,0.0035186330787837505,0.07030462473630905,0.19748376309871674,0.03391018882393837,0.0866667628288269,0.04690919443964958,0.12377709895372391,0.04819290339946747,0.09678613394498825,0.03563857451081276,0.09289821982383728,0.044664330780506134,0.07966592162847519,0.02209775522351265,0.0435895100235939,0.028334511443972588
Nr4a2,0.09057541936635971,0.30575618147850037,0.542597770690918,0.5687357187271118,0.6577038168907166,0.8240360021591187,0.7343775033950806,0.9164831638336182,0.6718890070915222,0.8645005822181702,0.5621628761291504,0.7355080246925354,1.0590145587921143,1.0772368907928467,0.60988849401474,0.7681624889373779,0.5781387090682983
Myb,0.09223918616771698,0.2525947391986847,0.2903537154197693,0.3391353189945221,0.25128084421157837,0.24665427207946777,0.2907598614692688,0.19714155793190002,0.24730536341667175,0.2132055014371872,0.18948063254356384,0.15919038653373718,0.3088986277580261,0.2791216969490051,0.16205230355262756,0.06441280990839005,0.019268473610281944
Arntl,0.04980960860848427,0.05843532085418701,0.048596713691949844,0.0284481979906559,0.06256212294101715,0.06924973428249359,0.06100122630596161,0.04679862782359123,0.05120176821947098,0.09162291884422302,0.050764016807079315,0.07484240084886551,0.051560766994953156,0.09442725777626038,0.13572309911251068,0.17897376418113708,0.22000743448734283
Zranb2,0.3953835368156433,0.30439573526382446,0.6425361633300781,0.6674122214317322,0.43355900049209595,0.46758320927619934,0.5085805058479309,0.522143542766571,0.5821274518966675,0.6449720859527588,0.4798756539821625,0.5631332397460938,0.41898998618125916,0.494397908449173,0.44927066564559937,0.32559770345687866,0.26625192165374756
H1f0,0.022166600450873375,0.02200387418270111,0.15942315757274628,0.23287710547447205,0.22637858986854553,0.17189474403858185,0.21232150495052338,0.2502838969230652,0.17096123099327087,0.08416284620761871,0.153530091047287,0.15920035541057587,0.0715060755610466,0.10329929739236832,0.12043314427137375,0.11927735805511475,0.10437200218439102
Creb3l1,0.007452310528606176,0.004337850492447615,0.04866991564631462,0.022451350465416908,0.03667745739221573,0.030217112973332405,0.05648699775338173,0.04132142290472984,0.050405312329530716,0.033956367522478104,0.06314811110496521,0.053685262799263,0.023695779964327812,0.018135594204068184,0.023717094212770462,0.019666576758027077,0.016295714303851128
Zeb2,0.005656226072460413,0.017658356577157974,0.2071830779314041,0.12283113598823547,0.414284348487854,0.28405338525772095,0.3287273347377777,0.21757784485816956,0.3521982729434967,0.2315102070569992,0.35688984394073486,0.24423614144325256,0.1302301436662674,0.14656181633472443,0.4038219153881073,0.5069805383682251,1.9651490449905396
Lamp1,0.46741196513175964,0.4595107138156891,0.6334651708602905,0.5906787514686584,0.5228018164634705,0.5144281983375549,0.6087339520454407,0.5175405740737915,0.5382398962974548,0.5251865386962891,0.49027127027511597,0.5086146593093872,0.6900267601013184,0.7922446727752686,0.4551190137863159,0.5910031199455261,0.5132073163986206
E2f8,0.0064164153300225735,0.010131904855370522,0.4219767451286316,0.3727368116378784,0.3569456934928894,0.3432040512561798,0.3378852903842926,0.2377438247203827,0.46246984601020813,0.4219872057437897,0.16988863050937653,0.09395702928304672,0.11641353368759155,0.050748735666275024,0.043312862515449524,0.02101038582623005,0.01029721088707447
Abcg2,0.028195427730679512,0.015679195523262024,0.03441993147134781,0.02622826024889946,0.009602603502571583,0.009748964570462704,0.010555915534496307,0.005306046921759844,0.008555757813155651,0.019324595108628273,0.005670026410371065,0.006376257631927729,0.03132197633385658,0.015545721165835857,0.009561870247125626,0.009217591024935246,0.008652986958622932
Lef1,1.5635364055633545,1.630585789680481,0.502367377281189,0.388345330953598,0.5349053740501404,0.46112582087516785,0.5753217339515686,0.6250062584877014,0.47065985202789307,0.5173707604408264,0.5237420797348022,0.4846908748149872,0.831640899181366,0.6353984475135803,0.49777746200561523,0.682873547077179,0.6293887495994568
Polr3d,0.1140749454498291,0.1312016248703003,0.13488011062145233,0.18491187691688538,0.07130856812000275,0.07344073802232742,0.09505807608366013,0.13793474435806274,0.10222321003675461,0.10924367606639862,0.10746610909700394,0.13008910417556763,0.06436337530612946,0.12652090191841125,0.09468335658311844,0.08345577865839005,0.05011337623000145
Cd83,0.003667621174827218,0.0,0.008386210538446903,0.08576804399490356,0.005389587953686714,0.020767973735928535,0.0077227442525327206,0.003639817936345935,0.004245000891387463,0.0216220710426569,0.0010297286789864302,0.003490483621135354,0.055933449417352676,0.0929008349776268,0.005392837803810835,0.00047288171481341124,0.0
Nfic,0.12143149971961975,0.03893710672855377,0.12369195371866226,0.09687651693820953,0.17796754837036133,0.18954111635684967,0.17503324151039124,0.14227163791656494,0.12414691597223282,0.15068477392196655,0.12408686429262161,0.08533357828855515,0.07659542560577393,0.08313050121068954,0.2281365990638733,0.15352506935596466,0.2840295135974884
Itgam,0.008764269761741161,0.002627850975841284,0.06582695990800858,0.06047302111983299,0.1608905792236328,0.11270496249198914,0.16019408404827118,0.12001893669366837,0.19711922109127045,0.13938668370246887,0.1928510218858719,0.1427002102136612,0.002550132106989622,0.016208896413445473,0.10626284033060074,0.13160698115825653,0.27342769503593445
Tfrc,0.15223397314548492,0.131913959980011,0.303498774766922,0.35505402088165283,0.12045427411794662,0.1447320580482483,0.21102841198444366,0.19802653789520264,0.2197359949350357,0.25475895404815674,0.15570664405822754,0.15424653887748718,0.14477181434631348,0.1366313248872757,0.09446889907121658,0.062868133187294,0.05673892796039581
Smarce1,0.4336512088775635,0.4368794560432434,0.7397691607475281,0.7901670932769775,0.6821047067642212,0.6588207483291626,0.7542254328727722,0.7074480056762695,0.6142632961273193,0.6193445920944214,0.6698476672172546,0.662290632724762,0.6091044545173645,0.6241554021835327,0.46338045597076416,0.47072798013687134,0.4734104573726654
Cd5,0.6267083883285522,0.6926782131195068,0.5887756943702698,0.5994549989700317,0.8476628661155701,0.9067997336387634,0.7169407606124878,0.8414202928543091,0.6474014520645142,0.7435569763183594,0.7097787261009216,0.7677879333496094,0.9156392812728882,0.9543773531913757,0.7242080569267273,0.9111864566802979,0.7154209613800049
Trbc1,1.9830541610717773,1.5429843664169312,1.6530729532241821,1.793007254600525,1.7534542083740234,2.0180606842041016,1.7587422132492065,2.0868778228759766,1.7245665788650513,2.0320351123809814,1.821771264076233,2.186769723892212,2.127154588699341,2.300611972808838,1.938236117362976,1.8496193885803223,1.7159868478775024
Sp100,1.3363001346588135,1.2360813617706299,0.9147911667823792,0.8415658473968506,1.5277137756347656,1.4142322540283203,1.3077924251556396,1.207912802696228,1.195095419883728,1.1210120916366577,1.2867646217346191,1.2049732208251953,1.463440179824829,1.377618670463562,1.5819147825241089,1.9242022037506104,1.9713294506072998
Fcgr2b,0.0018374139908701181,0.007847175933420658,0.009035876952111721,0.0,0.04227679595351219,0.011256823316216469,0.025141678750514984,0.023734191432595253,0.01669684424996376,0.00269727548584342,0.02971753478050232,0.006537535693496466,0.02707589976489544,0.010467416606843472,0.03311151638627052,0.10592685639858246,0.23333105444908142
Crtam,0.09562642127275467,0.1405714601278305,0.16659170389175415,0.1897028684616089,0.1064949631690979,0.2445366233587265,0.16536763310432434,0.22672878205776215,0.14208392798900604,0.1860097348690033,0.13354331254959106,0.22790348529815674,0.6112329959869385,0.7071294784545898,0.2604040503501892,0.26385655999183655,0.22571633756160736
Adam17,0.12259554862976074,0.13277670741081238,0.2460632622241974,0.2072889357805252,0.2687097191810608,0.24367840588092804,0.29531240463256836,0.29250267148017883,0.2521955370903015,0.22072377800941467,0.2551758587360382,0.22261279821395874,0.14670881628990173,0.21131999790668488,0.19656580686569214,0.1880149245262146,0.2869408130645752
Pbx4,0.006081167608499527,0.012725970707833767,0.03424520045518875,0.016792571172118187,0.026085957884788513,0.03373396024107933,0.024392003193497658,0.033162057399749756,0.031974948942661285,0.020490417256951332,0.03347374498844147,0.013299367390573025,0.04614584892988205,0.063787080347538,0.016676247119903564,0.01474612858146429,0.007218640297651291
Sfmbt1,0.02703375369310379,0.025465698912739754,0.09750835597515106,0.09342649579048157,0.06513012945652008,0.06737767904996872,0.08671973645687103,0.07094909250736237,0.13559603691101074,0.14112502336502075,0.05241602659225464,0.0405883826315403,0.06610110402107239,0.03672837093472481,0.04028230160474777,0.024057481437921524,0.031174413859844208
Nr4a3,0.04837081581354141,0.18343129754066467,0.05259422957897186,0.09217073768377304,0.09449297189712524,0.09206649661064148,0.08316478878259659,0.15285909175872803,0.08468319475650787,0.09776808321475983,0.05699826031923294,0.0714220181107521,0.1506464034318924,0.14870408177375793,0.06460495293140411,0.1760026514530182,0.14648687839508057
Rexo4,0.15954212844371796,0.16683922708034515,0.1827552765607834,0.20797505974769592,0.15976117551326752,0.16308623552322388,0.2189122438430786,0.1908549666404724,0.1602732390165329,0.13928307592868805,0.18337783217430115,0.1934736967086792,0.1623704880475998,0.17249558866024017,0.18193721771240234,0.11917101591825485,0.13032269477844238
Cd226,0.5724508166313171,0.4816285967826843,0.22953172028064728,0.5033579468727112,0.444735586643219,0.7631388902664185,0.312532901763916,0.800455629825592,0.2537658214569092,0.6108123064041138,0.3241293132305145,0.6963790655136108,0.6154874563217163,0.691668689250946,0.6247215270996094,0.8397533297538757,0.71511310338974
