gene_name,0_KO-NAV,1_KO-NAV,2_KO-NAV,3_KO-NAV,4_KO-NAV,5_KO-NAV,6_KO-NAV,7_KO-NAV,8_KO-NAV,9_KO-NAV,0_WT-NAV,1_WT-NAV,2_WT-NAV,3_WT-NAV,4_WT-NAV,5_WT-NAV,6_WT-NAV,7_WT-NAV,8_WT-NAV,9_WT-NAV
Nkg7,-1.7119297,-5.521533,4.3296614,2.0635927,2.8556786,-1.5461015,-4.1076994,2.4398024,0.3255388,-4.3429794,-1.5588982,-3.3235404,4.9761157,1.4231966,2.9828382,-1.5474218,-4.4069686,2.78507,0.7901161,-4.237942
Cldnd2,0.034878053,0.22766326,0.22821468,-0.2653016,-0.24288741,-0.76974034,-0.34623334,-0.20725422,-0.19016357,-0.056427825,0.042248122,-0.16038102,0.10370993,-0.30456126,-0.24321443,-0.7873455,-0.34791982,-0.1870398,-0.22469784,0.5993081
Cd33,-0.2854025,-0.0060944194,-0.17828713,-0.09354221,-0.040221862,-0.70424366,-0.24659257,-0.124786034,-0.05589028,0.104170986,-0.28234944,-0.064875655,0.5814623,-0.10625152,-0.025929658,-0.7146375,-0.24991505,-0.106772915,-0.10005238,0.21014132
Zfp658,0.56745934,-0.4017692,-0.4457303,0.121893466,0.49830583,-0.5974483,-0.087119915,0.584204,-0.3120787,-0.057837952,0.58466953,-0.39434636,-0.46304035,-0.35786644,0.5485124,-0.6258806,-0.04786381,0.11489319,-0.32561618,0.061650712
Zfp719,0.8028547,-0.30091405,-0.2918068,-0.080787,-0.7568513,-0.21995874,0.24490471,-0.4650629,-0.11837638,-0.06273692,0.82403773,-0.5291095,-0.3345151,-0.35155025,0.17524834,-0.26995897,0.3095985,-0.02184537,1.3308097,0.70925444
Siglece,-0.2643794,0.0043846085,-0.18607429,-0.15554886,-0.1031565,-0.6770676,-0.22636068,-0.13628645,-0.08937372,0.033880156,-0.2615563,-0.057853714,0.57897455,-0.18224883,-0.09776484,-0.6899177,-0.23108953,-0.116499916,0.70505303,0.10386805
Klk13,-0.07458451,0.1229541,0.33227587,0.2534152,-0.3172312,-0.4972953,-0.06348445,-0.14947379,-0.1881735,-0.24274741,-0.07330216,0.033448465,-0.1559434,-0.043447558,-0.35013017,-0.5188987,-0.076515764,-0.12165186,-0.23886445,-0.33213323
Klk8,2.7991498,0.52558714,-1.2152357,-1.1171625,-1.9858867,-2.0393627,2.088844,-1.4992776,0.10680912,1.3915212,2.851135,1.7842939,-1.4732608,-0.49021527,-0.74840504,-1.8189305,1.6822758,-1.5225464,1.6683816,1.2522858
2410002F23Rik,0.9424822,-0.23260958,-0.25052768,-0.37704533,0.07045362,0.032765906,0.11815347,0.5717203,-0.6193688,0.4450539,0.9880531,-0.47019833,-0.5090314,-0.31155753,0.54380935,-0.06563911,0.28650406,-0.79183954,-0.34112427,0.30838105
1700008O03Rik,-0.09528415,0.6505162,-0.21201196,-0.16525027,-0.122130774,-0.71816313,-0.2733451,-0.15438923,-0.10798836,0.03386969,-0.09024125,-0.093785614,-0.22374159,-0.19020794,-0.114898995,-0.73152876,-0.2765121,-0.13519855,-0.14909282,0.113879
Josd2,-0.60598785,-0.6702021,2.0183144,-0.022579802,-0.25952935,-0.21260795,-1.0405916,0.71898884,1.3354523,0.81226707,-0.502349,-0.7598251,1.2604761,-0.4571084,0.6998383,-0.331418,-1.082814,-0.5668818,0.28204444,-0.1883578
Fam71e1,0.37953705,-0.3708451,-0.4292914,0.036414176,0.14258187,-0.1272427,-0.053355332,0.4647163,-0.3041426,-0.067561366,0.39459497,-0.3691079,0.2076338,-0.08438248,-0.3545891,-0.16307391,-0.015390528,-0.29776716,-0.31987977,0.040178273
Napsa,-0.18382949,0.004235816,1.4708903,-0.7129702,-0.28967986,-0.46268135,-0.11558848,0.4046452,-0.5598389,-0.5785961,-0.18278702,-0.077878855,0.08513749,-0.5644358,0.12359936,-0.5075106,-0.13309473,-0.29277107,0.7179254,0.30247822
Tbc1d17,-0.39239046,-0.37298992,0.085283294,-0.16205744,0.43684885,0.15325694,0.6256009,-0.8950919,-0.09864492,-0.08288509,-0.3631104,0.2062086,0.31470135,-0.45956305,0.21061264,0.6038668,0.5474284,0.045348637,1.7176066e-05,0.38669756
Akt1s1,1.309868,0.13268693,-0.7564051,-0.5990416,-0.7579237,-0.6096515,0.63838965,-0.36108074,0.84319174,1.0519236,1.3646861,-0.01690763,-0.12571514,-0.109822,-0.9660477,-0.54459614,0.22340198,-0.7950885,-0.047588702,1.1116568
Ptov1,-0.4411129,0.44188172,0.35547033,-0.16677152,-0.44347596,2.5676346,0.12412834,-0.56878245,-0.56178343,0.11310841,-0.42064658,-0.15236878,-0.6746705,-0.25543773,-0.293358,2.469532,0.23046322,-0.56048054,-0.23954661,0.5419274
Fuz,0.34622002,0.11054245,0.15886235,-0.2513014,-0.3312986,0.815881,0.6594212,-0.9701439,-0.36266965,-0.39971602,0.38363913,-0.66804844,-0.23948503,-0.09934513,-0.19376032,0.7097512,0.59402984,-0.6940506,0.47002903,-0.06866095
Tsks,-0.41998205,-0.12450425,0.69853616,0.56942266,-0.39572912,-0.73777443,0.22797067,0.6594785,-0.2773634,-0.21250893,-0.416603,-0.16959995,0.08030298,-0.2717184,0.15548527,-0.7611894,0.25486404,-0.22154883,-0.3100399,-0.23059951
Gm15545,-0.37776402,0.86710715,-0.39878914,-0.4803244,-0.27986974,0.0027105988,0.3565207,0.060873937,0.49148476,0.017955367,-0.36273667,-0.054045774,-0.08111123,-0.11408182,-0.19908038,-0.056413747,0.4437908,0.39978087,0.40734187,0.2562381
Prr12,0.8882981,-0.23008676,-0.53611165,0.37339973,-0.2754501,0.83043295,-0.9916529,-0.6490282,0.6786776,0.5604823,0.92375386,0.17413758,-0.50059766,0.03023702,-0.023772962,0.8855675,-0.9323227,-0.654529,0.29754788,0.41142195
Rcn3,0.28927436,-0.28141245,-0.70556587,-0.6591514,1.3492265,-0.49304894,0.8358514,-0.56751907,-0.14667162,-1.4294198,0.26616353,-0.4457713,-0.30989268,-0.29316956,0.6657079,-0.43988588,0.8393041,1.7920941,-0.9092284,-0.0041125757
Gm45669,0.3734291,-0.01720161,-0.4302416,-0.35326156,-0.3848191,-0.11529811,-0.04256408,-0.3176188,-0.31482393,0.58709735,0.3882337,-0.36404008,-0.053909313,0.16138673,-0.37912345,-0.15196113,-0.005203188,-0.29992664,0.32990858,0.99246794
Fcgrt,-1.7604766,0.013463368,1.2798612,0.13205026,0.015972858,-1.3446416,-1.2443134,1.5479684,0.335087,-1.5068822,-1.7293172,-0.5040033,1.693894,0.14957252,0.91849965,-1.485522,-1.2308719,1.9113096,1.7427721,-0.75501907
Tead2,0.21142223,0.012274377,-0.19442102,-0.21363571,-0.16250107,-0.6535392,-0.20954178,-0.1477536,-0.121309645,-0.031499647,0.21776688,-0.052851383,-0.19942012,-0.25327462,0.4022863,-0.6686957,-0.2155123,-0.12634294,-0.16565433,0.005446473
Cd37,-0.15143836,-1.9078469,1.044932,0.18021643,-0.32755136,1.5654104,0.124360815,-0.029451486,0.5509786,-0.2946736,-0.06584493,-0.34761178,1.372181,-0.4548668,-0.9253301,1.5300672,-0.3205895,0.3587283,1.1796134,-0.13222812
Ruvbl2,-0.12121158,0.23807418,0.014303631,-0.34594116,0.36364868,0.7434059,-0.39545932,-0.38580218,-0.29788256,0.4088685,-0.18004546,0.5931653,-0.22378078,-0.45853567,1.4284626,0.55892247,-0.089788094,-0.2817527,0.029598068,0.7443785
Gys1,0.23911631,0.744312,-0.003323392,-0.16478744,0.36606205,-0.2690232,-0.27773744,-0.42051035,-0.027639352,0.06124233,0.25630695,0.39293247,-0.0013674037,-0.28453344,-0.35755086,-0.3117295,-0.23712504,-0.40311536,0.28991988,0.18705137
Ftl1,-1.1721048,-0.33213985,0.73061156,-1.6231881,1.1757466,2.8267012,0.12426521,-0.046149656,0.57927966,-0.44234186,-1.2218602,-0.34913385,0.18985209,-3.050586,1.3996998,2.8770933,0.3774653,0.34778473,1.124526,0.9414997
Dhdh,-0.08015732,0.1366548,0.035262786,-0.39483458,0.36321247,-0.8264911,0.13304643,-0.27209267,0.5557922,-0.17576171,0.069495365,-0.23841393,0.03222509,-0.17952311,0.0032290195,-0.84955615,0.16355252,-0.25035983,-0.32034248,-0.15686351
Ppp1r15a,-2.0776143,1.6727743,0.81682396,-0.54197544,-0.19466577,-0.5695503,1.0279479,-0.3088541,2.5725665,0.7313928,-2.1032462,2.2211006,0.2766667,-0.08076734,-0.38868025,-0.2854407,0.77139676,-1.1857861,0.05886158,-0.59438276
Dbp,0.3738635,-0.31495804,-0.20893238,-0.6093264,-0.26959625,0.2410218,2.4172082,-0.7332179,-0.4696316,0.8002822,0.48873818,0.8851088,-0.6040146,-0.4088141,-0.5698451,0.38488135,2.7223494,0.2511196,-0.26125863,0.62421066
Sphk2,0.7692733,-0.057568636,-0.12881452,0.00046830348,-1.2871892,0.487578,0.07117442,-0.27443272,0.20794764,-0.4504564,0.8444607,-0.62883323,-0.9187214,0.28272384,-0.029054062,0.37304989,0.04910838,0.10971464,0.020434521,0.011464172
Grwd1,1.1636889,0.5871758,-0.31695753,-0.3044838,0.6335959,-0.84966683,0.6182728,0.03498007,-0.06223768,0.11129782,1.2090106,-0.831397,-1.1301949,-0.8225925,0.45728073,-0.9413082,0.4388498,-0.14631097,-1.0588808,0.39516062
Grin2d,0.1101275,0.28444886,-0.233586,-0.2121596,-0.1755331,-0.726374,-0.28985626,-0.17343307,0.73978144,-0.012336168,0.1171112,-0.11196695,-0.24253537,-0.24520738,-0.17298383,-0.74168104,-0.2929567,-0.15345484,-0.18097384,0.050381362
Emp3,-1.7638187,-1.5382912,1.7397847,3.0008533,0.4745602,1.3530793,-3.22017,2.7542238,-3.2833219,-3.6760917,-1.8419677,-2.3925877,1.3606914,2.2054894,1.6045215,1.2893012,-3.5782905,3.1114328,-2.84011,-2.2094603
Ccdc114,0.07420062,0.16436712,-0.14781003,-0.34103477,-0.39956447,0.18810421,-0.20131998,-0.36385438,-0.34801525,0.73462784,0.089369394,0.5963337,-0.52385795,-0.1966199,0.00027583598,0.28854108,-0.74784577,0.23442763,0.4034623,0.8366603
Kcnc1,0.6725612,0.9063041,-0.4888415,-0.2460687,0.19151947,-1.2265003,-0.32599136,-0.5301597,-0.21401007,0.7890894,0.16382042,0.9106221,0.43627137,-0.22125411,-0.59195864,-1.2588366,-0.25665253,-0.5190513,-0.51612514,0.097348765
Ldha,0.6619833,-3.9847832,1.4412763,-0.617989,3.197506,0.9840247,-2.600351,1.3236854,-1.1401752,-1.7615333,0.7196205,-1.6077209,1.2367955,-0.040654093,2.6770675,0.8824867,-2.370871,1.8797864,-1.2898953,-1.9096625
Spty2d1,-0.75657576,-0.30556837,0.7905905,0.46330804,-0.4796534,0.037952304,-1.1541635,1.74458,-0.7187768,-0.41402143,-0.91006833,0.5817281,1.2144871,0.18476176,-0.25879884,0.22964765,-0.6101436,0.43613234,-0.5571257,0.09470342
Nav2,0.2595063,-0.52012676,-0.51669693,-0.018100018,-0.42216837,1.2536047,-0.24143852,-0.37521473,0.14280796,-0.060992945,0.27651262,-0.4918655,-0.29388732,-0.010836671,-0.40606248,1.7928795,-0.19948056,-0.36039189,-0.3690187,0.74825525
Tubgcp5,0.5035017,-0.68321097,-1.0356374,0.30774477,1.1711704,0.4856396,0.2825256,-0.4994832,0.4504452,0.19360147,0.34085703,-0.03943455,-0.38409767,0.31340894,0.18566357,0.74158865,0.21913832,-0.48908022,-0.85012305,-0.06745747
Ube3a,0.86211723,-0.20031352,-1.1911726,-0.35253048,-0.19404018,0.91975427,0.18305808,0.29107,0.0959085,0.997602,0.9931872,-0.5407156,-0.6568794,-0.28626835,-0.51769227,0.8288321,0.57092464,-0.0020942416,-0.22056441,0.48705432
Klf13,1.7405411,1.22396,-0.79678285,-1.0576346,-1.718768,1.6398897,0.49141222,-1.5696298,-0.5874124,1.1337575,1.8064392,0.8511632,-1.2423712,-0.3588033,-1.2989318,1.6133561,0.6833665,-2.5839558,-1.1252702,1.9556292
Gm32633,-0.28027487,0.51369137,0.15312491,-0.25046536,0.5192202,-0.39635497,0.14761153,-0.22512288,-0.1990697,-0.025713185,-0.2742116,-0.20889683,-0.31798804,-0.28140536,-0.23348247,-0.42092124,0.17916068,-0.20643738,-0.22945476,0.05757686
Trpm1,1.0527937,0.03916288,-0.64937246,-0.28881946,-0.58679324,-0.240293,0.73208,-0.47497368,0.31598687,0.28882453,0.8458083,0.24233627,-0.67099684,-0.3622813,-0.5724339,-0.2862535,-0.19143672,-0.46089402,0.057992395,0.8722713
Mphosph10,0.3577459,0.45399436,-0.4282519,-0.5045453,1.4022722,-0.28952795,-1.1368393,0.08131827,-0.5403889,0.35145894,0.32324508,0.6901576,0.4285946,-1.0917121,0.5945036,-0.42817143,-0.81233877,0.2965432,-0.70099074,1.3006676
Tm2d3,0.57884085,-0.9327203,0.22078475,-0.3179211,1.3421621,-0.33085257,-0.5961013,-0.2111361,0.86921287,0.25336626,0.6145039,-0.6804755,0.055124052,-0.48263952,1.3782512,-0.27104294,-0.7931619,-0.34485236,-0.8936022,0.13990243
Selenos,-1.223,-1.1899087,1.8481499,-1.0437473,1.2352272,0.14429042,-1.5295143,2.5665605,-0.1432217,-2.023261,-1.1610857,-0.76007175,0.6014014,-0.4856995,2.5745673,-0.13251503,-1.3072531,2.8138306,-0.29558182,-1.4279547
Asb7,0.4950787,-0.5400719,-0.1197221,-0.012363172,-0.3506876,0.4299109,-0.12845661,-0.04127802,-0.20353672,0.4312967,0.5210029,-0.8221779,0.11223119,-0.07376475,-0.08792198,0.3620661,0.093478605,-0.08194596,0.14679752,-0.17711325
Igf1r,1.831416,0.068485394,-0.6025386,-0.23363976,-0.33257538,-0.6607449,-0.659861,-0.4189779,-0.35158926,0.12610434,1.8657209,0.05445945,-0.6450264,-0.21328674,-0.28521216,-0.69114226,-1.0030812,-0.4113248,-0.34267297,0.40825275
Pgpep1l,-0.80829746,2.8507519,-0.5201161,0.004358478,-0.3628193,-0.7552933,0.20102002,-0.37104678,0.28323367,0.014957062,-0.79912907,3.2446866,-0.54810697,-0.30442715,0.051903687,-0.7828359,0.8686339,-0.35841212,-0.3396803,0.20358445
Gm16157,-0.4525301,0.6850421,-0.47177273,0.11518717,-0.33402488,0.2062258,0.8776373,-0.3380026,-0.30506873,1.3815368,-0.44213423,0.59471065,-0.4962502,-0.29804215,-0.31197652,0.1645151,0.4534999,-0.32403326,-0.31432566,0.17238167
Fam169b,-0.2556333,1.119882,-1.1946325,-0.47969085,-0.90703,1.7450057,2.243769,-0.97301865,0.2849039,1.3221645,-0.08349659,2.3629994,-1.1984383,-0.25771937,-1.1501361,1.613208,2.4490387,-1.1307344,0.6338615,0.78219694
Arrdc4,-0.74627596,0.6979742,0.4036619,-0.20626785,-0.22614065,-0.13192534,0.52596074,-0.27341437,-0.22154844,0.73887813,-0.74054796,0.72654706,-0.01970262,-0.21361434,0.11391602,-0.16264059,0.00076112105,-0.2590188,-0.24055745,0.22562411
Mctp2,-0.010781954,-0.30931756,-0.05297028,0.017314931,-0.056945365,-0.9158073,-0.11981235,-0.30347928,0.35006446,-0.04143147,-0.18598899,0.47350365,0.7833156,1.1697953,-0.26189357,-0.9093752,0.21397,-0.15894552,0.68544924,0.05732976
Chd2,1.0002644,-0.15656509,-0.1250277,-0.95615286,-1.44382,0.17520137,-0.13655272,0.08737887,1.6418287,0.96297425,0.9486479,-0.28635,-0.95539284,0.06489729,-1.2992529,0.35919458,-0.18247801,0.1662678,0.5823724,1.0269322
AU020206,-1.806712,-0.8616792,0.85912585,-0.2663203,1.5849377,0.5134309,-0.81291807,1.3990701,-0.016907055,-0.95608276,-1.8086891,-0.56140155,2.15783,0.12549275,1.2636784,0.61051375,-0.93441874,0.60236275,-0.35368758,-1.0755124
Klhl25,0.499124,-0.19164924,0.3579699,-0.6203603,-0.0884135,0.6318017,-0.9838421,-0.2385152,-0.12713401,-0.4135438,0.531315,-0.87289476,0.13764723,0.19091785,-0.09171155,0.5793555,-0.9279008,0.08831858,0.54767126,-0.1846409
Det1,1.5849031,-0.047890745,0.009733969,-0.061103523,0.80674964,-0.9255733,-0.8204006,-0.66094404,-0.63899386,0.17493393,1.4305474,0.019015897,-0.35877973,-0.3236406,-0.23986225,-1.0053425,-1.0399724,-0.53388107,0.54946536,0.3727882
Isg20,0.41837046,0.3534815,-0.47223935,-0.95650136,-0.87186867,1.4646957,-1.3093905,-0.61605805,0.48482567,0.14460248,0.31322944,2.6318784,-0.6780546,0.06221751,-0.13571464,1.571618,-1.7250317,-0.37615508,1.4266211,0.59335285
Abhd2,-0.14420049,-0.40006375,0.05504814,0.801421,-0.4175066,0.9679298,0.6323824,-0.13407993,0.5274157,-1.1924082,-0.16886649,-0.145284,0.2598005,-0.6336301,-0.11279341,0.90848374,0.8890077,0.14337283,0.094170354,0.16406457
Gm45168,0.07802456,-0.08739679,-0.26189715,-0.27361193,-0.24550937,-0.30028605,-0.311585,0.7053978,-0.18613298,-0.072845295,0.08511041,-0.13585788,-0.26720905,-0.31725016,0.15161735,-0.05801091,-0.31459475,-0.17740482,-0.22275864,-0.032749586
Zfp710,0.7059496,-0.28929332,-0.33848456,-0.11985982,-0.23771884,0.82734334,-0.3705291,0.29959404,-0.33437955,-0.038327813,0.7323918,-0.7692444,-0.41662976,-0.33500764,0.011171998,0.7551274,-0.65234244,0.08087531,0.6892576,0.024641993
Idh2,1.328702,-0.677869,-1.1208843,-0.12463773,0.57078946,1.809902,0.4833956,-0.5311428,-1.0125062,0.26737374,1.2853354,-0.011293948,-0.88477963,-0.14663775,-0.18317352,1.6867498,0.29124686,-0.7793399,-0.45619982,0.17251262
Sema4b,1.8678057,-0.32378265,-1.1550826,-0.110371746,-1.0149552,0.55331033,0.65339315,-0.74947447,-0.4974003,-0.052055843,1.8266796,-0.6076711,-1.0224507,-0.11247204,-0.031692076,0.70837075,0.87509054,-0.7630017,-0.85216343,0.5436858
Ngrn,0.3229599,-0.6883796,0.04412794,-0.1799145,0.44799542,-0.010009371,-0.98034,0.9212672,-0.4684038,0.3316308,0.36439353,-0.42885593,0.62124306,-1.1304106,0.23639292,0.19532938,-0.9353644,0.46535608,1.2901593,0.6004632
Rccd1,1.5025812,0.7419256,-0.51275915,-0.6098137,-0.20499182,-1.406809,-0.8052867,-0.35685295,-0.18469857,2.325927,1.394728,-0.21224488,-0.5656782,-0.45979774,-0.68947357,-1.4479814,-0.3403324,0.7117223,-0.13528141,0.98092246
Prc1,-0.18382287,-0.21673654,-1.465795,8.8149605,-4.6166873,0.45253903,0.20549121,-0.92984337,-3.463859,-3.8817341,-0.26464796,-0.15557149,-1.1376867,9.0246105,-4.499472,0.5015692,0.26595798,-0.43098164,-3.4607158,-3.0976467
Furin,-0.87680596,-0.32155752,1.6555588,-0.13603136,0.1885967,-0.24708723,-1.3472164,1.0878804,1.6722431,-0.43311235,-0.7807863,-1.4281996,0.90243405,-0.7724466,0.5862668,0.012412185,-0.92621714,-0.27285334,1.5465528,-0.8500886
Crtc3,0.35596362,-1.020321,-1.0951236,-0.033099167,-0.012356045,3.1450272,0.9951266,-0.66438836,-0.81948835,1.105119,0.34511477,-0.014378056,-0.21032545,0.14737529,-0.8708682,2.997696,1.2748564,-1.2144638,-0.620063,1.0324461
Zscan2,0.4139641,-0.565217,-0.45358178,-0.065419495,-0.22113004,1.0568446,0.9167017,-0.32726988,0.16821957,-0.08407011,0.44592273,-1.0751008,0.026945572,-0.25026324,-0.3769283,0.97673833,1.443349,-0.42252755,-0.63079196,0.21267976
Whamm,-0.10526657,0.0031743408,0.28709024,-0.16481547,-1.0295919,-0.6897011,0.9732871,1.1618894,0.34966096,0.8486492,-0.26534507,-0.6208839,0.6297714,-0.40421924,0.5147166,-0.66615665,1.4171052,-0.43091923,-0.51329565,0.61106324
Tm6sf1,-1.170882,-0.69977164,2.0609143,0.31743038,2.4033809,-1.3927945,-0.80702174,0.17224096,0.79953164,-1.2661724,-1.2411678,-0.9209782,2.5332506,-0.27672374,-0.16138382,-1.521477,-1.0760843,1.144347,0.6780807,-0.9131739
Hdgfl3,0.79876596,1.3296357,-0.74177706,0.05367143,-0.19117276,-0.811224,-0.74815905,-0.25188738,0.019036582,0.92931813,0.7928168,1.4134009,-1.1149443,-0.18852569,-0.3141646,-0.91552484,-0.6065116,-0.545495,1.9986113,0.18568408
Mex3b,0.52140063,-0.2646172,-0.51508236,-0.13807662,0.15669003,0.99332964,-0.12206039,-0.5847276,-0.4063317,1.1021819,0.54410183,-0.70912653,-0.34903562,0.058992058,-0.27766645,1.0134852,0.39609042,-0.562483,-0.27044827,0.75673366
A530021J07Rik,0.532893,-0.12850453,-0.44265214,-0.26462975,0.034871,0.18974045,-0.11827891,0.592603,-0.2797015,0.018178966,0.5504308,-0.40934312,-0.46642074,-0.2773156,-0.028170176,0.14992775,-0.0771582,0.7671886,-0.29239574,0.17864697
Gm16638,-0.33791745,0.5213118,-0.01420419,-0.3559584,-0.3930178,0.29882437,-0.07137331,-0.327874,0.2549369,-0.08924078,-0.09563421,0.54974365,-0.17235564,-0.0015363836,-0.385775,0.4171251,-0.03299009,-0.31062728,-0.33837205,0.012688654
Mesd,1.5696441,0.108238354,-0.8169175,0.21735159,-0.202783,-0.53621376,0.3566484,-0.29179567,-0.38729146,0.62213635,1.5349541,-0.79480934,-0.8926272,-0.00489881,-0.66619635,-0.4953796,0.5845065,-0.30588433,-0.27762532,0.7344841
Ctsc,-1.1784716,-1.3350056,1.6324074,0.79198116,1.493127,-0.96491635,-1.0224013,2.197441,-0.3001027,-1.8844438,-1.1248139,-0.5019699,1.674583,0.22191739,1.5273634,-0.995236,-0.950273,1.8078636,-0.8603931,-2.378709
Gm26522,0.3640718,-0.033868473,-0.41595477,-0.66241914,-0.31717175,0.694293,0.66334563,-0.2185092,-0.2531875,0.27039534,0.45882767,-1.1095369,-0.55746454,0.1786763,0.12601037,0.6019202,0.57763755,0.080677085,-0.88574415,0.27675444
Tmem135,0.15505525,-0.36684537,-0.33031535,-0.33166316,0.05270156,0.738116,-0.17113785,-0.49111497,0.2587646,0.28275716,0.18207207,0.045797873,0.22251149,-0.80110574,1.3778108,0.7964491,-0.07828021,-0.5997759,1.0527741,0.4790626
Sytl2,-1.4407215,-1.2092305,1.967704,0.7254251,0.4689838,-1.244958,-1.2429326,1.1135958,-1.0965987,-1.4868824,-1.423408,-1.3827949,3.0079389,1.2480344,0.2905157,-1.1385851,-1.2038304,2.072934,-1.1239709,-1.5616626
Pcf11,-1.2615196,0.09318837,-0.49208528,-0.3560925,0.17249934,0.07575498,0.79016393,1.9490798,0.08358321,0.5603449,-1.2527281,-0.3246357,0.38178402,0.25443262,-0.17792527,-0.032175582,0.86480314,0.72990453,0.746888,0.0042231726
Prcp,0.01642394,0.28425375,-0.35844538,0.46278283,0.30433747,-0.31813502,1.250413,-0.14933446,-0.58662176,0.1066646,0.05472655,0.3601447,0.18137607,-0.5999246,0.13567145,-0.28179866,0.7640735,-0.44864345,0.31474087,-0.27116743
Nars2,0.35493797,0.8760464,-0.39333704,-0.3156239,0.06999208,-0.1616047,-0.023652395,-0.3857537,0.076497175,0.08274798,0.22786741,0.86394656,-0.14630833,-0.27037656,-0.2543525,-0.2271988,0.07894215,0.0037497762,-0.29407516,0.38630852
Ints4,0.18394533,-0.474624,-0.45506486,-0.16165741,0.65327924,-0.16998371,-0.4415845,0.7648219,-0.8030339,0.3109077,0.40680036,-0.21679057,0.42225906,-0.383243,0.4934988,-0.22029927,-0.26718426,0.5315532,0.18670925,-0.27597392
Aamdc,-0.052584477,-0.07340886,0.11884775,0.10795415,1.1550868,0.9859032,-0.5397697,0.59966624,1.0623376,-0.18382531,-0.0024274024,-0.49151093,-0.56982666,-0.32018697,-0.087018035,0.9075146,-0.17205642,-0.5426806,-0.4862312,-0.11185494
Rsf1,-0.54273474,0.38933498,-0.7251767,0.1735366,0.38523093,0.5465782,0.6611972,-0.95122635,-0.47173136,0.22340342,-0.51320714,0.7283226,0.35601258,0.3303291,0.2274321,0.8353814,0.62615174,-0.54094887,-0.1659368,-0.71134883
Aqp11,0.39650854,-0.051811256,-0.42294678,-0.331978,-0.36151037,0.32346997,-0.604403,-0.31062296,-0.30082992,0.3094334,0.513629,0.5879596,-0.10494777,-0.36433867,-0.059776638,0.28025186,-0.5976556,-0.29337624,0.42226496,0.31436843
Myo7a,-0.16800691,0.94027513,-0.25451872,-0.22024733,-0.19109629,-0.7593669,-0.32762447,-0.18806924,-0.15695013,0.7128965,-0.16259623,-0.14088759,-0.26465753,-0.25195247,-0.18710327,-0.7751001,-0.3294726,-0.16856335,-0.19352216,0.057982918
Acer3,0.2765515,0.042640474,0.118728034,-0.10001579,0.5747836,-1.2926031,-0.44369593,-0.79851955,-0.60212934,0.4965874,0.20662275,0.3596349,0.46433282,0.32121465,0.085394114,-1.3597828,-0.39489084,0.000565125,0.2922855,0.126146
Uvrag,0.61375487,-0.5552054,-0.34849775,0.06199935,-0.013331696,0.17399068,-0.2824735,-0.92665434,0.31640276,-0.025037033,0.60217094,0.06696939,0.04231686,0.11848662,0.1291897,0.22839756,-0.18023731,-0.25850037,0.9834603,0.14700516
Arrb1,0.44965,0.084077716,-0.7004946,-0.26676774,-0.40083346,-0.00023095115,1.2285645,-0.4869844,-0.42023212,1.0165775,0.47599554,0.8066232,-0.44460332,0.04658449,-0.12823913,-0.04625144,1.3900822,-0.4816975,0.80388117,1.2869519
Tpbgl,-0.18949261,0.23964359,-0.24656548,-0.15681103,-0.12671556,-0.78719413,0.2132494,-0.17631254,-0.122701965,0.05926561,-0.18384601,-0.14809155,0.12534805,-0.17420076,-0.11361503,-0.8004147,0.24345833,-0.15862142,-0.15910272,0.16672096
Gm38405,0.16377743,0.15112297,-0.33239168,0.12759872,0.3741583,-0.82973576,-0.4226183,-0.25055692,-0.25026104,0.95305306,0.4055351,0.84094155,-0.33882132,-0.06893304,-0.32801878,-0.85010475,-0.4222931,-0.23022075,-0.2786763,-0.058570743
