gene_name,CD25KO,CD25WT,P14NAV
Il10ra,-0.015783152,2.0336537,-1.3560023
Cep164,-1.3237233,-0.42151564,1.0703315
Bace1,-0.38966438,-0.6482087,0.79963976
Gm16536,0.9620665,0.16421509,-0.46759725
Sidt2,0.49797556,0.372354,-0.36348268
Usp28,0.88329077,-1.1515276,0.5868319
1110032A03Rik,-0.044238612,0.72333235,-0.37187254
Ppp2r1b,0.9194034,0.76758766,-0.8614513
Sik2,0.20954081,-0.1536229,0.16013741
Pou2af1,-0.9227047,-0.28903237,0.69757396
Rdx,-0.76363313,0.6749374,-0.0020935198
Atm,0.30112338,-0.7762942,0.5790146
Cul5,-0.38008985,0.11598205,0.23405288
Gm16124,0.29130158,-0.9275985,0.69568694
Dmxl2,-0.51851296,0.19716568,-0.3487416
AY074887,-0.62282157,0.20199879,-0.27777722
Nrg4,-0.57264423,0.13324997,-0.2309617
Scaper,-0.3336215,-0.23729673,0.4742562
Rcn2,-0.9964639,0.115938924,0.5201854
Hmg20a,-0.039234385,-0.3902626,0.45095596
Gm47237,-0.3924461,-0.15782136,-0.15487792
Snx33,0.22824287,-0.16659796,-0.108108066
Gm10658,-0.26733288,0.031650823,-0.2398885
Sin3a,0.5227463,-0.4938354,0.26684827
2700012I20Rik,-0.9928876,0.33521512,-0.0076407823
Man2c1os,-0.37562388,0.087431245,0.012901925
1700017B05Rik,-2.6535056,0.078705244,1.3169192
Ppcdc,-0.27911562,-0.32077858,0.5108147
Cox5a,0.23209415,3.2354283,-2.3615494
Fam219b,-0.026868673,-0.3170939,0.3909997
Scamp2,-0.3912661,0.68473387,-0.18219306
Lman1l,-0.15161675,-0.38911325,-0.16698587
Stoml1,1.0584874,-0.19054106,-0.20656008
Bbs4,-0.10790377,-0.06930573,0.21828383
Hexa,-1.4256229,-0.65542734,1.2909536
Parp6,0.75341654,-0.42587122,0.10941859
Pkm,3.161841,2.5186112,-3.1902943
Senp8,-0.25486156,-0.2764741,0.26935762
Gm10655,0.23592123,-0.13178572,-0.51910704
Tle3,0.37268877,-0.08475841,0.033382334
Rplp1,0.36550865,-5.8864007,4.335614
Glce,-0.20242268,0.0103552565,0.18765396
Pias1,-0.4869051,0.010311163,0.361933
2300009A05Rik,-0.14461432,-0.16167073,0.3304879
Aagab,0.3356727,-0.23602305,0.16264799
Tipin,-0.12739706,0.90322524,-0.46657002
Dennd4a,1.9330384,2.6993978,-2.753884
Dpp8,0.07193419,0.44554806,-0.21996363
Clpx,0.3419539,0.32397646,-0.2559344
Rasl12,0.26554564,0.09869555,-0.6488947
Oaz2,0.089098506,-0.12262165,0.1930715
Zfp609,0.16220324,-0.009989099,0.0021626626
Pclaf,-0.05357272,3.1630628,-2.1753309
Herc1,0.2236834,0.3556685,-0.22380167
Fbxl22,-0.70712763,-0.15806885,0.48615626
Car12,0.5746038,0.13865447,-0.49826777
Rps27l,0.4262814,2.0224211,-1.552871
Vps13c,0.18848804,-0.087742105,0.12109314
Rora,2.149422,3.0253181,-3.0958223
Ice2,-0.3692895,-0.054295648,0.2806224
Anxa2,3.739399,5.303709,-5.522079
Gm28731,0.22507644,0.041006,-0.5769341
Myo1e,0.64632964,-0.25559893,-0.3042067
Ccnb2,0.7719706,2.5311093,-2.0902562
Rnf111,-0.5205231,-0.026606673,0.40489274
Sltm,1.5905331,0.6699242,-1.0911057
Tcf12,-0.55849886,-1.1779819,1.2756654
Zfp280d,-0.20072936,-0.53282684,0.6315538
Tex9,-0.6212232,0.41137823,0.12709646
Rfx7,-0.8898212,-0.12244416,0.64732236
Ccpg1,-0.7186272,0.7656585,-0.09020634
Pigb,0.523384,-0.20271632,-0.015494251
Fam214a,0.5953524,0.33036762,-0.3775708
Lysmd2,1.5750709,-0.6683614,-0.092286006
Ick,0.5239177,-0.01857606,-0.08585301
C920006O11Rik,0.33806747,-0.55019933,0.28082716
Slc17a5,-0.12995766,0.27704602,-0.07023628
Senp6,-0.022023525,0.3372599,-0.09611219
Myo6,-0.799758,0.22467986,0.042217415
Phip,-2.3023474,0.27771968,1.0064573
Hmgn3,0.2568401,0.18331313,-0.58197194
Lca5,-0.12543797,-0.12374489,0.2866795
Fam46a,-1.5903696,-0.43118557,1.2012651
Ibtk,-0.87395144,-0.012013248,0.55812913
Dopey1,-0.96065754,-0.5658455,1.0087538
Nt5e,1.2469405,-0.0451627,-0.47498387
Bcl2a1d,1.5143908,3.429285,-3.1003935
Gm29562,0.104700804,-0.59880894,0.4159414
Bcl2a1b,2.75813,3.9015675,-4.027648
Ctsh,0.51955956,-0.28778473,-0.47695604
Gm26882,0.5243079,-0.48920578,-0.18038966
Plscr4,-0.43764874,0.090042025,-0.26961493
Plod2,-0.1909671,0.23484778,-0.37855783
Gm29395,-0.30381712,-0.37568742,-0.099088736
Slc9a9,-0.22277403,-0.05701544,0.28921965
Atr,-0.5528575,-0.10482463,0.4778592
Gm16794,-0.8819311,0.98057115,-0.30773532
Xrn1,0.45410022,0.5159606,-0.44952685
Gk5,-0.49157926,0.04648171,-0.111169785
Tfdp2,0.11462633,-1.0184144,0.79379153
BC043934,0.24200964,-0.85829085,0.6297624
Gm19325,0.660953,-0.361011,-0.3412285
Gm26767,0.10626104,-0.44020364,-0.083517335
Slc25a36,0.23243724,-0.5163026,0.418248
Nmnat3,-0.009473305,-0.7235246,0.6840822
Rbp1,-0.39590076,-0.3237275,-0.10172672
Gm1123,0.6717683,0.25364178,-0.47721747
Pik3cb,0.5323531,-0.37103277,-0.258316
Armc8,0.38776338,-0.082372345,0.024617177
Pccb,-0.50213337,0.11936934,0.21677667
Cep63,1.1468197,0.12660326,-0.48255858
Rab6b,-0.5725396,-0.48906696,0.75695837
Srprb,0.39325398,-0.39241388,0.25180307
Trf,-0.4881801,0.18547489,-0.44488847
1300017J02Rik,-0.008408302,-0.118911274,-0.3650661
5830418P13Rik,-1.2492902,-0.4333937,0.96300906
Tmem108,-1.0453631,-1.8661785,2.0115914
Nudt16,-0.6971393,-0.67928594,0.9704943
Glyctk,-0.6140009,-0.04265168,0.44239613
Abhd14b,-0.013949551,-0.6569282,0.6368134
Parp3,-0.6550797,-0.21019053,0.6033814
Tex264,1.6271404,-0.8820815,0.041907314
Dcaf1,0.546294,-0.7685525,0.45947802
Cacna2d2,-0.3799045,-0.18019898,0.266234
Tusc2,-0.14962086,-0.3125076,0.44457886
Hyal1,0.050882448,0.28145385,-0.093472295
Hyal3,-0.98263925,0.19342355,-0.1405776
Ifrd2,-1.0310591,-0.749686,1.1776539
Rbm5,-1.1978353,-0.34205842,0.9530222
Rbm6,-0.94343513,-0.24280512,0.76139325
Uba7,0.7617739,-0.5073027,0.16587846
Ip6k1,0.85848904,-0.10179113,-0.17948931
Gm38134,-0.4907719,-0.33382338,-0.068323165
Rnf123,-0.71068186,-0.4550397,0.8106184
Dag1,0.9654252,-0.9501424,0.3994856
Tcta,-0.29553112,-0.31476587,0.48301157
Gpx1,-0.2973001,-0.8164575,0.88654345
Lamb2,-0.47464,0.10233725,-0.3224454
Qrich1,-0.2058561,0.020174421,0.22417079
Prkar2a,0.3274688,0.4981381,-0.3862809
Ip6k2,-0.08111477,0.2313336,0.0031870853
Nckipsd,0.12744996,0.09245976,-0.14223452
Pfkfb4,0.088269435,-0.13570678,-0.36136448
Cdc25a,-0.44883627,0.3651995,0.06618493
Dhx30,-0.20576449,-0.22314475,0.40442285
Scap,-0.98585963,0.30705118,0.37365288
Klhl18,0.6016781,-0.08356906,-0.09362951
Kif9,-0.09848316,0.037789088,-0.088905446
Setd2,0.5161331,-0.08957325,-0.029632144
Pth1r,0.68503696,0.048697375,-0.6754701
Tmie,1.9821197,-1.0189009,-0.14650199
Als2cl,-0.17852,-0.78932923,0.811308
Tdgf1,0.21891637,-0.37040043,-0.3531228
Ccrl2,0.33774993,-0.043330982,-0.29029673
Epm2aip1,-0.6798354,0.213251,0.25597534
Arpp21,-1.3774529,-0.4518515,0.9364063
2900079G21Rik,-0.7021349,-0.23703225,0.008716394
Crtap,-0.12544201,0.2516141,-0.006341299
Tmppe,-0.098515354,-0.1424093,-0.29597834
Ccr4,-0.2036522,-0.21059982,-0.16708285
Cmtm7,-2.1667268,1.3274626,0.16566858
Gm9888,-0.73629236,0.6194167,-0.1365502
D730003K21Rik,-0.38366836,-0.07773928,-0.28683123
Eomes,2.5889127,0.1511943,-1.1701522
Acvr2b,-0.16565147,-0.3352415,-0.10462656
Cx3cr1,1.3620886,3.874825,-3.3598356
Gorasp1,-0.46788105,-0.12775041,-0.010126127
1700019L13Rik,0.26166832,-0.14783978,-0.24029632
Gm39459,-0.8833867,0.228656,0.026184388
Vipr1,0.75399244,-0.47524104,0.13041317
Nktr,0.743975,-0.66221714,0.2889287
Gm47112,-0.54814357,-0.030008348,-0.2259339
Pomgnt2,-0.8772935,-0.32909805,0.33348015
Snrk,-0.1803784,-0.2813773,0.43578866
Tcaim,-0.5955714,-0.31222385,0.65136427
Zkscan7,0.032851376,-0.26299626,0.2430304
1110059G10Rik,0.35744536,0.3615337,-0.29023558
Kif15,-1.55349,1.4811311,-0.23284093
Gm9856,-1.46336,-0.3543189,1.0853547
Tmem42,-0.22408223,-0.98770106,0.97944605
Tmem158,0.455287,-0.020824468,-0.44754234
Sacm1l,0.73786134,0.342795,-0.45292723
Ccr9,-5.7331705,-2.5806725,4.7169437
Lztfl1,0.09676965,-0.86219776,0.7375217
Cxcr6,-0.36798343,2.0087366,-1.1740592
Ccr1,0.1205451,0.28990987,-0.6392418
Ccr2,2.1649945,3.402988,-3.3828964
Ccr5,1.1078279,3.6932435,-3.107268
Ppp2r3d,-0.42595032,-0.37180057,0.60394096
Sfi1,0.17308651,-0.8766756,0.7128258
Patz1,-1.3919415,-0.6895972,1.3006392
Pik3ip1,-1.6855848,-2.2252324,2.5748134
Rnf185,0.100332156,0.018553622,0.04809011
Morc2a,0.14719386,-0.16236767,0.19555655
Slc35e4,-0.15240775,0.41270515,-0.4890653
Tcn2,-0.4846988,-0.025544303,0.36407426
Tbc1d10a,0.27299634,-0.08540764,0.080137365
Osm,0.35422522,-0.5189802,0.31627104
Lif,0.32967356,-0.308758,-0.45506597
Hormad2,0.35726005,-0.14314787,-0.45099318
Nipsnap1,-0.17446797,-0.28672782,0.43700975
Nefh,-1.7132471,0.22209507,0.7742331
Emid1,-0.24907556,-0.6222321,0.598224
Kremen1,0.30383343,-0.6916419,0.5150311
Znrf3,-0.55157983,-0.31297046,0.631498
Xbp1,-0.015511526,0.657666,-0.33654922
Camk2b,0.34018224,0.29907292,-0.24887589
A730071L15Rik,0.63843715,-0.35004956,-0.32821694
Ddx56,-0.44212708,-0.24707165,0.5318639
Tmed4,0.2427701,-0.3547833,0.29376924
H2afv,1.3743736,1.9450192,-1.9355909
Ccm2,-0.8964914,0.04972971,0.52284116
Ramp3,-0.25340146,-0.93325305,0.9527102
Upp1,-0.29202485,0.549088,-0.6813806
Ddc,1.369941,-0.6862674,-0.16353154
1700042O10Rik,-0.23314685,-0.16836943,-0.29096824
Plek,2.4533334,4.704919,-4.4814386
Cnrip1,0.24740733,0.5001454,-0.6092567
Wdr92,-0.31292403,-0.34207344,0.5422866
Etaa1,-0.74787164,0.57871056,0.06189267
Spred2,-0.18244341,-0.5885375,0.6643465
Sertad2,-0.025904836,-0.08929308,0.22175644
Peli1,-1.0503138,-1.7231928,1.9079403
Zrsr1,0.6698606,0.65495676,-0.652669
Pex13,0.55801076,-0.14426564,-0.008544416
Ccdc88a,-0.29400104,-0.52207214,0.13243581
Mtif2,0.051129274,-0.07814205,0.17773712
Sptbn1,-1.860417,-0.83256775,1.6240283
Psme4,-0.47463596,-0.36685738,0.6357123
Gm12107,-0.11254259,-0.30600935,-0.25918996
Nsg2,-0.21507892,-2.45253,2.0606756
Hba-a1,-0.73562896,0.3407877,0.08787013
Hba-a2,0.51049143,-0.3335197,0.06886898
Ubtd2,0.08529726,-0.20845163,-0.24841952
Efcab9,0.10690576,0.060343754,-0.37766328
Stk10,0.6304702,0.33487684,-0.39721254
Lcp2,0.31839642,0.6359628,-0.47545674
Mat2b,1.8856074,0.63211834,-1.200056
Hmmr,-1.6404455,1.3674774,-0.10826418
Ccnjl,-0.376891,-0.28508282,-0.14194545
Pwwp2a,0.19045317,-0.6541179,0.53985393
Rnf145,-1.2518771,0.48586258,0.36463395
Itk,-0.47335202,-0.47788975,0.71738905
Irgm1,1.1803671,-0.718474,0.1280549
Gm12185,-0.55668163,-0.56833667,0.79977626
Psme2b,-0.4894182,0.0935585,0.30141488
9930111J21Rik1,-0.5281757,0.22986688,-0.08209269
Olfr56,0.1497328,0.26497895,-0.48440504
Tgtp1,0.015214725,-1.544063,1.2806252
9930111J21Rik2,0.97945744,0.10349568,-0.38775223
Tgtp2,-1.3393155,-1.4592781,1.8465298
Ifi47,2.1278024,-0.92869455,-0.1559443
Rnf130,-1.6842842,-0.72409004,1.4618934
Zfp354c,-0.26722798,-0.43582857,0.4427061
Col23a1,0.25085148,-0.7467852,0.5024954
Hnrnpab,-0.8967065,1.0168725,-0.1936923
0610009B22Rik,-0.3211879,0.69335294,-0.23170923
Jade2,-0.6131524,-0.16301663,0.54896516
Gm26551,-0.08292644,-1.4039742,1.2223761
Gm12207,0.63448495,-0.25049832,-0.08353996
Tcf7,-2.3076184,-4.242501,4.358296
A630014C17Rik,-0.07156082,-0.4709856,0.26235357
Aff4,-0.4250917,-0.93234664,1.0317316
Kif3a,0.35253212,-0.060886085,-0.101760484
Rad50,-1.076461,0.43907616,0.31787926
Irf1,0.3603853,-0.46562698,0.32130906
Gm12216,-1.3267709,-0.9201228,1.441204
Pdlim4,-1.8499485,-0.7447941,1.4647421
Fnip1,-0.28509107,-0.304572,0.5015796
Rapgef6,-2.585331,-1.9153657,2.7628407
Cdc42se2,0.036367208,-0.39987388,0.42298594
Atox1,1.934754,2.887084,-2.893752
Galnt10,-0.7686362,0.002651065,0.4983793
Larp1,0.76052696,-0.59140927,0.22877863
Igtp,2.180003,-0.636597,-0.3966124
Irgm2,0.25951612,-0.69448113,0.5377055
Zfp692,1.1302289,-0.66600263,0.11244718
Zfp39,0.4157846,-0.09595667,0.007899238
Hist3h2a,-0.25268543,-0.48155,0.61767507
Trim11,-1.4077928,0.52151597,0.41058648
2310033P09Rik,-0.2720999,-0.48902714,0.63222706
Jmjd4,0.12134007,-0.31043875,0.31727466
Mprip,-0.6484563,-0.08331278,0.50629324
Gm16062,0.3171174,0.26355335,-0.43102747
Rai1,-0.56732607,-0.9831715,1.1354123
4930412M03Rik,-0.61566925,0.12048744,-0.20525289
Tom1l2,0.35418755,0.0055774427,-0.26187852
Gid4,-0.36772814,-0.76242226,0.87919474
Mief2,-0.05185073,0.5065748,-0.2588045
Gm26534,0.2796862,-0.44726437,-0.27855843
Natd1,0.18937826,-0.51049304,0.29042873
Tnfrsf13b,0.36998558,0.5742497,-0.45367458
Usp22,-0.13813399,-0.1673188,0.3316651
Mapk7,0.5555038,-0.6093728,0.3372542
Grap,2.5559108,0.976383,-1.7662818
Ttc19,0.83534044,-0.83386844,0.37371
Lrrc75a,-0.51078236,0.17478068,-0.13993831
Fbxw10,-0.39005443,-0.38347673,0.26279345
Hs3st3b1,-0.42495334,-0.45567226,0.46601158
Zkscan6,0.28359255,-0.1752897,0.14181973
Gas7,2.1522944,0.33474833,-1.1539232
Pik3r5,0.084217615,0.95878595,-0.60596406
Ndel1,1.6601874,0.41902685,-0.93752694
Slc25a35,-0.11866854,-0.30321163,0.30426234
Rangrf,-0.9576241,-0.5698617,1.0103216
Aurkb,-1.4228933,1.3064377,-0.16401562
Borcs6,-0.17095235,0.5899857,-0.21424899
Tmem107,0.99601775,0.3158948,-0.58133465
Chd3,-2.8896868,-2.4508674,3.300909
Kdm6b,0.4012735,0.13345456,-0.14157712
Trp53,-2.5288167,-0.80269986,1.912146
Zbtb4,-0.33853978,-0.45749527,0.6397017
Plscr3,-0.73278695,-1.1326458,1.3229712
Kctd11,-0.50301087,0.23212893,-0.21723622
Acap1,-0.8404868,0.11873528,0.44571394
2810408A11Rik,-0.48643357,-0.061061185,0.022748105
Phf23,0.57443935,0.1727291,-0.2510567
Dvl2,0.74374074,-0.3198346,0.03533888
Dlg4,1.2243426,-0.21630986,-0.30229452
Slc16a13,-0.48924983,0.34812292,-0.2504016
Rnasek,-0.33233756,-0.05114099,-0.2542834
Chrne,-0.62501776,0.39469466,-0.20961842
Rnf167,-2.5967257,-0.5546312,1.7598532
Pfn1,-1.1529195,2.9137652,-1.4803256
Scimp,0.94417185,1.0169655,-1.23903
C1qbp,-0.43712452,-1.3900328,1.376453
Xaf1,1.9227414,-0.003193714,-0.746539
Camkk1,-0.48799995,-0.25789315,0.15825944
Ncbp3,-0.61471015,0.22731878,0.2604576
Itgae,-3.1328413,-1.5457752,2.7431183
Shpk,0.5865827,-0.37064096,-0.08948031
Pafah1b1,-0.14640215,1.1665154,-0.65284115
Mnt,-0.20126094,-0.037159953,0.26452145
Sgsm2,0.50606215,-0.5841729,0.30741337
Tsr1,0.79575026,-0.9077924,0.44686252
Smg6,-0.23152764,0.043873947,0.21852578
Smyd4,-0.49445868,-0.14967288,0.48398402
Wdr81,0.34153286,0.17535734,-0.26550025
Prpf8,-0.94738984,0.78470194,0.0018670218
Gm45606,1.8842252,-0.26549503,-0.5343011
Slc43a2,-0.37057105,-0.1866229,0.4538587
Inpp5k,0.44057757,0.75362176,-0.6193521
Rph3al,-0.25117895,-0.3473577,0.49791977
1700016K19Rik,-0.57355255,-0.4533698,0.20252223
Rflnb,-2.6066473,-2.3351715,3.0838027
Mrm3,-1.4503868,-0.2180647,0.9783714
Nsrp1,-0.36403638,1.0891566,-0.49450123
Ssh2,-2.2309241,-1.1627239,2.0406446
Ankrd13b,-0.86762476,-0.18621269,0.11222816
Abhd15,-0.69132364,-0.7819901,0.89887047
Gm10392,-0.6085102,-0.5542375,0.4093943
Taok1,-0.43953097,0.4165238,0.03894805
Nufip2,0.29210505,-0.32109657,0.24590842
Pipox,-0.34990105,-0.23623958,-0.18794651
Phf12,-1.0318421,-0.050666854,0.6600583
Fam222b,0.13947071,0.015321781,0.046116333
Rab34,0.43036062,-0.20299208,-0.38679498
Sarm1,-0.25424272,-0.24537015,-0.18459663
Nlk,-0.15060984,-0.043826476,0.24595062
Fam58b,1.3407007,0.6113699,-0.93175405
Evi2a,0.79495883,0.5390327,-0.62483805
Crlf3,-0.631458,-0.48143032,0.79340017
Tefm,-0.056646824,-0.6872954,0.62561107
Rnf135,-0.6651082,-0.13643429,0.54020894
Rhot1,0.16151059,0.11179761,-0.014239683
Cdk5r1,0.028542312,-0.55038166,0.16065346
Zfp830,0.2673308,0.5109225,-0.35910147
Nle1,-0.5384506,-0.8252994,1.0050292
Slfn5,-1.9389437,-1.0627173,1.8310138
Slfn8,-1.8347138,-0.3743926,1.2725992
Slfn2,0.4523959,1.5571033,-1.2202014
Gm20234,-1.4235696,-0.1093135,0.88534135
Slfn1,1.7283372,-0.3169947,-0.42378286
Slfn4,-0.25606224,-0.0741827,-0.33816862
Taf15,-0.14409046,1.1457084,-0.63849676
Ccl5,4.0531096,5.851019,-6.073239
Ccl9,0.33444044,0.062851965,-0.50891393
Ccl6,0.09478052,0.6072206,-0.82850266
Ccl3,2.716049,2.4673765,-2.9454086
Ccl4,2.0162144,4.042374,-3.78761
Wfdc17,0.25814915,0.13202018,-0.632967
Wfdc21,-0.27261087,0.23975855,-0.5321073
Aatf,-0.32131058,-0.39076495,0.58225864
Mrm1,0.41040242,-0.7924506,0.54026246
Usp32,-0.20301326,-0.41163445,0.5428129
Appbp2,-0.67532426,0.28306532,0.24728563
Ppm1d,0.7968173,-0.44609654,0.104260035
Bcas3,0.86795026,0.36471158,-0.52954996
Bcas3os1,0.34475544,-0.30386257,-0.4385625
Rps6kb1,0.35183513,-0.49752712,0.3489152
Tex14,-0.32324293,0.018734055,-0.19985679
Sept4,0.5462086,0.06798596,-0.2822629
Mir142hg,-1.8248521,-1.156906,1.8478484
Mks1,-0.32715073,0.18005876,0.115999825
2010015M23Rik,-0.7095833,0.06490937,0.21401335
Vezf1,0.019972896,0.3342388,-0.11336697
Cuedc1,-0.39800793,-0.43481883,0.65050215
Msi2,0.15034147,-0.498186,0.44293007
C030037D09Rik,-0.5217865,0.0953743,-0.2971694
Trim25,-0.4183025,0.51556516,-0.044293024
Pctp,-0.6391407,-0.27098063,0.3997117
Gm45716,-0.5326795,0.75521,-0.16877502
Stxbp4,0.44749868,-0.5011775,-0.14616545
Mbtd1,0.6234656,-0.5472219,0.2482333
Tob1,0.86596733,0.68333066,-0.7647198
Luc7l3,-0.19735107,0.98957676,-0.49808446
Rsad1,0.824373,-0.2682519,-0.1754666
Pdk2,-0.028997453,-0.7487676,0.6725539
Fam117a,0.4413144,0.29342687,-0.2786991
Gm26830,0.08466305,-0.2968015,-0.030148298
Zfp652,-1.0610536,-0.584573,1.0692309
B130006D01Rik,0.53966427,-0.3999416,0.18942212
Abi3,-2.317366,-0.9017947,1.8874248
Gngt2,-2.6516273,-1.0230268,2.1324084
Hoxb4,-0.36773586,0.32081276,0.051267266
2010300F17Rik,0.03085884,-0.26980537,-0.25745264
Sp2,0.49330103,-0.10849206,-0.0050157965
Sp6,-0.70254546,-0.4629816,0.16287193
Scrn2,-0.5456105,-0.42501417,0.7117494
Osbpl7,0.5212587,-0.059131447,-0.077177204
Tbx21,1.401319,3.4788833,-3.0846603
Mllt6,-0.023286574,-0.3338147,0.40172678
Pip4k2b,-0.669642,-0.12989058,0.55064005
Rpl23,0.17699419,-4.833796,3.643158
Arl5c,0.51578397,0.0031852343,-0.09820226
Cacnb1,-0.41405836,0.029668622,-0.244178
Fbxl20,0.9566642,-0.48185328,0.05655936
Cdk12,-0.5320957,0.045747228,0.3566515
Ikzf3,1.6608982,1.5044795,-1.7421552
Med24,0.4852513,-0.13649572,0.0041848384
Thra,-1.2580682,-1.0682583,1.5190797
Nr1d1,-0.34558117,0.19991688,-0.48747605
Casc3,1.5185966,-0.42000175,-0.25010198
Wipf2,0.900453,-1.0227811,0.48346737
Rara,0.60012233,0.32023987,-0.37228036
Top2a,-0.6840728,1.4356837,-0.6027204
Igfbp4,-5.3747716,-3.6366665,5.333057
Ccr7,-0.6311484,-3.929412,3.348141
Klhl10,0.58435845,-0.40136817,-0.45026022
Acly,-0.31391618,1.363016,-0.72068965
Kat2a,0.38586155,-0.9433465,0.66346437
Stat5b,0.540909,-0.33878234,0.14352657
Stat3,-0.24322711,-0.9838825,0.985503
Naglu,-0.7877742,-0.5692802,0.93105197
Tubg1,-1.257498,0.8511757,0.09655343
Tubg2,-0.40858173,0.07120229,-0.3542791
Ccr10,-0.13368392,0.14230718,-0.40809202
Ezh1,1.1151469,0.008487734,-0.38033587
Aoc2,0.052725717,-0.16138369,-0.20422299
Nbr1,-0.39588463,0.046428096,0.29292235
Tmem106a,0.3651348,0.08689862,-0.33973575
Rdm1,0.5287438,1.0979029,-0.9153814
Dhx8,-0.03305279,-0.15322064,0.27244338
Hdac5,0.010474165,-0.07607101,0.19507325
Rundc3a,-0.0067084976,-0.09740188,-0.19197921
Grn,1.6684749,-0.5045029,-0.26630512
Gpatch8,-0.11135481,0.46993202,-0.15295489
Hexim2,-0.24753866,0.14839226,0.074953124
Map3k14,0.30248412,-0.7745304,0.5770761
Arhgap27,-0.23535748,0.10090308,0.1780461
Arhgap27os3,-0.7547655,-0.09728565,0.56599206
Arhgap27os2,-0.70786965,-0.13394976,0.44461077
Plekhm1,-0.2413697,-0.61106247,0.70838875
Mapt,0.4998207,-0.43964234,-0.024634484
Kansl1,0.010349012,-0.4473429,0.47023636
Itgb3,-1.2034066,-0.61883664,1.1606952
1700052K11Rik,-0.8041013,0.5329109,0.12192921
Dcaf7,-0.3872314,-0.643547,0.8001634
Map3k3,0.35187575,-0.61974806,0.40146664
Limd2,-1.8510442,-2.2933078,2.7020564
Cd79b,0.35410538,-0.41021082,0.28316173
Pecam1,-0.22525543,-1.455042,1.3262807
Smurf2,0.5304304,-0.94480354,0.5974399
Kpna2,-0.98540264,0.29720414,0.38073733
Bptf,-1.4187002,0.053241584,0.76263106
Pitpnc1,-1.7146218,-0.11511613,1.0247378
Gm11713,-1.6678653,-0.40630913,1.2188032
Helz,-1.2216917,0.2923115,0.49404025
Axin2,-0.40868244,-0.50669044,0.7087122
Gm11696,-0.20508845,-0.38237664,0.38857532
Slc16a6,-0.9429234,0.7736988,0.007946914
Wipi1,0.08763328,0.104836226,-0.58638245
2610035D17Rik,-2.478456,-0.94091636,1.9911859
Slc39a11,-0.2514153,0.03193034,0.23371992
D11Wsu47e,0.80849785,-0.015745258,-0.29388556
Sdk2,-0.03419548,-0.1936515,-0.30294538
Cd300a,0.022725135,-0.16147982,-0.41429824
Cd300ld,-0.58209574,0.37135583,-0.5232405
Cd300c2,-0.56003916,0.051028676,-0.31217808
Rab37,-1.248796,0.11046575,0.6413652
Cd300lf,-0.30761477,0.35413,-0.6290026
Cdr2l,0.3187431,-0.31282556,-0.38232416
Slc16a5,-0.861512,-1.1937304,1.4279836
Armc7,-0.17763744,0.93813473,-0.46911734
Jpt1,-1.1537827,2.0348568,-0.82867146
Nup85,0.27649787,-0.18882333,0.15514097
Gga3,-0.9496448,0.3713459,0.30920213
Llgl2,0.47067255,-0.29386204,0.029380443
Galk1,-0.17125726,-0.3578603,0.4882272
Unk,-0.8043344,-0.40939906,0.82027
Evpl,-0.64714473,0.0035478186,-0.047787163
Exoc7,0.5559693,0.15048198,-0.22599883
Gm11728,-0.050263435,-0.002947593,-0.38633463
Snhg20,0.04555911,-0.36454043,0.392538
Tnrc6c,-1.6956557,-0.53178704,1.3246791
Tk1,-0.0052345796,1.421601,-0.9073797
Birc5,-0.1908198,2.4435813,-1.578504
Tha1,0.60584754,-0.91072243,0.53718024
Gm11725,0.034548715,-0.39265344,0.01625715
Socs3,-1.3968418,-2.688101,2.7837644
Pgs1,1.19363,-1.6562809,0.81679463
Gm11738,0.22609161,-0.32780403,-0.3141492
Cyth1,-0.4598507,-0.33700082,0.60672635
Usp36,0.56726575,-0.42077503,0.1920476
Timp2,-0.6135326,-1.1917951,1.3114456
Cbx2,-0.12252854,-0.034866583,-0.021285987
Cbx4,-0.21464095,-0.6308933,0.71067643
Tbc1d16,0.83322114,0.17591806,-0.78151006
Sgsh,-1.1510911,-0.18086614,0.8118848
Slc26a11,0.9256065,-0.3907057,-0.054410096
Rnf213,-1.1559364,-0.8531218,1.3122616
Gm11767,0.52680194,-0.3375362,-0.2939608
Tepsin,-0.025920179,0.23790486,-0.05923663
Slc38a10,-0.007172264,-0.04138402,0.1775618
Actg1,3.4921644,4.2867084,-4.653744
Ccdc137,0.82947487,0.08273959,-0.310621
Alyref,0.18333784,0.5029362,-0.31419697
Pcyt2,1.0351338,-0.8868028,0.32019573
Mafg,-0.2930643,0.7577075,-0.2818471
Rac3,-0.06651623,-0.025127893,-0.40871748
Dcxr,0.32868007,0.7309111,-0.56752414
Hmga1b,1.8527418,-0.25302795,-0.5575234
Cd7,-1.2273831,-1.5346853,1.8504497
BC017643,0.5537251,0.27777728,-0.31928045
Narf,0.43110153,0.10687312,-0.135726
Metrnl,0.5670982,0.68530387,-0.78890294
Fam208b,-1.3571354,-0.56566066,1.1926489
Asb13,-0.7925091,0.14816442,0.40163788
Akr1c13,-0.65559894,-0.27990815,0.6552817
Akr1c12,-0.5876876,-0.37592643,0.106333785
Klf6,5.058423,1.4703958,-3.2939193
Wdr37,0.09337946,0.11578892,0.014427034
Gm26601,-0.06676419,-0.31197202,-0.113282226
Zmynd11,0.6459775,-0.6445732,0.32134205
Gm47802,0.17137887,-0.0813459,-0.42281497
Actn2,-0.66971916,-0.4803187,0.81033605
