gene_name,CD25KO,CD25WT,P14NAV
Gpr83,-0.0038507956,-0.012377096,-0.042104308
Izumo1r,0.11535021,-0.056624494,-0.05801658
Taf1d,0.01345671,0.042601753,-0.044709872
Cep295,-0.040657137,0.022976551,0.01644131
Slc36a4,0.019522173,-0.020267492,-0.032549467
Olfr77,0.013005615,-0.039542407,-0.036729623
Zfp26,-0.058472842,0.017474402,0.032838486
Zfp266,-0.04022381,0.017353144,0.020472793
Zfp846,-0.06564219,-0.05961811,0.10218844
Fbxl12os,-0.047755938,0.01637644,0.00440963
Fbxl12,-0.01218613,-0.046894558,0.046991996
A230050P20Rik,-0.07694625,0.018862734,0.050373778
Angptl6,-0.084782615,-0.01665641,0.08450322
Ppan,-0.08914027,-0.067722745,0.12841599
Dnmt1,-0.051331803,0.10330745,-0.03735305
S1pr2,-0.07733001,0.122964635,-0.03971003
Icam1,0.045510754,0.054617934,-0.081238486
Tyk2,-0.053785596,0.03213679,0.020388661
Pde4a,0.0075632664,0.06484385,-0.07597406
S1pr5,0.07031282,0.26023513,-0.26305056
AB124611,0.02152714,-0.1492738,0.098531306
Gm26511,0.013080932,-0.041367628,0.0063794404
Ldlr,0.001798861,-0.06251293,0.047370788
Spc24,-0.070055276,0.20271067,-0.099252
Tmem205,-0.017728496,0.007260068,-0.03710927
Zfp653,-0.009094622,0.0060320767,-0.0012174188
Acp5,-0.07414002,-0.041225754,0.09499571
Zfp809,-0.018903252,0.0040800357,0.01212423
Zfp810,-0.023465278,-0.028191194,0.040475506
9530077C05Rik,-0.035236325,0.010981856,-0.028272944
Bbs9,-0.027924972,-0.0717156,0.0797266
Dpy19l1,-0.024645941,0.0639293,-0.029140925
Zbtb44,-0.010006529,0.009874228,-0.0005703028
Aplp2,0.01535622,0.081451826,-0.07670348
Prdm10,-0.018849513,-0.023369176,0.028550215
Fli1,-0.04474691,0.04736633,0.00082685385
Ets1,0.06691891,0.1268287,-0.15583657
Gm39318,-0.033034734,-0.020135475,-0.012464814
Pus3,0.058961783,0.0008589724,-0.05057679
Siae,-0.03544595,0.013018105,0.019819401
Olfr889,0.0011478025,-0.01836994,-0.01824253
Gramd1b,0.04161953,0.022244183,-0.05262444
Crtam,0.16159654,0.041863132,-0.16951698
Ubash3b,-0.06513318,0.17855354,-0.084523976
Tbcel,-0.008794493,-0.06891046,0.06134067
Arhgef12,-0.024058213,0.030427868,-0.00671105
Oaf,-0.01138315,-0.045861866,-0.011487812
Gm30373,-0.026763808,0.019663913,-0.045157664
Gm39323,0.0040543317,0.13895169,-0.11317625
Thy1,0.09073984,0.39067686,-0.38236248
Cbl,-0.02332363,-0.038738668,0.050039742
Gm48604,-0.05693359,0.044919048,-0.031202633
H2afx,-0.02422354,0.015968112,0.008013516
Vps11,-0.0027501578,0.020346783,-0.013586143
Ccdc84,-0.01524018,0.033578366,-0.01336349
Cxcr5,-0.0040891482,0.05210076,-0.0677913
Gm47232,-0.01561787,-0.016574997,-0.03716287
Ddx6,-0.013391867,0.01853004,-0.0031581237
Kmt2a,-0.051654622,-0.034500472,0.070704125
Ube4a,0.02814328,-0.036511265,0.004736283
Jaml,-0.0051551335,-0.053629354,0.04630849
Scn2b,-0.12198776,-0.07143733,0.15874657
Il10ra,-0.017492276,0.18437304,-0.12939863
Cep164,-0.085136905,-0.03498422,0.09942172
Bace1,-0.03682883,-0.05523812,0.073893584
Gm16536,0.03308058,0.017347928,-0.04561578
Sidt2,0.009078525,0.03594411,-0.035797045
Usp28,0.029006429,-0.10020718,0.05382431
1110032A03Rik,-0.018963948,0.067302294,-0.036588266
Ppp2r1b,0.030874116,0.07125629,-0.08275899
Sik2,-0.005838871,-0.0110493265,0.013584016
Pou2af1,-0.06439684,-0.023147495,0.06426806
Rdx,-0.056169912,0.06297845,-0.0017155026
Atm,-0.0011023624,-0.06668193,0.053087078
Cul5,-0.03633365,0.013038544,0.020554764
Gm16124,-0.0016103315,-0.08020022,0.0640901
Dmxl2,-0.04349268,0.020291902,-0.034406856
AY074887,-0.04888736,0.020723714,-0.027714416
Nrg4,-0.046292264,0.014581348,-0.023299381
Scaper,-0.03393038,-0.018525168,0.043207623
Rcn2,-0.068211555,0.013034691,0.047539074
Hmg20a,-0.018705137,-0.032191914,0.04101025
Gm47237,-0.036972698,-0.011424437,-0.016124146
Snx33,-0.0048716296,-0.012208584,-0.01171342
Gm10658,-0.030502036,0.0055039655,-0.024141243
Sin3a,0.010359631,-0.04144563,0.023647599
2700012I20Rik,-0.068026595,0.032625936,-0.0022386485
Man2c1os,-0.03610268,0.010487671,-0.00030132674
1700017B05Rik,-0.15391117,0.009708046,0.12267668
Ppcdc,-0.031111421,-0.02598386,0.046655353
Cox5a,-0.0046724468,0.29174566,-0.22422878
Fam219b,-0.018065602,-0.025654651,0.03535595
Scamp2,-0.03691167,0.06385371,-0.018700156
Lman1l,-0.024517378,-0.032089226,-0.01726601
Stoml1,0.038067326,-0.0143477805,-0.020998137
Bbs4,-0.02225661,-0.003516004,0.019067632
Hexa,-0.09040699,-0.055883072,0.12022794
Parp6,0.022289537,-0.035373367,0.008800874
Pkm,0.1468495,0.22770157,-0.30238527
Senp8,-0.02985704,-0.022025475,0.02388425
Gm10655,-0.0044745165,-0.009098282,-0.050473515
Tle3,0.0025988878,-0.004896624,0.00163012
Rplp1,0.002227542,-0.5232447,0.40736085
Glce,-0.027144982,0.003601312,0.01617902
Pias1,-0.04185797,0.0035973724,0.032614756
2300009A05Rik,-0.024155224,-0.011768361,0.029649265
Aagab,0.00068447355,-0.018411372,0.013820781
Tipin,-0.023264773,0.083374836,-0.045518905
Dennd4a,0.083297744,0.24385397,-0.2612287
Dpp8,-0.012955671,0.04248364,-0.022262186
Clpx,0.0010093276,0.031621817,-0.025654482
Rasl12,-0.0029423882,0.011494081,-0.06271341
Oaz2,-0.01206796,-0.008279517,0.016689932
Zfp609,-0.008287096,0.0017836443,-0.0013141147
Pclaf,-0.019446693,0.28528017,-0.20666707
Herc1,-0.0051074387,0.034453344,-0.02262414
Fbxl22,-0.053247534,-0.0114465505,0.044329885
Car12,0.013041618,0.0150642125,-0.048508227
Rps27l,0.005370616,0.18336946,-0.14796473
Vps13c,-0.0069276877,-0.0051632035,0.009901866
Rora,0.09448876,0.27297336,-0.2934759
Ice2,-0.035775073,-0.0021749267,0.024946598
Anxa2,0.1767199,0.47653633,-0.522289
Gm28731,-0.005035393,0.0063398043,-0.055927016
Myo1e,0.016751166,-0.02016038,-0.030206902
Ccnb2,0.023249123,0.22881824,-0.19864394
Rnf111,-0.04359664,0.00029894608,0.036666162
Sltm,0.06558391,0.06253054,-0.10441701
Tcf12,-0.045560688,-0.102570735,0.118786156
Zfp280d,-0.027057406,-0.04492932,0.0580419
Tex9,-0.048804693,0.039430734,0.010468022
Rfx7,-0.06269616,-0.00826366,0.059528984
Ccpg1,-0.053842276,0.071083926,-0.010025161
Pigb,0.01039261,-0.01543558,-0.0029792858
Fam214a,0.014114706,0.032192837,-0.037125655
Lysmd2,0.06478422,-0.05703867,-0.010221289
Ick,0.010420213,0.0010164417,-0.009614612
C920006O11Rik,0.000808329,-0.04648147,0.024965908
Slc17a5,-0.023397204,0.027428817,-0.0081418445
Senp6,-0.017815018,0.032808628,-0.010582125
Myo6,-0.05803824,0.022750156,0.0024633305
Phip,-0.13574982,0.027489001,0.09339794
Hmgn3,-0.0033926247,0.019054245,-0.05640212
Lca5,-0.023163453,-0.008379874,0.025517825
Fam46a,-0.09892743,-0.035848178,0.11176968
Ibtk,-0.061875407,0.0016027966,0.05111743
Dopey1,-0.066359706,-0.04787938,0.093614504
Nt5e,0.047813825,-0.0013589433,-0.04631239
Bcl2a1d,0.06164594,0.30906582,-0.293907
Gm29562,-0.011261033,-0.050824497,0.03770813
Bcl2a1b,0.1259702,0.3512619,-0.38135362
Ctsh,0.010194816,-0.023036024,-0.04649838
Gm26882,0.010440392,-0.041031998,-0.018530082
Plscr4,-0.039310507,0.010720931,-0.026944654
Plod2,-0.026552517,0.023658609,-0.03721874
Gm29395,-0.032388944,-0.030889696,-0.010862834
Slc9a9,-0.028197521,-0.0024179271,0.025757378
Atr,-0.045268927,-0.0066894423,0.043547414
Gm16794,-0.0622881,0.09028531,-0.030539675
Xrn1,0.006809361,0.048774652,-0.043911614
Gk5,-0.04209971,0.006829032,-0.012002162
Tfdp2,-0.0107477,-0.088314176,0.073342055
BC043934,-0.004159634,-0.07400793,0.057872955
Gm19325,0.017507466,-0.02957843,-0.033698317
Gm26767,-0.01118034,-0.0366539,-0.009394341
Slc25a36,-0.004654704,-0.043452963,0.037925657
Nmnat3,-0.01716594,-0.061967228,0.062995695
Rbp1,-0.037151366,-0.026247332,-0.011111614
Gm1123,0.018066812,0.025337763,-0.046523035
Pik3cb,0.010856477,-0.030473826,-0.025879087
Armc8,0.003378524,-0.004683441,0.0008035041
Pccb,-0.04264555,0.013341182,0.018925495
Cep63,0.042635735,0.0139874965,-0.04702674
Rab6b,-0.046286855,-0.041019596,0.06986843
Srprb,0.0036624868,-0.03238412,0.022228733
Trf,-0.04192391,0.019247385,-0.043474182
1300017J02Rik,-0.01711086,-0.007948014,-0.035946373
5830418P13Rik,-0.08128734,-0.036045462,0.08930046
Tmem108,-0.07074054,-0.16405772,0.18818916
Nudt16,-0.05273096,-0.05801472,0.09000637
Glyctk,-0.04843117,-0.0011345958,0.040202998
Abhd14b,-0.017397445,-0.056017168,0.05853791
Parp3,-0.050555702,-0.016103365,0.055385042
Tex264,0.067477174,-0.076133505,0.0024340854
Dcaf1,0.011577477,-0.06599025,0.04181394
Cacna2d2,-0.036324065,-0.013423767,0.02358967
Tusc2,-0.024414154,-0.025244888,0.040408842
Hyal1,-0.014044435,0.027822632,-0.010333164
Hyal3,-0.06749657,0.019957561,-0.014775525
Ifrd2,-0.07000077,-0.06430462,0.10954297
Rbm5,-0.07862617,-0.027885111,0.088358626
Rbm6,-0.06546899,-0.019017318,0.07028667
Uba7,0.022721766,-0.042648867,0.014125437
Ip6k1,0.027723722,-0.0064184135,-0.018445173
Gm38134,-0.042057954,-0.02714935,-0.007961424
Rnf123,-0.05343136,-0.037979428,0.07492895
Dag1,0.03325429,-0.08221441,0.03615623
Tcta,-0.031960405,-0.025446653,0.04403332
Gpx1,-0.032051895,-0.07027032,0.082089216
Lamb2,-0.041223638,0.011819448,-0.031926937
Qrich1,-0.027322553,0.004478606,0.019622814
Prkar2a,0.00026018097,0.0471823,-0.037947077
Ip6k2,-0.020871125,0.023344636,-0.0012175044
Nckipsd,-0.010084482,0.010936944,-0.014931785
Pfkfb4,-0.012110838,-0.00944861,-0.035597283
Cdc25a,-0.03988911,0.035304893,0.0047236355
Dhx30,-0.027317815,-0.017260762,0.03662185
Scap,-0.06766312,0.030109629,0.033720024
Klhl18,0.014441856,-0.0047903615,-0.01034799
Kif9,-0.021769391,0.0060523893,-0.009902478
Setd2,0.010017607,-0.0053268066,-0.0043125884
Pth1r,0.018753048,0.007026991,-0.065219656
Tmie,0.08583615,-0.088357635,-0.015334237
Als2cl,-0.025908772,-0.067846544,0.07499398
Tdgf1,-0.005353981,-0.030417329,-0.034820035
Ccrl2,0.0007919054,-0.0011952883,-0.028895093
Epm2aip1,-0.051836025,0.021729045,0.022622207
Arpp21,-0.08791571,-0.037694577,0.086791635
2900079G21Rik,-0.05298932,-0.018501539,-0.00069605163
Crtap,-0.023163661,0.025156597,-0.002116098
Tmppe,-0.021771057,-0.010047446,-0.029430907
Ccr4,-0.02720857,-0.016139934,-0.017275156
Cmtm7,-0.12873574,0.121278346,0.014105644
Gm9888,-0.05475589,0.058017943,-0.014395714
D730003K21Rik,-0.036518726,-0.0042695,-0.028568272
Eomes,0.11721854,0.016184585,-0.11187166
Acvr2b,-0.025243232,-0.02727605,-0.01138509
Cx3cr1,0.053769104,0.3488726,-0.31837422
Gorasp1,-0.040874075,-0.008737747,-0.002473034
1700019L13Rik,-0.0031429173,-0.010532633,-0.024179703
Gm39459,-0.06236338,0.023105403,0.000951303
Vipr1,0.022319319,-0.039784316,0.01078081
Nktr,0.021801231,-0.056489706,0.02572994
Gm47112,-0.04502513,-4.9768414e-06,-0.022825224
Pomgnt2,-0.062048253,-0.026727164,0.029931452
Snrk,-0.026004886,-0.02246355,0.039579865
Tcaim,-0.04747802,-0.02521954,0.05991016
Zkscan7,-0.014976974,-0.020821296,0.021401407
1110059G10Rik,0.0018105219,0.034977373,-0.028889326
Kif15,-0.09702008,0.13500786,-0.023476606
Gm9856,-0.09235869,-0.02898052,0.10083851
Tmem42,-0.02826518,-0.08557009,0.090850584
Tmem158,0.006870739,0.00081555755,-0.043724462
Sacm1l,0.021485044,0.033303164,-0.044232294
Ccr9,-0.31318668,-0.22789422,0.44332293
Lztfl1,-0.01167122,-0.07435699,0.06803542
Cxcr6,-0.035707526,0.1821468,-0.11224011
Ccr1,-0.010441591,0.028578134,-0.061803073
Ccr2,0.09529415,0.3067163,-0.320549
Ccr5,0.04061914,0.3326492,-0.2945553
Ppp2r3d,-0.038705483,-0.030542424,0.05543781
Sfi1,-0.0077242306,-0.07565051,0.06570642
Patz1,-0.088665046,-0.05893598,0.12114135
Pik3ip1,-0.10385182,-0.19613741,0.24130493
Rnf185,-0.011486973,0.0043337955,0.0030171669
Morc2a,-0.009063358,-0.011830628,0.01692429
Slc35e4,-0.024558287,0.039549287,-0.04764037
Tcn2,-0.041743863,0.0003938638,0.032816693
Tbc1d10a,-0.0025570504,-0.0049546296,0.006039448
Osm,0.0016439826,-0.043692198,0.028308516
Lif,0.0003742069,-0.024909882,-0.044433992
Hormad2,0.0018009384,-0.010113434,-0.0440499
Nipsnap1,-0.025699208,-0.022941593,0.039695024
Nefh,-0.10528246,0.022519218,0.07149756
Emid1,-0.029557796,-0.052917242,0.05489866
Kremen1,-0.000962203,-0.059118666,0.047052983
Znrf3,-0.045202848,-0.025286242,0.058036633
Xbp1,-0.017478228,0.06143533,-0.03325703
Camk2b,0.000917702,0.02939681,-0.024988815
A730071L15Rik,0.016342983,-0.028599078,-0.032471236
Ddx56,-0.03954212,-0.019398512,0.04864044
Tmed4,-0.004120303,-0.029022014,0.026186438
H2afv,0.054404464,0.17645398,-0.1840579
Ccm2,-0.063041136,0.007119225,0.04778953
Ramp3,-0.029781524,-0.08070543,0.0883292
Upp1,-0.031779066,0.051734425,-0.065777056
Ddc,0.05417522,-0.058638476,-0.016940244
1700042O10Rik,-0.028733987,-0.0123668555,-0.028958421
Plek,0.11020659,0.42303738,-0.42414925
Cnrip1,-0.0038804738,0.04736164,-0.058975264
Wdr92,-0.03285994,-0.02788645,0.04962337
Etaa1,-0.055354755,0.05438105,0.0043188455
Spred2,-0.026111685,-0.049906798,0.06113448
Sertad2,-0.018015753,-0.0053017745,0.019395124
Peli1,-0.07099659,-0.15128265,0.17841412
Zrsr1,0.017968152,0.061193272,-0.06306935
Pex13,0.012183451,-0.0102133015,-0.0023238675
Ccdc88a,-0.031881273,-0.043968443,0.01097156
Mtif2,-0.014031669,-0.004305485,0.015243791
Sptbn1,-0.112893865,-0.07170969,0.15163922
Psme4,-0.04122343,-0.030100776,0.058434073
Gm12107,-0.022496523,-0.024664303,-0.025961505
Nsg2,-0.027799543,-0.21644533,0.19281814
Hba-a1,-0.054721583,0.03312382,0.0067687025
Hba-a2,0.009725825,-0.027122216,0.0049767606
Ubtd2,-0.012264554,-0.015948001,-0.024945777
Efcab9,-0.011146996,0.008067537,-0.037134375
Stk10,0.015930943,0.032595713,-0.038978007
Lcp2,-0.0002090271,0.059496254,-0.046356987
Mat2b,0.080844685,0.059152775,-0.114691794
Hmmr,-0.10151728,0.12485348,-0.011728142
Ccnjl,-0.03616821,-0.02279462,-0.014904524
Pwwp2a,-0.0068260543,-0.05576608,0.049393952
Rnf145,-0.08142113,0.046085544,0.032869477
Itk,-0.041157026,-0.040020965,0.06613676
Irgm1,0.044370756,-0.06151598,0.010558409
Gm12185,-0.045466702,-0.04810195,0.07390646
Psme2b,-0.041987944,0.011035111,0.026907474
9930111J21Rik1,-0.043992423,0.023213591,-0.009259987
Olfr56,-0.008932048,0.026350679,-0.047200873
Tgtp1,-0.015889114,-0.13527828,0.119253896
9930111J21Rik2,0.03398002,0.011922949,-0.038085833
Tgtp2,-0.08594331,-0.12770317,0.17262268
Ifi47,0.09337064,-0.08029815,-0.016224714
Rnf130,-0.10378455,-0.062017746,0.13634877
Zfp354c,-0.03049661,-0.036263008,0.04023223
Col23a1,-0.003702347,-0.06404545,0.04587078
Hnrnpab,-0.06305226,0.09352866,-0.019784614
0610009B22Rik,-0.033287335,0.06462378,-0.023369879
Jade2,-0.04838728,-0.01188861,0.050253205
Gm26551,-0.020964822,-0.12276203,0.11376059
Gm12207,0.016138578,-0.019704666,-0.009396475
Tcf7,-0.13602242,-0.37637037,0.40949988
A630014C17Rik,-0.02037701,-0.039404113,0.023223719
Aff4,-0.038661078,-0.080624446,0.095781475
Kif3a,0.0015564166,-0.00276375,-0.0111147985
Rad50,-0.07234888,0.041905407,0.02846018
Irf1,0.001962571,-0.03892535,0.028783636
Gm12216,-0.08529452,-0.0795323,0.1343976
Pdlim4,-0.11235245,-0.06386755,0.1366174
Fnip1,-0.03142046,-0.024535881,0.04578441
Rapgef6,-0.15038529,-0.16845235,0.25903726
Cdc42se2,-0.01479514,-0.033050634,0.03837248
Atox1,0.08338647,0.26062283,-0.27441925
Galnt10,-0.056428663,0.0029129805,0.045482602
Larp1,0.022657275,-0.050163377,0.020057365
Igtp,0.096070364,-0.05420067,-0.038921412
Irgm2,-0.0032542264,-0.059372336,0.04919134
Zfp692,0.04177768,-0.05682792,0.009086492
Zfp39,0.004827737,-0.0058971336,-0.00077311526
Hist3h2a,-0.029744493,-0.040347993,0.056733035
Trim11,-0.08948485,0.049270995,0.037203122
2310033P09Rik,-0.03074858,-0.04101604,0.058105387
Jmjd4,-0.010400476,-0.025060048,0.028403165
Mprip,-0.050213147,-0.0047674645,0.046228945
Gm16062,-0.00027517808,0.026223311,-0.042166993
Rai1,-0.04601722,-0.0851654,0.1055593
4930412M03Rik,-0.04851745,0.013441078,-0.02087486
Tom1l2,0.0016420343,0.003174438,-0.026215056
Gid4,-0.035694323,-0.06544254,0.08139618
Mief2,-0.019357635,0.04793608,-0.025925154
Gm26534,-0.0022110604,-0.03728474,-0.02778809
Natd1,-0.0068816473,-0.04293391,0.025871404
Tnfrsf13b,0.0024590832,0.053982496,-0.044302776
Usp22,-0.02382007,-0.012272988,0.029760284
Mapk7,0.012053795,-0.051768325,0.030287376
Grap,0.11551173,0.08991112,-0.16809088
Ttc19,0.026526513,-0.07182591,0.03372541
Lrrc75a,-0.043092865,0.018291911,-0.014715236
Fbxw10,-0.036849003,-0.03158563,0.023265202
Hs3st3b1,-0.03865392,-0.038035944,0.0424301
Zkscan6,-0.0020090307,-0.012985149,0.01185653
Gas7,0.09463733,0.03258423,-0.11034114
Pik3r5,-0.012320392,0.08833891,-0.058664743
Ndel1,0.069186315,0.0401141,-0.089933455
Slc25a35,-0.022813348,-0.024414338,0.027176011
Rangrf,-0.06620282,-0.048238207,0.09376236
Aurkb,-0.09026582,0.11939988,-0.016985895
Borcs6,-0.025517385,0.055388432,-0.021723256
Tmem107,0.034836493,0.030899763,-0.05634202
Chd3,-0.1661261,-0.21629678,0.30978087
Kdm6b,0.004077244,0.014599627,-0.014869788
Trp53,-0.14746246,-0.06904115,0.17881075
Zbtb4,-0.034184746,-0.03819882,0.058810305
Plscr3,-0.054574594,-0.09852019,0.12324742
Kctd11,-0.042690936,0.023415696,-0.022004973
Acap1,-0.060144667,0.013284532,0.04051589
2810408A11Rik,-0.041833583,-0.0027793946,0.00062723743
Phf23,0.0130331125,0.018108614,-0.025194483
Dvl2,0.021789117,-0.02589952,0.0018146359
Dlg4,0.046645094,-0.016650097,-0.030026568
Slc16a13,-0.041979235,0.033779185,-0.025132699
Rnasek,-0.033863977,-0.0018930737,-0.025498781
Chrne,-0.049000945,0.03794014,-0.02128656
Rnf167,-0.1509746,-0.046877436,0.16444847
Pfn1,-0.0763032,0.26300666,-0.14112319
Scimp,0.0321551,0.093536966,-0.118367314
C1qbp,-0.039283395,-0.12151644,0.12829113
Xaf1,0.0827652,0.0023907784,-0.07192195
Camkk1,-0.041914593,-0.020365357,0.01340691
Ncbp3,-0.048467845,0.02298593,0.023044916
Itgae,-0.17870167,-0.13543126,0.2571773
Shpk,0.01366115,-0.03043882,-0.009956691
Pafah1b1,-0.024247687,0.10689851,-0.063085586
Mnt,-0.027084898,-0.00064393715,0.023428164
Sgsm2,0.009496751,-0.04951684,0.027473174
Tsr1,0.024478968,-0.078430645,0.04062421
Smg6,-0.028650245,0.0065960414,0.01909045
Smyd4,-0.04224863,-0.010696412,0.044125028
Wdr81,0.000987552,0.018343432,-0.026556611
Prpf8,-0.06567352,0.07278536,-0.0013419957
Gm45606,0.080773205,-0.02104455,-0.051906426
Slc43a2,-0.035841353,-0.013997714,0.041284
Inpp5k,0.0061099897,0.0700085,-0.05992733
Rph3al,-0.02966658,-0.028358571,0.045439266
1700016K19Rik,-0.04633924,-0.03783023,0.017581202
Rflnb,-0.15148774,-0.20595993,0.28930622
Mrm3,-0.09168774,-0.016806882,0.090749234
Nsrp1,-0.03550339,0.09998689,-0.048153017
Ssh2,-0.13205592,-0.10120752,0.19092907
Ankrd13b,-0.0615482,-0.013961062,0.009065837
Abhd15,-0.052430175,-0.06719083,0.08325174
Gm10392,-0.048147198,-0.04684226,0.037090693
Taok1,-0.039407853,0.039890468,0.0021550062
Nufip2,-0.0015687773,-0.026012272,0.021672826
Pipox,-0.034772333,-0.01843072,-0.019242747
Phf12,-0.07004126,-0.001850712,0.060730074
Fam222b,-0.009462788,0.0040450464,0.002831026
Rab34,0.0055815857,-0.015460218,-0.03799556
Sarm1,-0.029825034,-0.019246489,-0.01892683
Nlk,-0.024465302,-0.0012395582,0.021676805
Fam58b,0.05266296,0.057299003,-0.08938903
Evi2a,0.024438037,0.05083603,-0.060444698
Crlf3,-0.04933402,-0.040337298,0.073305145
Tefm,-0.019605681,-0.058730327,0.057481453
Rnf135,-0.05107436,-0.009513609,0.049427435
Rhot1,-0.00832292,0.012664685,-0.0028609713
Cdk5r1,-0.015199832,-0.046497762,0.013632683
Zfp830,-0.0028500627,0.048324525,-0.035383865
Nle1,-0.044523824,-0.0710603,0.09326325
Slfn5,-0.116955146,-0.092272416,0.17115942
Slfn8,-0.11156454,-0.03077401,0.11849699
Slfn2,0.006721216,0.1417956,-0.11659164
Gm20234,-0.0903008,-0.007090501,0.08197585
Slfn1,0.07271092,-0.025645789,-0.041483775
Slfn4,-0.029919136,-0.0039517367,-0.033409752
Taf15,-0.02412813,0.105039515,-0.061732806
Ccl5,0.19294453,0.52543575,-0.5742672
Ccl9,0.00062074396,0.008291634,-0.049512234
Ccl6,-0.011774095,0.056928284,-0.0796517
Ccl3,0.12379382,0.22312401,-0.27929083
Ccl4,0.08759948,0.3638423,-0.35871634
Wfdc17,-0.0033249238,0.014471471,-0.06121131
Wfdc21,-0.030775005,0.024097364,-0.05169953
Aatf,-0.03329368,-0.032236796,0.053393018
Mrm1,0.004549379,-0.06812543,0.049432483
Usp32,-0.027175525,-0.034101382,0.049673002
Appbp2,-0.051602717,0.027966611,0.021802707
Ppm1d,0.024534155,-0.0371804,0.008314386
Bcas3,0.02821304,0.0352613,-0.05145836
Bcas3os1,0.0011542201,-0.024472497,-0.0428776
Rps6kb1,0.0015203694,-0.04177547,0.031387087
Tex14,-0.033393618,0.0043499162,-0.02036597
Sept4,0.011573062,0.008750331,-0.028137445
Mir142hg,-0.1110545,-0.10068771,0.17274703
Mks1,-0.033595722,0.018763483,0.009421531
2010015M23Rik,-0.053374536,0.008475453,0.018664896
Vezf1,-0.015643029,0.03253871,-0.012209372
Cuedc1,-0.037260346,-0.036172792,0.05982886
Msi2,-0.008900569,-0.041834336,0.040253352
C030037D09Rik,-0.04366198,0.0111973435,-0.029543234
Trim25,-0.03830995,0.04873932,-0.0056952126
Pctp,-0.049731363,-0.021534659,0.036177553
Gm45716,-0.04422535,0.070150405,-0.01743474
Stxbp4,0.006467941,-0.04210161,-0.015302499
Mbtd1,0.0155686755,-0.046215452,0.021892078
Tob1,0.028110486,0.06372834,-0.073636524
Luc7l3,-0.026882686,0.09108992,-0.048490938
Rsad1,0.025959292,-0.021290861,-0.018065803
Pdk2,-0.018175699,-0.06422257,0.06190849
Fam117a,0.006148097,0.028892364,-0.027801353
Gm26830,-0.012297355,-0.023841629,-0.0043612653
Zfp652,-0.07155204,-0.049552586,0.09931793
B130006D01Rik,0.0112346,-0.033056684,0.01634577
Abi3,-0.13652655,-0.07789478,0.17647937
Gngt2,-0.15381403,-0.08872627,0.19958304
Hoxb4,-0.035694722,0.031339157,0.003316795
2010300F17Rik,-0.0150800245,-0.021429654,-0.025797665
Sp2,0.008836767,-0.007017109,-0.0019910939
Sp6,-0.053010553,-0.038689,0.013841899
Scrn2,-0.04489412,-0.035296794,0.0656049
Osbpl7,0.0102826925,-0.002606982,-0.008796422
Tbx21,0.055798046,0.31349716,-0.29242325
Mllt6,-0.017880341,-0.027148576,0.03636759
Pip4k2b,-0.051308833,-0.00892896,0.05041116
Rpl23,-0.0075221313,-0.42919967,0.34205735
Arl5c,0.00999955,0.002960706,-0.010779233
Cacnb1,-0.03809045,0.0053268657,-0.024545772
Fbxl20,0.032801185,-0.040375087,0.0038158768
Cdk12,-0.044195157,0.00676341,0.032116678
Ikzf3,0.069223076,0.13709393,-0.16581556
Med24,0.008420447,-0.009519097,-0.0011234093
Thra,-0.081741326,-0.09276748,0.14174183
Nr1d1,-0.034548916,0.020537706,-0.047490492
Casc3,0.061863456,-0.03484896,-0.025104444
Wipf2,0.029894032,-0.088704325,0.044076305
Rara,0.014361399,0.031287972,-0.036626726
Top2a,-0.052055176,0.13094737,-0.05835884
Igfbp4,-0.29465082,-0.32224205,0.5014267
