gene_name,P0,P1,P2,P3,P4,P5,P6,P7
Cbl,0.041328162,0.075107336,0.15591706,0.1283181,-0.21659784,0.0583896,-0.09674462,-0.12915792
Gm48604,-0.014440532,-0.04874779,0.042639513,-0.06672569,0.029964505,-0.028040232,-0.04339459,0.027529601
H2afx,0.0064765364,-0.13910487,-0.70250225,-0.52563775,-0.5972911,1.5655212,-0.36312664,-0.060931016
Vps11,-0.015474726,-0.05724005,-0.03381381,0.038542014,0.018113302,-0.05283835,0.14483261,-0.02493453
Ccdc84,0.0029344037,-0.015327658,0.011430925,0.010833321,-0.014248843,-0.027692175,0.050599664,-0.025800135
Cxcr5,-0.06741703,-8.949706e-05,-0.06957781,0.78326106,-0.08521659,-0.08158979,0.003835275,-0.09318517
Gm47232,-0.037192874,-0.014486967,0.05396689,-0.02396066,-0.010298558,0.00460529,-0.051226962,-0.043044362
Ddx6,-0.015204995,-0.12965362,0.11094772,0.09710549,0.022603758,-0.06688118,0.024653492,0.27311033
Kmt2a,0.07370197,0.020481074,0.090691805,0.13646169,-0.113391474,-0.0074914712,-0.1236216,-0.21124187
Ube4a,0.0009977156,-0.07310815,0.00871965,0.0059727426,-0.02551647,-0.022413574,0.12622282,-0.031760577
Jaml,0.028200371,0.16670798,-0.055856172,0.04131836,-0.11632286,-0.062235083,-0.041171223,-0.091041185
Scn2b,0.13944337,-0.15201735,0.19694458,-0.1007153,-0.056863755,-0.04181059,-0.15694006,-0.096671894
Il10ra,-0.12698852,-0.060876485,-0.20428851,-0.08852791,0.10284683,-0.041487962,0.42815706,0.15172908
Cep164,0.097290464,-0.09889131,0.14958386,0.008157596,-0.038594667,0.03900114,-0.16300695,-0.19905491
Bace1,0.06533122,0.04683723,0.08220012,-0.0492469,-0.07452415,-0.0073182564,-0.13957374,-0.08075124
Gm16536,-0.039308112,0.008384069,-0.006716304,-0.04966667,0.0862192,0.0033466045,0.017052868,0.043410815
Sidt2,-0.024479864,-0.033172306,0.08590313,0.11185794,-0.063419834,-0.02123791,0.015821343,0.22838403
Usp28,0.05305126,0.17891665,0.055688098,0.013193982,-0.07994154,-0.015095075,-0.19569221,-0.17906983
1110032A03Rik,-0.027446171,0.11888241,-0.047907047,0.009830819,-0.09047888,-0.012265989,0.03979593,0.08007595
Ppp2r1b,-0.08185993,-0.0738797,-0.14386925,0.22541565,0.13067585,-0.0325374,0.09802982,0.1809775
Sik2,0.030138813,0.0549193,0.079111606,-0.06995197,0.1261108,-0.06166113,-0.13340653,-0.16267395
Pou2af1,0.0679108,-0.0052284203,0.16664852,-0.11448434,-0.024624469,-0.019372711,-0.14783458,-0.09655255
Rdx,0.022766534,-0.25328743,-0.35603836,-0.25063384,0.28418913,0.15124334,-0.16756035,0.33484024
Atm,0.046317622,-0.01378918,0.06351256,-0.06690719,0.18240209,-0.044640157,-0.13466457,-0.2689643
Cul5,0.03706562,-0.13188407,0.027054604,0.20205878,0.025091542,-0.09835448,-0.041151628,0.08531117
Gm16124,0.0720488,0.12897566,0.24409464,0.051192854,-0.08478562,-0.1009883,-0.19079714,-0.177596
Dmxl2,-0.034259092,-0.049123,-0.026431965,-0.0414982,0.01181662,0.014203226,0.002503134,-0.04518777
AY074887,-0.027180832,-0.072861105,-0.02428865,-0.056539446,-0.0508853,0.07188039,-0.018398719,0.04738961
Nrg4,-0.02293661,-0.04016114,0.12488204,-0.048464146,-0.00060572824,-0.054478224,-0.042723686,0.06717549
Scaper,0.0543644,0.026966257,-0.0581708,0.021680368,-0.10618029,0.06269932,-0.05508971,-0.20152245
Rcn2,0.047623243,-0.14247546,0.048249464,0.033051882,0.09690113,-0.06634393,-0.10887688,0.10858127
Hmg20a,0.0684589,-0.093374945,0.08221472,-0.10807355,-0.09115916,0.026342686,-0.1014268,0.15395275
Gm47237,-0.015787236,-0.045963526,-0.009729145,-0.03378779,-0.029569877,0.025138915,-0.042205743,-0.03967952
Snx33,-0.010266487,-0.07348262,-0.06826408,0.01805214,-0.024553014,-0.0020615153,0.06302987,0.006699098
Gm10658,-0.023451539,-0.057544064,0.08428488,0.044333726,-0.076258585,-0.039103974,-0.012491115,0.15190917
Sin3a,0.024130702,-0.1046437,0.026576955,-0.18231817,0.0031596532,0.17785452,-0.014967503,-0.13977632
2700012I20Rik,-0.0008226183,-0.09623186,-0.021484189,-0.0891261,-0.028337784,0.104475684,-0.04639423,0.019635728
Man2c1os,0.017487561,-0.07228001,-0.096672714,-0.042813923,0.07868648,-0.013733094,-0.05855895,-0.01691405
1700017B05Rik,0.11041217,-0.2313397,-0.047109246,-0.35627776,0.120559506,0.077141955,-0.14589006,0.031007662
Ppcdc,-0.00540136,0.068985105,0.043911457,0.16556203,-0.033501897,-0.050850883,0.054213952,-0.24765778
Cox5a,-0.21221562,-0.5981142,-0.8680285,-0.13348505,0.49899918,0.15003134,0.55029863,0.9175658
Fam219b,0.070428595,-0.08161976,-0.040765997,-0.08074817,-0.04016433,0.01603553,-0.023952428,-0.09055163
Scamp2,-0.01349905,-0.054577604,-0.037941124,0.047730897,-0.05633567,-0.007059325,0.16280574,-0.029444534
Lman1l,-0.01684449,-0.061250016,0.16874772,-0.03668886,-0.028180394,-0.018898593,-0.053669736,-0.04857379
Stoml1,0.0030669593,0.038421962,0.062980734,0.13109481,-0.13839293,-0.017747412,0.03964834,-0.026821874
Bbs4,0.022605153,0.00033958742,0.018484566,-0.052034765,-0.066307165,0.015407487,0.00673412,-0.042848054
Hexa,0.12538266,-0.087653875,0.1802466,0.08626725,-0.071855396,-0.100013115,-0.058410075,-0.37309998
Parp6,0.02257933,0.032399453,0.023746407,-0.06245823,-0.04058522,0.0010089027,-0.09889755,0.1229909
Pkm,-0.24387771,-0.27905348,-0.6780289,0.06796675,0.39402002,0.14944477,0.37013063,0.7189933
Senp8,-0.002080153,0.034168646,-0.015833858,0.094093084,-0.03089593,0.01183817,-0.11713448,0.031829946
Gm10655,-0.050600782,-0.013540023,0.020883743,-0.03444515,-0.024745002,0.035993826,-0.05380434,0.06383503
Tle3,-0.014097183,-0.12772845,0.10098347,0.14238457,-0.05224663,0.012277865,0.0945434,0.05463441
Rplp1,0.38853818,0.9807426,1.0883236,0.1798659,-0.4829783,-0.49241012,-1.0833807,-1.2912731
Glce,0.0334892,-0.14289953,0.036809504,0.063378416,0.014435546,0.0017344281,-0.003033425,-0.05098858
Pias1,0.043338157,0.04072502,-0.043614153,-0.1009992,-0.09792214,0.21510746,-0.16461892,-0.15642366
2300009A05Rik,0.059417665,-0.0704625,0.026818655,-0.025174035,0.08359579,-0.09046958,-0.048336774,-0.12136247
Aagab,0.03518789,-0.105893426,-0.08765404,0.04919736,0.0690006,-0.032254133,0.030831296,-0.13839039
Tipin,-0.019742792,-0.21149234,-0.5378423,-0.6577959,0.9702688,0.23872261,-0.36799884,-0.190777
Dennd4a,-0.2720624,-0.17708506,-0.6172477,0.17860308,0.18824491,0.2520891,0.5657944,0.3131968
Dpp8,-0.02951236,-0.08437414,-0.016185695,0.019736156,-0.05337929,0.02171952,0.08736606,0.26262435
Clpx,-0.012182823,-0.04985964,-0.15083954,-0.036011975,0.06166946,0.02612825,0.10635765,-0.094085865
Rasl12,-0.0628537,-0.061302114,-0.030419797,-0.05092482,0.0034280245,-0.007080301,0.08988976,0.05569989
Oaz2,0.00094186683,-0.118191995,-0.052526042,0.31124058,-0.082852036,-0.03455032,0.033435594,0.18370776
Zfp609,0.0030690911,-0.06307801,0.037746646,-0.09417554,0.00034595636,-0.03153186,0.092047386,-0.0013225015
Pclaf,-0.18435569,-0.35769406,-1.1472629,-1.1790869,0.42102906,1.364686,-0.41829628,1.0499691
Herc1,-0.029698683,-0.13679096,-0.012617108,-0.018530063,-0.095477335,0.20614605,0.1725088,-0.091857456
Fbxl22,0.027093768,-0.057059005,0.079882264,0.094255984,0.03361642,-0.042348392,-0.07509188,-0.08471249
Car12,-0.047296323,0.03989883,0.10599847,-0.021995962,0.050565783,-0.08876909,0.051679634,-0.028632293
Rps27l,-0.14710173,-0.41565046,-0.57171637,-0.17209531,0.4847943,0.0668788,0.23388727,0.8054221
Vps13c,-0.0016713792,-0.03312411,0.114637166,0.20052306,0.0056982455,-0.04980029,0.046089463,-0.19421706
Rora,-0.27084252,-0.39214313,-0.5440274,0.40422642,0.14460142,0.053068116,0.69075054,0.7818091
Ice2,0.0016968717,0.0070470776,-0.0031574527,0.036300525,0.011695892,-0.070117444,0.051921353,-0.098283924
Anxa2,-0.49778384,-0.63340425,-1.3119226,0.19334482,0.715303,0.19951591,0.9745112,1.4433122
Gm28731,-0.02370834,-0.0834333,0.006778376,-0.053119734,-0.042618517,0.0022436026,-0.024738569,0.15625696
Myo1e,-0.04520948,-0.08037523,-0.024203978,0.17895636,-0.0203354,-0.04363707,0.10534716,0.021170007
Ccnb2,-0.1938715,-0.32029715,-0.83281857,-0.78245085,0.058800615,0.63818747,-0.24807869,2.4492683
Rnf111,0.020696348,0.08968133,0.12315659,-0.08795664,-0.14158042,0.016456038,0.018296184,-0.11880181
Sltm,-0.11582979,-0.040820315,-0.0037571827,0.091972984,0.06657571,0.014285512,0.12917341,0.34442702
Tcf12,0.13109505,-0.18009217,0.24724197,0.3491967,-0.12385648,0.020775449,-0.18938063,-0.36033517
Zfp280d,0.057919547,0.033714343,0.10041935,-0.20149778,0.081052095,0.024127979,-0.14854428,-0.2531782
Tex9,0.017052738,-0.19153938,-0.13335074,-0.17204979,0.19895166,0.059707146,0.0012651704,0.0073202094
Rfx7,0.014491867,0.0013011984,0.10886185,0.055503853,-0.09955283,0.0120868,0.047602743,-0.15090878
Ccpg1,-0.0026394837,-0.124462135,0.09376897,0.122059196,-0.07414765,0.010552175,0.11166612,0.00519267
Pigb,-0.016660478,0.043496706,-0.037843265,0.059705902,-0.09511824,0.002642636,0.020552715,0.098344624
Fam214a,-0.066623405,-0.06583415,0.02122065,0.026884265,0.11409473,0.0014517216,0.1481662,-0.01558581
Lysmd2,-0.02107988,-0.05348125,-0.040316205,0.5706066,0.058358643,-0.13173756,0.041092027,-0.18219452
Ick,-0.02398332,-0.024174774,0.12626481,0.06062153,-0.043657538,-0.042917453,0.09234255,0.056403417
C920006O11Rik,0.054650318,-0.16425118,0.192715,0.14354408,-0.033755593,-0.04222583,-0.013509014,-0.1583516
Slc17a5,-0.03456343,0.07678758,0.0024932947,-0.07757054,-0.055554334,0.05263728,0.065174274,-0.04987333
Senp6,0.0036986507,-0.06416037,0.024625406,0.09196843,0.022701351,-0.06697261,0.05977036,-0.021961035
Myo6,0.004002203,-0.11252816,-0.03593864,-0.025214747,-0.017534435,0.009147724,0.026320029,0.033527162
Phip,0.08459585,-0.19549567,-0.01987886,-0.11416824,0.041249692,0.21461058,-0.16760656,-0.20607804
Hmgn3,-0.040016696,-0.011564784,-0.077847496,0.28273183,0.01257715,-0.06012698,-0.0693849,0.036428206
Lca5,0.039785314,0.030939622,-0.008168803,0.20535874,-0.04948217,-0.04080946,-0.11507944,-0.085289195
Fam46a,0.07640501,-0.077451475,0.28426895,-0.034708444,-0.09349578,-0.05566161,-0.06945287,-0.037645
Ibtk,0.03792687,-0.061940175,0.1103024,-0.04766039,0.034436233,-0.016535956,-0.07501199,-0.02422263
Dopey1,0.08560457,0.008534629,0.32631227,-0.030363856,-0.058302447,-0.08328627,-0.120486684,-0.23310791
Nt5e,-0.037652604,0.18517844,0.097308576,0.06816959,-0.028540052,-0.06618159,-0.034952324,-0.056087304
Bcl2a1d,-0.27615297,-0.3863233,-0.5988799,0.23009837,0.3123186,-0.039329134,0.69513553,0.8392835
Gm29562,0.040015735,-0.021802926,0.06604973,-0.0961222,-0.06024691,-0.0030713424,-0.055342063,-0.00060763204
Bcl2a1b,-0.3763888,-0.36388752,-0.7944795,0.86184204,0.24732284,-0.041803572,0.80500567,0.9152116
Ctsh,-0.04606418,-0.01283605,-0.09943406,0.09476475,-0.046355534,-0.09287282,0.13656268,-0.06744212
Gm26882,-0.03366182,0.0034587767,-0.02614684,-0.07157674,-0.008090142,0.049006496,-0.039205275,0.0162974
Plscr4,-0.04277606,-0.055510964,0.009779299,-0.033571668,0.024653498,0.03245981,0.00062951626,-0.0441879
Plod2,-0.024719285,-0.04294471,-0.06367398,0.016770253,-0.0599726,-0.0017475189,0.042614363,0.047099136
Gm29395,-0.010203832,-0.057031877,0.12422362,-0.048886433,-0.00455364,-0.042986482,-0.05451796,-0.05282794
Slc9a9,0.041633006,-0.11640906,0.038930975,0.13708596,-0.08842309,0.0040669045,0.007130328,-0.014927987
Atr,0.033114605,0.031616457,-0.04092366,-0.16272038,-0.024138477,0.10503692,-0.07459821,-0.12825675
Gm16794,-0.022117112,-0.08056762,0.0076153553,0.04931368,-0.05829854,0.035766404,-0.0024684186,0.25038525
Xrn1,-0.040731177,-0.03882882,-0.13392031,0.1153418,-0.13524216,0.18193485,0.14906766,-0.087830506
Gk5,-0.010865298,-0.04089221,0.07023376,0.035112876,-0.0017358547,-0.012052114,-0.043458547,-0.085182756
Tfdp2,0.05404824,-0.059267208,0.15703125,-0.11743786,0.0266228,0.015535864,-0.08443922,-0.17554826
BC043934,0.05135469,-0.0027164707,0.16359727,-0.045797944,0.002319317,-0.034073837,-0.10942561,-0.1305756
Gm19325,-0.03308248,0.053987686,0.11479891,0.15693438,-0.054010324,-0.016371444,-0.084096,-0.07808113
Gm26767,-0.040629573,0.09754491,0.027811466,-0.05615934,-0.04143775,0.0034317179,-0.03613146,-0.07672298
Slc25a36,0.019139139,0.024779469,0.146315,0.042962927,0.07548373,-0.077261664,-0.055500023,-0.20441474
Nmnat3,0.07502945,-0.08316336,0.07968408,0.16661604,0.011808388,-0.07226748,-0.09260279,-0.20639794
Rbp1,-0.010687141,-0.055090014,0.017205425,-0.030796789,-0.022381138,-0.0132005885,-0.047592428,-0.042552065
Gm1123,-0.039189402,0.05921288,-0.053919774,-0.06832182,0.017194023,-0.05033232,0.11891172,-0.03411179
Pik3cb,-0.05723273,0.046374585,0.24167886,-0.06881911,-0.026796117,0.011253756,0.008296117,-0.08426134
Armc8,0.010891481,-0.011271276,-0.05182246,0.05688375,-0.026780924,0.05720322,-0.078435145,0.041250374
Pccb,0.03894997,-0.041945983,0.12170818,0.114417575,-0.041172348,-0.01990413,-0.0806118,-0.1031387
Cep63,-0.026313396,-0.088510536,-0.06909778,-0.08806418,-0.007880799,0.025050798,0.2436678,-0.070179656
Rab6b,0.07001666,-0.058383264,0.34817058,-0.018048888,-0.05448695,-0.031703178,-0.12205451,-0.12795132
Srprb,0.02286061,0.016048107,-0.07515705,-0.1388377,0.10138379,0.0284175,-0.101068705,-0.0656991
Trf,-0.02750401,-0.04323307,0.118899494,-0.041460156,-0.040845983,-0.04017599,0.0065506245,-0.042318054
1300017J02Rik,-0.03594238,-0.00040614695,0.0051388983,-0.030954838,-0.024626957,0.031143146,-0.043583784,-0.039793845
5830418P13Rik,0.07189409,-0.08106264,0.23488292,0.025760796,-0.035003044,-0.037167944,-0.13369069,-0.09994828
Tmem108,0.24251574,0.102961354,0.4456191,-0.2569437,-0.18882161,-0.099971734,-0.42542976,-0.3945195
Nudt16,0.087104335,-0.04708392,0.18556039,-0.040978573,-0.03181849,-0.13951477,-0.08977804,-0.008835862
Glyctk,0.05700848,-0.12644716,0.018901125,-0.068399474,-0.0325751,0.035605196,-0.031541564,-0.0035366649
Abhd14b,0.05013339,-0.09806587,-0.0377234,0.07097917,0.036396332,-0.054251824,0.018801564,-0.16927464
Parp3,0.057799865,-0.1827737,0.10147339,0.19030493,-0.051876735,-0.03232645,0.061837263,-0.19528532
Tex264,0.015917774,0.0038274263,0.11520691,0.17833664,0.12094065,-0.199806,-0.007430562,-0.17936169
Dcaf1,0.02700586,-0.0066822935,0.17041017,-0.22363156,0.1636356,-0.027725812,-0.0901802,-0.1721262
Cacna2d2,0.028013788,-0.017450323,0.03903518,-0.07306323,-0.053410366,-0.03197125,-0.027013563,0.0119708935
Tusc2,0.04319544,0.011231024,-0.07628912,-0.062106185,-0.07574983,-0.002747367,0.024333896,-0.09523068
Hyal1,-0.032640114,0.103455596,-0.011823074,-0.0884846,0.06013775,0.068653055,-0.030130202,-0.13492674
Hyal3,-0.013931174,-0.027404677,0.10116904,-0.064364396,-0.024716226,-0.032225404,-0.07264298,0.04178862
Ifrd2,0.08590996,0.028703254,0.11880787,-0.19067317,0.031965286,-0.029540056,-0.21962202,-0.07219653
Rbm5,0.06536895,-0.14927474,0.134393,-0.07459652,-0.02513227,0.059876163,-0.018057004,-0.17475305
Rbm6,0.07706199,-0.10750282,-0.11541664,-0.034571435,-0.07126652,0.18941422,-0.12806627,-0.15001695
Uba7,0.019811094,-0.08589004,0.0925227,0.058074687,-0.02629468,0.016872875,0.022536518,-0.09430722
Ip6k1,-0.026339581,0.052984044,0.07613056,0.034790725,-0.048199102,0.026867932,0.0065189055,0.0063041793
Gm38134,-0.0074050482,-0.06658468,0.032261685,-0.033369623,-0.021863274,-0.009311115,-0.056333557,-0.049442094
Rnf123,0.068788424,0.022293998,0.0436225,0.008770466,-0.058108445,-0.03107003,-0.1332181,-0.0716733
Dag1,0.044040684,0.14018647,-0.015009914,-0.10898793,-0.021417508,-0.0070130024,-0.14988317,-0.10971049
Tcta,0.04654986,-0.08672162,0.0726864,0.12600325,-0.05334171,-0.04940847,-0.01786273,-0.052875124
Gpx1,0.075658195,-0.12086325,0.21693738,0.0114544965,0.065666065,-0.28644913,0.10551788,-0.16370836
Lamb2,-0.03148046,-0.014057314,-0.05061577,-0.058779873,-0.05734856,0.06812201,-0.012317208,-0.060779184
Qrich1,0.018209733,-0.099200234,-0.06797633,0.2596872,-0.13390249,0.13046135,0.0043875314,-0.107971065
Prkar2a,-0.04568782,-0.011672363,-0.16734059,-0.0574964,0.26157892,-0.018648196,0.047293097,-0.12697895
Ip6k2,-0.019126477,-0.016231887,0.20758092,0.1336211,-0.045508943,-0.014323059,-0.0025480296,0.02713287
Nckipsd,-0.038467612,0.038140006,0.18231583,-0.0018019538,-0.0077540125,0.009778138,-0.053515285,0.06412886
Pfkfb4,-0.035117593,0.017621525,0.044738654,0.044296592,-0.009841234,-0.045118596,-0.024562487,-0.069733426
Cdc25a,0.026790224,-0.14698929,-0.08606705,-0.13248827,0.32443443,0.016754298,-0.13142623,-0.12441026
Dhx30,0.04329582,-0.03503622,0.08183259,-0.00083902373,-0.010871931,0.02672008,-0.0866649,-0.11831485
Scap,0.030256065,-0.09657537,0.10011846,0.09042186,0.09717019,-0.07983639,-0.05515422,-0.060016964
Klhl18,-0.022942599,0.0067073116,0.038854342,0.09517182,0.004845948,-0.0017965381,0.031056138,-0.06522031
Kif9,-0.0026308354,-0.066911176,0.09392452,0.11916429,-0.087147556,-0.038417913,0.009557314,0.07770444
Setd2,-0.0150861265,-0.027550355,-0.080266505,0.15723535,-0.13064122,0.15084034,0.09704074,-0.19433752
Pth1r,-0.06542355,-0.06316856,-0.018286008,0.058072053,0.052722063,0.0429185,0.040204328,-0.055384737
Tmie,-0.031038966,0.34355533,0.22107981,-0.100618444,-0.07793823,-0.03549326,-0.14588277,-0.13229898
Als2cl,0.103087954,0.14495021,0.16488586,-0.028730452,-0.111384936,-0.065071315,-0.23126172,-0.22673614
Tdgf1,-0.018654937,-0.0138755385,0.018178303,-0.03550524,-0.02609355,-0.01582643,-0.054288734,-0.048651822
Ccrl2,-0.043756373,-0.036973696,0.13067265,0.019185198,-0.010298536,-0.025179757,0.11448576,-0.1091167
Epm2aip1,0.043329567,-0.06261175,0.00065104966,-0.02328772,-0.010428197,0.0071709715,0.0077951634,-0.17782108
Arpp21,0.08420922,-0.1607646,0.13282733,-0.062109765,-0.02793379,0.009348441,-0.13031688,-0.039204963
2900079G21Rik,0.010121473,-0.08909453,0.05641484,-0.040199436,-0.023261217,-0.004783483,-0.0740041,-0.063859336
Crtap,0.008764704,-0.092918314,0.09444104,-0.06371255,0.01805348,0.04526596,0.036893904,-0.092485994
Tmppe,-0.012938409,-0.073623426,-0.0035736258,-0.050084796,0.0025574558,0.005443711,-0.018291691,-0.06147493
Ccr4,-0.03309108,-0.045418017,0.18481252,-0.020758068,-0.012215377,-0.0028962411,-0.03780725,-0.0326908
Cmtm7,-0.007886666,-0.47949874,-0.45270786,-0.38608235,0.16356373,0.27939534,0.01811322,0.8259139
Gm9888,-0.012001071,-0.09745346,-0.122300506,-0.06749518,0.041302778,-0.03945728,0.1199386,0.07506378
D730003K21Rik,-0.028430756,-0.05644465,0.023859795,-0.02946018,-0.02011223,-0.009914645,0.0011407696,-0.042517725
Eomes,-0.116008684,0.059283435,-0.033973794,0.13102004,0.08533057,-0.056760952,0.16764358,0.12971215
Acvr2b,-0.010868642,-0.043019556,0.08676425,-0.044139374,0.006208762,-0.04495049,-0.043365166,-0.043597504
Cx3cr1,-0.31098068,-0.33038986,-0.8652122,-0.4748213,0.22455432,0.3866428,0.6655496,1.138631
Gorasp1,0.014737447,-0.093458176,-0.0070401947,-0.064419396,0.01992658,-0.043385867,-0.00080148724,-0.078471005
1700019L13Rik,-0.02323874,-0.050869536,0.028325442,-0.07456483,0.009262059,-0.020748891,0.0069111628,0.091930754
Gm39459,-0.013825185,-0.056389496,0.044267286,-0.07246189,-0.02739271,0.02517875,0.002253047,0.023980195
Vipr1,0.009512072,0.14118935,0.10529993,0.09463149,-0.08100233,-0.04076266,-0.07438338,-0.12874784
Nktr,0.045633424,-0.1671436,0.053105477,0.11098959,0.002446836,-0.030010935,0.013277539,-0.04968841
Gm47112,-0.022467408,-0.052900143,-0.02116266,-0.04223549,0.012169678,0.015667694,-0.049608722,-0.04739602
Pomgnt2,0.031417746,-0.10156742,0.057700716,0.016759688,-0.029509183,-0.009284271,-0.0850501,-0.073946096
Snrk,0.04692028,-0.09861874,0.089304216,0.063026175,-0.12355094,0.036294702,0.03486029,-0.113961935
Tcaim,0.0645781,-0.007408468,0.103139125,0.011044937,-0.09118888,-0.04451394,-0.06678794,-0.066753216
Zkscan7,0.04126224,0.02092465,0.04411011,0.019702272,-0.07620096,0.02170891,-0.13366356,-0.017446976
1110059G10Rik,-0.024577033,-0.042052712,0.02288869,-0.040657844,0.083319604,0.032672837,0.026729632,-0.025723366
Kif15,-0.010132124,-0.12543312,-0.7043309,-0.7691086,-0.3662124,1.2409077,-0.32309023,0.38256383
Gm9856,0.08103181,0.09402662,0.24130493,-0.14130189,-0.039746303,-0.08948488,-0.16630074,-0.15239574
Tmem42,0.09251525,-0.010336674,0.14564171,0.042875834,0.026656877,-0.14736325,-0.09375925,-0.2855557
Tmem158,-0.059209812,-0.026954524,0.0201112,0.012080908,0.12287398,0.03318074,-0.077123165,0.015412487
Sacm1l,-0.063822344,-0.004818349,-0.3108597,0.12842503,0.048586275,-0.008225914,0.017861139,0.42418316
Ccr9,0.44114974,-0.39094028,0.5762912,-0.2938643,-0.19091038,-0.04401196,-0.5880583,-0.45842487
Lztfl1,0.04776998,0.051054314,0.20488065,0.0029713523,-0.057509292,-0.13859174,0.010485703,-0.18801668
Cxcr6,-0.113081366,-0.38762724,-0.46383902,-0.3862184,0.28651413,-0.031291645,0.6707296,0.2983634
Ccr1,-0.061900817,-0.060819816,-0.039303876,0.00158943,-0.01741184,-0.004697323,0.11292743,0.048013825
Ccr2,-0.31384015,-0.36874452,-0.6449819,-0.35170576,0.18359719,0.14351188,1.0358754,0.76174474
Ccr5,-0.28756744,-0.3427414,-0.70183873,-0.21607491,0.2306115,0.2267037,0.9027526,0.44166598
Ppp2r3d,0.054104317,-0.17255981,-0.009947733,0.08279301,-0.034591496,0.050805572,-0.003048952,-0.093987174
Sfi1,0.02566501,0.09154019,0.04986277,-0.032571584,-0.08188632,-0.03530252,-0.047787413,-0.02566407
Patz1,0.117203176,-0.26512232,0.24390806,-0.012504772,-0.068065815,-0.01903388,-0.030514438,-0.11113159
Pik3ip1,0.25049552,0.07624728,0.59647715,-0.13585714,-0.27950504,-0.15286393,-0.39151368,-0.37321687
