gene_name,0,1,2,3,4,5,6,7,8,9,10
Gdpgp1,-0.054478932,-0.29462096,-0.09257446,0.722463,0.20808575,0.16623996,0.07030099,-0.22438668,-0.11990959,-0.22022188,0.07604018
Vps33b,0.20868991,-0.2967907,0.42515457,-0.22258645,-0.26352307,0.3105719,0.084988,0.18947731,0.54738754,-0.14899762,-0.56487453
Rccd1,-0.22713128,0.22877583,-0.30549097,0.4165272,0.27345237,-0.39654633,0.30149442,-0.3178155,0.28150684,0.5004651,-0.44636917
Prc1,-1.5915469,8.41268,-0.48933253,-0.9529835,2.2478232,-3.686802,-5.6194077,-2.5526588,-1.3136688,-1.0866051,0.06490685
Man2a2,0.23884845,-0.65386295,-0.43298894,1.0561297,0.008101539,-0.59066486,0.9854463,0.37273028,-0.10577789,0.5981048,0.17263885
Furin,1.3669649,-0.68065923,-0.8680877,-0.94372016,0.33825216,0.8040438,-0.2211232,2.0091076,0.36697263,-0.9797523,-0.2909328
Crtc3,-0.45573094,-0.50351447,-0.17016238,2.0277796,-0.7599202,-1.0575454,0.78527975,0.1434655,-0.26384294,0.1848087,0.7531361
Zscan2,-0.22991756,-0.35195947,0.20004643,0.83859277,-0.35100085,-0.48017445,0.56593364,0.13375343,-0.46550408,-0.034753192,0.13104524
Nmb,-0.0004889267,0.3871306,0.9625429,-1.1018503,-0.46851602,0.7529701,-0.4654022,0.89513665,2.4171062,-1.0911231,0.2742755
Zfp592,0.2743927,-0.016530719,-0.014668782,0.032078914,-0.052501544,0.12777366,0.41836485,-0.3136802,-0.24899158,0.23951015,-0.29187128
Fsd2,-0.37209728,-0.2553164,-0.355675,-0.050595593,0.08084123,-0.12296592,0.010776289,0.096805155,-0.3726014,0.29405373,-0.20934907
Whamm,0.042494774,-0.00955212,0.3246061,-0.27127412,-0.16362847,0.4632069,0.048638865,0.723505,-0.26920146,-0.12805095,-0.09953135
Tm6sf1,1.9075781,-0.22351024,3.2761276,-1.4754918,-0.8760797,-1.2381711,-0.2653827,-1.2001125,0.8358341,-1.0820615,1.8611443
Hdgfl3,0.23718792,-0.68444014,0.19282538,0.53778577,0.13765016,-0.9926543,0.9145526,0.6025553,-0.309687,1.014986,0.21519457
Mex3b,-0.52759993,0.17557344,-0.23715614,0.61696047,0.48339453,0.5906307,-0.1240558,0.08205667,-0.7247776,-0.19980717,-0.3742339
Il16,0.04432537,-0.21344031,-0.6873589,0.9684626,-1.0197996,-0.12200274,-0.37247467,1.0916888,-0.5211676,-0.21191008,0.48463255
Ctsc,-1.0390912,1.229091,0.13291393,-1.5779222,1.7583003,2.941665,-2.9295988,-1.3259078,2.2837307,-1.8934345,-0.64344317
Tmem135,0.72835416,-0.16427974,0.23225062,-0.45997727,-0.28864825,-0.27697927,0.21325956,-0.31456107,1.4404579,0.13006744,0.0864706
Sytl2,1.6755363,0.7689208,1.8376079,-1.550754,0.25015596,0.21858661,-1.2862871,-2.4375284,2.0737965,-1.8861797,0.8217399
Crebzf,0.30880976,-0.052725498,0.3381572,0.1745931,-0.25390586,-0.24249293,0.06721045,-0.096575886,0.88863695,-0.097067095,-0.05285545
Dlg2,-0.18892486,0.089516476,-0.1871319,-0.15905242,0.24650094,0.0021205049,-0.022858253,-0.044150695,0.121081546,-0.159469,-0.057043843
Pcf11,0.05645739,0.27677965,0.31466275,-0.31223023,-1.2617056,0.6173927,0.03484479,0.046575453,-0.5245748,0.7772903,0.49710587
Prcp,-0.41674635,-0.23595543,0.5266458,0.023671512,-0.07205307,0.0557422,0.2865921,0.18030286,0.046783235,-0.12350673,-0.38430753
Gab2,-0.4582792,-0.07932127,0.17361726,-0.14771336,0.33916616,-0.11269026,0.2784782,-0.26576266,-0.42507347,-0.17088725,0.23193301
Usp35,-0.50354165,-0.23199604,-0.09762148,-0.09052139,-0.07183101,-0.08874848,0.123641685,0.55866355,0.02660862,0.03618672,-0.17365642
Kctd21,-0.35681805,-0.24015753,-0.04787693,-0.102448985,0.009280936,0.043903686,0.15474172,-0.13009338,-0.24306579,0.07656662,0.04765376
Kctd14,-0.34558734,-0.1405194,-0.14433524,-0.1336413,0.07565178,-0.066659704,0.514849,-0.4348499,-0.19732113,-0.13756944,-0.44991925
Rsf1,0.3414003,0.15930505,0.97839737,0.37399885,-0.58851403,-1.3206667,0.08725531,0.0071724565,-1.0756907,-0.19182426,0.6043688
Aqp11,-0.42246485,-0.33104673,-0.103528164,0.21721222,-0.122365326,0.20197447,0.26805153,-0.41694915,-0.33665058,-0.07592048,-0.63019603
Pak1,-0.5465686,-0.39610115,-0.39901307,0.38679168,0.17814119,-0.061353955,0.73875165,-0.36660355,-0.5303124,0.36828595,-0.06611448
Emsy,-0.24069941,0.56565577,-0.0055854977,0.2576373,0.71309274,-0.6428029,-0.08958731,-0.22033533,-0.7567687,0.16734535,-0.2031459
Uvrag,0.01633297,-0.4377647,-0.2436752,0.69319206,0.19875754,-1.2189399,0.21169049,0.10828268,-0.15958905,0.5515335,0.645643
Klhl35,-0.42647547,-0.23085639,0.024566736,-0.12022875,0.19743411,0.14224778,0.4340434,-0.35681927,-0.039069455,-0.12258796,0.29574844
Arrb1,-0.7619874,-0.200419,-0.51313025,0.8394369,0.09016601,-0.4406763,0.27996585,0.274357,0.31260163,0.53391635,-0.03223214
Rnf169,0.1821372,0.19372548,0.05905426,0.056819044,-0.20949768,-0.3790578,0.22520743,-0.16335593,0.58061576,-0.10339538,0.10767734
Pgm2l1,0.48353422,-0.116708666,1.6067228,-0.71128297,0.869254,0.56202906,-0.36941895,-1.3214121,-0.32436016,-0.85796076,0.4711958
Ucp2,2.0410278,0.8466911,0.8466103,-1.855957,-0.1398311,-1.2175412,-0.7667932,3.1765592,2.3446589,-2.452767,0.6127116
Fam168a,-0.37167212,0.033678617,0.44082782,0.3276144,-0.51523525,-0.5050476,0.39709535,0.67767084,0.11922174,0.55914605,0.6038058
Fchsd2,1.3699058,-0.5120845,-1.9133,1.1869918,-0.9126035,-1.8581969,0.53513646,1.6333276,0.0064157294,0.68757683,0.5609885
Stard10,0.9811962,0.38802564,3.2353926,-2.0337994,0.40548486,1.1174316,-1.672813,-1.3483208,-0.33646554,-2.060688,0.43619284
Arap1,-0.06635254,-0.41033664,0.34740964,0.044263396,0.39866757,0.37396726,0.2913128,0.1441361,-0.19915658,-0.36753607,0.8171253
Pde2a,0.63513184,-0.30154955,0.44659132,-0.51088095,-0.44032672,-0.7432483,0.6227326,-0.95057136,-0.48757535,1.2288073,0.98341066
Art2b,0.55174994,-0.06880624,-2.3193717,1.3837569,-0.7038071,0.2360767,-0.35546517,0.1201416,-0.75949055,0.4407424,0.40719524
Numa1,-0.7912784,1.908038,-0.11491054,0.7444169,-0.633818,-1.3278598,-1.037373,-0.2628928,-0.43145302,0.7845572,0.8249452
Il18bp,0.12461976,-0.3051096,-0.5752807,0.21263863,-0.009413098,0.14117038,0.6429435,-0.16137257,0.044487167,0.5092947,0.52394897
Stim1,0.93197215,0.23855743,1.1477325,0.21379223,0.1192693,-1.2718079,-0.6790603,-0.6332634,-0.6004411,-0.055719957,1.1122509
Rrm1,-2.5792897,3.531394,-1.4101211,-1.0042732,5.671005,1.4408615,-2.249346,-2.8554587,-1.2609406,-1.4777964,-5.064209
Trim21,-0.030355932,0.2860489,-0.4606015,0.4541727,-0.2764494,-0.17718783,-0.16335276,0.2646737,0.27837783,-0.2659842,0.0033455326
Hbb-bt,-0.250512,-0.22125365,-0.055763014,-0.07152438,0.174131,-0.035366744,0.4964423,-0.32975227,-0.35628724,-0.13595034,0.1973602
Hbb-bs,0.15481439,-0.21954691,-0.06649636,-0.07311002,-0.04917669,0.019635474,0.5973496,-0.29964015,-0.33790803,-0.21098657,0.08477902
Trim34a,0.24012801,-0.30395612,-0.703884,0.13248731,-0.9887087,-0.57914186,-0.03496549,1.9569885,2.1131647,-0.0040955674,0.90710056
Trim5,0.48408213,0.19992492,-0.041449327,0.13869883,-0.54188925,0.07799883,0.07994994,0.10504338,2.4441798,-0.6471853,1.2320385
Trim12a,1.0891901,-0.018515065,-1.3779434,0.7408738,-2.2075508,-1.0339342,-0.26665872,1.7157929,0.7984903,1.372601,1.999104
Trim12c,0.6345672,-0.014776671,-1.1651772,0.34347907,-1.1130635,-0.13223429,-0.3574252,2.1076505,2.9598894,-0.8206895,0.66228926
Trim30b,-0.36374494,-0.27593282,-0.35561803,0.02142583,-0.08797417,-0.122377835,0.4576158,-0.24239482,-0.36056075,-0.016437376,0.23543145
Trim30c,-0.52374387,-0.46086428,-0.8495883,0.9315109,-0.14141259,-0.46209076,0.28785303,-0.13202167,-0.79480946,1.3089556,0.18306643
Trim30a,1.0348513,0.0559889,-1.2894974,-0.74403644,-1.0855937,-0.012651265,-1.1904361,3.057959,1.6835033,-0.3095101,1.1901573
Trim30d,-0.029102385,-0.27087232,-0.5999142,0.3232701,-0.64740247,-0.33735687,0.2083619,1.4909122,0.5684186,0.16125447,0.62142634
Fam160a2,2.245835,-0.4501148,0.96066356,-0.38967857,-0.633063,-0.26128346,0.37691197,-0.88438076,0.44394547,-0.34181696,0.333528
Apbb1,0.24012515,-0.08078717,-0.020216841,-0.2537794,0.14234288,0.38835156,-0.03675748,-0.14736696,-0.038912755,-0.25368407,-0.17309557
Tpp1,0.056970257,0.11497701,0.51276994,-0.0892015,-0.14517905,-0.3280778,-0.31256658,0.40410158,0.26019463,-0.3092846,-0.076970175
Gm4070,0.45503744,0.1275313,-0.15533197,-0.32167536,-0.6088956,0.23563372,-0.3122209,0.13109308,1.7479236,0.16532664,0.7654348
Gvin1,0.20444423,-0.026501039,-0.021089585,0.008020219,-0.27265957,-0.30439922,-0.17182104,-0.07459663,1.3400292,0.24795745,0.16227569
Dennd5a,0.5002036,0.3770525,2.1217647,-1.0587922,0.4142485,0.42233,-0.28820482,-1.2882692,0.49174923,-0.8355782,-0.024324965
Swap70,0.82032615,0.5717384,-0.51823556,-1.020089,0.83981735,1.4187943,-1.2090682,-0.34858623,0.43738806,-1.2238994,-0.30648923
Sbf2,-0.4542243,-0.1286311,-0.28226155,0.17269863,-0.087242134,-0.14758661,0.47617456,-0.14411971,-0.31439996,0.13119717,-0.18398935
Ampd3,-0.64634246,-0.27913377,-0.35692918,0.32496494,-0.069624856,-0.059178114,0.37746793,-0.12924728,-0.35655603,-0.015792286,0.007943012
Mrvi1,-0.30375785,-0.12992117,-0.24095918,0.025335286,0.016778521,-0.022249533,0.19895053,-0.23924485,-0.17492601,0.09052382,-0.18688408
Arntl,1.6765587,-0.32242754,2.067741,-0.8558156,-0.19255847,-0.53685313,0.42573643,-0.26223674,0.47395337,-0.7081366,0.60546416
Spon1,-0.732281,-0.4153018,-0.3124015,0.19995818,0.0016279562,-0.008469265,0.38365144,-0.51671076,-0.5084317,1.1073664,0.16292894
Pde3b,-0.055305846,0.41110533,-1.3035129,0.3474567,-0.14488569,-0.23993126,-1.2440286,0.12463361,-0.48558214,1.035082,0.20953578
Cyp2r1,-0.49983636,0.2920716,-0.34833005,0.027014343,-0.061203104,0.39723495,-0.058963444,-0.116413295,-0.10960932,-0.05458993,-0.45925206
Plekha7,-0.25040275,-0.25938722,-0.39412233,0.03764814,0.145075,-0.2847079,0.6657015,-0.5265193,-0.39609748,0.82651776,-0.06649301
Pik3c2a,-0.7241986,-0.25705922,-0.25128227,0.8077013,0.06750786,-0.33340105,0.04230727,-0.32067335,-0.7373474,1.2295902,0.19469717
Nucb2,-0.50272816,-0.5043271,-0.41402823,0.3124092,0.062412743,0.10548535,0.550503,-0.4888492,-0.70301145,0.37303004,-0.18080397
Xylt1,1.4597254,0.06095358,1.1195582,-0.6403917,0.13773318,-0.7709827,0.46748585,-0.9092434,-0.3298867,-0.30960104,0.33518505
Rps15a,-0.9457434,-2.767031,-1.8412797,4.725054,-2.9577947,-4.7532153,3.6080978,1.9446981,1.5088729,5.6463194,1.9140104
Arl6ip1,1.2961515,6.1092725,0.00040786716,-1.993081,-1.3343298,-0.096468955,-3.1772115,-1.2579052,0.81888175,-2.5545635,-0.5629095
Smg1,0.50857824,-0.48419568,-0.57599646,0.45260584,-0.8112278,-0.9426905,0.4454533,0.24915983,-0.1278053,1.0899996,0.77758265
Gprc5b,-0.53910697,-0.27025762,-0.27241898,0.21557336,0.012072643,-0.052522793,0.3361846,-0.3484319,-0.39285782,0.1437449,-0.15828751
Dcun1d3,0.0029234448,0.14214098,0.10263795,-0.1520596,0.09908551,0.17926243,-0.16778615,-0.7128624,0.7707218,-0.12076646,-0.110189416
Mosmo,0.22146508,-0.15641166,0.7292044,-0.050034907,-0.19475082,0.2599451,0.6370203,-0.6830088,0.17574003,0.059409916,-0.04055643
Eef2k,-0.75088745,-0.6588946,-0.34890103,1.1288584,-0.05985356,-0.39729115,1.1814556,-0.37314096,-0.6236535,0.6655618,-0.20679918
Polr3e,0.3019325,-0.8314907,-0.33716935,0.44360217,0.48628384,0.049841356,0.47063187,0.6032904,0.14500768,0.051320903,-0.263863
Igsf6,-0.38536215,-0.3443616,-0.17052709,-0.18376611,-0.056879055,-0.040230915,0.46256956,-0.011817277,-0.2699922,-0.14545192,0.1203449
Ears2,-0.15088512,-0.6461002,-0.6106892,0.9819511,0.04492737,-0.07991685,1.2067627,-0.052233625,-0.2839511,0.13434303,-0.47953215
Plk1,-1.9053324,7.8460054,-0.8702181,-0.5443256,-0.83966047,-0.15946001,-4.304963,-2.6223664,-1.7461603,-0.7714415,-0.7867807
Prkcb,1.178522,0.34473112,0.5644365,-0.2788373,-0.43834332,-0.6957321,-0.5902345,0.25841895,0.5385506,-0.7770839,0.46088663
Rbbp6,0.16910337,-0.5511876,0.1117207,0.81518763,-1.6527575,-0.63021,1.0086937,0.6847847,-0.7328612,1.3337789,0.8706631
Tnrc6a,0.18386275,-0.48445255,0.76207,0.85151255,-0.900966,-1.2230461,1.0510598,0.60383445,0.46615785,0.33570528,0.4121367
Arhgap17,0.32758245,0.27707237,0.6862638,-0.4868208,-0.1774828,-0.36967084,-0.21634832,-0.22369099,0.063450396,-0.19264463,0.5658338
Il4ra,-1.2120944,-0.81923074,-1.0719811,1.5160574,-0.81717587,-1.0298085,1.086016,-0.2501781,-1.3544759,4.1147623,0.68007976
Il21r,-0.90109146,0.346093,-0.44133762,0.9395888,-0.61022586,-0.54715157,-0.9373365,-0.104711056,-0.6504988,1.6161796,0.41452217
D430042O09Rik,0.034158863,0.44009253,0.03897675,-0.21311077,-0.36857593,0.05710869,-0.07149296,0.40475237,0.38765416,0.10233917,-0.112750426
Sbk1,-0.17712596,-0.4636053,0.9825091,-0.12471822,1.100122,0.3250636,0.0398187,-0.6682262,-0.7511354,-0.17376557,0.47187367
Cd19,-0.6566241,-0.3008923,-0.37131885,-0.27315634,-0.039405394,-0.1204416,0.2480382,-0.31350055,-0.46860686,-0.2314272,-0.09356141
Rabep2,0.54702115,0.14246614,1.1272093,-0.37061957,-0.06057608,-0.2658987,-0.68419,-0.28053832,0.039956648,-0.07516352,0.2172406
Atp2a1,-0.31771615,-0.30148023,-0.03760347,-0.1635806,0.07924647,0.3566217,0.05470896,-0.1867812,-0.3404224,-0.1992244,-0.25093418
Sh2b1,0.7184779,0.23581375,0.5512166,-0.3509092,-0.6887388,-0.43278876,-0.030848794,0.44531778,0.012906292,0.16645832,0.49794817
Cln3,0.7370067,0.0031111392,0.31686404,-0.20662685,-0.68461555,-0.1587669,0.2695155,-0.23992166,1.1503162,-0.332338,0.6121863
Apobr,1.027132,-0.12601325,0.15946238,-0.72830606,-0.03536532,0.45324102,-0.48690945,-0.012567381,1.156014,-0.3722775,-0.0289149
Slx1b,-0.5578952,-0.1864975,0.41075984,0.6574459,0.08867472,0.42506978,0.03481612,-0.2795184,0.22082436,-0.42623597,-0.25820625
Gdpd3,-0.29011232,-0.10044618,-0.12179911,-0.04217921,0.1062595,-0.107358485,0.26766446,-0.070209995,-0.32272318,-0.1845082,-0.16859105
Ypel3,2.6677523,-0.9087048,3.0844862,0.13997322,-2.7162466,-2.9739704,0.41242504,0.85894495,-1.3294654,-0.15706281,2.8950665
Tbx6,-0.44392085,-0.24680321,-0.07806485,0.1033478,-0.09231026,0.1358477,0.13047095,-0.19894291,-0.36406374,-0.078975655,-0.1839431
Taok2,-0.019759579,0.31103703,0.16676332,-0.0045152027,0.03517661,-0.41785637,0.33681488,-0.46739906,0.632665,-0.24718183,0.07444372
Tmem219,0.39363936,-0.2136202,0.5059067,-0.5503947,0.12384135,-0.5542095,0.34524658,0.19188847,0.8718561,-0.32583135,-0.10391101
Sez6l2,-0.48936334,-0.21621008,-0.06334034,0.06606186,0.15302889,-0.05662387,0.25914553,-0.15228988,-0.36659205,0.06673105,-0.18579414
Cdiptos,-0.5007176,0.05542435,-0.031998362,-0.22997144,-0.04183492,0.36740476,-0.19399674,-0.2876167,-0.3946695,-0.12968564,-0.23880036
Cdipt,1.5209177,-0.3239132,-0.22415344,-0.2620155,-0.29739097,0.5212273,-0.22041523,-0.29482684,-0.7140382,-0.5463417,0.44020948
Mvp,-0.16286273,-0.072758086,-0.25963673,-0.24880715,-0.50755644,1.0905641,0.13234444,0.22906849,0.3571624,-0.20246801,0.22180127
Pagr1a,-0.38451663,-0.0438397,-0.04692554,0.081680246,-0.02648615,0.021261366,-0.1933466,-0.44617277,-0.52879053,-0.037580714,-0.19034612
Kif22,-1.8957396,7.3865843,-0.9358823,-0.7679975,0.84477407,-1.0316705,-4.4953656,-2.5216918,-1.6332487,-0.8636004,-1.242302
AI467606,-0.26293534,0.043637387,0.57253057,1.184435,0.02487226,-0.013905531,0.08165659,-1.0324947,0.0070491624,-0.86583096,0.4235942
Qprt,0.4592942,-0.2857974,2.0649996,-0.27114224,-0.64976937,-0.071870565,0.32854176,-0.2905004,-0.025422253,-0.4098235,0.43238175
Spn,1.1027019,0.8677596,5.010351,-2.5146763,-0.3444151,1.223962,-1.6180516,-1.7193359,1.0719439,-2.932829,0.87533903
Dctpp1,-1.9284832,0.4117861,-0.71401125,-1.0065516,5.8873115,2.0431814,0.5817072,-1.8234041,-0.85459524,-1.4836625,-5.6723604
Itgal,3.2330558,0.68871427,4.150592,-3.160768,-0.20045981,-0.21221665,-1.5614794,-0.008704684,2.1011446,-2.9834404,1.041716
Zfp747,-0.068902545,-0.14154941,-0.16937874,0.24270232,0.1399423,0.11095632,0.19210154,-0.30715752,-0.56045693,0.18051699,0.0030912969
E430018J23Rik,-0.63806033,-0.19781855,-0.08204269,-0.11026399,0.32069296,-0.07443713,0.30435586,-0.24074215,-0.19732349,1.3195227,-0.05506699
Zfp764,-0.42689544,-0.15598758,0.40498617,0.44598174,0.2052626,-0.030714398,0.091391444,0.04583659,-0.38730624,-0.08522561,-0.12431048
Zfp689,-0.23500875,0.23702776,-0.10730459,0.052532148,0.2051484,-0.022517936,-0.029574271,0.0882849,-0.33873275,0.05412899,-0.41518232
Fbrs,1.0288521,-0.1788622,0.5620257,0.0493343,-0.6482101,-0.42543662,-0.25317174,0.1721313,-0.33483812,0.7031529,0.6520048
Srcap,0.09736214,0.094203085,-0.035961084,0.15188614,-0.2186623,-0.17995182,-0.13938989,0.26558605,-0.31099668,1.0442455,-0.021042293
Gm42715,-0.0010677394,-0.10401473,-0.021030625,0.30707595,-0.08408103,0.5009556,0.16807513,-0.4347214,0.32975823,-0.12994756,-0.25496313
Ccdc189,-0.22531423,-0.25485966,-0.12279591,-0.048301253,-0.087530464,0.046382457,0.22214897,-0.0152528165,-0.35879067,-0.015035417,-0.53960127
Zfp629,-0.41062266,-0.28600043,-0.14353295,0.0049755946,0.25302157,-0.09188447,0.23851861,-0.07298832,-0.13985981,0.07980784,-0.374118
Stx4a,0.51995784,0.12855265,0.6686241,0.10453514,-0.694298,-0.29441282,-0.26184002,0.098167226,-0.36513156,-0.015840434,0.1683991
Zfp668,0.04053084,-0.23033044,-0.18644093,0.28411525,-0.078992546,0.3334611,0.44895178,-0.40844923,0.45794815,-0.063936345,-0.2774038
Zfp646,0.055423055,0.058455613,-0.14949241,0.05114986,0.03851591,0.22092435,-0.25472748,-0.1006058,0.14060132,0.39058816,-0.13994011
Pycard,0.6594221,1.1221324,1.9360235,-3.4339936,3.1759768,4.6908402,-4.056442,-2.345274,0.749516,-4.1968417,-1.1166029
Itgam,-0.16321957,0.012578931,2.2974079,-1.2749364,1.1736474,1.1758637,-1.4190899,-2.032212,-0.57179236,-1.3936702,0.38318476
Itgax,4.975153,0.3385995,1.3836153,-2.499115,-0.05855767,0.6922544,-1.3740145,-2.529667,0.7008738,-2.486225,0.960555
Itgad,0.63245356,-0.035362512,-0.15872929,-0.4112135,0.20411101,0.23507544,-0.1525433,-0.61333317,-0.14691997,-0.29022443,-0.16406745
Cox6a2,-0.21175951,-0.21563981,-0.25187153,-0.26955593,0.11153757,-0.064044304,0.13714157,-0.20895734,-0.4281128,0.5559714,-0.32307222
Tgfb1i1,-0.30235583,-0.26355425,-0.27592528,0.1110787,-0.06494657,0.13852166,0.25794125,0.029770916,-0.16737331,-0.0699992,-0.0801455
Rgs10,-3.0947862,-1.0452127,-3.3680162,4.2070303,-1.5494301,-2.3933563,0.5974613,4.4603977,-2.1234922,4.4009585,0.3497868
Inpp5f,-0.53753823,-0.47925922,-0.044729315,0.27239248,0.030477142,0.057836354,0.7711054,0.28398442,-0.22168024,0.1494519,0.07658919
Wdr11,0.32978755,-0.42321008,0.5449382,0.019101692,-0.047263015,-0.4304987,0.3776817,0.5341247,0.20456794,-0.022813715,-0.018214738
Plekha1,-0.7122896,-0.69207567,-1.0268925,1.44925,-0.075884,-0.83618045,0.4098999,0.061882064,-0.5492766,0.9952887,0.45826837
Ikzf5,-0.22405852,-0.2337337,0.5334991,-0.07014504,0.2237046,0.42185724,-0.3072169,0.027940132,-0.036585405,-0.28096965,0.029897839
Acadsb,0.052103963,-0.3405026,0.17061579,0.100713626,-0.34789565,-0.5205975,0.4807285,0.60121906,-0.53915554,0.3812728,0.18032882
Bub3,-1.412306,5.991362,-0.7238485,-0.8804464,1.2589324,-1.6728064,-3.9969563,-1.026566,-0.073460855,-1.2011344,-0.63151294
Chst15,-0.96565086,-0.41552892,-0.7358553,1.4657651,-0.2936321,-0.43123722,0.5048521,-0.29408607,-0.68398076,0.77015775,0.30049494
Fam53b,0.20200256,-0.39794353,0.7170699,0.6842871,-0.9612661,-1.0454642,0.33170345,1.099541,0.5326313,-0.019638872,0.8713171
Zranb1,-0.31183743,0.5187367,0.37126133,0.31266347,-0.192335,-0.78255403,0.23264818,0.026111124,0.13232155,-0.1905535,-0.11378557
Ctbp2,-0.411683,-0.2810561,-0.36701754,0.23126289,0.195563,0.00782432,0.88321817,-0.34409466,0.16753362,-0.0054043904,-0.41649315
Ptpre,1.4322221,-0.15153174,1.1689197,-0.5840904,-0.71474236,-0.47537056,0.37973902,-0.46583778,-0.27077144,-0.6783063,0.5349846
Mki67,-3.4275334,7.169875,-1.8597519,-1.6168028,4.452389,1.6925054,-5.112694,-3.1492722,-1.9567102,-1.8386586,-3.3107271
Mgmt,-0.79747325,-0.5422214,-0.44899482,0.44351727,-0.19853933,-0.28268045,0.5219542,0.06752652,-0.6298746,1.3289123,0.2513508
Mapk1ip1,0.07052504,-0.22271194,0.11632799,0.31025508,-0.38196024,-0.004312075,0.03780848,0.17253569,0.14229034,0.04107047,0.22239019
Inpp5a,-0.43617117,-0.18531398,-0.46312135,0.15145622,-0.11658905,-0.13500887,0.2781968,-0.26079917,-0.15928043,0.65710175,0.21898825
Adam8,1.1596621,0.06736803,-0.7373244,-0.93784034,0.3675793,1.2574977,-0.7825498,-0.803695,2.303001,-0.9647861,-0.42873794
Cd163l1,-0.1158272,-0.16537547,-0.17940477,-0.035508916,-0.07787144,0.03216017,0.19510609,-0.056823943,-0.28119966,0.040984306,0.3436511
5830411N06Rik,-0.22841991,-0.35549256,-0.35020676,0.53242755,-0.096522644,-0.18826608,0.30933148,-0.52300584,-0.30428764,0.37225753,0.044762414
Syce1,-0.25959074,-0.03764881,-0.13078637,-0.01627231,0.12783362,0.39385268,0.15307112,-0.3187122,0.102298886,0.029563136,-0.5722181
Zfp941,-0.17729469,-0.25571296,0.08711478,-0.09293956,0.10418123,0.28742814,-0.09170975,-0.085456505,-0.19447069,-0.06118398,-0.32699478
Bet1l,0.14192832,-0.20775391,-0.0025192194,-0.02436448,-0.7116021,1.0068966,-0.5152187,-0.16015075,0.050185174,0.08888919,0.37072957
Ifitm2,-0.4177572,-0.4039824,-0.29248944,-0.2531243,0.54537404,0.20955817,1.3058501,-0.6469386,0.22541869,-0.29581833,-0.31571573
Ifitm1,-0.23032072,0.25992027,-0.2620756,-0.3552682,0.51962596,1.2810607,-1.2856184,-0.69461805,0.09163815,-0.33868867,-0.11707112
Ifitm3,0.22312911,-0.29898685,-0.92751956,-0.56063634,0.3650508,0.888095,0.8048753,-0.553643,0.5462264,-0.61018944,0.3517268
Ifitm6,-0.33697745,-0.2958274,-0.22421508,-0.18372793,-0.007376851,-0.10644209,0.855946,-0.27403986,-0.3804011,-0.14534621,0.6769384
Pkp3,0.39468777,0.7191654,-1.3624859,-0.9384446,0.32887784,2.1376748,-2.0882308,1.0351858,1.929692,-1.5015756,-0.47277665
Sigirr,0.6577652,-0.11367918,0.05089849,0.14885734,-0.9644394,-0.32933512,-0.03143504,1.0228869,1.3469595,-0.55186206,-0.040946502
Lmntd2,-0.25585684,0.23260784,-0.20961238,-0.2070217,-0.013510003,0.17719819,-0.08073912,-0.2173325,0.1561166,-0.0036064265,-0.49436262
Irf7,1.1604258,0.2264392,-0.3612958,-1.1133741,-1.7780837,-0.8929834,-0.25804296,2.3000462,1.5344728,1.3318907,1.24831
Dusp8,0.16651367,-0.112447135,-0.16306326,-0.31345674,0.028014202,0.106500566,-0.08843782,-0.16566548,-0.45371965,0.13593076,0.49691203
