gene_name,0_A5P,0_A5T,0_A8P,0_A8T,0_C5P,0_C8P,0_NP14B,10_A5P,10_A5T,10_A8P,10_A8T,10_C5P,10_C8P,1_A5P,1_A5T,1_A8P,1_A8T,1_C5P,1_C8P,2_A5P,2_A5T,2_A8P,2_A8T,2_C5P,2_NP14B,3_A5T,3_A8P,3_A8T,3_C8P,3_NP14B,4_A5P,4_A5T,4_A8P,4_A8T,4_C5P,4_C8P,5_A5P,5_A5T,5_A8P,5_A8T,5_C5P,5_C8P,6_A5P,6_A5T,6_A8P,6_A8T,6_C5P,6_C8P,6_NP14B,7_A5P,7_A5T,7_A8P,7_A8T,7_C5P,7_C8P,8_A5P,8_A8T,8_C5P,8_C8P,9_A5P,9_A5T,9_A8T,9_NP14B
Lysmd2,-0.7994231,-0.21256664,0.3002772,0.8175643,0.9869038,-0.6983662,-0.32832375,-0.5089601,0.09811347,-0.5695173,-0.18693069,0.06953639,-0.93259305,-0.77998567,-0.82918316,-0.81242406,0.12763532,-0.91295093,-0.89403975,-0.3844997,-0.48443618,-0.3750319,-0.42454425,-0.37555003,-0.2931773,-0.34376344,0.3894616,-0.69231457,-0.23165067,0.18051097,-0.13332824,0.9669704,-0.13490686,0.64559907,0.75654715,0.8346668,-1.0118854,-0.5784729,-0.9393545,-0.8859334,-0.1424008,-0.36858353,-0.08008518,0.8874316,-0.38942453,-0.42119676,0.7614729,-0.19014794,0.3409269,1.9848225,1.89467,0.26485884,2.9363344,1.115613,1.7952635,-0.35845906,1.5941951,-0.5012752,-0.3249761,-0.29291123,0.80874217,0.548329,-0.4704316
Lrrc1,1.0237213,-0.18240269,-0.81471306,-0.4986661,-0.4028759,-0.4422269,-0.22997011,-0.20354883,-0.110639244,-0.42074245,1.9343872,-0.5281757,-0.7698205,-0.87747455,-0.47478148,-0.44810534,-0.50129133,-0.15826611,-0.5354934,-0.23573023,4.9662414,-0.115052916,0.3792367,-0.18337527,-0.17749181,-0.18321112,-0.36684433,2.6028566,-0.10587433,0.46022934,0.24121912,-0.036703285,-0.75671315,1.3098968,0.05219255,0.5842246,0.5437919,0.09099237,-0.5337933,-0.7325741,0.566188,-0.07731803,0.4942395,-0.3781481,-0.623132,0.25611493,0.023933453,-0.36977202,-0.6132333,0.2296402,-0.49327078,-0.016931325,-0.9947452,0.6119089,0.17303531,-0.230044,0.5167561,-0.40308914,-0.5613222,-0.16158535,0.60864425,0.21455854,-0.30533066
Gclc,-0.5269199,-0.19755192,0.23529367,-0.25064206,-0.32188225,1.8407018,-0.40295213,0.11612085,-0.28997597,-0.73907065,1.4649739,-0.4675136,-0.20537922,-1.1302366,-0.52240914,0.113756806,-0.29259717,-0.7130953,-0.46291316,-0.5259085,-0.6671877,1.1278772,0.22021566,-0.53155917,3.1263487,-0.47008538,-0.5595943,0.66540664,-0.33186322,0.113751635,0.22202855,0.44293052,-0.97411084,0.91694856,0.0975945,0.34598613,0.09893052,-0.83264506,0.21099149,-0.004511224,-0.5537089,-0.5397394,0.35856283,-0.25161305,1.6513555,1.9502314,-0.19713053,-0.07913607,0.3730581,0.014930823,-0.5137746,-0.10552644,-0.47787115,-0.00089187484,-0.04903377,-0.47037926,-1.247831,-0.9068378,-0.010743826,-0.40486515,0.63207084,0.66488373,-0.6156353
Slc17a5,0.726521,-0.6360477,0.2997436,0.9601288,-0.7759002,-0.4458743,-0.24009827,0.43023866,0.89539975,1.3906271,0.74741614,-0.09349161,-0.52126217,-0.05365081,-0.35759044,0.22213906,-0.39041552,-0.5479288,-0.17671664,-0.22379644,-0.27239934,0.1264855,0.38852656,-0.19342801,-0.18953441,3.68425,-0.29627708,-0.42656696,-0.114263,0.11424838,-0.3549847,-0.14718741,1.2811313,-0.33144563,-0.18326016,0.67928207,-0.3808804,0.25755337,-0.54626036,-0.71546656,-0.4693184,0.57108516,0.2601355,0.22588407,-0.6538901,1.6433033,-0.37112892,0.10873546,-0.627849,-0.044376515,0.026021326,-0.13901784,0.09861687,-0.2035562,0.13379475,-0.22943182,-0.56533694,0.34346265,0.4876366,-0.16335092,0.003539108,-0.09196985,-0.3032922
Filip1,0.27061495,-0.15916464,-0.7054671,0.18908821,1.5673193,-0.2878594,-0.16710964,-0.9199919,-0.09647829,-0.3478991,-0.5822183,-1.0618626,0.38841087,-0.54645866,0.07079167,-0.57554495,1.8141842,-0.5439516,1.5865704,-0.15184468,-0.13480109,0.15452775,-0.09061537,-0.064551435,-0.10350082,-0.082363576,-0.35782307,-0.23014785,-0.027362142,-0.4129966,0.5751397,0.2431653,-0.5286901,2.91088,0.25852457,1.620424,0.17847808,1.0831215,1.9391849,1.0560815,0.09608553,2.9779978,-0.8479401,-0.49778754,-0.32619008,-0.4863569,-0.6152354,2.9350803,-0.40029597,-0.41433337,-0.7547813,-0.61557466,-0.72423476,-0.5663185,0.03384626,-0.1536549,4.631575,1.3574353,1.7516241,-0.0824821,-0.4592541,-0.3536685,-0.20763268
Senp6,-1.3414007,-1.2007883,0.6503041,1.057879,-0.38722634,1.0228535,0.9344348,0.4936941,0.18337296,-0.6526455,1.1717061,1.5084585,0.589722,0.11405843,-0.3849495,0.15422142,-0.35859227,0.42551652,0.40140355,0.3406348,-1.0408338,0.3470713,-0.19263355,-1.4275107,-0.91234916,1.9921957,0.42729393,-1.1156218,-0.915893,0.18076524,-0.6100155,-0.78615755,0.017915422,-0.2991002,-0.7125492,-1.6042835,-0.60526586,-1.0306944,0.11885831,0.58584744,0.15498152,-0.20631224,0.16406086,0.51263356,-0.5068169,1.6730819,0.7833705,0.733998,0.54824734,1.1080889,-0.9636506,1.8243463,1.0888633,0.7811986,-0.02673271,0.52540034,-0.95736474,-0.14911035,-0.15885864,-1.0237885,0.44290856,0.91936946,-1.3992922
Myo6,0.6219404,-0.21490894,-0.36431718,-0.70234823,-0.018399583,-0.34105188,-0.19579631,-0.39942256,0.19290842,-0.34004417,-0.16398853,-0.37011752,-0.5711165,-0.19611421,0.2073834,-0.1309988,0.0041540717,-0.13010947,-0.2955568,-0.16943769,-0.1822557,-0.43412924,-0.09413626,-0.1113859,-0.13736539,-0.12512316,-0.30339253,-0.3032411,-0.059727404,-0.06315403,-0.17188273,-0.25061733,0.4164038,1.1597698,0.5268521,0.39055905,-0.15936288,0.7106697,-0.37718186,1.3963203,0.50285107,1.2002084,0.022017134,-0.44406047,-0.4478117,-0.6121702,-0.58691704,-0.45853868,2.55028,0.09106519,-0.40209708,0.543364,-0.7813515,-0.062037982,-0.2333797,-0.17801237,-0.44134372,0.8080555,0.426347,-0.10965564,0.18206745,-0.0512669,-0.23776409
Phip,-0.41978982,-1.1678574,1.3667198,-0.3098672,-0.69669,-0.89957374,-0.808941,-0.33289298,-0.67551816,0.21799861,0.3036384,-1.0499854,0.6049547,0.13947499,0.12775692,1.1764414,0.70452887,-0.38242602,0.7806258,-1.1994672,0.552216,-0.20124812,0.15460926,-1.346071,1.0859802,1.1864694,0.5704326,0.6350049,-0.86100495,0.07986941,1.2111585,0.6901786,1.9852735,0.48902723,0.29140761,2.0359075,-0.60521483,-0.9214377,-1.0415729,-1.0976646,-2.032583,-0.2267314,0.30178642,0.13042587,1.4510078,0.93766713,-0.20420323,-0.3039008,1.6323965,-0.6396965,-0.66583943,1.4119828,0.934314,-0.6986726,0.81922257,-1.0306437,-0.67051303,-0.8740509,0.5579945,1.9946309,-0.68259025,0.18442298,1.0189991
Lca5,-0.65412307,-0.16683535,-0.02604445,-0.25160018,0.115886874,-0.33456406,-0.19355634,0.09513332,-0.6224685,-0.33509728,-0.16772093,-0.16252677,-0.5597711,-0.15622203,-0.5410908,-0.3284246,-0.32820866,-0.29939497,-0.062416777,-0.16526493,-0.17681485,-0.40625164,0.0016299512,-0.10672889,-0.13473444,-0.12134292,-0.29972157,-0.29645845,-0.056731533,0.8009018,-0.0031335494,0.59571886,-0.53013074,-0.63170224,-0.55801195,1.9800082,-0.06464152,-0.08647853,-0.367102,0.041894045,-0.56982476,0.50170386,0.09882946,0.0011388884,-0.4364359,0.9782751,-0.5510226,0.8113978,-0.4729583,1.4639912,-0.01137108,0.9355204,-0.7679173,-0.2896192,-0.7248274,-0.17468946,-0.4319179,0.20057194,-0.13518314,-0.10632625,0.033577457,0.6377539,-0.23345584
Tent5a,1.3108429,-0.6323741,0.3916765,0.4488907,-0.50014305,1.9615066,-0.5088663,0.7754126,1.5246586,0.62507606,-0.10671677,0.67360836,-0.75436497,-0.8488878,-0.4266707,-0.62745506,-0.008759177,-0.2567805,-0.31456226,1.2943367,2.4860077,-0.9109616,-0.53412604,-0.7169092,2.056943,-0.63344604,-0.4571093,0.3304776,-0.45718586,1.7136911,-0.9783897,-0.66720885,-0.17599694,0.8124801,-0.5624059,-0.4377869,-0.446434,0.12922984,0.17786236,0.12264554,0.30492032,0.61360544,0.1151986,0.813338,2.4066682,0.9161747,-0.53890896,0.96793777,0.3638287,0.34361577,0.0383275,-0.05273531,0.63030756,-0.6521479,-0.4276012,-0.577976,-1.4773283,-1.373257,0.053692296,-0.52020574,0.15859321,-0.7167815,-0.7511947
Dop1a,2.5117636,-0.48085168,-0.25142807,0.00036483916,-0.6665141,-0.9085,-0.41094887,0.27690917,-0.012543192,-0.052062757,-1.4548775,0.5434646,-0.61148435,-0.37720373,-1.0675112,-0.17654227,-0.29594222,-0.37166762,-0.2002485,2.115461,1.2734084,-0.89559793,-0.5832428,3.2068722,3.105052,-0.4776867,-0.4669292,1.9576794,-0.3363003,1.0976609,-0.16025034,0.38069656,-0.5121801,0.47090107,-0.05086813,0.54767,-0.94169587,-0.3072624,0.3556702,-0.16152884,-0.8502051,0.39242345,0.74712235,0.2529112,1.136781,2.3503847,0.5868884,0.32797116,1.0551363,-0.48196605,0.6598451,0.19181094,-0.35099488,0.5144534,0.96694934,-0.4632676,-1.1986494,-0.26834854,-0.06036784,-0.4006264,0.5737832,0.6492946,2.7695293
Nt5e,0.36052918,0.5054624,-1.2577636,-0.105514504,-0.2541874,-0.5520209,-0.2835535,0.077759,0.66306335,-0.43092957,1.6223437,-0.2905477,-0.51120335,-0.2922489,-0.40917888,-0.81420577,-0.5211367,-0.33498663,-0.87894046,-0.2811062,-0.36329395,-0.15079142,0.112311974,-0.27532756,-0.24068743,2.8403015,-0.30058888,0.73048234,-0.16842437,-0.42847455,-0.48927385,0.13671668,-0.8381974,-0.9636464,-0.6852271,-0.8983953,-0.24628145,0.7132238,-0.71639645,-0.92961174,-0.8823874,-0.872547,0.18317156,0.26276764,0.600349,-1.0888561,-0.11822116,-0.32959569,3.091508,0.42982683,0.4424686,-1.0438416,1.4830623,0.6797126,0.85506314,-0.28189415,-0.69580287,-0.15889871,-1.2719396,-0.21774139,1.948389,1.487213,-0.37035543
Snx14,0.30087516,0.5940925,0.83852667,0.5887693,0.8997741,-0.75914437,-0.343842,0.20221771,-0.5625703,2.0633802,-1.2825353,0.40469372,-0.066763155,-0.05816321,0.06344504,0.5260817,0.016562097,-0.13803773,-0.86299354,-0.43239093,-0.53389955,0.4301816,0.03235643,-0.41459534,3.8602881,-0.3729463,-0.50969,-0.7465968,-0.25558433,-0.5245759,-0.47081736,-0.12954383,0.54746974,0.8373451,0.22667181,0.084948964,1.1455237,0.94817334,-0.10667423,-0.17964776,0.2892408,-0.20897429,-0.23450558,-0.05535753,-0.31659785,-0.29121998,-1.0395974,-0.58422816,-1.0335606,-0.06461771,0.5584157,0.8868754,0.85679036,-0.022568235,-0.26057246,-0.39111698,0.6329519,-0.37838006,-0.41721183,-0.32416657,-0.07112396,-0.37483612,-0.5135405
Zfp949,0.066187106,1.1147599,0.06954702,0.22182356,1.4931564,1.8166078,-0.26313084,0.0895922,1.3463192,-0.43987527,-0.87305707,0.4970649,1.7866621,0.024294667,-0.22273026,-0.5555605,0.13636844,0.12965006,-0.078706294,-0.27026954,-0.33055663,-0.12743953,-0.09006927,-0.24258822,-0.21657045,3.2166715,-0.34411672,-0.49768043,-0.1456655,0.18690558,-0.32035097,-0.14217184,-0.18339793,1.555494,-0.11881535,-0.6333547,-0.33542728,-0.5934536,0.7075963,0.69349134,0.09712866,-0.42777693,0.04593857,0.17507523,0.3649535,-0.3850073,0.75666946,-0.42150182,0.3496088,0.12822628,-0.48501587,-0.9923762,1.2417333,0.23023574,-0.19207266,4.5774627,1.0993938,0.8325907,0.06808775,-0.19912428,-0.40932044,1.2605352,-0.3500836
Bcl2a1d,-1.4853508,-0.15374205,1.3826005,1.4231288,2.5034528,0.28863722,-0.56153727,-1.9642562,-2.0617766,0.17733313,-0.7724546,0.07710604,0.7361654,-1.4412618,-1.4203275,0.14722914,0.3988638,1.4199321,1.4698782,-0.8659282,-0.40725228,0.68899786,0.7934382,-0.87719953,-0.56687546,-0.7447526,-0.945696,-1.4165412,-0.55143297,-2.2838826,-0.7383932,-1.3260834,-0.6084844,1.1036358,2.09097,2.4433854,-0.35484043,-0.35425675,0.44430032,1.4984165,3.2579095,1.8419863,-0.68659955,-0.026388606,-1.3078477,-0.07027397,2.125896,4.4712133,-1.881672,-0.10901369,-0.96280664,1.365717,-0.008638057,2.7400334,1.5541034,-0.72827595,2.5119827,5.667399,3.7286417,-0.65981954,-2.3680563,-2.2615035,-0.9518068
Bcl2a1a,-0.2743028,-0.32591927,-0.22907673,-0.30931696,-0.33501694,-0.12693274,-0.11427583,-0.3066275,-0.54444045,-0.21240196,0.81052095,0.51115084,2.1085267,0.23465349,-0.32413098,-0.27047208,-0.25332376,-0.2919147,-0.087937675,-0.043950282,-0.00059521093,-0.21316908,-0.18223684,0.04867708,-0.041489784,0.00829449,-0.24443154,-0.06652669,0.044887353,-0.17292936,0.10574977,0.6415163,-0.1755071,-0.21019842,-0.086755745,-0.21053651,0.07172476,0.46184522,-0.038689077,-0.058563612,0.4832901,-0.10827323,-0.16097097,0.06801159,-0.051511336,-0.13483772,1.5636457,-0.16704617,-0.19239144,-0.29369855,-0.26550984,-0.32285687,-0.37699467,0.058401313,-0.3977263,-0.07046889,-0.15675488,-0.23223719,-0.025503645,0.00013432831,-0.15390046,-0.06939173,-0.09939722
Bcl2a1b,0.8958737,1.4172205,1.9660639,2.3477583,3.2237763,1.4263165,0.5011747,-1.609921,-0.21690068,-0.25350448,-0.2328702,0.36007494,1.0240012,-1.5261626,-0.3573483,-0.76851094,0.4869423,1.3253098,1.9534194,-1.3068453,-0.8365816,0.22577347,0.7679923,-0.64992595,-0.90857947,-1.2192249,-1.1380292,-1.3461442,-0.9231985,-3.2909055,-1.3747113,-0.54527277,-0.19793674,0.021386124,1.4851221,2.646416,-0.3630012,0.57569087,-0.19139412,1.4591961,2.749845,2.9107797,-2.5335166,-0.45034537,-0.9283641,2.2286022,0.7481236,2.6052463,-2.6500974,1.0062616,0.8878578,0.57031316,1.5250981,3.9137278,2.7031028,0.10468912,4.7019463,5.7808604,4.0055017,-1.0483688,-3.0159543,-3.2918696,-1.4405167
Ctsh,-0.3913378,-0.4139326,-0.76635695,-0.6597422,-0.46723837,-0.24470977,-0.16294819,0.18667825,0.3519874,1.9690259,1.8571297,-0.292186,3.0090811,-0.35164887,-0.25851303,-0.4054967,-0.39937502,-0.41509968,-0.34330797,-0.10680567,-0.10157474,-0.54763055,-0.53111005,-0.042578217,-0.09879039,-0.069460325,-0.24548356,-0.20322269,-0.015552967,-0.36787194,0.03285874,-0.23915271,-0.34300604,-0.39110094,-0.26378167,-0.37997705,-0.104449384,-0.329046,-0.22781631,-0.29488134,-0.19656073,-0.30940154,0.17395204,2.7420533,-0.28002357,1.1684065,1.7084795,0.19990864,-0.35564482,1.069708,0.3774456,-0.519503,-0.5797269,-0.34458467,0.043270603,-0.12855199,-0.29992592,-0.39097017,-0.46917325,-0.06021019,-0.37036777,-0.2854003,-0.1735793
Slc9a9,-0.4540168,0.72873515,1.628159,1.2426234,-1.0046797,-0.8605649,-0.4057676,0.59700626,0.1919428,2.5982509,-1.3264707,0.76294005,0.1532132,0.012034072,0.1463525,0.19707327,-0.30534458,0.08648053,-0.70335823,-0.45429474,5.816549,0.81975675,1.7375695,1.4744067,-0.38449356,-0.46271604,-0.34670275,2.1762881,-0.3227594,-0.08299884,-0.99713653,-0.6268388,-0.35954437,-0.98149514,-0.85005236,-0.48265237,-0.8307144,0.06447669,-0.35716513,-0.44738054,-1.115523,-1.1818763,0.3134759,0.013702495,-0.65157276,2.4619079,-0.3294309,-0.23331057,0.6454844,0.55924416,1.3139875,-1.1625041,1.1158062,0.066261254,-0.17437573,-0.4355368,-0.61577296,-0.73746574,-1.367731,-0.37589106,-0.50605553,-0.080848694,-0.5673551
Trpc1,-0.82757676,-0.30809462,0.24392262,0.30281305,-0.19218749,-0.37705854,-0.20618235,-0.09720386,0.25585812,2.6481826,-0.6896378,-0.12925723,0.07643606,0.35689014,0.024798289,0.36764613,-0.106073,0.22150694,1.1773889,-0.19588958,-0.21188799,0.16933589,-0.012349237,-0.1355171,-0.14953056,-0.14377138,2.4695244,-0.33741948,-0.07480793,-0.55409753,0.33071527,0.31889707,1.0740174,-0.14642495,-0.2943948,1.5706328,-0.23402405,0.18277365,-0.43155584,2.1808143,1.3997966,1.0070894,-0.35110193,0.2380075,-0.50532717,-0.6895906,-0.6716724,-0.395305,0.76065606,-1.0081851,-0.8276685,-0.7606208,-0.86641896,-0.58139074,-0.6838848,-0.19702631,-0.5007926,0.5316715,0.7858549,-0.12815788,-0.2279241,-0.5190215,-0.26270318
Pls1,-0.4246265,-0.5778047,0.24505763,0.15186667,0.32287776,-0.23725832,-0.15833841,-0.30794218,-0.38071463,-0.2685127,-0.4614253,-0.4576353,-0.43624726,-0.5287912,-0.47853962,-0.41045275,-0.03333881,-0.08710643,1.1074557,-0.10529304,-0.09476405,-0.52049345,-0.502849,-0.03552181,-0.093342304,-0.0627964,2.4915683,-0.191982,-0.010572143,-0.3736433,-0.1579763,0.19768792,-0.346326,-0.40371725,-0.06328392,0.59742033,-0.21608788,-0.22092871,-0.21467723,-0.28426626,0.007948638,3.0825398,-0.013917572,0.0486498,-0.26136214,-0.38255012,-0.17183173,-0.20201549,-0.34361908,-0.45716718,-0.44205913,-0.50975144,-0.574763,-0.14816453,-0.38772175,-0.12530522,-0.29620707,1.9853221,3.144276,-0.056410663,-0.35774484,-0.27051708,-0.16965568
Atr,-1.3122357,-0.7646807,-0.36790526,0.36513576,-0.115552545,0.43468964,-0.41232553,0.30746043,0.13284723,1.0920902,-0.26742074,1.0167091,-0.43458712,0.5511563,0.43399343,1.0063004,0.28323555,0.661096,1.4505106,1.9726073,-0.68417794,-0.24389614,0.020466244,-0.5477178,-0.39187485,-0.48443472,-0.5485844,0.57749534,-0.34283945,0.27936658,0.56577,-0.10995349,-0.17124225,0.38240004,0.3648103,1.3996406,-0.9160232,-0.72736484,-0.6579311,-0.41041264,-0.7864932,0.10137642,-0.08419281,-0.6965171,-0.62821466,0.14929098,-0.31432977,-0.25088072,-0.3940228,-0.5856165,-0.87308973,0.57668424,0.32306227,-0.4784862,-0.06918597,2.0558393,0.09997475,-0.40215173,0.1947957,-0.41477704,-0.20958632,-0.101092994,-0.62715346
Xrn1,1.4262481,0.54285425,1.743943,1.8705316,-0.51719165,1.9505925,1.0327768,0.90345097,0.5970281,0.99546295,0.75090915,0.7147754,0.7860104,0.44797716,0.7933405,1.1434127,0.23687981,0.45147482,1.0312934,-1.0975014,0.748754,1.15407,1.2685019,-1.2590486,1.3199669,-1.076228,0.36847264,-0.82195514,2.0932858,-0.5018553,-1.1406909,-1.5911987,-1.0244621,0.6160125,-0.74507093,0.118284576,-0.18314181,-1.2846256,-1.2590591,-0.5128473,-0.37323037,0.7184691,-0.39645788,-0.47003907,1.0160114,-0.97986126,-0.31853804,-1.0057431,-1.5677152,-0.1834391,-0.20897444,1.040216,1.2886242,-0.5209898,0.3322472,-0.9596313,0.7551344,-0.40567777,0.15368824,-0.9041863,-0.87616664,-0.66481024,0.21756673
Gk5,-0.5282456,-0.5985062,-0.22349496,-0.56121546,-0.52643734,-0.22475092,-0.14880529,0.17363119,-0.60204864,-0.28343636,-0.46448144,0.17681675,-0.5642774,0.14009093,-0.27754351,-0.43460906,-0.44178155,-0.4755202,-0.5018888,-0.105645105,-0.08283715,-0.4679314,-0.20934452,-0.02217238,-0.08205899,-0.04956412,-0.29357997,-0.170073,-0.00085446227,0.41896683,0.19351582,0.21449658,-0.36822712,0.81803113,0.110552505,-0.4216127,0.13308127,0.41708437,-0.19124642,-0.27153623,-0.1855449,-0.31067425,0.40178218,0.26708466,-0.22510637,-0.35057673,0.6003184,0.16997127,1.3132998,-0.2122014,0.4517417,-0.49653924,-0.57565594,0.1772783,-0.28767395,-0.12035761,-0.29622933,-0.4607208,-0.40872422,-0.0500546,0.39601442,0.15846671,-0.1639729
Tfdp2,1.0902237,-1.2274973,-0.76805186,-0.82730514,0.061408278,-0.52540815,-0.25915235,-0.4629668,-0.076412536,3.6934135,-0.645434,0.026252873,0.9063495,-0.2244958,-0.36684722,0.37163222,0.53713125,-0.3794384,0.8717418,3.9457703,-0.33678123,-0.11077733,-0.068619914,-0.243472,-0.21177562,-0.23220646,-0.41011608,-0.49547794,-0.14463528,0.27779898,0.8603227,0.12817867,-0.34300086,0.27290094,0.6056009,1.1289153,-0.57552016,-1.1653806,-0.66338456,-0.46984318,-0.7940132,-0.21834925,0.33312508,0.9654332,0.23631993,0.7392621,-0.51337427,0.6467926,1.3429731,0.44816643,-0.71348774,-0.2095694,-0.41855153,-0.38337243,1.4250425,-0.27251813,-0.71021336,0.22928855,0.6137945,-0.20426647,0.480577,1.2279054,-0.36033437
Atp1b3,1.9057115,-0.34109524,0.94861066,0.33425114,-0.7158263,0.7992272,-0.35784638,2.2446344,0.8329388,1.2260692,1.7896438,-0.9270172,-2.9415803,1.58271,-0.5016484,-0.16454388,-0.6929959,-0.5478185,-1.2720755,-0.8112745,1.8969258,3.016265,1.9435124,-1.4875513,-2.1675894,1.3152096,-1.4498092,-2.5922832,-0.5968948,-0.96502614,1.1377549,-0.18443766,-0.046427444,-1.0104753,-0.7449972,0.32285252,1.8704854,0.9900286,0.45753026,-1.0765018,-0.312627,-0.4717568,-0.39039588,-2.090668,-0.7539811,-1.0371563,-2.434531,-3.751047,0.43517154,0.58930445,-0.18550485,-2.0336685,0.8289904,-0.5886564,-1.5204633,-2.5497036,-1.0801101,-1.3281938,0.10095331,-2.5149083,0.01125116,0.17963664,-0.48467904
Rasa2,-0.27608916,-0.6754283,-0.56721646,-0.9867783,0.21574877,-1.2095542,1.8296305,-0.3711585,-0.19940142,-0.66095877,-1.4995425,-0.28082463,-0.014458821,-0.29646495,-0.29914948,-1.0388472,-0.048971634,0.5605488,0.65121925,2.582551,-0.91433954,-0.6777439,-1.0232216,-0.7461526,-0.5056856,-0.6466031,-0.16189693,0.92266095,-0.47100875,0.98674494,-0.06360781,-0.073336765,0.9106124,0.7372384,-0.26849076,-0.8194187,-0.4040194,-0.71825075,-0.15974745,-1.2798432,0.10493382,0.30531877,-0.09438537,-0.25011668,1.93407,1.6066577,-0.09762158,0.95092416,1.9906548,-0.37774506,1.0386848,-1.0272081,-0.6134789,0.6451817,0.5719695,1.4774544,-0.49848378,0.8714977,0.09645136,-0.55518854,0.29105875,0.082706705,0.6530584
Zbtb38,0.6967753,0.5865881,0.2985727,-0.08288374,1.113349,-1.1449935,-0.5013362,0.12956694,0.37224087,1.1348089,-0.29573372,1.7811825,0.53551966,-0.016743233,-0.4074126,0.35138923,0.100340255,-0.47096324,1.4922788,-0.64146906,0.025526084,1.1609871,1.5755734,-0.7119126,2.4084117,-0.62544304,0.019021874,0.0587995,-0.45211017,-0.40355742,-1.0614979,-1.4833645,0.33139858,1.2190175,-0.39660412,0.7675639,0.2518862,-0.33099282,-0.10003418,1.391058,0.22607324,1.0971564,0.056374732,-0.20755902,-0.7685504,-0.33917144,0.08418353,2.4502108,1.347416,-0.90962976,-1.2156515,-0.046944674,-0.7410484,-0.92678225,0.51312786,-0.5819514,1.9924109,1.4631107,2.5287461,-0.5218846,-0.71947813,-0.8471724,0.51305354
Pxylp1,-0.06529718,-0.072504535,-0.64608055,-0.6682655,-1.2753636,-0.69328475,-0.32632762,0.3512441,1.0077621,-0.5667765,1.9091243,-0.7111305,1.0683948,-0.31564605,0.3165555,1.9640962,1.0565643,-0.6656323,0.6211778,-0.38162065,-0.4801081,1.5151072,1.9233122,-0.37169993,-0.29082876,-0.34052712,-0.429642,-0.6865927,-0.22912149,-0.28999627,0.40336606,1.0508016,0.7354952,0.46142,-0.23766352,1.1830744,0.72345954,0.81198937,2.231061,-0.28984484,-0.6682251,3.241623,-0.16010782,-0.23418337,-0.12985243,0.2381975,-0.63947064,-0.026817791,-0.17415334,-0.5004138,-0.46106112,-0.78076243,-1.4648855,-1.2353768,-0.95863587,-0.35592404,-0.15154228,-0.8045168,0.26675332,-0.29030648,-0.3433223,-0.1200321,1.535992
Slc25a36,1.0873456,-0.49291793,0.15660983,-0.7888668,1.5964397,1.011243,1.718903,0.42634556,0.013232698,1.2550894,-1.2565435,1.4007304,0.41533422,-0.19904019,-0.9873825,-0.6221502,-0.7388657,0.6368255,-0.9383675,-0.73285985,-1.0044087,-0.37245512,-0.63387454,-0.8372832,-0.57389194,1.1851624,0.6903936,-0.1327027,-0.53468347,0.23358172,-0.66363275,-0.78778094,-1.9069573,-1.3914129,0.524222,-1.254456,-0.3944441,-0.59300226,-0.97879124,-1.2470765,0.25720912,0.15629555,0.047697555,-0.4436941,-1.0292017,0.41252017,-0.04250333,-0.3706422,-0.16013108,1.5665674,0.59700304,2.157857,0.53546983,2.4332156,0.17580469,-0.6636212,-1.3988543,0.9029759,-0.26698253,-0.60609263,1.5757246,-0.26358736,0.989278
Nmnat3,-0.7371259,-0.18313481,-0.12682164,-0.39726636,-0.73428005,-0.38846192,-0.21472274,-0.07948754,0.05312755,0.4238385,-0.6875274,-0.4405719,1.9304036,-0.23890856,-0.8469632,-0.6376199,-0.664589,-0.5601665,-0.6409516,-0.19581215,-0.22272041,-0.521613,-0.19846582,-0.14756143,-0.15963776,-0.15566325,2.333281,-0.3571384,-0.08355351,1.1242251,-0.035445634,-0.13824059,0.9194041,0.3848911,-0.028536119,0.29816958,-0.45880178,-0.6696113,-0.45280248,0.25549108,-0.35853645,0.2549398,0.82666594,0.16976401,-0.5379672,0.21835606,0.7873815,2.1713965,-0.5464393,-0.40143612,1.0270618,2.2594988,1.3759564,-0.30467927,0.7942377,-0.20157951,-0.5013001,-0.7098493,-0.17199628,-0.13395473,-0.20386907,1.6231269,-0.26796043
Rbp1,-0.22653909,-0.28716218,-0.3089592,-0.39129144,-0.30339897,-0.1157805,-0.111046605,-0.1006929,-0.42179182,-0.20098493,-0.28867707,-0.3620718,-0.37762418,-0.2895278,-0.0638029,-0.24551867,-0.22377768,-0.29892588,-0.29369974,-0.035777364,0.008586122,-0.09384458,-0.15478086,0.05616156,-0.037707146,0.014084466,-0.23303431,-0.05591973,0.04956756,0.061150696,0.2160138,0.0028897182,2.0907447,-0.17137925,0.20530696,-0.17802854,0.50548863,-0.0431195,-0.021838488,-0.032278094,0.17687485,-0.0809541,0.34907573,0.29029807,-0.033663213,-0.11084792,-0.024660377,1.276606,-0.17846286,-0.22446248,-0.22284731,-0.30181193,-0.3507106,-0.233189,-0.07638715,-0.06458323,-0.13838516,-0.19458807,-0.33911937,0.0058648265,0.004659028,-0.05003494,-0.09167913
