gene_name,P9_A,P4_A,P3_A,P10_A,P0_A,P5_A,P6_A,P2_A,P7_A,P8_A,P1_A,P9_C,P4_C,P3_C,P10_C,P0_C,P5_C,P6_C,P2_C,P7_C,P8_C,P1_C
Tacc1,0.040960636,0.00220404,0.06867367,0.102166824,-0.46130413,0.06619549,-0.037739795,-0.090777606,-0.04022408,0.37082416,-0.15228549,0.24326287,0.11165548,0.2452576,0.66230506,-0.45882413,0.07691626,0.16615224,-0.16848888,0.21162982,-0.010626914,0.03175479
Fgfr1,-0.056105383,0.042920437,-0.031950418,-0.059851903,0.0300448,-0.002721719,-0.038345814,0.03360676,-0.043690596,-0.053147607,-0.026877822,-0.047283232,0.0002868565,-0.033536583,-0.06024467,0.03111415,-0.03870374,-0.043553244,-0.018017394,-0.042909037,-0.051997535,-0.05591686
Letm2,-0.0149182,0.18547691,0.057583474,-0.12202038,0.22085273,-0.15024008,0.042315535,-0.052088816,0.06634409,0.08604871,0.13733192,0.24830937,0.08874318,-0.06663972,1.3862545,0.22541744,-0.18651801,-0.058948707,-0.08730319,-0.1032604,-0.17264435,-0.48920858
Nsd3,0.09356451,0.3088764,0.03201072,0.12996158,0.20522232,-0.17261152,-0.2652007,-0.07210783,0.05798362,-0.12939563,0.37448108,0.15588279,0.3470404,0.005318276,0.9099703,0.20665453,-0.2649236,-0.32864162,-0.045559872,-0.17395605,-0.16423126,2.2140589
Ddhd2,0.032154854,0.10307092,-0.07070328,-0.031176351,0.16111243,-0.1291043,-0.13410215,0.031798106,0.19639438,0.19073832,-0.028917305,-0.14544494,0.087841295,0.0044362475,0.79745877,0.16262801,-0.050979413,-0.006422915,0.16263312,0.05002134,0.12109381,0.8665719
Star,0.10822949,0.023760717,0.016359325,-0.049563367,0.01248607,-0.05785309,-0.03267963,0.058498584,-0.048858415,-0.14700654,0.037180983,-0.13992238,-0.010704724,-0.06608224,-0.15557978,0.014507012,-0.09488491,-0.03298209,0.07308647,-0.034177683,-0.014625566,-0.1503518
Hgsnat,0.10525462,0.010405497,-0.040832464,0.062250666,-0.2005022,-0.056885503,-0.09496815,-0.048747513,0.23379897,-0.08266787,-0.23410334,-0.28234264,0.08903113,0.12135154,1.097308,-0.19264477,0.0024660036,-0.092924915,-0.11433753,0.2696376,0.24362384,-0.44809687
Hook3,0.035993177,0.037900988,0.055033036,0.050896592,0.020599738,-0.054896727,-0.1269684,-0.04519905,0.035588928,-0.34594098,-0.26834384,0.55167437,-0.020243363,0.06596138,-0.70097595,0.022777881,0.029626453,-0.08029211,-0.05612584,0.11165598,0.19407785,0.2600522
Rnf170,-0.010327193,-0.012515971,-0.0028933466,0.061625298,-0.0053477786,-0.06213319,-0.04891077,-0.01401481,0.05370493,-0.35448697,-0.12844631,-0.34826943,0.029028108,-0.03461149,-0.36201143,-0.0009889674,0.013265079,0.06152034,0.080226175,0.09320563,0.19133501,3.5168486
Erlin2,-0.0550773,0.10102881,-0.0424691,0.0026350466,0.10955768,-0.006509013,-0.008336442,0.006986892,-0.054511305,-0.23445573,-0.06376391,-0.12190772,-0.07889915,0.093418606,-0.22223763,0.11170181,-0.05429516,0.03173562,-0.030109648,0.03901564,0.03508283,-0.22968827
Rab11fip1,0.117206484,-0.054195523,-0.107046604,-0.11542658,-0.07243541,-0.0012410241,-0.023415647,-0.05151065,0.06360055,-0.35668057,-0.044028744,0.16783555,0.16546543,-0.052191522,-0.35543853,-0.07963696,0.040850986,-0.08698904,0.16752228,0.20186669,0.10308889,-0.35619593
Rnf122,-0.13014984,0.09678263,-0.03320037,-0.1508969,0.68105376,-0.07595334,-0.06447558,0.010203235,-0.1264697,-0.15950552,0.02766887,-0.13901973,0.05931256,-0.035172306,-0.18429741,0.6915864,-0.08814299,-0.086353324,-0.006757982,-0.053460483,-0.06189859,-0.16917923
Rbpms,-0.08574649,0.09682601,-0.013802354,-0.10803862,0.025663383,-0.04663119,-0.011670783,0.08217163,-0.10461439,-0.1188057,-0.018068504,-0.11000554,-0.00043400456,-0.050537106,-0.12945563,0.016197579,-0.03355003,-0.07174021,0.3431834,-0.09231871,-0.11707989,-0.12296127
Saraf,0.2559514,0.30967945,0.06303994,-0.34217018,0.27561605,-0.25511244,0.18905593,-0.15866415,0.59660614,0.026218288,0.40499687,-0.09385502,0.020663314,-0.267361,0.996738,0.27789938,-0.5145734,-0.20131604,-0.5309269,0.15032966,-0.537146,1.090504
Tnks,-0.01241184,0.13531297,0.09078441,0.013668066,0.089212306,-0.057990123,-0.1498552,-0.07951541,0.22218654,0.24240008,0.12501046,-0.047635905,0.12293552,0.1393885,0.5535914,0.08648832,-0.116322,-0.11072578,-0.051990982,-0.0103255045,-0.12792966,-0.43290663
Prag1,-0.08543331,0.086671285,-0.07557627,0.10039415,0.016839271,-0.13175291,-0.15816031,-0.09354614,-0.15978312,-0.07542078,-0.19840673,-0.063045666,0.3374828,0.2847219,1.3207247,0.022438915,0.009814289,0.08900619,-0.1063633,0.20305891,0.44844812,3.8378794
Micu3,0.034865994,0.030850649,-0.08699661,-0.0019744476,0.11051322,-0.084013335,-0.0451301,0.057838917,0.11716617,0.3362605,0.11462031,-0.12829845,0.06918514,-0.078308314,-0.29227135,0.1068636,-0.058724,-0.10069331,0.26781192,0.116559915,0.13075782,-0.2771911
Vps37a,0.11539485,0.022451337,0.08197491,0.029452074,-0.08785621,-0.10185451,-0.07762911,-0.025509056,-0.04079488,-0.12470699,0.1549754,-0.27235445,0.17307444,0.0009424463,-0.59393185,-0.0850083,-0.036524978,-0.14823939,-0.019559903,0.1475169,0.09439528,-0.5823842
Mtmr7,0.008454038,-0.0007387358,-0.070318066,-0.01954472,-0.06010324,-0.025472699,-0.040678706,-0.070746146,-0.029031977,-0.09478375,-0.03366755,-0.09581267,0.19308878,-0.017655388,-0.093538545,-0.05968182,-0.0030997233,-0.05875341,-0.059547324,0.10720943,-0.036607392,-0.09429788
Pcm1,-0.014280293,-0.07243192,0.019085918,-0.014718578,0.1632112,-0.0040056473,-0.13622417,0.084843785,0.16620262,-0.027018273,0.04177169,-0.17365767,-0.019913685,0.06113906,-0.67136925,0.16652691,0.033474512,-0.11102782,0.24809197,-0.014323516,0.0692395,0.7931253
Cyp4v3,-0.06405985,0.06450359,-0.061699986,-0.047616478,0.14874777,-0.06987798,-0.11682184,0.002123106,0.059545875,-0.1739404,0.08841788,0.110827126,0.0062701846,-0.052414414,-0.18918657,0.1528244,0.06731586,-0.09038331,-0.037310045,0.17418413,0.0372348,-0.17988941
Tlr3,-0.056481246,0.018044896,-0.024162168,-0.061494045,-0.02721672,-0.029595682,-0.03271914,0.024956636,-0.039870393,-0.052523773,0.002592004,-0.044677302,0.018970951,-0.026284438,-0.06201956,-0.026848903,-0.033198036,-0.03968662,0.1304088,-0.013639924,-0.05098499,-0.056229003
1700029J07Rik,-0.0641963,-0.0056327432,0.0027356495,-0.06769289,0.012774239,-0.01046355,-0.022382598,0.032201447,0.09486555,1.9218518,-0.011354232,-0.09650637,0.00604588,0.0350101,-0.09954449,0.0141515285,-0.053055886,-0.03984264,0.042921778,0.06522832,-0.018496275,-0.09853007
Cfap97,-0.06116138,-0.06311072,-0.011586912,-0.14556746,0.17766719,0.0072840187,0.020018868,-0.021289535,0.20602006,0.79861754,-0.022890566,0.14521952,0.19651337,-0.002413739,-0.47499642,0.17933325,0.06987689,-0.006198039,0.20893104,0.21797995,0.1418864,-0.48095882
Casp3,-0.03388731,-0.44827607,-0.02903732,-0.24410802,-0.7059081,0.17077415,-0.091740526,-0.20369953,0.08671438,2.0467532,-0.6855927,0.7675374,0.16196391,0.5551736,0.27349612,-0.7092592,0.8250848,0.55566925,0.2031757,0.28477308,0.92596513,-0.911716
Irf2,0.1252242,0.19148728,0.07497185,0.23007128,-0.2704402,-0.2977541,-0.1094283,-0.17509742,0.06165098,0.568341,-0.2062744,0.5650465,0.4354135,0.2832014,-0.7993324,-0.27019823,-0.03618236,-0.046881907,-0.19218469,0.13859725,0.38263956,1.2014238
Cdkn2aip,0.046113078,-0.03754629,0.035467356,-0.009931438,-0.05771276,0.06306206,0.02476243,-0.040817432,-0.0681664,-0.013811916,-0.112991236,-0.13431825,-0.04398368,0.00017546806,1.2492642,-0.061133653,0.03360647,-0.019497044,-0.06428861,-0.111804865,-0.067806765,3.2099104
Wwc2,-0.06884681,0.021059386,-0.029874824,-0.060919527,0.0406772,-0.02310066,0.0039587617,0.020518906,0.034570724,-0.0667704,-0.009157484,-0.06265351,-0.02925857,0.0021179654,-0.071752645,0.030749459,-0.056630578,-0.026723433,0.014562888,-0.00915602,-0.06596303,-0.068714455
Hpgd,-0.038069047,0.082253665,0.014330368,-0.029569896,-0.039773423,0.0049747466,-0.028486546,-0.0010680715,-0.03137042,-0.03647312,-0.008467633,-0.033308893,-0.007641583,-0.025891637,-0.04030247,-0.03979202,-0.02867967,-0.03129631,-0.017517976,-0.030948715,0.010486559,-0.037967324
Hmgb2,-0.13416584,-0.65100247,0.96352315,-0.16243395,-1.3635558,0.7517066,0.9372687,-0.5797816,-0.3702234,-0.25964883,-1.2002338,-0.5105858,-0.54094034,0.96272784,-0.035173636,-1.3640343,0.71590954,0.97072536,-0.5456481,-0.51591647,-0.29390842,-0.62598395
Clcn3,0.101225086,0.09837678,-0.041123487,-0.080740325,-0.006983618,-0.030186923,-0.069440424,0.025190402,0.44620684,-0.14027281,-0.1437773,0.046534378,0.18949975,-0.03562943,1.3641405,0.0016677717,-0.008356138,-0.040963877,0.10658332,0.2552496,0.04375215,-0.7379019
Ddx60,0.017003864,0.13699442,-0.08778605,-0.26535007,0.36902824,-0.20354027,-0.16899022,0.035704363,0.39420176,-0.09171647,0.41906008,0.019238355,0.29161277,-0.073706105,-0.45864478,0.37046176,-0.18925558,-0.18289882,0.2234922,0.3409996,0.057763964,-0.42454404
Klhl2,0.0641941,0.03317988,-0.036519606,0.032932293,-0.009856697,0.055563718,-0.004888239,0.076035075,-0.06556,-0.38080093,-0.09702444,-0.10242382,0.106298275,-0.08941872,-0.37513778,-0.011701214,0.014776733,-0.098881274,0.020015256,-0.063859366,0.07328431,1.2562459
March1,-0.09407576,0.122273415,-0.03832247,-0.09081212,-0.10025076,-0.021747343,-0.059358094,0.083351485,-0.06980645,-0.08829369,-0.0957622,-0.07682959,0.3608327,-0.049956664,-0.102167524,-0.10031814,-0.06005779,-0.069537945,0.11677284,-0.043601457,-0.086045444,-0.09370722
Psd3,-0.047313,0.037974127,-0.03420481,-0.054030795,-0.008708738,-0.024185037,-0.04989369,-0.020311035,-0.0639913,0.8359852,-0.03434197,-0.06412232,0.089368984,0.015539987,-0.06459501,-0.030635197,0.025217205,0.042902537,0.040488202,-0.0639628,-0.041051287,-0.06443718
Lpl,-0.04161344,0.058419175,-0.04459871,-0.05103141,-0.050895907,-0.005645984,-0.0073679895,0.038109004,-0.047305413,-0.049485732,-0.050366543,0.1693355,0.15977459,-0.01998004,-0.051121965,-0.050903853,-0.030809721,0.004787357,-0.041386444,-0.021945339,-0.049220584,-0.050124187
Lzts1,-0.024635475,0.11556752,-0.01371531,0.020395562,-0.0049206247,-0.02901225,-0.025570236,0.009429486,-0.018429926,0.6307583,-0.058056872,0.12353894,-0.1307334,-0.06289631,-0.11698558,-0.0035249714,-0.039005894,-0.099758476,-0.04320883,0.020609545,0.022555204,4.9408293
D130040H23Rik,-0.037998922,0.026469374,-0.046595585,-0.047451466,0.20725073,-0.08249095,-0.10907075,0.051315438,0.029564915,-0.17338608,0.039114002,0.08423929,0.26998192,-0.06670726,-0.19381215,0.21207361,-0.002516117,-0.10807408,0.4303963,0.08470992,-0.03169675,-0.18135628
Zfp868,0.09273845,0.091375045,-0.04359498,0.029153693,-0.20248027,-0.05684479,-0.054198597,-0.013174753,-0.1049747,-0.067227244,0.027993813,0.3036284,0.18924011,0.05065228,-0.47718498,-0.20603997,-0.013236116,-0.016418815,0.024026167,0.046303608,-0.032531366,-0.46452245
Zfp869,-0.042630285,0.10674983,0.07518145,-0.088571526,0.14588764,-0.06401559,-0.04603323,-0.09247695,0.015776498,-0.29653367,0.23265073,-0.23576191,0.14547029,0.007399651,0.91621524,0.15149389,0.061415415,-0.15621908,-0.034803603,-0.057540458,-0.09900913,0.6625177
Zfp963,-0.016706912,0.005694679,-0.007705815,-0.058821574,0.0001716822,-0.0450227,-0.0030049863,-0.0061043818,0.048284262,-0.09595996,-0.038463604,-0.09139766,0.13033003,-0.025948754,-0.101481274,0.0013918245,0.007120537,-0.0338909,-0.0686297,0.04224848,0.04289434,4.950304
Zfp866,0.041089837,0.06826944,-0.0008224649,0.0064971657,0.16188048,-0.11524667,-0.015163933,0.030057512,-0.09007822,0.5255626,-0.07519036,0.17334588,0.043729104,0.012573198,-0.28972158,0.15984777,-0.10539528,0.030053725,0.116946734,0.015048614,0.027657133,-0.2751626
Gmip,0.15369959,0.12370406,-0.021976067,0.042104434,-0.05290134,-0.10760094,-0.11099106,0.036135856,0.11162714,-0.0988196,-0.07177575,0.036212448,0.18117052,0.019735208,0.5120609,-0.045170687,-0.05331732,-0.072166786,0.16516206,0.057768263,0.113374576,0.5803988
Mau2,0.048308328,0.13710265,0.0183391,0.06545089,0.060868356,-0.19686633,-0.08087882,0.027919471,-0.11259166,-0.40480396,0.01398914,0.12106891,0.17591017,0.022777878,-0.8748066,0.060028646,-0.064036846,-0.058225755,0.17609876,0.026984805,0.031529434,0.26222754
Borcs8,0.15479492,0.011660357,-0.01771459,-0.049616132,-0.3962319,-0.13569096,0.11007025,-0.14296071,0.37195987,0.6811545,-0.37850296,0.533809,0.011321731,0.16360888,-0.9636025,-0.3980696,-0.041313402,0.09638429,-0.17489393,0.36739734,0.25964603,-0.95586526
Sugp2,-0.024864962,0.016651932,0.00026274452,-0.031854946,0.06329068,-0.08487435,-0.10196504,-0.008554159,-0.07151488,-0.3150035,-0.0051029082,-0.0020917403,0.0081215985,0.19175121,-0.31975582,0.06799377,-0.14398383,0.008283009,0.096868455,0.010051179,0.024161499,2.024778
Homer3,-0.023959024,-0.006163056,0.015808536,-0.01573196,-0.033731673,-0.044509567,-0.055612147,-0.011879726,-0.04789451,-0.08928177,-0.029140446,-0.08885813,-0.085421704,0.0056559695,-0.08979445,-0.033042125,0.06365387,0.010582377,-0.08674399,0.02320899,-0.034562107,-0.089481816
Klhl26,0.03053431,0.018606843,0.0039677722,-0.037673745,0.022486191,-0.0122960135,-0.01795154,0.010042895,0.042184412,-0.16551054,0.030803423,0.0007262316,-0.018247804,-0.021784801,-0.17138866,0.014430572,-0.028836368,-0.09644684,0.08600136,0.009340793,-0.060743548,4.29688
Ell,0.057128172,0.0708459,-0.06957796,0.03954022,-0.0056716646,-0.015908713,-0.023060702,0.06415151,-0.06354583,0.31991407,0.0036593054,0.051413894,-0.0066903373,0.02528591,-0.318032,-0.0018504721,-0.0077336463,-0.15358393,0.05339641,-0.04071109,0.14959653,-0.314368
Lrrc25,-0.054782994,0.111250125,-0.06628936,-0.052342746,-0.062962115,-0.03175439,-0.0031163353,0.07833242,0.027117198,-0.06370721,-0.06324182,-0.06442158,0.11219388,-0.05362154,-0.062842675,-0.06295792,0.008780175,-0.032674007,-0.06798662,-0.030805903,-0.042223696,-0.06336987
Jund,0.19345686,0.24506591,-0.04367137,-0.112575695,-0.44920552,-0.12462136,-0.31077743,-0.06956884,0.076076284,0.122710034,0.8703271,0.15558185,0.25673708,0.01543746,0.28164515,-0.45812607,0.10750159,-0.08146653,-0.24851994,0.15863138,-0.5371283,-0.8228086
Rab3a,-0.011725479,0.061171208,-0.0065937033,-0.096139595,0.03714296,-0.047188736,-0.0085719675,-0.041782383,0.0063058515,-0.16769695,-0.019030038,-0.15862165,-0.009039899,-0.029273575,-0.17867985,0.036736183,-0.030915419,-0.011052862,-0.01790171,-0.041614916,0.33724514,-0.17198245
Mast3,0.11044188,0.08179154,0.009132049,0.05420613,-0.029081397,0.061893247,-0.0932558,-0.06339241,0.006580773,0.41376537,-0.13784412,0.06315587,0.078382075,0.050694853,-0.62139964,-0.032244146,0.100593485,-0.15140128,-0.07145212,-0.104072675,0.062922746,2.612288
Arrdc2,0.05899351,0.02793009,-0.023742765,-0.013762556,0.05566403,-0.02242628,-0.03719241,0.02139284,-0.018916458,-0.18857338,0.08908644,-0.17903337,0.020508552,0.031899534,-0.20011869,0.047284383,-0.06980211,-0.056909967,-0.025363533,-0.030420588,-0.066122696,-0.19307832
Rpl18a,0.09695679,0.45577654,-0.72831714,0.027238468,0.9616488,-0.62602067,-0.85613984,0.5441356,0.36173725,-0.80238104,1.6660749,-0.3635746,0.3339203,-0.5024195,-0.99193513,0.96064794,-0.6236776,-0.94478434,0.646539,0.40685406,0.053351935,0.8383163
Use1,0.11243802,0.15936522,-0.038002953,0.18544737,0.08717961,-0.33661708,-0.1435829,-0.013766612,-0.06088063,-0.14732717,0.13982137,0.3326646,0.22788076,0.05763204,-0.2465524,0.07962218,-0.17061196,-0.1837113,0.011348212,0.111169845,0.0502294,0.08116281
Ano8,0.011851951,0.049377684,0.016035689,0.13026401,-0.043044508,0.08356297,-0.06534067,-0.04381903,-0.005989642,-0.23239255,-0.15049614,0.5902149,-0.019833859,0.043830615,-0.23401564,-0.040694844,0.07967823,-0.12152141,0.0029675502,-0.037328105,-0.06301751,-0.23302588
Bst2,0.10140533,-0.08675968,-0.22713576,-0.67515475,-0.029871173,-0.06169715,0.0021280716,-0.00841593,0.18184707,-0.40230617,0.56640434,0.22649254,-0.08724191,0.04047417,-0.15680893,-0.046237648,-0.047780465,0.14672402,-0.16701826,0.50753546,0.28526363,-1.4293233
Slc27a1,-0.02226141,0.019706894,-0.062867664,-0.10426702,-0.002373219,0.02184551,0.0041554514,0.023551924,0.013350375,-0.11218479,0.037691347,-0.10983493,0.030581985,-0.032182958,-0.11502858,-0.0009995162,0.048583854,0.06659128,-0.0101574985,0.10059424,0.041750927,-0.11329443
Zfp882,-0.06692985,-0.034663126,-0.040259384,-0.06829063,0.20554894,-0.071922064,-0.034756854,0.04585043,0.018801976,-0.1295704,-0.10062945,-0.12743305,0.058339838,-0.04843876,-0.13215703,0.20970586,-0.056854133,0.025370024,0.28152722,-0.0693391,-0.033862237,-0.13057968
Zfp617,-0.044195168,0.0034088849,-0.0070025916,-0.018041952,0.18328823,-0.06886579,0.028847216,-0.058254685,-0.15610103,0.17272355,-0.13953973,0.6363012,0.008711353,0.037630994,-0.29755744,0.18048458,0.034543123,0.1493981,0.1714907,0.10556154,0.011880314,-0.29644948
Cyp4f18,-0.09181585,0.105268404,-0.05194977,-0.08741394,-0.097029194,-0.05865209,-0.062504925,0.10370047,-0.07132611,-0.086934246,-0.09323966,-0.07725551,0.36807725,-0.05456762,-0.09864745,-0.09708608,-0.06309565,-0.07109942,0.10740899,-0.030891392,-0.085036136,-0.09150471
Cib3,0.0012247487,-0.019783955,-0.026632588,-0.038065236,-0.056655105,-0.010726202,-0.051141,-0.030974237,-0.071603455,-0.08292502,-0.05728995,-0.07590442,-0.01895537,0.0035077548,-0.09142134,-0.05628118,-0.030292211,-0.009373775,-0.040868506,0.053190146,-0.011709525,-0.08624026
Klf2,-0.010662093,0.48285162,0.22841002,0.6265849,0.009462758,-0.18800683,-0.049716976,0.014741726,-0.26185194,-1.3207127,0.83614326,-0.54678893,0.04043134,-0.1403521,0.347147,-0.003953282,-0.7162449,-0.5129799,-0.30649397,-0.77233976,-0.22180815,-0.07428992
Large1,-0.066421345,0.04914477,-0.015044597,-0.071578786,0.018645057,-0.03875998,-0.041973565,0.02821175,-0.049331173,-0.062349673,-0.0073296344,-0.05427679,0.011208073,-0.013688789,-0.07211947,0.019702736,-0.010956089,-0.0491421,0.17698589,-0.048255283,-0.03752427,-0.06616182
Tom1,0.08170698,0.13816212,-0.08054117,-0.02787656,-0.06716589,-0.033192467,-0.043069355,-0.002769891,0.10516042,-0.22567695,0.05016621,0.0798681,0.14682269,-0.053040855,-0.22896925,-0.065187685,0.05437188,-0.07467883,0.073176846,0.056203313,0.07896264,-0.22696158
Hmox1,-0.04145617,0.05900611,-0.015273264,-0.07008241,-0.17679077,0.19856438,0.16876143,-0.06493166,0.0004618279,-0.25064492,-0.13826379,-0.28917176,0.31396273,-0.06328041,-0.2040198,-0.18715799,0.07600238,0.090467066,-0.23973933,-0.035926834,0.081349336,-0.23245195
Mcm5,-0.39356056,-0.71439403,0.23808224,-0.36847374,-0.35260877,1.0948977,0.35598242,-0.2105714,-0.37769264,-0.035635684,-0.45729718,-0.4561342,-0.7298854,0.12329853,-0.0074085197,-0.3495478,1.2428472,0.36205915,-0.23219098,-0.48930576,0.09257656,-0.719437
Zfp827,-0.019126449,-0.028199503,-0.09973481,-0.067292266,0.10917916,-0.008650004,-0.17016731,0.09529689,0.24959853,0.32281464,0.07341223,-0.21999612,0.040712077,-0.022031642,-0.24438141,0.10629775,0.043212928,-0.10112587,0.3118785,0.234716,0.0997386,-0.2362392
Smad1,-0.16873021,-0.042598035,-0.14647941,-0.1521107,0.6057105,-0.007725943,-0.07519498,0.0595302,0.028854461,-0.23254815,0.14562124,-0.014103951,-0.014554187,-0.09135637,-0.24164435,0.593148,0.040671036,-0.16073625,0.10382298,0.08657813,-0.1645596,-0.23609746
Inpp4b,-0.22328709,0.0031818948,-0.19974199,-0.47572914,0.7246582,-0.30586207,-0.31315762,-0.040728815,0.5715104,0.48872828,0.53683287,-0.26978248,0.35931566,0.061533656,-0.6341371,0.7277012,-0.16191138,-0.105601795,0.34287024,1.2785575,-0.048250277,1.16118
Il15,0.058574624,0.08307928,-0.014796874,-0.07138473,-0.03391491,-0.049538687,-0.03176671,0.046483472,0.009227742,0.90732485,-0.10912527,-0.094976775,-0.02548207,-0.05400588,-0.11391202,-0.032994237,-0.06854177,-0.015575607,0.03753991,-0.05915734,-0.01108203,-0.10758956
Elmod2,-0.07726114,0.028273838,-0.03544527,0.012467129,-0.00905422,0.03303601,0.042568263,-0.03024567,0.01380118,-0.24244314,-0.044500526,-0.116904594,0.071551666,0.09653469,-0.24591361,-0.006149525,-0.037531275,-0.053884674,0.05003812,0.030455481,0.13506587,-0.2437973
Pkn1,0.15192562,0.10494619,0.12536302,-0.0964272,0.005674105,-0.12583566,-0.14283794,-0.07637127,0.010221926,0.16836722,0.010329139,0.37187377,0.05499783,0.040597092,-0.11349118,0.014382407,-0.09288038,-0.13851677,0.15804763,-0.037365522,0.072768204,1.5671289
Ptger1,-0.0074947183,0.022803674,0.025464056,-0.03243297,-0.03767831,-0.02632695,-0.021145308,0.0017844795,-0.024277525,-0.10564021,-0.051731024,-0.09545043,-0.012793952,-0.027832344,-0.11797187,-0.03676686,-0.008774455,-0.046695426,0.0014889837,-0.03141594,-0.013551535,-0.11045198
Ddx39,-0.24854329,-0.6718697,0.3601534,-0.24956417,-0.22637571,0.3693825,0.6715594,1.993157e-05,-0.41353792,-0.10838333,-0.4192301,-0.3740957,-0.858529,0.22298743,-0.114770114,-0.23035122,0.17107925,0.5508849,0.066426374,-0.34213504,-0.010165926,-1.1573569
Adgre5,0.34477246,0.24601065,0.10107456,0.38571352,-0.5555476,-0.081791714,0.036595307,-0.01395753,0.0074844286,0.057131846,-0.07609135,0.02721279,0.14512126,-0.032716755,1.0544739,-0.55291355,-0.31549883,-0.25590613,-0.070293136,-0.2878554,0.19545881,-0.3857113
Adgrl1,-0.07933749,0.07960017,0.055672593,-0.014687284,0.21819356,0.03266704,-0.11667218,0.0067652846,-0.015925381,-0.017617414,0.17218684,0.38564548,-0.05515346,0.052970603,-0.3351232,0.22221698,0.11691203,-0.1656617,-0.12002418,-0.054121252,-0.013836733,-0.3305971
