gene_name,A5P,A5T,A8P,A8T,C5P,C8P,NP14B
Ireb2,-0.015986646,-0.0076252706,0.13328823,0.01882559,0.0021367988,0.06229895,-0.049187265
Hykk,-0.0066547394,-0.026598725,-0.06283856,-0.038337797,-0.030096455,-0.005573215,-0.008442406
Scaper,0.0044816756,-0.08503668,0.029027134,-0.0714409,0.0047024293,0.036525622,0.22652137
Peak1,-0.04514202,0.034265723,0.22923563,0.16418253,-0.04182717,-0.023225741,-0.42122555
Hmg20a,0.0018833741,-0.019633325,-0.07852029,0.026693968,-0.071862854,0.061183624,0.3183676
Snx33,-0.013598959,-0.016221888,0.022067374,0.015683576,-0.0027357892,-0.006739069,-0.0030886852
Neil1,0.011105523,-0.02404878,0.00046859626,0.041419175,-0.00897925,-0.08641897,0.0036974074
Ppcdc,-0.06333791,-0.076522194,-0.037681032,-0.05092606,0.047658894,0.2840949,0.14792845
Ulk3,-0.031818066,-0.014928999,0.06131928,0.05585916,-0.053267963,0.1186509,-0.05922215
Arid3b,0.045553066,-0.066254884,0.21219456,0.062779754,-0.060459923,0.11135075,-0.17214358
Pml,-0.078952484,0.10604422,-0.0155489845,0.033373225,-0.029441217,0.1864118,-0.30137578
Stoml1,-0.025899323,-0.054123558,0.010343037,-0.032651562,0.019694244,0.12237067,0.0072478466
Adpgk,-0.011580492,-0.017185107,0.008979652,-0.045227226,-0.030260107,-0.04404913,0.25426206
Bbs4,-0.02103366,0.00029531776,-0.03680546,0.040317442,-0.04551125,0.03918769,0.06925569
Hexa,0.029000139,-0.10298168,0.10431398,-0.28320122,0.029141549,0.111763045,0.32769036
Parp6,-0.026099443,0.046980426,-0.043400675,0.09128049,-0.07878773,-0.0807904,0.09423661
Pkm,-0.17973794,0.5585467,-0.51696354,0.35893518,-0.14913894,-0.061780144,-0.84437174
Myo9a,-0.009475222,0.004884184,-0.038371537,0.004711388,-0.01700944,-0.01904262,0.061506674
Tle3,0.0012360753,-0.04556401,0.009542012,0.15842296,0.06866157,-0.011906714,-0.2128425
Rplp1,0.056710422,0.094182186,-0.7083586,-0.4447506,-0.13953437,-0.2892159,1.7162031
Kif23,0.014895788,0.026801325,-0.12567234,-0.069031835,0.15023836,0.012931129,-0.17188145
Pias1,-0.057976894,-0.0262756,0.05525092,0.0037238004,-0.05964482,0.010764261,0.1930653
Smad3,0.004750926,0.018614529,0.21839951,0.13914879,-0.06488606,-0.19206476,-0.24299383
Tipin,0.24562292,-0.10100562,-0.17168386,-0.19884114,0.14332992,0.09699136,-0.33600736
Dennd4a,-0.08275078,-0.027436925,0.42295787,0.25012946,0.34775388,-0.56015253,-1.1117806
Slc24a1,-0.029384213,-0.013337846,-0.02696848,-0.029984094,0.015984636,-0.030451935,-0.05236913
Dpp8,-0.037287664,-0.017981665,0.032193698,0.008896712,-0.021998497,0.2604479,0.006982355
Parp16,0.01992674,-0.045699034,-0.053553678,0.03208139,-0.011406908,0.029895712,-0.005813474
Rasl12,-0.016554883,-0.015862897,-0.018615881,-0.030336305,-0.04107026,-0.04294579,-0.053469975
Plekho2,0.0052537555,0.012652203,0.062498126,0.06579966,-0.006115699,0.1855917,-0.28307915
Trip4,-0.012685886,-0.05741275,0.18548307,0.14769644,-0.04327788,-0.108905375,-0.20789371
Pclaf,0.26168728,0.12314911,-0.49374616,-0.42715755,0.37729728,-0.06843922,-0.57437956
Csnk1g1,-0.051392004,-0.033044487,0.08932904,0.096009664,-0.04541256,0.047582146,0.02444064
Dapk2,0.06322412,-0.24840613,0.61025697,-0.05744249,0.1394441,0.16056708,-0.63044935
Herc1,-0.06853492,-0.0408735,0.15718803,0.04843916,0.0018523238,-0.045756515,0.01939801
Fbxl22,0.008568124,-0.017353822,0.0907753,0.030079944,-0.038428362,-0.16381879,0.10948278
Usp3,-0.07590591,-0.0988045,0.18544482,0.033803333,0.047721736,0.2389135,-0.15955772
Rps27l,0.194982,-0.012803709,-0.31005535,-0.31623015,0.3946643,0.010289312,-0.51705015
Vps13c,-0.028136626,0.016557546,-0.022610374,0.06691826,0.009669096,-0.0022982215,0.09685753
Rora,-0.044905324,-0.40210247,0.86860317,0.55857146,0.20746735,0.06417431,-1.011958
Ice2,-6.778672e-05,-0.0725216,-0.029410755,-0.081226334,0.0017669532,0.03398271,0.33124062
Anxa2,0.103623174,0.13409628,-0.36979088,-0.21508542,0.45711327,0.38305312,-1.2344971
Myo1e,-0.033316825,-0.15133421,-0.0774481,-0.07021487,0.19576316,0.25154534,-0.14049062
Ccnb2,0.20401473,0.15799198,-0.42815486,-0.361518,0.33187985,0.023839418,-0.48174864
Rnf111,-0.021963596,-0.00044701874,0.047655575,0.048415277,-0.07218857,0.12475907,0.087602444
Mindy2,-0.018643282,-0.062410753,0.088799044,0.10678601,-0.11066575,0.17978166,-0.010247735
Aqp9,0.0011560107,0.09562459,0.044593424,-0.019849602,-0.079117455,-0.10601133,-0.09438285
Tcf12,-0.06025539,0.0010203979,-0.12520696,-0.08418343,-0.010177903,-0.056799084,0.46254864
Zfp280d,0.00044598212,-0.009687157,-0.11761212,-0.11885211,-0.0069959573,0.057096098,0.36990485
Tex9,-0.034444723,0.0048375656,-0.10422363,-0.05129229,-0.021533988,0.17945169,0.15178807
Rfx7,-0.046983164,-0.03337779,0.08954393,0.0052557583,-0.05407617,0.03659951,0.14382412
Nedd4,0.005152415,-0.076745085,0.20809884,0.007484672,-0.113427326,-0.04307216,0.14160667
Ccpg1os,-0.009812156,0.079475544,-0.06754742,0.01930971,0.01094294,-0.09719513,-0.035407327
Ccpg1,-0.037748132,0.07752919,0.007691609,0.07461497,0.022436887,-0.11862698,-0.1405953
Khdc3,-0.018513765,-0.012692981,-0.078103,-0.012785028,-0.038718514,0.14969218,-0.0016374055
Fam214a,-0.04897934,0.00350289,0.16890208,0.09055263,-0.07530923,-0.04699819,-0.08516101
Gnb5,-0.00572908,-0.046584874,0.027273364,0.013848274,-0.07349693,-0.018620338,-0.09698223
Lysmd2,-0.07503694,0.035465308,-0.024556298,0.047080453,0.024857832,0.02195313,0.05183086
Lrrc1,0.0045548305,0.00566694,-0.082914665,-0.00069256435,0.028863553,-0.05628998,0.1318893
Gclc,-0.018964896,-0.018209573,0.13091478,0.01781054,-0.06944252,0.000462291,0.035951618
Slc17a5,-0.023910055,-0.011575744,0.04223532,0.07796758,-0.0710677,0.097067416,0.025477061
Filip1,-0.049514607,-0.011621131,-0.041484777,0.047779534,-0.047035325,0.41149697,-0.13451943
Senp6,-0.038410086,-0.06398429,0.094301,0.07889144,0.042673655,0.018513925,0.052811448
Myo6,-0.037822757,0.012730403,-0.06675347,-0.054420568,0.018459305,0.06862897,-0.007099507
Phip,0.017819487,-0.081631176,0.11833936,0.005407491,-0.13578032,0.19412155,0.033622984
Lca5,-0.011564275,-0.02484194,-0.042529773,-0.020504978,-0.07761871,0.016482033,0.2377507
Tent5a,-0.06349666,-0.007899239,-0.050653283,-0.016274163,-0.066548936,0.012838723,0.52544975
Dop1a,-0.022167033,-0.014697449,-0.09833758,-0.026487816,-0.026471432,0.066273786,0.34909254
Nt5e,-0.03962142,0.14185408,-0.12499392,0.014564905,-0.051386036,-0.15687673,-0.116172284
Snx14,-0.008163151,0.019052006,0.122111365,0.029887987,0.0022185135,-0.08674,-0.16840291
Zfp949,-0.030373108,-0.018736651,-0.013205946,0.04760423,0.0260569,0.018404469,0.05429315
Bcl2a1d,-0.15931286,-0.27978587,0.17448358,0.11799722,0.42830402,0.70485866,-0.7220185
Bcl2a1a,-0.018336186,-0.0131890075,-0.040879965,-0.046444613,0.0035489094,0.0066367853,-0.05898076
Bcl2a1b,-0.23030324,-0.17606536,0.1585858,0.18111141,0.43799353,0.8237204,-1.0362366
Ctsh,-0.012523498,-0.017425941,-0.113115795,-0.09421367,-0.05772747,-0.03762271,-0.120276526
Slc9a9,-0.056831762,-0.014582189,0.19850236,0.20014682,-0.069369376,-0.2012034,-0.027478654
Trpc1,-0.02268979,-0.011731592,0.046896346,0.0012934206,0.01405753,0.18760796,-0.17018668
Pls1,-0.05151078,-0.066135265,-0.036384635,-0.04886749,-0.013381161,0.48360127,-0.121944964
Atr,-0.0068961326,-0.05752498,-0.037220746,0.02535015,-0.006557537,0.14827144,0.076623105
Xrn1,-0.05153627,-0.09759633,0.26021722,0.19856018,-0.048535325,0.13740383,-0.16499949
Gk5,0.013024437,0.008889982,-0.06993843,-0.06612288,-0.02540582,-0.06917757,0.13286948
Tfdp2,0.0064546186,-0.039009888,-0.056985095,-0.03925904,-0.05172784,0.23155476,0.08897682
Atp1b3,0.15560034,-0.026744366,0.3481363,0.12126193,-0.12775809,-0.14065829,-0.3021355
Rasa2,-0.047895953,-0.04075157,-0.11160496,-0.14280479,0.048916705,0.1005435,0.31609046
Zbtb38,-0.051753536,-0.10780232,0.14022632,0.09497967,-0.058499712,0.46855724,-0.115398206
Pxylp1,0.011542088,0.03714035,0.1270006,0.08996338,-0.14708948,0.12052607,-0.092481405
Slc25a36,-0.039623816,-0.0028085515,-0.02788128,-0.13747823,0.18635409,-0.05837353,0.07041722
Nmnat3,-0.014476142,-0.0701228,-0.04722698,-0.014587541,-0.06862059,0.041807473,0.33643863
Rbp1,0.008104851,-0.019124674,-0.025888287,-0.052226968,-0.02384428,-0.023414418,0.013046782
Gm1123,-0.016408963,-0.0008249742,-0.07299957,-0.010991442,-0.030070236,0.03518687,0.07842813
Pik3cb,-0.02228568,-0.02646254,-0.0071910513,-0.060378347,-0.046811473,-0.0091097355,0.033990532
Armc8,-0.029210674,-0.057686668,0.015922477,-0.020267596,-0.04900097,0.084296286,0.16509995
Nck1,-0.036589038,-0.0041531073,0.0310987,0.016347338,-0.016230484,0.16653366,-0.07981278
Msl2,-0.012358026,0.040986616,0.0036491728,-0.0009901588,-0.015521948,-0.04420569,0.122203596
Rab6b,-0.01871598,-0.022281267,-0.056309875,-0.060786705,-0.0847817,-0.07414372,0.47210956
Trf,-0.020026423,-0.014196385,-0.027104123,-0.021975927,-0.02616365,-0.010722547,-0.043411087
Bfsp2,-0.0063774474,-0.019793473,-0.061431367,-0.061261576,-0.027917014,-0.058452252,-0.0397641
Tmem108,-0.033465996,0.19120727,-0.37356654,-0.23736392,-0.17634025,-0.2836716,0.9664987
Acad11,0.009093019,-0.0064029833,-0.021168416,-0.04947716,-0.0037013318,0.03769939,0.030540194
Acpp,-0.040397853,0.022938142,-0.045303788,-0.0133881075,-0.03745638,-0.012621133,0.14907034
Nudt16,-0.04660368,-0.065442465,-0.0809927,0.0049845227,-0.043388564,0.28827953,0.22541368
Glyctk,-0.010558867,-0.027152156,-0.02785835,-0.027829213,-0.016966224,0.043457977,0.078139596
Dusp7,-0.030831173,-0.027127428,0.060831446,0.014679969,-0.027283039,0.043103307,0.1979371
Abhd14b,-0.021455368,-0.05274997,0.0018600754,-0.008068191,-0.05278019,0.14492738,0.15738916
Parp3,-0.047524873,-0.022598257,0.0048743645,0.05641819,-0.008098414,-0.02015338,0.15643175
Manf,0.22293688,0.08250192,-0.21278237,-0.1946793,0.15178058,-0.14408061,-0.49565423
Mapkapk3,0.018460952,0.06702646,0.10629465,-0.012007652,-0.033618253,0.057088595,-0.30816433
Cish,-0.015802419,0.045223888,0.09375874,0.029065875,-0.060651302,0.12931138,-0.2157791
Cacna2d2,0.020800516,-0.0362348,-0.04761037,-0.03533099,-0.056172173,-0.04630679,0.10654771
Rassf1,0.004857614,-0.05756991,0.21202275,0.1019469,-0.12920155,0.14658508,-0.11547098
Hyal1,-0.0073798704,-0.038608737,0.0029858844,-0.03776589,-0.01165757,-0.05617967,0.16760424
Rbm5,-0.06610501,-0.008463381,0.12322171,-0.04162269,-0.031053273,0.17366786,0.24673168
Rbm6,-0.05261407,0.031958915,0.028054113,-0.055305395,0.01734697,-0.00038749294,0.13263157
Uba7,-0.068775855,0.004640776,-0.037112255,0.008044964,0.014131424,0.13331407,0.064671054
Ip6k1,-0.038799427,0.03791459,0.13209799,0.056880016,-0.06125693,0.060433876,-0.0007727775
Rnf123,-0.041061144,-0.0025116305,-0.03072128,0.027490934,-0.033660904,0.14761311,0.16517255
Dag1,0.011328849,-0.011107501,-0.032248802,-0.084041536,-0.08373709,-0.033543207,0.25990018
Tcta,0.0074158143,-0.02721327,-0.023506783,-0.042262696,-0.03039879,0.06937518,0.08188611
Gpx1,0.14954308,0.09937739,-0.2622561,-0.1613732,-0.028391642,-0.2589689,0.16406584
Klhdc8b,0.0025475374,-0.01413672,-0.061216436,-0.007546118,-0.00046584118,0.0465596,-0.044057395
Arih2,-0.020090608,-0.054987025,0.09674515,0.07074697,-0.0015653147,0.12318588,-0.1981291
Slc25a20,-0.04109557,-0.03752855,-0.023951016,-0.036895797,0.10189296,0.39668906,-0.17069562
Nckipsd,-0.0004295035,-0.0005651753,-0.052928172,-0.016484996,0.024064634,0.017717643,0.10900439
Col7a1,-0.0054427963,-0.04085693,-0.036102362,-0.03042501,0.0036787677,-0.033864945,-0.05211052
Pfkfb4,-0.0053062406,-0.012981325,-0.10976991,-0.023670418,0.001876457,0.04956472,0.00062063884
Shisa5,-0.17869954,-0.06898145,-0.090348005,-0.05896693,0.11176251,0.13982859,0.45598596
Camp,-0.006422631,-0.014515397,-0.01225661,-0.020946078,-0.0141163,0.0046363478,-0.021587044
Dhx30,-0.03390675,-0.025109097,0.019436548,0.0014444643,-0.0431441,0.062010024,0.18613657
Cspg5,0.0024937107,0.007296545,-0.041448634,-0.018724157,-0.05317286,-0.032880895,-0.023751725
Ngp,0.0019267134,-0.008503238,-0.02487152,-0.018600354,-0.016018761,-0.00810138,-0.02547588
Klhl18,-0.027851768,-0.010934433,0.0728306,0.007673186,-0.015171695,-0.059223372,0.07238236
Setd2,-0.024227967,-0.02495048,0.052985948,-0.047695853,0.05805485,0.026304455,0.017686192
Nbeal2,-0.010452116,-0.058991425,0.27110696,0.19426438,0.029590571,0.106423184,-0.50041187
Pth1r,-0.005794488,-0.022712994,-0.013092409,0.004626887,-0.02012948,-0.050792553,-0.016553693
Tmie,-0.018730946,0.060807183,-0.15291892,-0.11342591,-0.0742771,-0.10904909,0.44954365
Als2cl,-0.062200423,0.122200586,-0.25554705,-0.06375621,-0.13383484,-0.19523779,0.721109
Ccrl2,-0.05042757,0.020890206,-0.006159712,-0.03422107,0.06323108,0.03169694,-0.19196892
Epm2aip1,0.029513614,-0.00274806,-0.00028990698,-0.05078285,0.053508516,-0.13767888,0.048094425
Arpp21,0.0007211909,-0.022070646,-0.050404873,-0.049702145,-0.020355796,-0.038074985,0.047214866
Ubp1,0.0015461367,-0.08863987,0.11619088,0.02365749,0.009741656,0.070202254,-0.030279627
Fbxl2,-0.0018398202,-0.03062221,0.13872719,0.1866069,-0.06963692,-0.024669984,-0.19317594
Bcl2a1c,-0.022944283,-0.034341067,-0.015930252,-0.020938687,-0.007610705,0.08813276,-0.06938499
Cmtm6,-0.0398074,-0.03035263,0.106205195,-0.007853406,-0.0076467097,0.035261646,0.008040002
Cmtm7,0.25502452,0.11192627,-0.20030852,-0.24852008,0.00082521763,-0.09521862,-0.2819727
Rps27rt,-0.07211224,0.07017231,-0.08601219,-0.021184633,-0.142021,-0.1656535,0.6419575
Tgfbr2,-0.04179823,0.00080432807,0.13959977,0.09077193,-0.13379695,-0.12295919,0.27888453
Eomes,0.06776754,0.1851821,-0.16111186,0.122477435,-0.24854662,-0.11601888,-0.16668989
Golga4,0.019779537,-0.021209385,0.08481565,0.053885054,-0.07614938,-0.045770835,0.056814995
Acvr2b,0.01174497,-0.01712858,-0.040605363,-0.032683797,-0.0413373,-0.042592496,0.0039544753
Cx3cr1,-0.033953406,-0.29822513,1.0732566,0.5560419,-0.16650012,-0.075147696,-0.73241615
Csrnp1,-0.050697446,0.0006681265,0.18525034,0.047595352,0.21517646,-0.3067626,-0.5491009
Ulk4,-0.031539094,-0.024003066,-0.005535349,-0.010066257,-0.0043441476,0.07039984,0.030104715
Vipr1,-0.013637657,0.044961162,-0.06741541,0.059310444,-0.09453173,-0.15122817,0.24928117
Nktr,-0.015353606,-0.12567002,0.11494891,-0.004202909,0.14624968,0.14418258,-0.19983613
Pomgnt2,-0.0018721685,-0.030138373,-0.05104645,-0.05753785,-0.028437924,-0.046008322,0.08373143
Snrk,-0.043889087,-0.024786077,0.10437467,-0.03181608,-0.049597893,0.06655186,0.16658986
Tcaim,-0.010260366,-0.011833472,-0.06156336,0.06113904,-0.04338901,0.014839488,0.09859903
Zfp445,0.009541492,-0.043959655,0.058359608,0.042832334,-0.062754676,0.10568935,0.118539184
Zkscan7,0.0061848154,-0.025347957,-0.041239735,-0.01813833,-0.03733205,0.018097255,0.14622042
Kif15,0.093242005,0.009713209,-0.21666539,-0.20094657,0.29009667,0.14018588,-0.30687675
Tmem42,-0.011911662,-0.023668533,0.044059414,-0.018398456,-0.052988354,-0.029318044,0.13512193
Clec3b,-0.0004592045,0.003068218,-0.022494119,0.03798096,-0.025872458,-0.06666404,-0.0963536
Lars2,0.051560316,-0.011077349,-0.017606262,-0.056880273,-0.034840852,-0.07985014,-0.006648414
Limd1,0.015698986,0.008925737,0.12505426,0.08265411,-0.016399046,0.008125304,-0.08784586
Ccr9,0.014131845,-0.12582862,-0.36232176,-0.30934075,-0.13338555,0.23903799,1.5123111
Lztfl1,-0.0029032016,-0.04800535,-0.19081254,-0.13632064,0.046971183,0.38150677,0.122183755
Fyco1,-0.06988331,-0.12372256,0.18124013,0.08539553,-0.075015314,0.1290834,0.2513334
Cxcr6,-0.08352934,-0.23104249,0.5158857,0.2589217,0.12885702,0.27373952,-0.58087885
Xcr1,-0.0147313075,-0.020155722,-0.028397568,-0.030556846,-0.023527797,-0.035537306,-0.05609914
Ccr1,-0.0035443811,0.0212663,-0.07369478,-0.053701013,-0.023838807,0.014800116,-0.074195705
Ccr2,-0.029709352,0.12738842,0.8230122,0.58424115,-0.46999845,-0.20252791,-0.9347441
Ccr5,0.011598863,0.3455483,0.22760057,0.25668514,-0.29272115,-0.26503772,-0.8096581
2010315B03Rik,-0.011989338,-0.041021153,-0.008749698,0.0046520997,-0.009600559,0.17994967,0.1655797
Sfi1,-0.033033494,-0.054304823,0.055080328,0.09917127,-0.12273962,0.19149444,0.20675707
Pik3ip1,-0.049025875,0.120342165,-0.26985726,-0.22016881,-0.19367811,-0.010474265,0.80129695
Slc35e4,-0.015214458,-0.04602433,0.048651744,0.00074864447,-0.05465634,0.060311314,-0.04155464
Tcn2,-0.025126947,-0.010917435,0.015695876,-0.016842332,-0.037564103,0.018372383,0.1057851
Rnf215,-0.009426334,-0.03799937,0.09051798,-0.023337092,-0.025144773,0.12799352,-0.09412709
Ccdc157,0.017556027,-0.05104663,-0.0350647,-0.056172915,0.0015094335,0.077525906,-0.033227928
Osm,0.07078301,-0.03961498,-0.07268668,-0.10876837,-0.08885517,0.17164235,0.11161973
Mtmr3,-0.036146365,-0.056929387,0.035690784,0.007947832,0.06646094,0.15756854,-0.11619907
Emid1,0.008146828,-0.021776805,-0.073937796,-0.06478836,-0.048678234,-0.008277173,0.040915716
Kremen1,0.007126555,0.01389573,-0.025225325,-0.023076778,-0.023729067,-0.004173672,-0.015632004
Znrf3,-0.007319912,0.016604854,0.0030261928,0.06532214,-0.13566215,-0.1949542,0.31638464
Xbp1,0.04906954,0.07029866,-0.10902828,-0.115801826,0.09080222,0.060865127,-0.2922228
Ccdc117,0.044291776,0.10561016,-0.0450473,-0.045231055,-0.03268425,-0.048927832,-0.0998442
Polm,0.013458798,-0.02723349,0.112983696,0.14419344,-0.06117273,-0.032248966,0.005548543
Camk2b,-0.01677043,0.043030154,-0.053338572,0.105656125,-0.053049006,0.014912257,-0.0671172
Nudcd3,-0.035103675,-0.035066146,0.082042515,0.009948416,-0.0555649,0.02816035,0.23090927
H2az2,-0.0502437,0.07189702,-0.25566867,-0.26688328,0.39288813,0.3953432,-0.50520426
Ccm2,-0.0198788,0.1300153,-0.1283111,-0.0888874,-0.044896964,0.0124145765,0.1885605
Ramp3,-0.01092575,0.0029568388,-0.10103816,-0.061575122,-0.01574585,-0.04420843,0.1206355
Tns3,-0.01771258,0.014863006,-0.022499543,-0.032763954,-0.037916377,-0.032291867,-0.049861096
Upp1,-0.0012983833,-0.0028390184,-0.045468286,-0.045724902,-0.048584983,0.011907861,-0.06306914
Ddc,-0.018427532,-0.012110815,-0.09459173,-0.061233155,-0.04545095,-0.058030006,0.14697847
Plek,-0.09711448,-0.19294329,0.24455619,0.0389289,0.42012438,0.6446303,-1.19725
Cnrip1,-0.012178162,-0.02015606,-0.027594563,-0.009473337,-0.018471649,0.06446345,-0.048956815
Spred2,-0.004618391,0.015555481,-0.13257666,-0.06970228,-0.03549792,-0.01702321,0.28799242
Cep68,-0.0022505724,-0.037271593,-0.07058195,0.036325783,-0.002375255,0.036221508,0.19289969
Sertad2,-0.022800812,0.008738374,-0.009795284,0.010333725,-0.0040056137,-0.09949517,-0.017197303
Aftph,-0.0649449,-0.0630691,0.08163732,0.022474108,0.10446742,0.18556327,-0.09886795
Peli1,-0.10581347,0.059967935,-0.2235695,-0.13215254,-0.08023047,-0.03931531,0.85684276
Vps54,-0.05092635,-0.058964122,0.029903674,0.02017231,0.07201135,0.4027416,-0.23949024
Ehbp1,-0.0038604832,-0.02777922,-0.022302965,-0.04729032,-0.010126381,-0.004475665,-0.0038137936
Zrsr1,-0.030928327,0.058817267,-0.07704553,-0.048367407,-0.040474854,-0.1370362,0.19940472
Rel,-0.08296666,-0.16291307,0.019527735,-0.080385655,0.55495,-0.25444993,-0.46988744
Papolg,-0.05974404,-0.02653814,0.100059636,0.0070715947,0.024711398,0.05269795,0.024936486
Bcl11a,-0.015996013,-0.03632197,-0.08549006,-0.0853209,-0.04661168,-0.05109801,-0.09745868
Ccdc88a,0.002061028,-0.00037545073,-0.051842432,-0.08355903,-0.024636535,-0.016907236,0.017353304
Erlec1,-0.038952906,-0.109192945,0.06007503,0.025929851,0.059601307,0.21458009,-0.13039975
Cpeb4,7.452646e-05,0.021105899,0.030498393,0.049030624,-0.009174543,0.016516373,-0.15904944
Nsg2,-0.08503269,0.14964044,-0.41213048,-0.23066396,-0.03547569,-0.2568777,0.84150213
Hba-a1,0.01609783,-0.012858876,-0.012178767,-0.03840978,-0.020559205,-0.02196795,-0.041415762
Hba-a2,-0.012897918,-0.02404472,-0.0045194672,-0.016330529,-0.0250998,-0.028418511,-0.03903998
Stk10,-0.037443694,0.02582697,0.10999379,0.16727953,-0.0276558,-0.02092724,-0.07920152
Npm1,0.14824563,0.0098035075,-0.22479203,-0.07004119,-0.21969147,-0.26541194,0.59635806
Lcp2,-0.09758781,-0.061429814,0.07274993,0.11136363,0.04675337,0.2262269,-0.13047247
Dock2,-0.13217717,-0.10571365,0.530262,0.32974985,-0.069891624,0.041681398,-0.38379523
Insyn2b,-0.007426622,-0.029670393,-0.017312042,-0.0025038652,-0.01339429,0.025608316,-0.06202671
Hmmr,0.095821895,0.040862042,-0.20779003,-0.18077505,0.22440317,-0.023253802,-0.265057
Pwwp2a,0.008218758,-0.08131354,0.0744917,-0.0030227522,-0.02536053,0.18649596,0.2238476
Ublcp1,-0.0253229,-0.04430199,0.051644392,0.10573609,-0.038895197,0.12127464,-0.085251175
Rnf145,0.03205077,-0.015374001,0.00434273,0.034142543,-0.024858756,-0.08940778,0.18822265
Ebf1,-0.010825262,-0.04250406,-0.12768897,-0.09970172,-0.048578836,-0.02857535,-0.12998693
Clint1,-0.08084304,-0.12755097,0.21178633,0.148477,0.19026315,0.057638228,-0.29088712
Itk,-0.062805876,0.09499973,0.19927563,0.09141917,-0.10032904,-0.24146226,0.041322194
Fam71b,-0.04379702,-0.05514372,0.1811965,0.032274824,0.019528335,0.20098466,-0.25078332
Havcr2,0.051399752,0.073116876,-0.09606016,-0.0745066,0.0068316865,0.5984392,-0.4784356
Trim7,-0.011956561,-0.021146486,-0.0697299,-0.06920025,-0.038664654,0.023168877,-0.07127607
Irgm1,-0.09008028,0.0042710975,-0.0858123,-0.062215097,-0.028554186,0.3705179,0.17892918
Gm12185,-0.0040816916,0.06854767,-0.18079126,-0.083058715,-0.09008583,-0.015905315,0.4313871
