gene_name,A5,A8,C5,C8,NAV
Trav16d-dv11,0.32997027,-0.27540168,-0.25085485,-0.41729262,-0.1306547
Trav14d-3-dv8,-0.051412947,-0.11344631,-0.30706757,-0.40220007,-0.1191961
Trav16n,0.8966821,-0.18292703,-0.55581343,-0.65290266,-0.21254931
Trav13n-4,0.3220879,-0.18614148,-0.1709465,-0.36920148,-0.08992333
Trav14n-3,0.7038827,-0.3472918,-0.4605349,-0.5119641,-0.18739243
Trav7-4,0.12132749,-0.1687785,-0.29821226,-0.42321405,-0.14368725
Trav9-1,-0.10559456,0.0829118,-0.35692894,-0.46700418,-0.23896413
Trav10,0.2855741,-0.29686427,-0.2659902,-0.42620382,-0.15643154
Trav7-5,0.5018402,-0.16323137,-0.29547027,-0.4628344,-0.18569037
Trav13-1,0.6909314,-0.17676233,-0.3463217,-0.52338535,-0.23117925
Trav14-1,-4.9885373,2.7099242,0.9926595,6.598681,-0.91773134
Trav15-1-dv6-1,0.36732134,-0.24569455,-0.0854356,-0.3144119,-0.09238303
Trav9-2,0.15084769,-0.16667412,-0.24234068,-0.422054,-0.12345511
Trav4-3,0.17387865,-0.22042628,-0.182454,-0.32629296,-0.10868736
Trav14-2,-0.01256354,-0.28505853,-0.24848016,-0.32651752,-0.122018866
Trav15-2-dv6-2,-0.3262884,-0.30821955,0.1813209,0.029886302,-0.04445713
Trav3-3,0.41042936,-0.2590326,-0.53507996,-0.5505997,-0.13109371
Trav4-4-dv10,0.07122771,-0.1981453,-0.14928989,-0.4332707,-0.17323542
Trav5-4,-0.2982593,-0.06110157,-0.40249154,-0.45532718,-0.2230422
Trav6-7-dv9,0.42036816,-0.2475321,0.008870181,-0.42262247,-0.18988177
Trav7-6,0.046457622,-0.035962045,-0.14273481,-0.4020479,-0.14715703
Trav8-2,-0.25827423,-0.23752533,-0.11721937,-0.21118815,0.018425222
Trav16,0.6531341,-0.32667282,-0.061515413,-0.36540475,0.025685625
Trav13-4-dv7,0.05364948,-0.21231003,-0.08311836,-0.18445033,-0.026765622
Trav14-3,0.19969183,-0.21629727,-0.24111839,-0.43734816,-0.082130864
Trav17,-0.1377146,-0.20875372,-0.099056765,-0.24594584,-0.010313571
Trav19,0.19589947,-0.17720056,-0.2791764,-0.48705065,-0.09880321
Trav21-dv12,-0.29018372,-0.2606229,0.120433226,-0.084083155,-0.05464671
Trdv1,-0.4247533,-0.18503022,0.45117813,-0.10148102,0.049497705
Trav22,-0.35221243,-0.37347353,-0.1267726,0.13592514,0.4063821
Trdv2-2,-0.7190775,0.24754055,0.10436021,0.22187273,0.28215748
Trdv4,-0.36817113,-0.3420681,0.51838684,-0.27455366,-0.15083551
Trdc,-3.9167192,-0.37217435,2.1510582,1.6785,2.410459
Trdv5,-0.35525528,-0.23924196,0.23181331,0.41643614,-0.011506628
Trac,-2.648067,1.7025443,2.7384582,3.805573,-1.663819
Mmp14,0.35597494,-0.1534152,-0.44836277,-0.031313233,-0.12998028
Cdh24,0.26007536,-0.15300055,0.005533128,0.031929296,0.24478225
Bcl2l2,-0.66870517,0.101328745,-0.052990045,-0.17312029,0.025621355
Zfhx2,-1.5484297,1.6961685,-0.48187143,1.4903852,-0.44215605
Thtpa,-0.84986395,0.8973933,0.56753165,0.3394018,-0.4081016
Dcaf11,-0.47062692,0.21109973,0.36912903,0.048705082,0.095292084
Rnf31,0.027383626,0.00562991,0.7200964,-0.26113927,-0.13448653
Irf9,-1.543802,0.1581772,1.0849812,1.270827,-0.09919578
Tssk4,-0.34062526,-0.31750545,0.26672336,0.08888819,-0.049786925
Ltb4r1,0.7941839,0.59299195,-0.28000915,-0.15546454,-0.5929392
Khnyn,-0.5639807,0.71571654,-0.20296809,1.0662801,-0.37883714
Cma1,-0.46059573,0.38457772,-0.49189898,-0.70761746,-0.45347193
Gzmc,1.1893908,-0.22795922,-0.6041398,-0.31516123,-0.26758653
Gzmb,4.3313184,1.5187191,-1.8629683,1.8424144,-4.2308145
Parp4,-1.1268243,0.5459162,0.19981334,0.86817366,-0.108671024
Zmym5,-0.2436593,0.32736406,-0.18746105,0.11609942,0.27816218
Zmym2,0.52529335,0.37944588,-0.814335,-0.431529,0.5214926
Lats2,-0.8001783,1.3646196,-0.9339208,-0.64119595,0.0037699556
Zdhhc20,-0.2185073,2.167435,-1.7183732,-0.7265821,0.11919787
Phf11a,1.7446498,0.40348142,-0.21485886,-0.58145195,-1.2662106
Phf11b,0.82672757,-0.48297617,2.9422648,0.774377,-2.5935466
Phf11c,-0.82689446,-1.0360932,2.6678133,0.5719056,-0.38671476
Atp8a2,0.60207444,-0.67775255,0.13967979,-0.27320644,0.02970907
Spata13,0.44921535,1.7225193,-0.5751404,-1.1860411,-0.8134001
C1qtnf9,-0.047439583,-0.19462104,-0.18629745,-0.39182168,-0.12901491
Arl11,-0.17288622,-0.073134586,-0.27954185,0.08304448,-0.29766044
Trim13,0.4176244,-0.51887906,-0.04853408,0.40700665,0.15531212
Kcnrg,0.056564655,-0.516213,0.14865023,-0.5532872,0.14574742
Ints6,0.14155124,-0.07073167,-0.15778795,0.40052217,0.25317496
Neil2,-0.29295257,0.2024173,-0.024227098,0.4325633,-0.23178451
Blk,-0.18252894,-0.6220045,-0.28321895,-0.3914477,-0.11035006
Xkr6,-0.5835208,-0.44607258,0.3430474,0.63986665,-0.09808915
Kif13b,-1.162039,0.80316037,0.29660112,1.2992831,-0.6785508
Hmbox1,0.3698908,0.28395995,-0.5526206,-0.13911243,0.4895899
Zfp395,0.0025566865,-0.4946824,-0.56524175,-0.5676129,1.4676816
Esco2,0.7975651,-0.9524618,0.93743765,0.70268255,-0.5642037
Bnip3l,-1.3971298,1.509467,0.10786746,-0.16325632,-0.49172577
Gnrh1,0.05273024,-0.43297648,-0.11304569,0.37594086,-0.03316785
Dock5,-1.7729175,3.5913694,-0.1332952,-0.94126326,-1.5297711
Loxl2,-0.59090877,0.1961951,-0.66341966,-0.5659271,0.00084721734
Tnfrsf10b,1.1622466,-0.561968,-0.6055278,-0.68248385,0.25416684
Rhobtb2,0.5231864,-0.65045047,-0.28011176,-0.2774436,0.66173345
Egr3,0.48565206,-1.0807229,-0.3593897,0.028984405,0.77819914
Ppp3cc,-0.07293495,1.1261578,-0.5216967,1.1564009,-1.0296605
Fam160b2,-0.012158729,0.25117522,0.02862773,-0.40245357,-0.1172596
Fndc3a,-0.24642517,-0.45290208,0.5295285,0.5638074,0.3388408
Cysltr2,-0.5832348,0.34576845,0.091650255,1.7375758,-0.6280677
Rcbtb2,1.3113812,-0.12653977,-0.6929088,0.2585905,-0.13108207
Lpar6,-0.119515955,0.58824736,-0.7973397,-0.36886632,0.68111336
Lrch1,-0.3187426,0.54510564,0.6121099,-0.37079608,-0.32421944
Rubcnl,-0.20747474,-0.12031661,-0.4051799,0.24152935,-0.31139988
Slc25a30,0.75672346,0.41059095,-0.35443923,-0.016632501,-0.27541018
Tpt1,-1.6373429,0.9014539,-3.7525399,-1.0928428,4.7910285
Tsc22d1,1.8582143,-0.43013275,-0.5166337,-0.4684985,0.053318966
Epsti1,0.51049954,2.8626266,-0.04665699,-0.5495383,-2.5247962
Akap11,-0.3393743,-0.09465057,0.45813435,-0.16767229,0.56148946
Dgkh,-0.49005648,1.0400882,0.86443764,1.7329777,-1.8267084
Rgcc,0.32331795,-1.5090392,-0.006127401,-2.2412004,2.9844341
Kbtbd7,0.020284673,-0.11384174,-0.25683457,-0.30863377,-0.06525241
Elf1,2.3770347,0.10425982,-0.14921206,-2.029884,-0.40118787
Pibf1,0.69896704,-0.38422686,-0.5963595,0.020044608,0.4772377
Tbc1d4,-0.3579157,-0.3323444,0.46649328,-0.29301572,0.40904927
Kctd12,1.3316295,-1.1449969,-0.6419375,-0.7650637,0.4641631
Acod1,0.09419742,-0.32563797,-0.13293247,-0.25745907,-0.09101805
Fbxl3,-0.121167,0.3626843,0.30684695,-0.14972597,-0.05506144
Mycbp2,-1.4131078,-0.069730245,-0.14678434,-0.43718502,1.9360169
Pou4f1,-0.03695415,-0.14364356,-0.23072411,-0.2972824,-0.10957245
Rbm26,-0.8831192,-0.09501469,0.37059152,0.24664932,0.49884906
Spry2,-1.0612735,-0.88699794,0.39550763,1.7054374,-0.6439616
Cldn10,0.64570755,-0.95243174,-0.34197783,-0.27099058,0.48766267
Dzip1,0.40533146,-1.1442418,-0.91603917,-0.94192016,2.3938575
Mbnl2,-0.14787652,0.21228227,-0.3141701,-0.13441302,0.20008856
Rap2a,0.95449644,1.6018108,-1.6559696,-0.85517395,-1.0762916
Stk24,-2.612653,2.234501,0.858192,2.6063845,-1.8734205
Gpr18,0.6252912,-1.4217875,2.1123788,-0.73968166,-0.3180552
Gpr183,-0.8044661,1.228059,3.5663512,-2.9405887,-2.569767
Timm8a2,0.52403563,-0.26811326,-0.28238744,-0.42674932,-0.053626593
Pcca,-0.73254806,-0.28692088,-0.7407601,-0.05742116,1.2483808
Alkbh8,0.03115844,-0.3444895,0.35200253,0.37406513,0.25769788
Cwf19l2,-1.1507628,0.10627854,0.43648636,-0.09030785,0.5725221
Kbtbd3,0.63216513,-0.14003679,0.12169837,0.0016946461,0.17773053
Casp1,-1.6829715,0.021955755,2.6624925,1.6736959,-0.8442572
Casp4,-2.8027132,-0.343834,4.272364,0.8188305,-1.0336472
Mmp8,0.18549451,-0.19775763,-0.11114463,-0.2281021,-0.07363303
Tmem123,-0.93812007,-0.2828293,0.67323536,0.49756575,-0.16192129
Birc2,-1.0397769,0.782602,1.9803,-1.4674821,-1.0808586
Birc3,-0.6713073,-0.02260511,0.65885246,-0.904087,-0.02414907
Maml2,-0.8670193,0.5513845,-0.43996385,-0.19880335,0.95000654
Sesn3,0.42783085,-1.7846848,0.6444279,-1.1333176,1.6081532
Kdm4d,0.1118285,-0.2956244,0.10269315,-0.011581182,-0.27341577
Izumo1r,1.1623864,-0.9677789,0.120981954,0.42407218,-0.044237386
4931406C07Rik,0.25497976,-0.24115287,-0.014838516,0.18908042,0.37779745
Cep295,-0.21842235,-0.55121946,0.113672964,0.8104491,0.63345367
Zfp317,-0.13407317,0.162676,0.2979173,0.17843552,-0.025987104
Zfp26,-0.87495494,0.11193117,-0.31504408,0.74722546,0.64678043
Zfp846,-0.14602584,-0.42543396,0.31450477,-0.26418966,1.10979
Fbxl12,0.7711306,0.4498205,-0.8604281,-0.89559084,0.40015662
Shfl,-0.124638036,-0.39948225,0.2686707,-0.26540044,0.6956939
Dnmt1,0.16989884,-1.3830084,2.756397,0.013421385,-1.1049373
Icam1,-0.24345262,0.86479604,1.5535219,-1.9610269,-0.88784564
Tyk2,-0.9758359,0.9549918,0.178975,1.231189,-0.33238035
S1pr5,-1.0845298,4.897829,-1.7940567,-2.1511145,-1.4366517
Kri1,0.2428369,-0.16898257,-0.1520212,-0.5707245,0.56337935
Cdkn2d,0.68224406,-0.23555146,0.8223764,-1.267337,-0.067467175
Slc44a2,-1.5372403,-0.4652692,-0.13752829,2.4085727,1.2571405
AB124611,-0.39609024,0.40868485,-1.4603733,-0.4074868,1.1640484
Ldlr,1.8822443,-0.5658689,-0.77005374,-0.9459074,0.66746277
Spc24,2.7801626,-2.5313482,2.3421931,0.66513604,-1.2905823
Acp5,0.06967422,-0.07822334,-0.049610868,0.22229566,0.5856728
Zfp810,-0.38835937,0.008006665,-0.1867879,0.47743133,0.3869642
Bbs9,0.52072877,-0.4921209,-0.3929462,-0.43153158,0.7560867
Herpud2,0.47549522,0.8182782,-0.28852433,-0.47474247,-0.26675037
Snx19,-0.037758764,-0.026972087,0.114172354,0.18705752,0.010439655
Zbtb44,-0.11892283,0.10627767,-0.46062252,0.44126847,0.4089293
Aplp2,0.6487307,0.8858856,0.5812689,-1.3037931,-1.0451444
Prdm10,1.1909415,-0.34368038,-0.2912058,0.022282181,0.19691724
Nfrkb,-0.007164116,0.11093595,0.14231749,-0.11986016,0.148408
Fli1,-0.909084,1.1862198,-0.14362499,0.90169394,-0.61150277
Ets1,-2.7000906,2.365703,1.5186983,-0.33928955,-0.8071063
Tirap,0.069546714,-0.21470633,-0.16797747,0.24437496,0.2556457
Pus3,-0.02060252,-0.6015244,0.6033163,0.27837777,0.57123846
Slc37a2,-1.2301112,-0.44432667,0.4065333,3.2403343,-0.39764374
Nrgn,-5.3333497,-2.284164,5.2506638,8.608175,-0.9688611
Siae,0.31404102,-0.21367997,-0.5146429,0.1589715,0.33844334
Spa17,-0.07025568,-0.2385191,0.1144257,-0.33815157,-0.14112353
Vwa5a,0.98628217,-0.49892902,-0.139313,-0.5562865,0.05096676
Zfp202,0.10080187,-0.3490706,-0.32511845,-0.1723722,0.041190345
Gramd1b,-0.8361019,0.93060493,0.92530984,0.70796907,-0.7321702
Hspa8,6.7637653,-1.0894872,-3.1443927,0.17972454,-1.9102205
Crtam,-2.6629226,0.4511489,2.8746917,1.4741976,-1.0110538
Ubash3b,-1.0038493,0.1803746,1.0520387,1.1718663,-1.1499937
Sorl1,-0.29674062,1.247617,-1.0278352,-0.0029707109,-0.13554806
Tbcel,-0.58349735,-0.14513375,-0.17813897,0.0071167825,0.88771474
Arhgef12,-0.42092642,1.0053443,-0.4038621,0.5525667,-0.094963744
Thy1,3.7387004,2.6909935,-2.7943618,-1.650953,-2.9517212
Usp2,-0.20693667,-0.25715083,0.06663651,-0.35980484,0.11670403
Mcam,0.009909834,-0.20800707,-0.10896155,-0.3650317,-0.16093607
Cbl,0.23470372,0.021144772,-0.67251825,-0.77583855,0.76895183
H2ax,-0.37018275,-1.6045128,3.5725808,0.39216816,-1.0820524
Vps11,-0.46780106,0.07107922,-0.13936082,0.5889301,0.313462
Bcl9l,0.34754086,0.6831431,-1.3022082,-1.0208632,1.0357623
Cxcr5,0.5933513,-0.9367884,0.30562922,-0.042433724,-0.12007578
Ddx6,0.7276742,0.33541632,-0.7691992,-1.311274,0.6328045
Kmt2a,-1.5857635,0.9556101,-1.68303,1.3414698,1.3809649
Jaml,-1.3950166,-1.1347013,3.0406187,1.1832916,-0.18039677
Scn2b,-0.37718192,-0.75292194,0.19070724,-0.61111784,0.981931
BC049352,0.06505451,-0.44307825,-0.092124864,0.14967495,-0.15668502
Il10ra,-0.054947935,0.051928267,-0.80164826,2.999729,-1.0023795
Tmprss13,1.5045794,0.38080633,-0.9657282,-0.9160345,-0.49253786
Cep164,1.0533866,-0.33604527,-0.3616943,-0.3808439,0.7499638
Bace1,-0.40231538,-0.14770372,-0.41507918,-0.03428714,0.96799856
Rnf214,-0.0058562616,0.08308853,0.09274614,-0.006200284,0.027026135
Tagln,0.19622071,-0.2671747,-0.2077632,-0.44832876,-0.033985935
Sidt2,0.7311235,0.11815022,-0.12211577,-0.25233987,-0.3331144
Sik3,-1.1921663,0.801156,1.1991624,0.5295452,-0.63184667
Rexo2,-0.1472202,-1.6556495,3.9219444,1.5264163,-1.2292594
Zbtb16,0.1604108,-0.37952468,-0.13782011,-0.26654282,-0.1578726
Usp28,0.28745213,-1.0084263,0.28575504,-1.027419,1.5170382
Nkapd1,-0.25570303,-0.19338264,0.8719377,0.10523671,-0.15542017
1110032A03Rik,0.04270387,-0.5573311,0.15843616,-0.045155525,-0.021882638
Sik2,-0.11095221,0.69066924,-0.8804474,-0.08446155,0.23095104
Pou2af1,0.14111674,-1.008766,0.1181821,-0.7858356,0.014266686
Zc3h12c,-0.081113115,-0.31091908,-0.16008312,0.25619507,-0.16452216
4930550C14Rik,0.019611677,-0.1873396,-0.15097319,-0.40451914,-0.016089827
Acsbg1,-0.022306997,1.0100739,0.33570182,0.41808972,-1.217639
Dnaja4,0.83286893,0.4693692,-0.74212533,-0.27332622,-0.29592684
Ireb2,0.0089150565,0.5979623,0.07419719,0.17990634,-0.14542791
Hykk,-0.09395231,-0.38670176,-0.20805357,-0.20177859,-0.013960136
Scaper,-0.5986207,-0.17661925,0.09666315,0.03496783,0.7441763
Peak1,0.14479363,1.57202,-0.31077367,-0.30104908,-1.3458503
Hmg20a,0.07145739,-0.173516,-0.57378143,0.17363422,1.0405284
Snx33,-0.057329126,0.16235195,0.031530328,-0.20833488,0.0033142325
Neil1,0.12274085,0.18825342,-0.023140589,-0.6564216,0.025210308
Ppcdc,-1.2313571,-0.34394583,0.47281182,1.4271948,0.49058762
Ulk3,-0.2379179,0.4799351,-0.4109551,0.49680638,-0.17780657
Arid3b,0.039963443,1.0820062,-0.47393155,0.4557534,-0.54216003
Pml,0.54988116,0.093671165,-0.20231599,0.87786555,-0.9591419
Stoml1,-0.5929434,-0.084899254,0.22793913,0.5177248,0.036666192
Adpgk,-0.04607048,-0.14282067,-0.2094866,-0.41815117,0.8336848
Bbs4,0.039573714,0.04206054,-0.34303337,0.049938187,0.23674132
Hexa,-0.5284872,-0.77880496,0.31066453,0.45807195,1.0706093
Parp6,0.48361757,0.23075311,-0.63441914,-0.62476885,0.31734502
Pkm,4.302412,-0.4453458,-1.2504503,-0.5178631,-2.7111783
Myo9a,0.21185213,-0.11322162,-0.09345703,-0.27752495,0.21173827
Tle3,-0.21210775,0.7134365,0.65672195,-0.23739557,-0.67347956
Rplp1,1.8707342,-4.5429983,-1.1663477,-1.7968675,5.5507984
Kif23,0.70570856,-0.7540861,1.3710498,-0.09771783,-0.54131424
Pias1,-0.6380698,0.23822774,-0.46679407,-0.10990339,0.63622665
Smad3,0.51012486,1.4258698,-0.5126891,-1.2505299,-0.77076614
Tipin,1.8037817,-1.4732724,1.3105559,0.37500212,-1.0708845
Dennd4a,-0.9147772,2.668271,3.1005962,-3.3205028,-3.5740025
Slc24a1,-0.19497438,-0.21542616,0.1954559,-0.34168622,-0.15569454
Dpp8,-0.32884344,0.17234865,-0.13714373,1.2942139,0.035809554
Parp16,-0.014134372,-0.056094088,-0.044398397,-0.0023160393,-0.0054775984
Rasl12,-0.08503626,-0.18517901,-0.3041458,-0.41194648,-0.15924655
Plekho2,0.45187652,0.52610356,0.0019341165,0.87325364,-0.90010583
Trip4,-0.4870599,1.3366978,-0.32347682,-0.7828759,-0.6575118
Pclaf,4.3667216,-3.6540835,3.3592932,-0.55531096,-1.8400187
Csnk1g1,-0.64003295,0.75471383,-0.3421692,0.09714514,0.09214063
Dapk2,-1.7149045,2.0896842,1.2765297,0.7325255,-2.020934
Herc1,-0.90646285,0.8129382,0.07170618,-0.42775282,0.07587003
Fbxl22,0.16709858,0.48369366,-0.281012,-1.0916862,0.36653847
Usp3,-1.6031814,0.85887796,0.4733621,1.1731135,-0.5015504
Rps27l,2.2045267,-2.4911635,3.5113676,-0.1125743,-1.6550391
Vps13c,0.1372955,0.20754096,0.14015381,-0.1833614,0.32580173
Rora,-4.5083694,5.65452,1.8721759,0.1904526,-3.2519138
Ice2,-0.5136341,-0.43961534,0.07095863,0.02066754,1.0820646
Anxa2,2.7971053,-2.2938404,4.0582027,1.9836949,-3.9699607
Myo1e,-1.7092396,-0.5758853,1.769688,1.2441496,-0.44002828
Ccnb2,4.1231475,-3.129662,2.961595,-0.036374126,-1.5411348
Rnf111,0.021731956,0.39681834,-0.5766336,0.5311562,0.29593915
Mindy2,-0.6039449,0.79789746,-0.9135594,0.8405804,-0.019785231
Aqp9,1.2934039,0.09888077,-0.6373064,-0.76660097,-0.29125646
Tcf12,-0.37115374,-0.8158652,-0.033636607,-0.48985165,1.5057443
Zfp280d,0.162239,-0.9324215,-0.0057738717,0.15064767,1.2068189
Tex9,-0.055049207,-0.59822005,-0.13307627,0.8387248,0.50304115
Rfx7,-0.59655035,0.37490258,-0.41803217,0.035383344,0.47734454
Nedd4,-0.5029999,0.8345391,-0.9377411,-0.41265714,0.47018972
Ccpg1os,1.0040857,-0.1628095,0.15130824,-0.71702236,-0.100965425
Ccpg1,0.68526584,0.35491264,0.2519551,-0.83754617,-0.44036603
Khdc3,-0.0721155,-0.33750835,-0.2835527,0.6713697,0.007996947
Fam214a,-0.22436145,1.0340563,-0.6039597,-0.4347355,-0.26150116
Gnb5,-0.297312,0.17442769,-0.58809024,-0.2751502,-0.29964364
Lysmd2,-0.16136193,0.11694905,0.2731541,-0.046981826,0.18051821
Lrrc1,0.36989257,-0.30506724,0.30823025,-0.48698866,0.43883553
Gclc,-0.1357862,0.58469045,-0.55258775,-0.1678374,0.12928207
Slc17a5,-0.11776945,0.50017554,-0.56681865,0.3754298,0.095484756
Filip1,-0.39143315,0.055584285,-0.35637894,2.1436512,-0.42076156
Senp6,-0.8316288,0.70180315,0.42915854,-0.06632249,0.18368217
Myo6,-0.0068799932,-0.46902326,0.21712537,0.21550375,-0.009627125
Phip,-0.41998333,0.48490807,-1.1334753,0.92122203,0.12176848
Lca5,-0.12758955,-0.23477417,-0.62418264,-0.077749014,0.780409
Tent5a,-0.50090057,-0.24788411,-0.52725005,-0.09823748,1.7087016
Dop1a,-0.13247888,-0.4718325,-0.17631103,0.2022592,1.1396658
Nt5e,1.3515729,-0.40089944,-0.394476,-1.0526469,-0.36156246
Snx14,0.3770098,0.6019073,0.07491272,-0.65822697,-0.53009033
Zfp949,-0.2631259,0.16225606,0.28365377,-0.06693803,0.18846305
Bcl2a1d,-4.4239864,1.17036,3.8059342,3.7933962,-2.316392
Bcl2a1a,-0.075513095,-0.33730036,0.08656235,-0.1331146,-0.1770277
Bcl2a1b,-4.074783,1.3746828,3.8907804,4.4618254,-3.3302515
Ctsh,-0.05870109,-0.8120087,-0.45000482,-0.38201168,-0.37480524
Slc9a9,-0.50109315,1.6061271,-0.55194724,-1.3019217,-0.07538269
Trpc1,-0.10641301,0.19630273,0.17858118,0.8845923,-0.5358459
Pls1,-0.9943514,-0.33038816,-0.061685964,2.5491362,-0.38018864
Atr,-0.42648533,-0.02229053,-0.0019348382,0.66338,0.2605131
Xrn1,-1.3302871,1.8338745,-0.36951372,0.6022651,-0.51910883
Gk5,0.49464345,-0.5302004,-0.16698,-0.55946314,0.4419982
Tfdp2,-0.08650312,-0.3683332,-0.39746898,1.1317309,0.30037373
Atp1b3,1.6356215,1.8436099,-1.0632285,-0.9614411,-0.9615932
Rasa2,-0.68496114,-1.0100645,0.48382586,0.39497787,1.033181
Zbtb38,-1.4414946,0.94370896,-0.45676696,2.4645348,-0.35906482
Pxylp1,0.7802362,0.87243724,-1.2325041,0.5073516,-0.28512123
Slc25a36,-0.19188362,-0.66973007,1.6872975,-0.4987057,0.24048913
Nmnat3,-0.6417662,-0.22779673,-0.54539055,0.06467077,1.0988365
Rbp1,0.1432623,-0.30461138,-0.15330635,-0.3021101,0.0553771
Gm1123,0.07696282,-0.3106024,-0.20782399,0.027439233,0.26633722
Pik3cb,-0.25926858,-0.26778403,-0.35441878,-0.2216665,0.12295441
Armc8,-0.66628814,-0.011768644,-0.37359115,0.30361027,0.5459934
Nck1,-0.17385034,0.19943807,-0.08663609,0.7660792,-0.2442445
Msl2,0.56627816,0.022466352,-0.08043179,-0.41903165,0.4075836
Rab6b,-0.17657208,-0.45605698,-0.6869054,-0.5873907,1.5365937
Trf,-0.1042944,-0.18235461,-0.17361595,-0.2307363,-0.12679043
Bfsp2,-0.018387409,-0.47750077,-0.18896928,-0.4991484,-0.115023024
Tmem108,1.9438039,-2.4016182,-1.4886388,-1.7656887,3.1317945
Acad11,0.2895352,-0.27515182,0.023075545,0.041568615,0.11182152
Acpp,0.07455401,-0.21546167,-0.2725008,-0.24141316,0.49427205
Nudt16,-0.9346052,-0.27395728,-0.32444605,1.4507275,0.74060225
Glyctk,-0.14151078,-0.20976831,-0.09307859,0.073952526,0.26540622
Dusp7,-0.35753572,0.3053742,-0.18341787,0.071958005,0.65194607
Abhd14b,-0.53087497,-0.014014592,-0.4066839,0.64457446,0.5211137
Parp3,-0.48732117,0.26789394,-0.015427545,-0.2837714,0.51802444
Manf,3.5196145,-1.6119155,1.3845541,-0.98068684,-1.5860027
Mapkapk3,1.1729149,0.36612037,-0.23889223,0.15060547,-0.9810459
Cish,0.5747375,0.4907721,-0.47560737,0.5567565,-0.68295485
Cacna2d2,0.09616362,-0.31625217,-0.43638584,-0.43084732,0.35706815
Rassf1,-0.30156198,1.245623,-1.0758682,0.65389663,-0.35929963
Hyal1,-0.22982574,-0.13429257,-0.04659332,-0.48636833,0.55407375
Rbm5,-0.53474844,0.30620447,-0.21643196,0.80619895,0.80938715
Rbm6,0.04046124,-0.112641655,0.2073852,-0.17261624,0.44123057
Uba7,-0.42343357,-0.09445747,0.17922823,0.579266,0.2219485
Ip6k1,0.2513942,0.7530442,-0.48091057,0.16941795,0.010786763
Rnf123,-0.20405084,0.011373942,-0.23926571,0.65967786,0.54622763
Dag1,0.26319632,-0.46220177,-0.6777583,-0.35907024,0.8518768
Tcta,0.049612205,-0.25377533,-0.21070097,0.21970014,0.2774948
Gpx1,2.9166107,-1.6601357,-0.19312538,-1.626771,0.5426567
Klhdc8b,0.13718769,-0.2513985,0.05140715,0.09139476,-0.12887582
Arih2,-0.54018164,0.6769279,0.041779596,0.52230924,-0.6260052
Slc25a20,-0.57801974,-0.23295352,0.94771296,2.0603778,-0.53748804
Nckipsd,0.25022233,-0.25740868,0.26620847,-0.07080045,0.3649949
Col7a1,-0.23314515,-0.2519672,0.08769945,-0.36087954,-0.15486011
Pfkfb4,0.06572148,-0.5034378,0.071917504,0.10829431,0.015282775
Shisa5,-2.381717,-0.5777064,1.0341357,0.61590093,1.4845692
Camp,0.03744324,-0.12164242,-0.06812322,-0.14436424,-0.056372758
Dhx30,-0.36881566,0.09263999,-0.32230538,0.17828155,0.6138703
Cspg5,0.36528865,-0.22319897,-0.41012233,-0.35534567,-0.06335734
Ngp,0.19066863,-0.15971752,-0.08478213,-0.21599594,-0.06892052
Klhl18,-0.15298201,0.3215618,-0.077364795,-0.50348485,0.24682988
Setd2,-0.26385874,0.013967877,0.5638441,-0.022511777,0.07034667
Nbeal2,-0.4800705,1.8572184,0.31459638,0.42804277,-1.6013538
Pth1r,-0.04331659,-0.017562313,-0.120777674,-0.4560734,-0.040132098
Tmie,0.70975345,-1.0437639,-0.5949218,-0.783684,1.4637823
Als2cl,0.9009869,-1.2252424,-1.1164397,-1.2683736,2.3400176
Ccrl2,-0.05430461,-0.15416166,0.60916984,0.007813332,-0.6061287
Epm2aip1,0.54640114,-0.20132841,0.5240341,-0.9446861,0.16846217
Arpp21,0.03305366,-0.38713962,-0.12275942,-0.38455507,0.16562419
Ubp1,-0.66838354,0.5532894,0.14078918,0.22435127,-0.08442034
Fbxl2,-0.08550836,1.3223052,-0.55429,-0.3091709,-0.61002326
Bcl2a1c,-0.3503527,-0.13556442,-0.011156917,0.325185,-0.2105981
Cmtm6,-0.4877149,0.38320374,-0.011472191,0.027859751,0.039222166
Cmtm7,4.175897,-1.7903495,0.06271231,-0.7059072,-0.89653575
Rps27rt,0.2401372,-0.40277708,-1.1881219,-1.1020038,2.084627
Tgfbr2,-0.1765364,0.92368174,-1.116108,-0.8619087,0.9131319
Eomes,2.9595983,-0.08548877,-2.1209145,-0.82287925,-0.5245631
Golga4,0.24557942,0.56089807,-0.61131644,-0.42783338,0.19660005
Acvr2b,0.20339605,-0.2785437,-0.30648413,-0.40995967,0.026039764
Cx3cr1,-3.2832363,6.4212136,-1.4024736,-0.59303665,-2.3499413
Csrnp1,-0.27293688,0.91598386,1.9396808,-1.895543,-1.7584543
Ulk4,-0.3317543,-0.050483476,0.017446723,0.22546242,0.1104164
Vipr1,0.5950306,0.005457427,-0.77228165,-1.0208818,0.81761336
Nktr,-1.243771,0.43172407,1.3361229,0.640386,-0.6315131
Pomgnt2,-0.080691375,-0.42243984,-0.19353063,-0.4291689,0.2834489
Snrk,-0.47187254,0.27575028,-0.3788181,0.20382294,0.55080074
