gene_name,P9,P3,P10,P0,P5,P6,P2,P7,P8,P1,P4
Jund,0.19417717,-0.015163673,-0.11002141,-0.449639,-0.043648243,-0.22485696,-0.088659026,0.14130299,-0.5222336,0.8703271,0.24698602
Rab3a,-0.013922643,-0.017532017,-0.09630918,0.03690399,-0.041511998,-0.009501534,-0.035221133,-0.0315563,0.32584688,-0.019030038,0.04962035
Mast3,0.11030523,0.029177442,0.052796595,-0.029737696,0.07539333,-0.11504232,-0.06981923,-0.08084641,0.070842445,-0.13784412,0.081230626
Arrdc2,0.055422347,0.003093052,-0.014149174,0.05538077,-0.038952734,-0.04458038,0.021091508,-0.028005859,-0.068886824,0.08908644,0.026709128
Rpl18a,0.09028574,-0.61936855,0.023276139,0.96348023,-0.6252033,-0.88935405,0.549222,0.397384,0.034035165,1.6660749,0.43572924
Use1,0.11717079,0.008121007,0.18569785,0.08560733,-0.2787083,-0.1586186,-0.014855834,0.07505628,0.045769885,0.13982137,0.17063713
Ano8,0.021269541,0.02944095,0.12950239,-0.043256182,0.08220783,-0.08639102,-0.045378603,-0.030750133,-0.06684088,-0.15049614,0.037991267
Bst2,0.10465597,-0.09806973,-0.6727703,-0.031400762,-0.056842495,0.0563067,-0.010737848,0.43917316,0.26974288,0.56640434,-0.08683901
Slc27a1,-0.023577746,-0.048068687,-0.104288734,-0.0024980367,0.03117284,0.027549518,0.022815706,0.082281664,0.03827608,0.037691347,0.021496022
Zfp882,-0.06783819,-0.04420423,-0.06842351,0.20517461,-0.06666581,-0.012227925,0.06312997,-0.0508382,-0.036022693,-0.10062945,-0.01936264
Zfp617,-0.03918,0.014523814,-0.0186262,0.1827552,-0.032792915,0.07401641,-0.029988961,0.050638303,0.015511086,-0.13953973,0.004281226
Cyp4f18,-0.09157568,-0.053212337,-0.08743414,-0.09703067,-0.06020217,-0.06572519,0.109372124,-0.03937868,-0.085078984,-0.09323966,0.14850469
Cib3,7.58811e-05,-0.012096152,-0.03817447,-0.056693416,-0.017551554,-0.035491247,-0.0307184,0.026995845,-0.013317099,-0.05728995,-0.01964764
Klf2,-0.020388108,0.050559122,0.62646663,0.01004614,-0.37227592,-0.2232969,-0.017700775,-0.66518784,-0.24661413,0.83614326,0.41006637
Large1,-0.06622102,-0.014390702,-0.07157717,0.018544696,-0.029060947,-0.04465954,0.0498466,-0.048481114,-0.038084663,-0.0073296344,0.042903572
Tom1,0.081938826,-0.067278,-0.02829633,-0.06734518,-0.0026467652,-0.054913104,-0.004546282,0.06647946,0.0720859,0.05016621,0.13958693
Hmox1,-0.045275245,-0.038426712,-0.07037573,-0.17682222,0.15581019,0.13942534,-0.0834789,-0.028288817,0.0738551,-0.13826379,0.100950584
Mcm5,-0.39449596,0.18272302,-0.36724088,-0.35028318,1.146508,0.35825932,-0.21345119,-0.46587807,0.089682385,-0.45729718,-0.7169426
Zfp827,-0.022133823,-0.06225922,-0.06765899,0.10878755,0.009441716,-0.1442982,0.11077638,0.23783986,0.10477418,0.07341223,-0.016862437
Smad1,-0.1662045,-0.11989403,-0.15229544,0.6047713,0.009156724,-0.10724642,0.0630332,0.07446188,-0.16609433,0.14562124,-0.03798437
Inpp4b,-0.22367267,-0.073730916,-0.47604695,0.726235,-0.25564674,-0.23538856,0.00765018,1.1301476,-0.036128864,0.53683287,0.061771642
Il15,0.05627597,-0.033707052,-0.07147078,-0.034003314,-0.05616767,-0.025700066,0.049449272,-0.044803247,0.009649502,-0.10912527,0.065219186
Elmod2,-0.077750385,0.028207565,0.01192756,-0.009316719,0.008419515,0.0064283293,-0.02580951,0.026959727,0.1265442,-0.044500526,0.035393737
Pkn1,0.1524281,0.08448112,-0.09844096,0.0071230815,-0.11433963,-0.14121884,-0.06845815,-0.02737687,0.0749262,0.010329139,0.096728876
Ptger1,-0.00880023,-0.00024035419,-0.032608453,-0.03776699,-0.020203987,-0.030718677,0.004792134,-0.029917581,-0.015630286,-0.051731024,0.01694729
Ddx39,-0.24998407,0.2939994,-0.25118646,-0.2248073,0.30020693,0.62634385,-0.0014144167,-0.35712257,-0.012383023,-0.4192301,-0.7025782
Adgre5,0.33816445,0.036548126,0.3869863,-0.55406785,-0.16331744,-0.073002,-0.032032046,-0.22586328,0.1923363,-0.07609135,0.22941272
Adgrl1,-0.07715383,0.054369446,-0.015355564,0.21758032,0.062054828,-0.13502805,-0.00064823974,-0.046103902,-0.013922076,0.17218684,0.057431027
Asf1b,-0.44079983,1.0322658,-0.33557636,-0.38001436,0.8971243,0.13715935,-0.49339598,-0.5436832,-0.3062478,-0.42871422,-0.5515922
Il27ra,0.04652278,-0.11634452,-0.10654754,0.68042725,-0.13177888,-0.19369039,0.013805014,0.12606996,-0.04660174,0.14295979,0.14547947
Rfx1,0.08356655,0.114740975,-0.095656656,-0.056104403,-0.081645325,-0.039855752,0.0019412284,0.056823187,-0.029334636,0.030960381,0.05741133
4930432K21Rik,-0.0760924,0.013312593,-0.063888386,0.07280919,-0.03560842,-0.0062723407,0.0027577083,-0.08099598,-0.049373973,0.08819176,0.00908368
Nanos3,0.0023836475,-0.027397132,0.0006740803,-0.0923501,0.024900353,-0.013472254,-0.0046940725,0.08973427,0.103339225,-0.12445573,0.031457487
Zswim4,-3.0722404e-05,-0.011992166,-0.015118441,0.03951488,-0.039460666,-0.060928527,-0.0351789,0.1551501,-0.041840274,0.030698558,0.081841424
Mri1,0.09769911,-0.08963634,-0.07855966,0.10045734,-0.045321975,-0.07753242,0.058136303,0.12559363,0.09896312,0.066981286,-0.0044965944
Ccdc130,-0.01620806,0.10876684,0.08117059,0.051882222,-0.081308596,-0.005992137,-0.04432384,-0.01939739,-0.038150344,0.013874813,0.014430432
Ier2,0.32649773,-0.0222842,0.8740778,-0.6066985,-0.200734,-0.1448433,-0.047155466,-0.40664458,-0.1605023,-0.042921413,0.32160595
Trmt1,-0.09140102,-0.15293832,-0.24620634,0.2945873,-0.095357135,-0.077579245,0.08108894,0.15472017,-0.07355796,0.6617332,-0.0640744
Nfix,-0.14675027,-0.07706337,-0.14674056,0.6011974,-0.046447717,-0.07176261,0.06744843,-0.06604859,-0.07527027,0.01253051,0.09621852
Lyl1,-0.058644153,-0.030149871,-0.058618803,-0.06884087,-0.021143734,-0.04720479,0.10162114,-0.024639882,-0.042272996,-0.06761888,0.061294265
G430095P16Rik,-0.03589883,-0.082153864,-0.025315475,0.4179162,-0.04908404,-0.04073056,0.03265014,-0.1458157,0.08214286,-0.0024450873,0.044953596
Dand5,0.006007483,0.019995518,-0.038004603,0.15903398,-0.076627485,-0.018489301,-0.020981327,0.04587031,0.13725196,0.0045419424,0.0863459
Calr,-0.24984944,-0.16017094,-0.56109893,-0.27245367,0.4778997,0.7505502,-0.12515284,-0.068706796,0.08662467,-0.27795064,-0.46467835
Dnase2a,-0.014434363,-0.015065098,-0.19255842,0.04192258,0.0077108643,0.060255777,0.049891777,0.08127024,0.329064,-0.17641799,0.022892948
Junb,0.43211624,-0.13373509,0.6237767,-0.32965013,-0.38536924,-0.4446611,-0.102001056,0.1309514,-0.82461876,0.4196223,0.54892474
Hook2,0.02217134,-0.07432199,0.016395317,-0.010108072,-0.049320698,-0.035645414,0.081488505,0.12877071,0.0032284404,0.015767712,0.023636326
Man2b1,0.16463336,0.06877664,0.022208678,-0.09121414,-0.08764743,0.01224774,-0.10355624,0.031333487,0.013738748,-0.2394996,0.15538986
Orc6,-0.29225454,-0.053883586,-0.2246703,-0.24726947,0.93188584,0.27957878,0.034456566,-0.37601504,0.0025711197,-0.2990759,-0.8321363
Itfg1,0.048933327,-0.06337315,-0.031146321,-2.5951975e-05,-0.04886,0.0053167217,0.011487022,0.10861121,0.0551801,-0.11587803,0.045341063
Phkb,-0.0133002605,-0.05479869,0.045818906,0.08071633,-0.023214635,-0.089628346,0.05033361,0.14341033,0.018475994,0.12476478,0.06153501
Siah1a,0.022987137,-0.026098806,0.00050529145,0.34307057,-0.08778653,-0.123085454,0.003406677,-0.092614956,-0.0722298,0.09212934,0.18725447
N4bp1,0.10644526,0.16722159,0.4240591,-0.57716477,-0.052759085,0.050760623,-0.12294946,-0.1567429,0.40230653,-0.38895246,0.09789989
Adcy7,0.1441133,-0.044247724,-0.0030522423,0.32184377,-0.22715665,-0.15739858,0.054554734,0.1470089,0.45895427,-0.04205192,0.1881147
Snx20,0.06323025,0.18854359,0.07613157,-0.24109411,-0.19452491,-0.026634255,-0.077140614,0.16488695,-0.08040781,-0.090763316,0.12587012
Nod2,-0.05368438,-0.026375022,-0.025447482,-0.023053443,-0.025200667,-0.029585835,0.01109558,-0.042699825,-0.02763904,-0.054543767,0.07592311
Cyld,0.029334975,0.03631426,0.017640164,0.22167824,-0.17224146,-0.12932125,-0.032109696,0.11644275,-0.050186295,0.14821425,0.11755796
Chd9,0.020888152,-0.037141204,0.07224142,0.24292646,-0.06661868,-0.12021638,-0.0029412212,0.156164,0.13767497,-0.1356945,0.08182877
Rbl2,0.36157033,0.10538434,0.15648536,-0.27569845,-0.13622753,-0.0654746,-0.082539596,0.025795659,0.19178015,-0.3171085,0.122650675
Fto,-0.037813637,-0.054838397,-0.046482086,0.38110584,-0.018473445,-0.21379495,0.095611624,-0.05119925,-0.047696542,0.21091789,0.05873261
Bbs2,-0.027059034,-0.05072156,-0.039629474,0.033224814,-0.016695663,-0.046828322,0.038716637,0.09162417,-0.02831869,-0.0009357773,0.009304329
Mt3,-0.008234141,-0.30848804,0.14163908,-0.15633853,0.20517099,0.16653515,0.3931572,-0.25277454,0.13116388,-0.19494371,-0.55862474
Mt2,-0.06424486,-0.27240056,0.0545769,-0.15259176,0.1813958,0.20953189,0.34462997,-0.40365928,0.61454666,-0.17574927,-0.42309195
Mt1,-0.14602725,-0.24857605,0.0015410708,-0.31717923,0.48752365,0.3233774,0.29535872,-0.48365498,0.7792028,-0.41308832,-0.603073
Slc12a3,-0.02219917,0.003778271,-0.06720327,-0.0437308,-0.033598453,-0.022065818,-0.004858937,-0.043518092,-0.025595598,0.015197995,0.011368392
Nlrc5,0.16846128,0.084546685,0.15907763,-0.107775465,-0.22384864,-0.19950369,-0.016948497,0.12579155,0.36247525,0.04027011,0.16171062
Rspry1,0.016654566,0.07235376,0.04606577,0.11108713,-0.10747193,-0.060520634,-0.04859095,0.1252189,-0.020321935,0.038373403,0.027049543
Dok4,-0.026434287,-0.020552691,-0.040701732,-0.03920353,-0.028231388,0.03049031,0.006476519,0.044679977,-0.013137351,-0.030444724,-0.0069036107
Adgrg5,-0.09108137,-0.067117155,-0.118770584,0.38960212,-0.09587792,-0.15273102,0.06238082,-0.203347,-0.2359665,0.6054631,0.1901841
Adgrg1,-0.007858425,0.029621841,-0.0011599669,-0.13047257,0.0041672694,0.051812064,-0.020882156,-0.12410035,0.65735847,-0.1411263,0.03294467
Adgrg3,-0.06882387,-0.02931763,-0.05121184,0.1090533,-0.038192235,-0.042467877,0.023456635,-0.060275484,-0.077958934,0.0028850648,0.033685997
Kifc3,-0.05116876,0.005881766,-0.06090247,0.0072188186,-0.051500473,-0.054413665,0.03995999,-0.004522116,-0.06462208,0.021466402,0.0738515
Zfp319,0.019052055,0.07113473,-0.026646199,0.05392447,-0.03475664,-0.0375821,-0.035259403,-0.01012544,0.074803926,0.0028536594,0.03680938
Mmp15,-0.051410936,-0.028397944,-0.05372088,0.06923194,-0.040125426,-0.042112138,0.008473005,-0.043760262,-0.03370581,-0.021913808,0.016872559
Slc38a7,-0.040269736,-0.04452277,-0.0055286367,-0.016620858,-0.021714745,-0.027741766,0.025629614,0.11093689,-0.051190328,-0.050430715,0.04389359
Tk2,-0.0027027878,-0.10724339,0.013528003,0.174275,-0.14148459,-0.024582503,0.036651183,-0.04289936,-0.06962745,0.20352995,0.16171014
Car7,-0.022410668,-0.016109535,-0.08043991,0.092952326,-0.04841283,-0.0062819747,0.017613081,0.031018863,-0.087423675,0.06860932,0.009880181
Pdp2,-0.044480834,-0.06998872,-0.03482591,0.17534691,-0.062320814,0.006872149,0.039562307,0.04334502,-0.0521413,0.06926872,0.0083295265
Rrad,0.1073315,0.021707244,-0.031450953,0.036324702,-0.16862425,-0.056138642,-0.028153548,-0.008134694,-0.23110023,0.12194077,0.11435991
D230025D16Rik,0.053706523,-0.05911748,-0.016372891,-0.055208974,-0.035538178,0.039082576,-0.014054617,0.027951289,0.04232495,0.066437155,0.0018343644
B3gnt9,0.0045114704,-0.0073142117,0.0653934,-0.102116086,0.0056777904,0.068638146,-0.017364519,-0.049848814,-0.024836898,-0.002027611,0.043165304
Lrrc29,-0.057795577,-0.03517324,0.008367236,-0.00039677822,0.0063019125,-0.0076828585,0.012489916,-0.01091354,0.03177077,-0.10519234,0.0068035126
Tppp3,-0.050674874,0.053224746,0.074445084,-0.14147565,0.15963632,0.18318474,-0.06992608,-0.1253481,-0.15387836,-0.16134022,-0.03669922
Zdhhc1,-0.02326178,-0.046289988,-0.09327806,0.0028560027,-0.0338672,-0.039629318,0.0185109,0.048427597,0.018039271,0.020775871,0.030628378
Agrp,0.025001038,-0.016356649,-0.040544003,0.032982923,-0.018220138,-0.07480807,-0.0018042163,0.01818859,0.08478204,0.0315228,-0.02050239
Ripor1,-0.0028977084,-0.04833693,0.11689451,0.16208397,-0.055913944,-0.072730534,-0.020314801,-0.057424694,0.010932605,-0.06411454,0.07247854
Gfod2,0.043985907,-0.07913974,-0.09384501,0.12179407,-0.037041273,-0.051407155,0.058064874,0.025848713,-0.0559354,0.069062494,-0.041305196
Ranbp10,0.019557336,-0.025949404,-0.15004294,0.07003721,-0.05226016,-0.06557377,-0.0042146295,0.0950845,-0.013315588,0.34520096,0.11380248
Pskh1,0.058893196,-0.035466366,0.003197122,0.12778768,-0.04013277,-0.075700715,-0.01724677,0.016862893,0.0071726246,-0.03531237,0.085313424
Lcat,-0.01917039,-0.026411057,-0.039960157,-0.027999675,-0.011229553,-0.019181443,-0.00010797836,-0.027366593,-0.047926202,-0.01944133,-0.014447812
Dpep2,-0.031447142,-0.056870233,-0.02106846,-0.04302092,-0.008254484,0.0057892376,0.109872326,-0.0073091406,-0.0092274705,-0.016635602,-0.09267566
Dus2,0.13516408,-0.048593126,-0.1891243,-0.2608405,-0.07437846,0.044282638,-0.11471884,0.46892032,0.08990377,-0.07487667,0.014878459
Nfatc3,0.1343157,0.048173748,0.28281325,-0.18608662,-0.033947885,-0.039619967,-0.135175,-0.048472654,-0.054420546,-0.28560892,0.15977381
Slc7a6os,0.002159057,0.013009619,-0.08852584,-0.10127019,0.032051355,0.077900134,-0.014883992,-0.027737489,-0.08548642,-0.055156413,-0.029849062
Zfp90,-0.06387258,-0.015796503,-0.045530118,0.1357785,0.001805377,-0.057595804,0.010705649,0.0943481,0.120158434,-0.07280996,0.025424011
Tango6,-0.032416567,-0.050511483,0.025168942,0.12529822,-0.030226633,-0.049334597,0.061115775,-0.0032710917,0.0063995626,0.1864963,0.0436862
Sntb2,0.3282688,0.13873307,-0.021687748,-0.34658474,-0.0417451,-0.075596236,-0.07178775,-0.068321586,0.26238024,-0.18651664,0.120030835
Terf2,-0.010663198,0.15924929,-0.06686626,0.06898101,0.034560002,-0.09392889,-0.051545877,-0.08782142,-0.069169834,0.0039154426,0.030531798
Nfat5,-0.019766811,0.1087715,0.114148185,-0.27172303,-0.09281892,-0.07174748,-0.08096104,0.508807,0.0709549,-0.11522868,0.09354773
Zfhx3,-0.07387342,-0.03599152,-0.06883194,0.050358992,-0.04699024,-0.051722784,0.057565268,-0.05564878,-0.068306565,-0.01495857,0.044506848
Hp,-0.04080427,-0.04014397,-0.05771303,-0.057380922,-0.04101895,-0.046624977,0.07435725,-0.031242846,-0.0402948,-0.056078408,0.07318625
Zfp612,-0.05372467,-0.019582348,-0.05605934,-0.044559512,-0.0054341014,-0.0069516054,-0.01662403,0.053488366,-0.0513627,0.005880823,-0.005180222
Fcsk,-0.020888261,-0.0035043329,-0.0032016183,-0.028893061,0.034913797,-0.052017935,-0.039017756,0.07999333,-0.065468214,-0.0677548,0.02698922
Pdpr,0.014284048,-0.048681468,0.086071014,0.03233498,0.0315936,-0.05612688,-0.01394578,0.0073884055,0.07128635,-0.068311915,0.07707048
Glg1,0.06405135,0.042933993,0.053118132,-0.0019034625,-0.05240963,-0.07978125,-0.019816658,0.088443965,-0.06441185,-0.05674133,0.0485259
Wdr59,-0.020661557,-0.07466591,-0.07975905,0.06689664,-0.04868104,-0.051706407,0.036501385,0.19182397,0.0041312287,0.011801713,0.016787227
Znrf1,0.006230858,-0.13535108,-0.09628613,0.6211535,-0.16080198,-0.28163177,0.16430923,-0.009612496,-0.168635,0.37133878,0.11321746
Zfp1,0.03514208,-0.059147947,-0.08681961,0.41468298,-0.13646007,-0.12324636,0.020642286,0.016327871,-0.0598189,0.057758864,0.0848286
Tmem231,0.0072044893,-0.035806302,-0.00859569,-0.071349956,-0.0447,-0.03444467,0.057743866,-0.038779467,-0.042956498,-0.06955485,0.02292464
Gabarapl2,0.5785998,-0.045359273,0.88738555,-0.7896278,-0.17204852,-0.06528455,-0.07731162,-0.07005953,-0.1889959,-0.77428496,0.21308973
Adat1,-0.07875771,-0.04110742,0.04666379,0.13663527,-0.012588672,-0.027548838,0.06665058,0.03441193,-0.06499212,0.086380266,0.007964496
Maf,0.010788477,0.14472963,-0.18752608,-0.27778625,-0.074162886,0.10970736,-0.0885066,0.0029082142,0.8750187,-0.37966862,0.08750976
Cdyl2,0.012647746,-0.038552236,0.01374482,0.038851384,0.0030945481,-0.047261182,-0.003233141,-0.024629205,0.12619366,0.013340714,0.031413984
Atmin,0.05364752,0.053848498,0.011354022,-0.014277176,-0.07900485,-0.026354874,-0.059568085,-0.014215985,0.07092968,-0.0062257485,0.0629185
Gan,0.054343037,-0.004408255,-0.01550852,-0.017362546,-0.035695467,-0.04445526,0.045845017,0.028177153,0.12778795,0.13104716,0.023334555
Plcg2,-0.050682418,-0.07211939,-0.068824336,-0.08666269,0.015162095,0.0024335228,0.0029053818,-0.043735337,-0.014949832,-0.13422349,0.064580925
Mlycd,0.07956447,0.022402367,-0.01065367,-0.005763566,-0.041726638,-0.013189659,-0.058312267,0.023393739,0.030995695,-0.16179742,0.051469676
Osgin1,-0.012680494,-0.038493194,-0.06744947,-0.022172488,-0.026975628,-0.03410151,0.005809428,0.017098188,-0.036379915,-0.064373374,0.028430732
Mbtps1,0.023146331,-0.046804845,-0.06369956,0.10645125,-0.09201565,-0.075020224,0.012757293,0.10624624,-0.045855988,0.17030282,0.1096034
Hsdl1,-0.04358254,-0.031833798,-0.10905738,0.3447248,-0.050390597,-0.021614052,0.070478804,-0.053713713,-0.11597042,0.02316082,0.04556471
Irf8,-0.1858483,0.16146804,-0.3412342,-0.42920312,0.15665357,0.030281836,-0.038868356,0.01166413,0.89772147,-0.3648682,-0.06771241
Banp,-0.022508316,0.17696103,-0.024786975,0.058847718,-0.009158202,-0.095360525,-0.05944039,-0.14689942,0.06988906,0.042581696,0.06409677
Rnf166,0.3145114,0.1411138,0.36585662,-0.34540352,-0.24823165,-0.071734644,-0.06361376,-0.00064354326,0.62980545,-0.56419814,0.3200781
Ankrd11,0.31112406,0.1054132,0.17468992,-0.17709172,-0.1250541,-0.28764647,-0.11575506,-0.16311236,-0.26682076,0.10787718,0.3308492
Rpl13,-0.5111517,-0.6571273,-0.6650803,1.6196581,-0.17045271,-0.46344537,0.4601637,0.48646381,-0.3275996,1.7294315,-0.016440537
Cpne7,-0.049020242,0.0033494213,0.014023124,-0.069587745,-0.03612638,-0.014585974,0.02854845,-0.031597234,-0.01605796,-0.0670234,-0.0037497843
Sult5a1,-0.01500051,-0.0427547,-0.0024560853,-0.0034052029,0.0062698335,-0.013594276,0.034398474,-0.03826216,-0.034006953,-0.020690786,-0.09399681
Vps9d1,0.011283293,0.046181,0.04397693,0.0051451894,-0.045461882,-0.024024347,-0.0011497057,-0.013982452,0.15239652,-0.0029470585,0.03943443
Zfp276,0.015339035,-0.008636055,-0.006619277,0.10562833,-0.056279708,-0.026539352,-0.009549575,0.017819634,0.08461751,0.000885845,0.08451778
Tcf25,0.069693975,-0.11541239,0.047362123,0.09039534,-0.0783101,-0.13330883,0.061200358,0.13180122,0.2722588,0.0007442182,0.04765199
Mc1r,-0.044412207,-0.035492387,-0.031997163,0.025361376,-0.016623877,-0.027924933,0.0029158443,-0.042186566,-0.047971226,-0.021066448,-0.014536705
Ttc13,0.02032746,-0.092755206,0.03333211,0.13138665,-0.015171109,-0.037686497,0.026551556,-0.052796565,0.0024621435,-0.081664726,0.035954755
Disc1,0.023835298,0.009830338,-0.036923964,-0.0007813876,-0.043129828,-0.07332283,-0.014928921,-0.04100938,0.11560478,0.10762686,0.05865232
Sipa1l2,-0.06267144,-0.0049212417,-0.11198677,0.14750336,0.054645456,-0.07928299,-0.013035301,-0.0671581,-0.112425,0.03260983,0.049602956
Map10,-0.051632423,-0.019577697,-0.078946725,0.045325477,-0.05332255,-0.062018283,0.021479674,-0.006312103,-0.058587298,0.0041047274,0.028869644
Ntpcr,0.004502867,-0.132104,-0.07216071,0.16585313,-0.018271534,-0.063358836,0.113993794,0.12055938,-0.13672172,0.25500503,-0.009658293
Irf2bp2,0.0069145155,0.032618795,-0.21559057,0.2522432,-0.17359333,-0.28225064,0.010169875,0.7817782,-0.25512365,0.197014,0.13432604
Nrp1,0.049620505,0.12078323,0.049372807,-0.45175874,0.039469775,0.05757361,-0.13641128,0.8219262,0.28095964,-0.44526404,-0.06587286
Itgb1,0.46860814,0.14688717,0.9180238,-1.1229718,-0.15336196,-0.026321579,-0.098601185,0.8763318,-0.10206807,-1.047237,0.0733596
2610044O15Rik8,-0.090713024,-0.022677176,-0.052909095,0.101713344,-0.07942953,0.12955415,-0.021018576,0.10278979,0.28081292,-0.06634105,0.0722391
Dnase1l3,-0.05175541,0.024655275,-0.061790317,-0.08329151,0.0024650537,-0.012932985,-0.020540165,0.0671767,-0.030026658,-0.084876195,0.06528565
Pxk,0.15502292,0.0015133466,-0.059746865,-0.14373413,0.03786076,-0.066858396,-0.05579643,0.011959114,0.06766608,-0.036276978,-0.0049102055
Kctd6,-0.034483023,-0.053440247,0.047532514,0.091706924,0.0058271936,-0.10007637,0.031864468,0.012518303,0.122828,-0.072599635,-0.0063705193
Fhit,-0.055700347,-0.026157344,-0.0720902,0.008052793,-0.03974103,-0.014174153,0.09421905,0.24848916,-0.08581725,-0.0904858,-0.02571398
Atxn7,0.16226551,-0.09106657,0.1215147,0.026757313,-0.14798705,-0.17452003,0.04452062,0.05663939,0.24730961,0.10240779,0.19798587
Slc4a7,0.47514102,-0.04572381,0.36983362,-0.4968083,-0.08106214,0.0022149433,0.031401522,0.098733835,-0.20537812,-0.5294032,0.07044149
Top2b,0.12795857,0.08320959,0.008927165,0.40431282,-0.16484275,-0.21203503,-0.072244115,0.05443718,-0.14183626,-0.07479424,0.20894912
Thrb,-0.052730642,-0.026709093,-0.053582836,0.024565546,-0.0074399547,0.00022458374,-0.013418177,-0.030009214,-0.029185176,-0.022852885,0.00763272
Nr1d2,-0.0005339026,-0.050062317,0.2641264,-0.043984953,-0.077822745,-0.13574262,0.08253228,-0.07994838,-0.11951118,0.3286165,0.10602086
Nkiras1,0.033455774,-0.027710682,0.01760677,0.047319397,-0.06388801,0.0045015253,0.017275043,-0.077179044,-0.030522535,0.003002383,0.0015967347
Gm2237,-0.013119913,0.007704785,-0.016358059,-0.04441162,-0.03708189,-0.03362341,0.015256531,0.031947166,0.031605005,-0.068303145,0.01588159
