gene_name,0_A,0_C,0_N,10_A,10_C,1_A,1_C,2_A,2_C,2_N,3_A,3_C,3_N,4_A,4_C,5_A,5_C,6_A,6_C,6_N,7_A,7_C,8_A,8_C,9_A,9_N
Lsp1,4.1010756,2.6595254,-2.1776204,0.99176943,1.034172,2.0061576,1.066232,1.533809,0.47455302,-0.23350406,-3.9919722,-1.1875075,-4.667505,1.7107043,0.9247686,3.3509696,3.052191,-4.7151885,-3.8955436,-3.067997,-0.20602673,-0.59063935,1.6249621,2.0409534,-4.408879,-0.63220143
Tnnt3,-0.187112,-0.45811802,-0.14843349,0.011910544,-0.39646137,-0.30630568,-0.21186125,0.30466187,-0.014977409,-0.0817078,-0.2102421,0.002652633,-0.21598667,0.02669313,-0.049223993,0.16117105,0.3434708,0.17839408,-0.07355354,-0.30612165,-0.5853082,-0.39141205,-0.26763538,-0.33674031,0.44593617,-0.15069982
Tspan32,-2.1544464,-0.8227836,-0.45873952,0.12427967,-0.35047626,-0.078636326,-0.39174858,0.1261898,0.6965078,-0.44633475,-1.2472847,2.0930068,1.6602138,0.3320754,-0.5721847,1.5142889,0.05265072,-0.10806782,-0.097193,0.49493366,-0.96224123,0.67545515,-0.33302245,1.1102903,-0.95641446,-0.7246144
Cd81,-0.8589414,-0.64900744,-0.14215824,-0.5675693,0.27691945,-0.34249175,-0.19141328,-0.28982162,-0.017444197,-0.07413061,1.3994695,0.003774821,0.09218408,-0.03343941,-0.17737912,0.033030413,-0.34670213,1.1024611,1.5336405,-0.31589943,-0.15744923,0.9281069,-0.33603662,-0.27623808,-0.11053318,-0.16896623
Cdkn1c,-0.60322136,-0.4612459,-0.1300416,-0.11590182,-0.0985372,0.14981669,0.075864725,-0.008905191,0.015077873,-0.05999659,-0.17168005,0.023416247,-0.07223248,0.3698773,0.3429387,-0.063544154,-0.15534975,-0.15500213,-0.05403776,-0.25402245,-0.098489866,-0.16420387,-0.23851445,-0.25015756,-0.016721187,-0.13132633
Tnfrsf26,0.62813497,-1.1537802,-0.30440402,-0.112248756,-0.014296954,-0.61317664,-0.2971663,-1.1226962,-0.31825787,-0.26518303,-0.6853045,-0.19611482,0.68268603,-0.5852602,-0.63651824,-0.7683017,-0.83425534,0.16073333,-0.22956362,1.5066613,3.3535771,1.9267223,-0.81263,-1.2339416,0.8868246,1.9125422
Tnfrsf23,-0.57179534,-0.8516566,-0.20840861,0.02862044,-0.6672179,0.290567,-0.32449102,-0.4162816,-0.14004412,-0.15214674,-0.4187533,-0.07773789,-0.16139433,-0.0069783325,-0.63798875,0.505025,-0.07201464,0.12928583,-0.4327884,-0.5346198,1.1416368,1.2602434,-0.52921504,-0.76668,0.41266847,-0.26678658
Osbpl5,0.43217325,1.0575122,-0.32338533,0.47880596,-0.29947424,0.123076886,0.033685923,0.32193926,-0.3721021,-0.287286,0.7886052,-0.2282417,-0.4162109,0.5832596,-0.6062667,0.508189,0.407814,-0.8247324,-0.045914784,0.48857602,-1.2412397,-0.46501675,-0.98324156,0.5741226,-0.48072687,-0.47426817
Ccnd1,-0.40420625,-0.41267535,-0.1312669,-0.19445962,-0.538411,-0.18161109,-0.39047316,-0.27675292,0.016316688,-0.061486185,-0.16433537,0.02355198,0.07527529,0.15220991,0.20089565,0.27533197,0.17197165,0.41543898,0.39396274,-0.25047335,-0.0097929435,0.041191425,-0.22049607,-0.4789215,-0.005682905,-0.12627907
Zbtb2,0.08748718,-0.34962916,3.557076,-0.65610045,-0.26715255,-0.1714916,-0.14479673,0.3664514,4.5490575,-0.27890223,-0.76434773,-0.21777464,0.17875327,0.21906433,-0.4174147,0.29265955,-0.07809412,0.49086508,0.21008669,0.087645166,-0.5259545,0.15388648,-0.94057804,0.03688047,-0.14201237,-0.45677832
Esr1,-0.47938046,-0.427633,-0.14191349,0.17632098,-0.3704579,-0.24825716,-0.041482095,-0.29542312,-0.0022053244,-0.07403928,-0.19009526,0.011005777,0.067726605,0.05840942,0.27537793,-0.14674583,-0.23629184,-0.012622414,-0.04224686,-0.2830662,-0.044947993,0.4431722,-0.2442735,-0.4064289,0.26780662,-0.13969141
Syne1,1.5199783,1.260988,-0.4913778,1.1967531,0.50633776,-0.34817985,-0.5487737,1.0319896,1.8851143,-0.48520648,0.030486649,-0.43165603,-0.3299339,-0.63123685,-0.44318932,-1.4988238,-1.0918849,0.05336877,0.32864153,-1.4954406,2.1040714,0.6062637,2.742399,0.45687693,0.01954927,-0.7086312
Fbxo5,-2.078537,-1.7412416,-0.23870207,-3.8087597,-3.6529696,3.9148617,3.7760878,-0.93557453,-0.30546907,-0.18636388,-0.7134255,2.1890838,-0.4389212,6.2754097,5.0700164,-2.7020366,-2.6103384,-1.458712,-1.630345,-0.4622994,-2.5789077,-2.3684459,-0.6987666,-1.4708395,-0.8654465,-0.52537566
Oprm1,-0.34702906,-0.34628457,-0.12065949,-0.24703051,-0.39462277,0.103888206,-0.25875464,-0.24766769,0.038221166,-0.049025245,-0.12811576,0.037669238,-0.12569208,-0.026706956,-0.08930556,0.16368577,-0.11105741,0.10222509,-0.041301098,-0.21052659,-0.42461023,-0.22963655,-0.17555769,-0.28803784,0.26141927,-0.1061685
Ipcef1,-0.59607935,1.6128967,1.0879585,0.94959754,1.0395136,-0.54800034,0.556317,-1.8570408,-0.1306376,1.3849053,0.9216417,-0.78420776,0.6038795,-1.5572828,-0.097689316,-0.38985732,0.70270526,-0.8823487,0.40034208,-0.73744303,1.526795,1.7036775,0.5945999,2.354359,1.2281486,-0.032927025
Cnksr3,-0.6336821,-0.3836343,-0.13465624,-0.2267908,0.035495456,-0.25214738,-0.2852472,-0.34695852,0.012685607,-0.065512635,-0.16560681,0.020619638,0.3197816,-0.047892693,-0.11853537,-0.05773369,-0.16153035,0.36358505,0.049059663,-0.2559426,-0.47143638,-0.38736376,-0.21411563,-0.39113477,0.4112803,-0.12611897
Lats1,0.13269487,-0.21182425,-0.34942618,-0.20032358,-0.4950168,-0.54135954,0.023479678,0.11195514,-0.41747332,-0.3179892,-0.6480569,-0.2589606,0.011320918,-0.23912106,0.04217794,0.20970835,0.34598875,0.5344709,-0.16283463,0.63326776,0.35918182,-0.47900924,-0.1434238,0.2552497,0.02970228,-0.50720614
Tab2,1.5442013,1.2247554,2.0899253,0.48635304,0.44094366,0.21131203,0.58517,0.3707751,-1.1441627,-0.74631816,-1.3083102,-0.73181546,-0.5939616,-0.6083702,0.22026117,-0.0872643,0.06976841,0.047430396,-0.46327752,-0.11096264,-0.9168319,0.5358348,1.6828289,1.0470898,-1.110037,-1.1477752
Ust,0.15661693,-0.09064741,-0.23859036,0.14940195,0.7708665,-0.14744121,-0.092654906,0.1881354,-0.19261117,-0.18773243,-0.49196124,-0.1133327,-0.13963304,-0.15620637,0.59779245,-0.6139432,0.22415136,-0.18892874,-0.26996237,0.29764405,-0.65276736,-0.43294567,2.1878288,0.22791424,0.9483814,2.9068065
Rab32,-0.61397296,-0.5578132,-0.1535259,0.0901283,-0.5769083,-0.48220047,-0.50002366,-0.50613964,-0.030038644,-0.08762954,1.57504,-0.006255073,0.18354593,0.2902847,-0.29813173,-0.30070838,-0.35183108,0.81257015,0.040688027,-0.33514416,-0.44863135,0.52921677,-0.3171988,-0.25977683,-0.040409382,-0.16924277
Shprh,-0.11790198,0.22482328,2.6794431,0.37496772,0.100555964,-0.4674656,-0.2727211,0.37021294,-0.4962905,-0.3611179,1.3089684,-0.30924168,0.37372488,-0.599557,-0.03417986,0.21715799,0.2921403,0.3147764,0.26159143,0.9616867,0.09289479,0.4441551,0.92587245,0.14694792,-0.40774798,1.0033805
Fbxo30,-0.39965022,2.9086535,-0.21608391,-0.30965868,-0.4602071,-0.15648502,0.34400356,0.61651564,-0.15834582,-0.1611306,0.43269798,-0.08910207,-0.41540384,0.9061005,0.30942777,0.24710974,0.019832624,0.06555103,-0.32764217,1.3974535,-0.33607063,-0.13697632,0.5293104,0.5208002,-0.061167993,-0.28613305
Utrn,0.9358994,1.38203,0.48003614,1.858725,1.9441245,-0.36787733,0.46033543,-0.6447152,-0.90526193,0.6678297,-0.54681534,1.3125068,0.800731,-1.9551625,-1.1514826,-2.7514818,-1.7920803,-1.0502369,-0.973201,0.8672044,3.1607854,2.6690898,-0.7157718,0.1700489,1.1624691,1.0224323
Hivep2,0.55190307,0.7248541,-0.61396885,1.0979564,0.98326933,-0.06388248,0.30606866,-0.40157282,3.065744,2.9979968,-1.6663527,-0.5964686,-0.39999372,-0.5679111,-0.3829082,-1.1952434,-0.31959972,-0.62693053,0.78047836,-0.8763372,0.32865688,1.5772245,0.2617537,-0.39390105,0.88630986,0.16776071
Cited2,0.6798717,-0.102100335,0.6688789,0.37018073,0.5769979,0.37740904,-0.3197336,1.235185,0.012057313,-0.85804164,-1.2006756,-0.861089,-1.1993542,-0.09827338,-0.10738095,1.5269556,0.9823377,-0.12918267,-0.93816656,-2.2604635,0.53014,-0.56140596,-1.2327889,-0.08019768,-0.71784025,-1.3391166
Txlnb,-0.26943478,-0.4534588,-0.1407977,-0.07519956,0.4843815,-0.2599387,-0.33883315,0.084798075,-0.0021000376,-0.07269925,-0.19301094,0.011460223,-0.25776827,0.032651447,0.09488087,0.21509238,0.35199398,-0.0026473745,0.14855723,-0.28362677,0.6130973,0.2989889,-0.25308648,-0.20372614,-0.15653594,-0.14187571
Heca,0.8796485,1.2099091,1.2424852,1.2330319,0.84138703,-0.159508,-0.47191083,1.9569006,1.3475724,1.5673888,-1.0698355,-0.7474071,-0.14043075,-0.87209,-0.81511146,-0.69091487,-0.3109356,0.05719906,0.0072383364,-1.6312685,-0.42954576,-0.5205022,-0.8322194,0.732103,-0.12350248,-0.10255771
Ccdc28a,-0.5986878,-0.80940235,-0.28268278,0.34865713,-0.18181239,-0.58242524,-0.34675106,-0.35316062,-0.27843723,-0.23959915,-0.62653387,-0.16956563,0.72687757,-0.23414542,-0.33905792,-0.18061046,0.42293426,0.4498979,-0.47422278,0.9015137,1.6361238,0.5253578,-0.75160694,-0.6109611,0.5965575,-0.3783015
Tnfaip3,3.2634342,2.403401,-1.2100732,1.6420335,2.2502902,0.84651995,1.2715032,2.15027,0.61148727,-1.3300639,-1.4260287,-1.3678392,-4.0437117,-0.9381828,0.48307785,-1.756231,-0.115573026,-2.2315593,-2.1153054,-2.9171748,2.2549188,0.9516828,-0.89952874,-2.3908572,0.44139335,-1.2067083
Ifngr1,2.5895283,1.7142012,0.047549304,1.4831444,2.6215992,2.3543603,2.4687614,0.1898852,-1.0528433,1.8080674,-2.019965,-0.016824037,-3.194962,-0.9883731,0.31561077,0.2269117,1.352933,-3.1911235,-2.512038,0.9674196,-1.137673,-3.1421945,0.307745,2.412886,-0.7639027,-0.20294967
Map7,-0.32006747,0.54781145,-0.22717306,-0.1392498,-0.07611712,-0.2348753,-0.5468852,-0.72010845,-0.16852213,-0.17432688,0.20906597,-0.09789753,1.1346654,-0.18105818,0.14194928,-0.52455413,-0.1414941,0.20520017,0.55285305,-0.58303946,0.32215106,1.0135837,-0.5454643,-0.46959528,0.39819357,-0.28227767
Myb,-1.670337,-1.189305,-0.323011,-0.90581036,-2.448675,0.387951,0.3131787,-1.6179003,-0.40826544,-0.28635445,0.1304413,2.6263258,-0.3606725,1.0313005,0.44261515,0.03160339,-0.21584287,-0.010473367,0.778375,-0.65637845,1.9909117,1.2776905,-0.13602388,0.010459789,1.2764482,-0.5457862
Sgk1,-0.5331662,-0.78490406,-0.55681604,0.8324484,0.20191106,0.85471725,-0.68114763,3.2072966,0.21668898,-0.5618705,-1.1144446,-0.5261007,-0.28550214,-0.2546198,-1.5146381,0.23358862,-0.6158372,-0.1548022,-1.075724,0.50822294,-1.1612307,-1.784395,-1.8038522,-0.7887905,-0.17471169,0.9383961
E030030I06Rik,0.07775107,-0.986038,-0.2590396,0.40263548,0.13407035,-0.3352654,-0.50447816,-0.027045686,-0.23236631,-0.21178794,-0.5542226,-0.13938935,-0.026209833,-0.060643356,-0.12893215,0.28890604,0.68682224,0.38921145,-0.042178806,1.3580077,0.52104914,-0.21063721,-0.66839296,0.27675375,0.19041863,-0.33885917
H60b,-0.2376333,-0.4166203,-0.13289222,-0.067466415,0.28248963,0.019837089,-0.24146993,-0.07238036,0.013377762,-0.06340107,-0.16860849,0.021584485,-0.112468265,0.12157064,-0.06113358,-0.09657927,-0.10512517,0.17015067,-0.17373687,-0.25569016,-0.014704175,-0.4439406,-0.22481166,-0.2606778,-0.117467515,-0.12854436
Slc2a12,-0.40303853,-0.59975445,-0.16312236,-0.5940275,-0.43982598,-0.0486453,-0.055453364,-0.31238428,-0.048640974,-0.098919034,-0.2705861,-0.018457673,-0.041660484,-0.0064843283,0.40525508,0.42763203,0.86089927,0.089309774,-0.015535155,1.2690285,-0.3343508,-0.15721887,-0.35037556,-0.36305034,0.242149,-0.18506175
Stx7,-0.25328618,1.3687291,-0.3440848,0.1767575,0.08379937,-0.061942637,-0.16984051,0.17813209,1.683742,-0.31165436,-0.4896488,3.639605,0.021370852,-0.4111088,0.23486087,0.24499555,0.3887359,0.15441461,-0.047170058,1.7406706,-0.019221324,0.011271287,0.8478366,-0.15347892,-0.2560722,-0.5059051
Med23,-0.30013067,0.39961737,-0.29492018,-0.31790933,-0.36518958,0.07919455,-0.08790683,0.1112068,-0.3153727,-0.2538196,-0.2748713,-0.19131935,0.13930035,0.24241383,-0.27617204,0.041283447,-0.3019756,-0.22474861,-0.45027322,1.5023918,0.27316356,0.1144714,0.2787281,-0.07034863,0.51894367,-0.42431298
Akap7,-0.56295335,-0.42090407,-0.13326983,-0.062899515,-0.2177341,-0.1876577,-0.4449584,-0.23756939,0.012469275,-0.06384295,-0.17029151,0.021021603,-0.006114724,0.027240792,0.020891245,0.16971043,-0.23734762,0.3196474,0.45746616,-0.25739098,-0.5404175,0.31486338,-0.2272039,-0.26810429,-0.01523639,-0.12951194
Samd3,0.5169723,-1.211435,-0.33453548,0.93805826,-0.26640692,0.45634675,-1.071176,0.0028750992,-0.3717048,-0.3006965,-0.76134974,-0.23210372,-0.9949984,-0.14833973,-1.1957877,-0.01020288,-1.4631044,0.57687247,-0.3119147,4.8476667,1.5636485,-0.685075,-0.886247,-1.5890229,1.0098519,4.83861
L3mbtl3,0.76115185,1.0868438,-0.42888662,0.20456329,-0.26927,-0.81292725,-1.2605177,0.4542391,-0.5601558,3.1095052,-0.08796631,-0.35468164,0.63933,-0.089904584,-0.23003699,-0.6126054,-0.85906726,0.649625,0.5419705,1.8149607,0.03773513,-0.2627013,-1.2466441,-0.12010117,0.0044892672,-0.6159989
Arhgap18,0.2071594,1.938385,-0.38779947,-0.14346091,0.17604394,0.8615315,0.6981183,0.31200835,-0.5036061,-0.3629761,-1.0102398,-0.31326085,-0.72925603,-0.6414536,-0.75881034,1.9529495,1.1192896,-0.90619314,-0.058880597,1.8249533,-0.5378219,-0.21156724,1.5558077,0.062242758,-0.90466464,-0.59343356
Themis,2.2592297,0.024595037,-1.1256639,-0.19159979,1.2134161,0.39333338,0.652778,0.83264476,2.0777583,0.6161179,-1.2074056,0.43526524,0.23689453,-0.6176968,-0.0112993745,-0.82527655,-0.2572857,-0.80872506,-0.63608915,-1.7358228,0.8546995,0.1058758,0.7022653,-0.18851185,-1.5240213,0.3507543
Rnf146,0.710277,0.68761367,-0.50682956,0.3098793,-0.4868699,-0.73509336,-0.6742066,0.44001302,-0.7329413,-0.5030247,-0.549295,-0.46396026,-0.02086055,0.38966516,0.12863769,0.39601684,0.80267596,0.0576885,-0.437653,0.6773726,-0.24855655,-0.02921583,0.010048232,0.66593087,-0.61579657,1.6433867
Ncoa7,0.2887576,-0.06588984,-0.40583596,-0.19505553,-0.5684412,0.21928608,0.095795095,-0.52407426,-0.5397333,-0.38417912,-0.1569188,-0.3367412,-0.12260419,0.5320099,0.7709286,-0.7499989,-0.8223543,-0.09006191,-0.5546371,-0.8452866,1.8169223,1.4977471,-0.0739222,-0.14421305,-0.006925176,-0.625442
Zup1,0.93685484,1.3805338,-0.6167545,0.7073994,1.3293877,-0.3495763,-0.13987367,-0.42837662,1.7663652,1.8904997,0.4784574,1.732221,0.28665286,-1.0439262,-0.6268606,-0.40467694,0.41209543,0.119399704,0.71369374,0.16538243,0.9594567,0.9817486,0.3621426,0.52000475,-0.3583869,0.3868294
Calhm6,0.5158632,-0.46668112,-0.45505342,0.55823004,0.20091823,0.4874198,-0.52299756,-1.6010844,-0.6163664,-0.44232985,0.97006804,-0.39052638,0.27145022,0.2279933,-0.82831633,0.5798552,-0.259709,-0.010009071,0.07746686,-0.9012968,0.5074496,-0.23188797,1.451516,-0.81447756,0.37484264,-0.66986305
Dse,0.2341812,-0.94785476,-0.25747487,0.65719104,-0.077682264,-0.2841064,-0.62281173,-0.6447394,-0.22723249,-0.20997508,-0.54306,-0.13641514,0.7246428,-0.33551928,-0.65536726,-0.24753939,-0.48885414,0.664143,0.45707175,2.7509112,0.3982847,-0.60611415,-0.65004784,-1.0123489,1.4455025,3.1727285
Tspyl4,-0.35721505,-1.3770314,-0.31639442,-0.18780042,0.7983037,0.09559198,-0.059807166,-0.22427014,-0.35295057,-0.27913633,1.0404981,-0.21672772,0.45998356,0.03638435,-0.017859481,0.27014187,0.6692667,-0.33979085,-0.3497294,2.0231664,0.29653484,0.0038973982,-0.39161652,0.14057334,-0.34343868,-0.4517938
Amd2,-0.70249325,-0.8078383,-0.2590752,-0.016389865,-0.71508807,-0.17301057,-0.33248928,0.085132815,-0.23959078,-0.2117345,-0.57621676,-0.1427882,0.466675,0.2774713,-0.2295955,0.09463086,-0.08738157,0.5030628,0.31069005,1.1569555,0.27191782,-0.5212761,-0.71257806,-1.0098343,1.3746806,-0.3529101
Marcks,-0.8745139,0.22723287,-0.16142634,0.37578142,-0.12124362,-0.15917826,-0.25398475,-0.48082492,-0.051793024,-0.09683805,1.1020879,-0.019319179,0.30877727,0.7016091,-0.11905818,0.5341843,-0.19993316,1.4371198,1.7294968,-0.37667888,-0.23266724,-0.57443404,-0.38416675,-0.19077757,-0.23529364,-0.19485863
Fyn,2.1492224,1.9763384,1.69418,0.7996295,1.8596723,0.6077696,1.2966985,2.9114468,-0.33636668,1.0204422,-1.4585253,-1.4564945,-2.874051,-1.1082687,0.32443622,-1.2193412,-0.23380557,-2.176355,-1.2504786,0.26752988,2.7415073,2.860553,2.134722,-0.4908498,-2.0199928,-0.23836268
Rev3l,-0.0907463,0.10586494,-0.46453378,-0.038713265,-0.8547688,-0.2118846,-0.48909163,-0.05663099,-0.66088015,-0.45313475,0.9216634,-0.41483086,0.504261,1.1755745,0.58169776,-0.3762317,-0.51037025,0.8449642,0.15549716,-0.095260315,-0.743962,-0.020278314,-0.6165465,-0.7710388,0.50460935,0.8147199
Mfsd4b4,-0.3435318,-0.5572341,-0.15247914,-0.18226787,-0.63577545,-0.044696007,-0.277878,-0.28538,-0.02827732,-0.086394526,-0.23918332,-0.005049536,-0.02992854,0.34989193,0.10082574,0.31023455,0.1741958,0.7483093,0.21139267,1.3033029,-0.5629521,0.112724714,-0.3152289,0.014968794,-0.1246035,-0.16804089
Cdk19,-0.82444656,-0.8629735,-0.3909612,0.085946485,-0.31494337,1.7009442,1.0109253,0.34582493,-0.50222284,-0.36679566,-0.10981446,-0.31376052,0.5998389,-0.8298782,-1.0959889,0.1637448,0.25135458,-0.24614608,-1.6490712,0.17440915,-0.6804227,-0.7152191,-1.2114918,-1.232,0.1299643,-0.58395565
Zbtb24,-0.45486587,-0.031512745,-0.3511597,0.19173615,-0.39741462,0.262742,-0.03895442,0.5418455,-0.42099607,-0.3200264,0.95496917,-0.261241,0.09924916,-0.32465458,-0.6252613,-0.496026,-0.17061454,-0.3047428,0.9846484,-0.26647356,-0.054537766,0.49500927,-1.048809,0.27856758,-0.10610582,-0.51038116
Mical1,0.87649137,0.62274706,-0.6959472,0.1949933,0.6570404,0.7517875,0.49133304,1.7860326,-1.1156609,2.5584416,-0.8957977,-0.7119934,-1.1493127,-0.30306977,-0.6258533,1.0113287,1.0766243,-1.0612909,-0.8026619,-0.41878897,0.04334117,-0.47810704,-0.5765642,0.17284465,-1.5941961,-1.1301806
Ccdc162,-0.34127206,1.4898953,-0.15718476,0.16873704,-0.31147772,-0.05853673,-0.38242614,-0.5222799,-0.033497278,-0.0919823,1.5759895,-0.009204446,0.2842347,-0.13871069,0.31414828,0.003639797,-0.063726425,0.16301174,0.013054218,-0.3400494,-0.16218111,-0.4714773,-0.307471,-0.09768145,-0.13628484,-0.16816807
Sesn1,-0.32259858,-0.49376675,-0.3396277,0.45858085,0.31978568,-0.07884066,-0.33945766,-0.30831832,1.9610506,-0.30662996,0.9684758,-0.24059202,1.1662498,-0.589731,-0.33233634,-0.3708002,-0.32111612,0.484127,0.3409009,0.08085022,-0.12429111,-0.6219039,-0.93030214,-0.66758066,1.0827025,-0.46639934
Foxo3,-0.044251435,-0.3289288,-0.35157016,0.7208809,0.47598892,-0.29743236,-0.7255658,0.7275278,-0.4086384,-0.32068443,0.2839728,-0.2555983,0.24833933,-0.8620016,-0.27638924,-0.18702184,-0.09451474,-0.069715984,0.60542685,-1.0151967,-0.9283049,-0.35902753,-0.96923184,-0.1570748,0.6283036,-0.48533684
Afg1l,-0.25105867,-0.68414825,-0.18756439,0.17912066,-0.37721395,-0.1193991,-0.21369232,0.26173472,-0.094517656,-0.12769328,-0.33998534,-0.04883296,0.049514223,-0.0062809926,0.28794184,-0.07912896,0.14016883,-0.062731005,0.18302768,1.1928923,-0.5422702,-0.050153982,-0.4256197,0.14991339,0.20643227,4.2943087
Scml4,-0.7679825,-1.194987,-0.4851859,1.0656029,1.0384359,-0.57253516,-0.5040755,-1.348682,4.062832,-0.47803643,1.9863309,-0.419762,2.827941,-1.2551571,-1.0215691,-1.2418842,-1.4532487,0.49217436,0.1307352,-0.054672003,1.475642,0.46640137,0.41828734,-1.602729,1.470111,1.0258745
Cd24a,-0.6073855,-0.94233805,-0.11128322,-1.4785331,-2.4308767,-0.5001041,-0.71084654,-0.17202231,0.013703924,-0.03742623,-0.23031452,0.029582812,-0.1526045,1.0324315,0.049569957,1.5086045,0.32764268,1.861073,0.4626404,-0.27025533,-0.6368298,-0.80153716,-0.4060373,-0.7062375,-0.028415645,-0.17419672
Crybg1,0.5611789,-0.4874017,-0.55811316,0.16536884,1.1528484,0.37906143,0.3171375,1.1917578,-0.85194075,-0.5630953,-1.5814904,-0.53835166,-1.5790818,0.2765533,-0.18819913,0.8949053,1.4473603,-0.848105,-0.9609127,0.05602023,-0.6404208,-0.699762,1.0504467,0.6869225,-0.2761632,0.20769599
Hace1,-0.054883324,-0.54788864,-0.34251603,0.41805917,-0.5154608,-0.031265087,0.3516019,1.4375672,-0.40603507,-0.30983385,-0.634325,-0.2510909,-0.48675117,0.06815839,1.0600178,-0.43500212,-0.7436781,0.09298114,-0.5276361,0.20810863,-0.34766406,-0.4070264,0.26100498,0.038084257,-0.2679515,1.7790905
Ascc3,0.16911493,1.6512407,-0.6488524,0.37799755,0.9082592,-0.13748223,0.14456975,-0.10431577,-1.015687,-0.67000496,-0.88537693,-0.64803964,-0.37398142,0.14350864,0.64960456,-0.53386843,0.13592276,-0.34658042,-1.2525431,1.3013008,0.32157305,0.93959284,-0.35650823,-0.32909054,0.20398217,-1.0355703
Lilr4b,3.5557125,3.3481448,-0.4271123,0.46824598,1.1324333,-0.10121084,0.1835987,-1.3681735,-0.5524805,-0.40958863,-1.0456572,-0.35044017,-1.5059352,-0.677664,0.43982154,-0.7430942,0.38982937,0.038046688,-0.119825296,-0.38834724,-0.7041615,-0.27384666,-0.54211843,2.7531168,-0.6514715,1.51414
Lilrb4a,1.0744264,-0.411046,-0.28627357,0.42809376,0.39966917,-0.2611719,0.085177,-0.6898329,-0.28162545,-0.24387369,-0.6258663,-0.17236358,-0.8536496,-0.33675674,0.34708777,-0.06929931,0.15071112,0.56426674,0.5517202,-0.7862441,-0.5436047,0.096960835,-0.74079144,1.410455,-0.012674222,3.3844357
Cep85l,0.22074209,0.81015426,-0.19498749,0.029108785,0.15745638,-0.106003776,-0.33940986,-0.29120433,-0.10877668,-0.13642775,-0.36205977,-0.05821089,0.12077371,-0.08089957,0.12850313,0.04504975,-0.049050145,0.24578732,0.43803248,1.1695819,0.12792219,0.47149554,1.0416051,-0.10144788,0.31879443,-0.23439449
Mcm9,0.0021180674,0.47059208,-0.36317718,-0.18587746,-1.0429122,-0.25022143,0.2700721,-0.3107108,-0.4501253,-0.33408633,0.12516741,-0.27925625,0.16718395,0.25493115,1.2968261,0.13773786,-0.15739615,0.2440767,-0.109440625,-0.44944772,-0.3187138,-0.27841273,4.3094234,-0.5467432,-0.08315132,-0.541599
Man1a,0.12971745,1.7129992,-0.61537063,0.75240636,0.6888101,-0.4333541,-0.8984958,0.38465998,-0.9313206,-0.6308753,-0.11809276,-0.59634316,0.25118348,-0.42659715,-0.16608085,-1.0898652,-1.2291256,0.17581072,1.0953882,-0.7701342,-0.0252625,0.3079039,0.25504312,-0.57866013,0.51154715,-0.94231844
Tbc1d32,-0.25894096,-0.5136314,-0.14820255,0.34589493,-0.39600125,0.031858113,-0.327656,-0.24590929,-0.018317774,-0.08138567,1.593915,0.001170935,0.174774,0.058971416,-0.2582977,0.12564687,-0.10876978,0.23813854,0.6362882,-0.31351984,0.59788656,0.13677892,-0.29016313,-0.30501604,-0.096059605,-0.15772653
Serinc1,1.1167145,1.2332191,-0.7286016,0.028489862,0.72837716,-0.12502141,-0.33627856,0.5174817,-1.1766338,-0.7637393,0.04809633,-0.75242555,-1.0527654,-0.6921219,-0.6859361,0.30950794,0.6380494,0.31107995,-0.43382573,-1.0095791,0.39495343,0.113061465,1.3259162,-0.28645125,0.22061273,-0.16300946
