gene_name,0_A,10_A,1_A,2_A,3_A,4_A,5_A,6_A,7_A,8_A,9_A,0_C,10_C,1_C,2_C,3_C,4_C,5_C,6_C,7_C,8_C,9_C
Fam71e1,-0.29304904,-0.22383341,-0.27806258,-0.17746952,0.14490886,0.2965059,0.18038104,0.22994779,-0.19899343,-0.30209753,-0.12052114,-0.53908956,-0.10844697,-0.20436102,-0.07908441,0.15110135,-0.12287785,-0.048398394,0.0759313,0.37174302,0.047154415,-0.16474344
Spib,-0.6494558,-0.1159829,-0.17292458,-0.3651502,-0.26959985,-0.018018704,-0.10070653,0.24055436,-0.45985222,-0.21715665,-0.22820768,-0.40121266,0.8837309,-0.32251427,-0.038552918,-0.26897305,-0.09690229,-0.14862275,-0.01996104,-0.24362703,-0.35314608,-0.12866488
Napsa,-1.1580806,0.36425003,-0.7185624,-0.89366007,-0.85679674,-0.09936887,-0.52665997,0.6204726,-0.054045554,0.0042181057,-0.85725313,0.15234081,0.9806508,0.89091045,-0.32157245,-0.85524726,0.3137776,0.84094626,0.5051037,0.40391836,4.2165427,-0.3429158
Il4i1,-0.2461507,-0.27477872,0.06095312,-0.1465443,-0.13703467,0.068654835,0.18945792,0.35018593,-0.42628923,-0.14592789,-0.1025054,-0.3496902,-0.693258,-0.24688113,0.028421152,-0.13639085,-0.12585849,0.06689266,0.45563313,-0.35523418,-0.2320549,-0.08844024
Tbc1d17,-0.18105313,0.4250837,-0.29195175,-0.03789668,0.0062972517,-0.0018324541,0.023346007,0.46877953,0.24502105,0.34675643,0.35530937,-0.9503054,-0.5951911,-0.25414565,0.9632024,-0.04450578,-0.26107112,-0.17796792,-0.09600628,0.152477,0.115618005,-0.54970247
Akt1s1,-0.54764557,0.10368253,-0.48757407,-0.040252626,0.42652276,-0.06815129,0.11046081,0.7194921,-0.31303093,0.025782255,0.6262455,0.054143947,-0.6398197,-0.5396922,-0.4314474,0.43588847,0.11442464,-0.20143604,0.910773,0.3422498,0.17156981,-0.4319688
Ptov1,-0.5992423,-0.04231624,-0.24666959,-0.25853398,0.5367008,0.05338297,-0.14083883,0.34501252,0.56994104,-0.34706643,0.4525183,1.3061852,-0.785038,-0.42890376,-0.10343963,0.5359481,-0.36693382,-0.12874989,-0.100410275,-0.25698477,-0.14749685,-0.18471967
Fuz,0.35120663,-0.41419584,-0.28813884,-0.38811955,0.2203931,0.03280965,-0.12336401,0.24554579,-0.1312967,0.34935656,0.32317948,-0.12495997,0.31818607,-0.4034926,3.4696357,0.2345037,-0.1737168,-0.19660679,-0.011883332,0.47500613,0.21234259,-0.3786676
Prr12,-0.23944513,0.11042729,0.06828039,0.53043056,0.29631567,0.31721795,-0.4612419,0.10377387,-0.3111588,-0.22970311,-0.20860443,-1.5315728,-0.4467077,0.061452333,2.3540437,0.2966632,-0.09971415,-0.27742347,-0.38973838,0.26261735,-0.336921,-0.49030277
Rcn3,-0.34886122,0.07195359,0.5019567,-0.7266232,0.58119863,1.996133,2.6628654,-1.2068888,-0.73236626,-0.45348752,-0.23451267,0.06321696,-1.0565382,-0.87261134,-0.58172345,0.5837405,-0.50461555,1.1965252,-1.8091718,-1.47109,-0.8809374,-0.5861485
Fcgrt,1.8143985,1.0153676,1.1612899,0.62859344,-1.0552807,0.735972,2.8421342,-0.8613733,-0.78549796,-1.2446688,-0.22140644,-0.40280148,-1.4771624,-1.5268487,-0.64254004,-1.0631847,-1.2611953,-1.2822568,-1.7334214,-1.6151152,-2.0323966,0.64614624
Flt3l,1.1736174,0.50415146,0.64001405,0.19633786,-0.42837584,-0.31586918,0.06026188,-0.5362198,-0.86530083,0.32935545,-0.6117599,0.19527368,-0.37075546,0.19431579,-0.87382877,-0.41358414,-0.33792648,0.43111175,-0.21008398,-0.6295315,0.835788,-0.76368845
Tead2,-0.52157515,-0.16323148,-0.15278445,-0.11246835,0.038252447,-0.05809309,0.45534635,0.2818914,0.046886776,-0.20837823,-0.10435819,-0.40109098,-0.33388284,-0.24622537,-0.027093776,0.041928194,0.2200326,0.036967095,0.6593715,-0.38776466,-0.22698267,-0.12273872
Cd37,2.0171957,2.0144517,0.0003112683,1.0501606,0.052091543,-1.6834197,-1.3249563,-0.37109366,-0.3593951,-0.42073286,-0.5396797,1.1925234,1.4340553,-0.40193126,-2.311738,0.037153516,-1.6411172,-1.0120615,0.37021682,-0.30558047,0.2223775,1.0148853
Gys1,-0.21426612,-0.04570012,-0.16462138,-0.33124137,0.08156108,-0.124208495,-0.20619588,-0.15207483,-0.24376786,-0.3616171,-0.09901483,-0.6330444,-0.17631528,-0.11922657,-0.108853415,0.08792524,-0.08599303,0.2766951,-0.261602,-0.0435354,-0.31458217,-0.19043776
Ppp1r15a,2.1278617,1.3469986,0.011578712,-0.22184204,-1.4198369,-1.0992101,-0.6150746,-0.76948005,1.5995507,-0.30607608,2.6863024,0.31318742,1.2607579,-0.7101118,-1.1766344,-1.4339608,-0.919594,-1.0441157,-2.394288,-0.32776707,-4.3934984,-0.112385415
Dbp,-0.6626364,0.4359961,-0.64257264,-0.09948435,0.8054094,-0.22413087,-0.4425965,0.586239,1.6566484,-0.56315124,0.24075797,-0.86084884,-0.026272822,-0.6918829,-0.25613642,0.82284766,0.12608577,-0.39655674,-0.29949862,-0.10946434,-0.7100979,-0.29148972
Fam83e,-0.60259604,-0.32775444,-0.20056395,-0.20495725,0.19526012,0.05150714,0.68245125,0.3766158,-0.065643944,-0.30669367,0.2776709,-0.56762576,-0.72293574,0.04192562,-0.070431575,0.20191842,-0.09458557,0.0020209355,-0.16731977,-0.16484487,-0.03794144,-0.16341731
Emp3,0.3870273,0.70974004,4.1806083,2.7166758,-1.6349368,1.1063176,3.3907807,-2.9341753,-4.3450227,-0.8110235,-2.2680633,-0.5195882,-0.69950503,1.9358538,-0.35408977,-1.6206464,-1.0780122,1.7909809,-3.2125525,-4.8526287,-0.027644955,-0.69351375
Ccdc114,-0.6251474,-0.5223144,-0.06344899,-0.26931503,0.21896856,0.42905605,0.30801305,-0.016666079,0.060160648,-0.26522252,-0.2606529,-0.51958483,-0.06569701,-0.12345004,-0.040723033,0.22518283,0.11286344,-0.21211001,-0.1305661,-0.3026485,-0.27511108,-0.14280418
Kcnc1,-0.20771818,-0.09271516,-0.11756986,-0.52113444,0.046031274,-0.12696593,-0.20985676,0.3647098,1.1644621,-0.40693802,1.2218926,-0.6421291,-0.000319278,-0.32917026,-0.16366254,0.053048436,-0.23530293,-0.40319997,-0.21041746,-0.17600217,-0.6637101,-0.21971779
Saa3,-0.0021446543,-0.048479423,-0.1332338,-0.14741695,-0.16057272,-0.013522875,-0.16147636,0.18392743,-0.5824321,-0.25664935,-0.061845306,1.3503673,0.580326,0.017455805,-0.053791437,-0.1582876,-0.038134832,0.005120712,0.025521444,-0.035257015,-0.54449636,-0.14434932
Hps5,-0.23567976,0.07676628,-0.08582676,0.35516384,-0.05688847,0.105638236,-0.053088423,-0.2947184,0.10182983,0.05194589,0.4114103,0.9757531,0.27533507,0.44850427,-0.410185,-0.068990186,0.078879446,0.20038316,-0.38769093,0.08658775,0.2468551,2.292931
Ldha,-1.2236035,-4.6656303,-0.6928124,-2.0529761,-1.2102859,4.3901343,3.8470411,0.16375816,0.020460425,2.2998946,-1.5534562,-0.15364799,-3.7885425,-0.6159613,1.1460463,-1.2300284,3.5843773,3.078038,0.17085241,-0.78947926,1.2025032,0.31962463
Spty2d1,0.080970384,0.04957812,0.4009483,1.433974,-1.0249,-0.6807279,0.28061295,-1.0961077,-0.51598656,1.2625778,-0.65102845,-0.1134546,0.27093667,0.75213826,1.5671378,-1.0187484,-0.20485903,0.58705103,-0.22317795,0.07981012,-0.7892418,-1.0488132
Nav2,0.072862156,-0.21728125,-0.20723441,-0.07944158,-0.11354704,0.55767125,-0.29427704,0.16803968,-0.6008369,-0.27219462,-0.29584023,-0.48810393,0.6329517,-0.4061786,-0.06607483,-0.110489815,-0.037373286,-0.027482899,-0.055950347,-0.20607078,-0.23266158,-0.15242285
Nipa1,-0.37538075,-0.17958477,0.11299714,-0.017702747,-0.089746125,0.039846107,-0.019067762,0.2353619,-0.36129713,-0.14278306,0.09509498,-0.32142624,-0.35970548,-0.19201386,0.018003514,-0.11865822,-0.02762069,-0.042165138,-0.0837153,-0.17509398,-0.2198196,-0.090706915
Herc2,0.31995937,0.64379793,0.106329545,0.30918974,-0.031215586,-0.15306532,-0.23346603,0.14146914,0.07694365,0.4856941,0.5891472,0.32167462,0.38590237,-0.21441975,0.6153063,-0.048587836,0.23779847,-0.8316746,-0.45441845,0.0767159,0.24602972,-0.85959595
Ube3a,-0.18609376,-0.5447044,-0.53366226,0.17657773,1.1577787,-0.38722083,-0.49449557,0.7743638,0.47827497,0.8863194,0.11316523,-0.7621028,0.33984146,-0.743654,0.5167724,1.1595427,-0.29892597,-0.26476288,0.27379927,0.23366468,0.57654136,0.046974547
Snrpn,-0.24135959,0.00252147,-0.019293644,-0.15107124,-0.20540276,0.6373658,0.40603116,0.27572775,-0.6063788,-0.23038964,-0.13011168,-0.4681934,-0.87811863,-0.47982296,-0.021451611,-0.20419542,-0.09681432,-0.13939814,-0.50805295,-0.51191473,-0.5036881,-0.1272079
Klf13,1.6141235,2.5094116,0.18632853,0.229037,1.5083858,-1.381327,-0.5962496,0.07168847,-1.9144462,-1.1768638,1.1564318,1.621913,1.0929763,-0.57265407,0.06501789,1.5197035,-1.7450057,-0.92383146,-0.6752545,-2.2947369,-0.0063300696,0.7873812
Trpm1,-0.77352625,-0.02125815,-0.3342814,-0.51830757,0.56788665,0.1298444,-0.19303687,0.1930053,1.110055,-0.3362097,0.1053086,-0.5849097,-0.6748321,-0.40375385,-0.100277066,0.5790886,-0.15590568,0.03239701,-0.16841286,0.7564073,-0.37069228,-0.18071823
Mtmr10,-0.14054964,-0.1323085,-0.33238754,0.06661636,0.10463569,0.0984309,-0.03387927,0.03567812,-0.195781,1.9957969,0.46916044,0.27628443,-0.23988487,-0.23740777,-0.1410007,0.07847612,0.17684141,-0.36325908,-0.42046598,-0.17561385,-0.038949903,-0.21332538
Chsy1,1.1374921,0.25933987,0.97193235,2.539789,-2.861412,0.59792227,1.4343196,-1.7881235,-1.8328688,0.07056425,-2.490885,0.86515766,0.7884397,0.94746804,2.415377,-2.8825243,1.1273539,1.4215264,-1.1659337,-1.2943529,2.4222922,-0.45990294
Lrrk1,1.2404263,0.81404567,0.52353233,1.5544367,-1.7446284,0.34162512,0.27909255,0.028738076,-1.5078897,0.32451156,-1.4532673,0.6525326,-0.3893426,-0.19270591,1.2112287,-1.7458124,-0.8113263,-0.3138808,1.5904089,-1.2666962,2.7788157,0.64491403
Asb7,-0.38310394,-0.23593794,-0.34876946,0.079037584,0.47014314,0.052649084,-0.04479221,0.4613062,-0.37491286,0.93945974,0.16780286,-0.36100367,-0.530159,-0.39626032,-0.28473726,0.39559713,-0.36261284,0.29001743,0.22822487,0.29327583,0.4845915,-0.3210015
Lins1,-0.32834587,-0.086689286,-0.43337712,0.017348886,0.28693566,0.11214273,0.14827728,0.5828374,0.29191154,-0.40557107,0.26058668,-0.020906061,-0.8060248,-0.52165467,-0.12615958,0.25969627,0.42298055,-0.24808674,1.3579869,0.0117684705,-0.36092094,-0.20799863
Lysmd4,-0.13284014,-0.38162673,-0.30088168,0.00072171685,0.08618024,0.002073817,0.21868293,0.2403957,-0.4875892,-0.35488874,0.016236383,0.09066733,-0.29049513,0.35707352,-0.10691699,0.09251532,0.17159668,-0.19181186,0.7780948,0.36661753,-0.061256316,-0.18796504
Mef2a,0.40790752,0.765015,0.53022957,1.2744727,-0.43261805,-0.0833141,-0.91071564,-0.15256262,-1.2436937,-0.18615836,0.07379259,-0.7214142,0.98739254,0.19654426,0.21583936,-0.43740737,0.3272929,-0.7715952,0.4487547,-1.2661868,0.5479685,0.50905114
Lrrc28,-0.31682482,-0.042371307,0.04471321,0.34265572,-0.030603755,-0.25372615,-0.0027913207,0.10893881,0.6811331,-0.7380841,0.37316298,0.4599023,0.2682697,-0.12832893,-0.3281429,-0.052684177,-0.35937384,0.060327183,0.2401258,0.064794116,-0.19170491,-0.36232632
Igf1r,-1.1918092,0.15156841,-0.43781802,-0.7952095,1.9295572,-0.27216282,-0.44647583,0.4297103,-0.79649353,-0.42644915,1.196171,-0.65000373,-0.029827395,-0.46308625,-0.18521872,1.9420997,-0.30781198,-0.5137559,0.5822636,-0.2909826,-0.8482547,-0.23170665
Pgpep1l,-0.2736894,0.043906536,-0.31294823,-0.38317198,-0.06663454,0.0026906794,-0.15082741,0.2639113,-0.4947706,-0.22933124,0.35298088,-0.42196053,-0.2629387,-0.30212292,-0.04385495,-0.063696705,-0.13767868,-0.18681575,-0.0822589,-0.18462591,-0.4898722,-0.13368268
Fam169b,0.21174754,0.9689656,-0.08745392,-2.1569073,1.2481802,-0.6210472,-1.2226366,-0.6621877,2.0335217,0.32350042,1.954072,-1.0109059,0.678011,0.055986147,-1.1132158,1.2286491,-0.5879425,-0.4036496,-1.0827806,0.6036624,-0.5735078,-0.94291955
Arrdc4,-0.71151394,0.21242572,-0.34934482,-0.43275455,0.39791423,-0.14164512,-0.29803056,0.4152395,-0.086065136,-0.3015853,0.70415014,-0.5136715,0.48186582,-0.45076007,-0.09149279,0.34669024,-0.2593535,-0.17772286,0.62274635,0.001623765,-0.4419943,-0.16835031
Mctp2,0.84312034,0.26650766,0.44259438,0.03406187,-1.0032855,0.29009494,-0.10499299,-1.2439268,0.9362057,1.0612252,-0.54141563,-0.6724139,0.35015622,0.24221772,0.0091400165,-1.0084788,-0.22854279,-0.25547582,-1.8244469,0.84835285,0.28948352,-0.8831262
Chd2,0.46997356,1.3368096,0.752772,-1.2767041,0.17060845,-1.7178946,-0.8702695,-1.0485258,2.070872,-0.23713887,2.3753319,0.6236608,0.9320707,0.83051187,-2.260012,0.14215122,-1.4145292,-1.0223262,-1.1438946,0.7507105,-1.7586912,1.3298008
Slco3a1,3.0235946,1.6486763,0.9454553,2.0769906,-0.8242214,-0.14083734,-0.49770668,0.09260944,-0.3982656,-0.8496777,0.45595798,0.29233095,0.09939396,-0.9663629,-0.7147096,-0.83922404,-1.5223193,-1.9923431,-0.77442825,-1.7549323,-1.9509379,1.782317
Klhl25,-0.017092314,0.050718524,0.29643625,0.25662762,-0.20108278,-0.16374384,-0.04039141,-0.06657682,-0.36948508,3.3107371,-0.33978415,0.596132,-0.65250766,0.30976945,-0.38765946,-0.17500499,0.08688481,0.3015358,0.19754568,-0.38897187,0.8713157,-0.40415248
Ntrk3,-0.22545029,-0.19880737,-0.13795917,0.09889435,0.023035375,0.22125119,0.5254505,0.44664437,0.0017912881,0.16210258,-0.013370507,1.4979243,0.18870564,-0.2203816,1.8413148,0.034725387,0.10002967,-0.20026976,0.14176624,0.4011976,0.0726025,-0.36853677
Isg20,0.5542628,-0.22152367,-0.52613527,-1.4682375,-0.0396247,-0.4844387,0.07970886,-0.58600724,2.1464727,-1.1116947,0.07569843,1.6797999,-0.06584475,-0.23615268,-0.56930405,-0.08777469,-0.22983824,0.26686615,-0.0052508097,2.9567795,0.82409126,-0.5400246
Abhd2,0.46544653,0.015433002,0.120736085,0.764833,-0.5948478,-0.6392835,-0.026190085,0.0049892375,0.5188174,-0.19137461,-0.50674367,0.45523342,0.6872611,0.18352379,1.9140052,-0.607017,0.34128585,-0.0375874,1.453267,0.44032997,0.41080576,1.2220086
Zfp710,-0.21615024,0.042945746,-0.45198753,-0.45362166,0.8044404,0.0839397,-0.16201764,0.8401125,-0.3862312,-0.6040426,0.6658528,0.6120118,0.12754574,-0.43923655,-0.27857384,0.79671323,-0.20856225,-0.13876162,1.1641736,-0.2947456,-0.4498999,-0.30974248
Idh2,-1.2596315,0.5880531,0.7565963,-0.016035587,2.0975425,1.1006434,0.63231236,-0.05488393,-0.45248923,-1.1835197,0.19011141,-1.7998304,-0.81203043,-1.1552719,0.78767365,2.0893147,-0.9956049,-0.9753424,-1.4870877,-1.2112359,-1.4550948,-0.5655693
Sema4b,-0.535785,0.33149496,-0.3905024,-0.37122828,1.9352196,-0.046117466,-0.34688503,0.89010304,0.18947463,0.6629368,0.333154,-0.9936051,0.87883544,-0.74152625,2.046799,1.9314913,-0.54473853,-0.6477771,1.0452565,-0.47970128,-0.39762837,3.9320645
Gdpgp1,-0.049395736,0.11091851,-0.3365094,-0.091175385,0.723724,0.14224222,0.24390607,0.054141033,-0.8031971,0.3967621,-0.22022188,-0.25988883,-0.09394133,-0.22323234,-0.26214612,0.7408487,0.2888039,0.025002465,0.89373505,-0.07848205,-0.13924761,-0.30984992
Vps33b,0.18033504,-0.5165432,-0.28044802,0.42838913,-0.22199285,-0.42423442,0.3630045,0.027038721,0.6604456,-0.92422837,-0.14899762,0.949075,-0.6167179,-0.28342068,2.682961,-0.25989762,0.044483617,0.18149902,-0.10173022,0.07038198,0.5971251,-0.44640312
Rccd1,-0.20025668,-0.5677116,0.17708652,-0.304286,0.41746253,0.3015127,-0.29353362,0.28004986,-0.18387568,-0.6528917,0.5004651,-1.0626054,0.19483384,0.25756475,-0.27009353,0.40702394,0.18695077,-0.47896564,0.39821032,-0.33146584,0.31480178,3.1259189
Prc1,-1.5807077,-0.41335386,8.054433,-0.4870964,-0.9532423,1.9998943,-3.80264,-5.567573,-2.6332603,-0.495577,-1.0866051,-0.7255959,2.092165,7.928696,-0.41418976,-0.9569344,2.341085,-2.8914604,-3.7980301,-2.3951833,-1.3151245,-0.5575208
Man2a2,0.2282442,-0.009336975,-0.8580886,-0.42997447,1.0584438,0.22827041,-0.68552566,0.8692219,1.5039918,-1.085826,0.5981048,1.7032132,0.903452,-0.3841576,-0.5551388,1.0275116,-0.3630805,-0.35225362,0.5863634,0.091146275,-0.060448967,1.5474579
Furin,1.3597382,-0.5384877,-0.9088205,-0.8730268,-0.9430401,-0.0062098713,0.096746586,-0.35931438,0.6702439,-0.31350943,-0.9797523,0.7404551,0.84735376,-0.38433346,0.07050564,-0.95165414,0.86848944,1.6961683,-0.019846784,2.20908,0.38701674,-0.76461375
Crtc3,-0.42366382,0.7379223,-0.76158935,-0.16378629,2.0322137,-0.6170443,-1.120241,0.76314276,0.2850988,-0.18078636,0.1848087,-0.75692606,0.61176914,-0.19500807,-1.0000163,2.0669744,-0.8907031,-0.7865407,1.2645948,0.10294571,-0.2606048,-0.8398467
Zscan2,-0.25428522,0.19738449,-0.44662893,0.20156695,0.83991534,-0.43875918,-0.45560214,0.58859134,0.9477256,1.0629419,-0.034753192,0.6367189,-0.18853945,-0.22204497,-0.2331084,0.8489936,-0.15301324,-0.43427604,0.48809084,-0.06154068,-0.51983595,-0.27118233
Nmb,-0.0056430046,0.2500927,0.33095673,0.9544914,-1.1015407,-0.6876017,0.17512594,-0.44341046,0.5521521,2.5315115,-1.0911231,0.89188886,0.30250737,0.4045503,0.59943366,-1.1068166,-0.032911748,1.4654763,-0.7258306,0.9256692,2.3494086,-0.66029996
Zfp592,0.28581706,-0.3438092,-0.0348647,-0.010217909,0.03354332,-0.23060463,0.15760522,0.39992586,-0.81033754,0.37777218,0.23951015,-0.36983994,0.01021228,0.0034597598,1.6045586,0.05080455,0.25437275,0.062656276,0.9498068,-0.18189467,-0.26976338,1.2226778
Fsd2,-0.36566326,-0.15391923,-0.0911581,-0.356189,-0.05073067,0.1261122,-0.0546573,0.020590201,0.877004,-0.223909,0.29405373,-0.4244229,-0.38898894,-0.39392617,-0.03547098,-0.04776966,-0.0068724058,-0.20142014,-0.16524318,-0.08867784,-0.36939278,-0.1296275
Whamm,0.05523681,0.01941888,-0.20301107,0.32899407,-0.27031153,-0.22708938,0.3222159,0.14515609,0.55022657,-0.645832,-0.12805095,-0.5123214,-0.5808843,0.18487869,-0.61675656,-0.2609282,-0.033433594,0.5895355,-0.68655646,0.7241736,-0.24585049,-0.5863943
Tm6sf1,1.8879348,2.151855,0.29846683,3.2773478,-1.4852468,-0.6993153,-0.6719669,-0.20544586,-0.20472996,-0.7582039,-1.0820615,2.0161865,0.10795633,-0.7231519,-0.279079,-1.5033027,-1.0471032,-1.8512499,-0.16547067,-1.3647517,0.8834055,1.3489482
Hdgfl3,0.25347668,0.22744212,-0.71437526,0.19745184,0.5398006,0.01624989,-0.984767,0.9462054,0.733847,-1.2727753,1.014986,-0.5481033,0.10384292,-0.5859779,-0.6784301,0.55180335,0.3218712,-0.8353521,1.4479601,0.539451,-0.25980335,-0.6181952
Mex3b,-0.5288879,-0.28947702,-0.00592031,-0.23603684,0.618067,0.42886585,0.7669734,-0.04509042,0.038708642,-0.6037071,-0.19980717,-0.2665312,-0.63408464,0.33950377,-0.24669969,0.6337376,0.5054864,0.23370211,-0.24638611,0.08760594,-0.71122944,-0.300014
Il16,0.032485772,0.5004271,0.0510226,-0.68882465,0.97244096,-1.1154646,0.30358863,-0.2613073,2.017638,-0.07578333,-0.21191008,0.2140302,0.28426552,-0.45655534,1.1339037,0.99768543,-0.7122995,-0.7203224,-0.30218986,0.8184203,-0.526995,-0.05873802
Ctsc,-1.0501688,-0.7216732,0.8904711,0.1251876,-1.58399,1.3124168,2.2088768,-2.95695,-3.025614,1.4020978,-1.8934345,0.49169376,-0.1325745,1.4446843,0.22997293,-1.5932285,2.2546756,3.507421,-2.1223893,-0.86116934,2.262773,-0.25441453
Tmem135,0.7454176,0.16234215,-0.10609869,0.2353952,-0.45959395,-0.5213894,-0.18638153,0.14767067,-0.16053396,1.2593735,0.13006744,1.3419018,-0.2616571,-0.20601815,-0.45909515,-0.45030332,0.14402676,-0.3616692,0.5913399,-0.33302832,1.4109447,-0.4493856
Sytl2,1.6896046,0.92130274,1.4312136,1.8340594,-1.5507056,0.45864245,0.72652036,-1.3019872,-2.402873,0.91133183,-1.8861797,0.1719381,0.17078394,0.02959183,0.23479906,-1.5434009,-0.13621852,-0.5574162,-0.67156905,-2.3129387,2.070489,-0.7355364
Crebzf,0.30184764,0.0028430822,-0.24111094,0.3456803,0.17710002,-0.27334777,-0.07495325,0.17788124,-0.0411249,-0.9397543,-0.097067095,0.20718257,-0.2765364,0.14095384,-1.0677956,0.14972277,-0.18470058,-0.44496563,-0.27802026,-0.10413097,0.9450209,0.25733146
Dlg2,-0.1810398,-0.30266824,-0.059391476,-0.18767583,-0.15939,0.24157754,-0.15853052,-0.15245731,-0.4617439,2.4137008,-0.159469,-0.38278317,1.0088835,0.22947417,-0.000527045,-0.15834925,0.21930961,0.2354421,0.5100671,0.054710254,0.0183232,-0.10701697
Pcf11,0.04481377,0.5322266,0.2976652,0.32380855,-0.30972245,-1.296237,0.7093427,-0.11856599,0.22449656,0.9422543,0.7772903,1.1621428,0.21068127,0.22818193,0.8454054,-0.32521555,-1.0221426,0.37867123,-0.01856434,0.002944141,-0.5746964,-0.083250776
Prcp,-0.46986917,-0.37865135,-0.11913235,0.53022677,0.024613457,-0.09646932,0.06545499,0.29267934,0.2325861,-0.99458313,-0.12350673,1.4756582,-0.30316186,-0.32916456,-0.46391475,0.025477525,-0.020652309,0.032136504,0.30173534,0.15841804,0.09081735,-0.47531757
Gab2,-0.45374647,0.0154052535,0.031588923,0.17354608,-0.14802735,0.3884624,-0.05476787,0.34737137,-0.4854158,-0.19023307,-0.17088725,-0.39739013,1.0942392,-0.18229893,-0.0051825196,-0.16826718,0.20752083,-0.1777838,-0.28015685,-0.20056854,-0.42424634,-0.11102573
Usp35,-0.49824548,-0.1300183,-0.20368941,-0.09768642,-0.09065555,0.00058675586,-0.06981026,0.13644858,0.48528445,2.3533964,0.03618672,-0.4504066,-0.31265756,-0.23707804,-0.055414733,-0.0876705,-0.18320169,-0.10120651,-0.13168903,0.54522353,-0.075182706,-0.1427761
Kctd21,-0.35275733,0.13074975,-0.16271548,-0.048321508,-0.10274444,0.035007503,0.10790017,0.16714904,0.14248778,-0.15450333,0.07656662,-0.33315122,-0.32072678,-0.2935618,0.008654479,-0.10142958,-0.035290483,-0.05664993,-0.06564267,-0.1859798,-0.24060607,-0.09682051
Kctd14,-0.33977622,-0.35384303,-0.15250652,-0.14491245,-0.13398053,-0.038492836,0.01311918,0.6314467,-0.479054,-0.17169823,-0.13756944,-0.38495377,-0.7374278,-0.11446284,0.012744681,-0.13290611,0.256599,-0.17137188,-0.3665109,-0.40098462,-0.19331378,-0.100407675
Rsf1,0.33202028,0.4198265,-0.092432,0.9883217,0.36878136,-0.63293517,-1.1731738,0.09410955,0.4234176,-0.18485343,-0.19182426,0.8146286,1.2278268,0.39511305,-1.3001063,0.36633232,-0.42918658,-1.3106642,0.22417125,-0.089365594,-1.086483,-1.0989465
Aqp11,-0.41673812,-0.5676942,-0.3439044,-0.10391728,0.21731478,-0.052663237,0.13912013,0.28583968,-0.20843127,-0.2009981,-0.07592048,-0.42045322,-0.7247295,-0.28504437,-0.007442995,0.22258882,-0.22190136,0.25906157,-0.043011773,-0.4424335,-0.33380833,-0.11472878
Pak1,-0.54151464,-0.04629726,-0.41411957,-0.39948824,0.3871793,0.21070147,-0.11947207,0.84700847,-0.34178475,-0.24820338,0.36828595,-0.4612956,-0.13273236,-0.3384245,-0.048382152,0.39512828,0.09779005,0.03361604,0.52944577,-0.35239422,-0.52880806,-0.14034505
Emsy,-0.24267703,-0.17391619,0.6584365,-0.02151291,0.26003668,0.6323142,-0.58108175,-0.12160402,0.6189586,-0.3785452,0.16734535,-0.2006649,-0.27245396,0.41623536,1.1641572,0.26042527,0.7462522,-0.6232902,-0.3053279,-0.40221703,-0.7535639,0.51052785
