gene_name,P9_A,P9_C,P9_N,P4_A,P4_C,P3_A,P3_C,P10_A,P10_C,P10_N,P0_A,P0_C,P0_N,P5_A,P5_C,P6_A,P6_C,P2_A,P2_C,P2_N,P7_A,P7_C,P8_A,P8_C,P1_A,P1_N
Zmym2,0.101740666,0.27060905,-0.503123,0.14060836,0.09909851,-0.090330966,-0.061794862,0.05564344,-0.49107164,-0.50339663,-0.39679745,3.4546223,0.15999857,-0.11508145,-0.12436046,-0.12845509,-0.20210777,0.09753268,0.09106694,-0.038064614,0.067667015,-0.08810471,-0.46463034,-0.039535154,0.1669205,1.1773772
Lats2,0.07359181,0.025257265,4.7206025,0.16211495,0.2082813,-0.04227605,-0.10794635,0.35854,-0.45927146,-0.48110294,-0.3479039,-0.46522132,-0.0065854853,-0.127646,-0.124224566,-0.13229664,-0.22683504,0.017557988,0.11151255,-0.012945564,-0.04480682,-0.089082554,-0.17846611,-0.07379182,-0.10240509,-0.43355036
Zdhhc20,0.14539286,-0.053512376,-1.170505,0.19715832,0.14787391,0.022714065,-0.15926258,0.46852532,-1.1390761,-1.1712189,-0.010625911,-1.1478361,0.030598387,-0.26000875,-0.37069863,-0.04367337,-0.22932373,0.061603356,-0.10038691,0.35177007,0.16335173,-0.13504182,0.050427143,-0.05399875,0.05460739,-0.16525939
Phf11a,0.1763843,-0.019734165,-0.49062598,-0.0285708,-0.15216662,0.19791028,-0.10696734,-0.072866894,-0.50949764,-0.49019745,-0.5264519,-0.50423765,-0.39750385,0.13248503,-0.049707092,0.33583805,0.19223347,-0.08690234,-0.43949774,-0.30900896,-0.22865412,-0.16396058,0.7106166,0.028336145,-0.33398718,-0.53223646
Phf11b,0.12621318,0.55459774,1.1467096,-0.10574187,0.011799093,0.22878976,0.2881054,-0.2227323,-1.2279389,1.161961,-0.08452289,0.74815047,-0.8170059,0.10272634,0.20234886,0.50897264,0.5493629,-0.37712154,-0.53571826,-0.675522,-0.09075075,0.16380897,0.03769048,0.32490167,-0.6473027,0.27777016
Phf11c,0.055609036,0.27181375,3.3181574,-0.02539396,-0.0021687478,-0.014007763,0.1528684,-0.36593565,-0.57000685,-0.5683453,0.014404009,-0.56955403,-0.12403208,-0.1838081,0.03453909,0.086669505,0.10046193,-0.23642479,-0.19131291,-0.41105628,0.4151797,0.76887417,0.13746947,0.14804883,-0.046923496,0.55900395
Atp8a2,-0.052008037,-0.11921651,-0.11709732,-0.014186165,0.15533245,-0.058051154,0.041239083,-0.10678473,-0.117476925,-0.1170887,-0.11781797,-0.11737113,-0.0036673292,-0.01901263,-0.07711262,-0.018212577,-0.08420454,-0.0075959996,0.31455725,0.55690354,-0.09204042,0.018669166,-0.11830982,-0.011647392,0.19577105,-0.11793433
Spata13,0.047767274,0.16126591,-0.9238738,0.22717772,-0.060182005,0.13112323,-0.06418118,0.4971303,1.8601799,2.0926828,-0.701817,-0.91579324,-0.273661,-0.12049849,-0.27984378,0.031392876,-0.05184382,-0.0992064,-0.17371377,0.5388695,0.07125858,-0.105872706,-0.2206709,-0.122022614,-0.06308342,0.6983681
C1qtnf9,-0.010826084,-0.050051168,-0.06981445,0.026923759,0.009061164,-0.0015070856,-0.033708666,-0.045860857,-0.06627424,-0.069894835,-0.06309374,-0.06726098,-0.04363975,-0.036838043,-0.04024255,-0.039789952,-0.013102265,-0.001786296,-0.00099104,-0.065585986,-0.04654844,-0.04556016,-0.058506858,-0.03381821,-0.0027327442,-0.062008582
Arl11,-0.0484982,-0.101109795,-0.09533148,-0.004137265,0.04416329,-0.049345817,-0.057921235,0.05215941,-0.096366554,-0.095307976,-0.09729646,-0.09607805,-0.096363775,-0.049919702,-0.070150234,0.02498352,-0.017596984,0.011007852,0.05080117,-0.09656779,-0.006873533,-0.033483393,-0.09863755,0.11295643,-0.097222745,-0.09761374
Trim13,-0.045607742,0.047345668,-0.2239145,0.020891828,0.018100109,-0.07669273,-0.051601693,-0.095386334,-0.21845946,-0.22403839,-0.21355866,-0.21997991,0.049608428,-0.05921817,-0.078042075,-0.087560005,-0.03982386,-0.01453419,-0.004562923,-0.21739893,0.033950444,0.06243992,-0.20649078,0.22146736,0.36459526,-0.21188655
Kcnrg,-0.061220568,-0.06571082,-0.0844242,0.059550088,0.06425858,-0.039474748,0.046521734,-0.07116185,-0.08107206,-0.08450032,-0.07806052,-0.08200639,0.032312594,-0.03552079,-0.056423277,-0.055994723,-0.029356552,0.0067153117,-0.019256962,0.5916451,-0.062394176,-0.011602221,-0.07371731,-0.0723403,0.043152392,-0.07703301
Ints6,0.04816302,0.10008514,-0.60746545,-0.015408499,0.07869208,-0.03174113,0.044466753,-0.15201423,0.46136925,-0.6073573,1.6110765,-0.6108995,0.075244285,0.0786809,0.06708047,-0.09427057,-0.07341587,0.07115744,-0.05781082,0.20448843,0.17636268,0.035078466,0.4398456,0.029504035,-0.010031402,-0.6179632
Neil2,0.09511716,-0.1139197,-0.13563345,0.028490907,0.0053402823,-0.039717693,-0.05781217,-0.100627095,-0.13174385,-0.13572177,-0.12824947,-0.13282798,-0.07477318,0.00012531006,0.005701956,0.008421201,0.07099215,-0.023538377,0.16999546,-0.13098767,0.10680498,0.054330222,0.8789372,0.10301256,-0.06869906,-0.12705721
Blk,-0.07694537,-0.059403986,-0.0878448,0.035728544,0.025663013,-0.022412948,-0.03588592,-0.08376784,-0.08275019,-0.08796049,-0.07817321,-0.084170185,-0.037385106,-0.04038933,-0.04528866,-0.04463734,-0.054113366,0.016689999,0.011197151,-0.08175973,-0.054363303,-0.032845665,-0.07157235,-0.0462293,-0.07853602,-0.076611586
Xkr6,-0.04684526,0.31082785,-0.09208738,-0.033560295,-0.04741069,-0.036590174,0.08191309,-0.058719076,-0.09008214,-0.09213291,-0.08828064,-0.090641044,-0.04468622,-0.056645155,-0.075337276,-0.0639993,0.053400457,-0.010643179,0.33850142,0.5830107,0.011086294,0.16754797,-0.08568254,0.06623446,-0.08842344,-0.08766599
Kif13b,0.07302584,0.24878192,3.6366098,0.034955658,0.18550186,0.06339633,0.15093078,0.08620487,0.6872809,3.662566,0.11744101,-0.53780544,-0.22609417,0.04516494,0.08811072,-0.07496526,0.029801002,-0.06046862,-0.020485615,0.005317986,-0.017476425,-0.034852315,0.8921257,0.30063695,-0.31291223,-0.5346565
Hmbox1,0.053694457,-0.25802517,-0.40591046,0.053151228,-0.0026897434,-0.013946956,-0.049262486,0.0009657047,-0.39519316,-0.40615383,0.11549454,-0.3981803,0.13964675,-0.071318425,-0.13294594,-0.072295934,-0.15788716,0.055229265,0.012523516,0.76459426,0.1421587,0.05695516,0.040432334,0.019234398,0.15829176,-0.38227963
Zfp395,-0.054435156,-0.19626321,-0.2570026,0.11083699,0.052962255,-0.026087072,-0.04352797,-0.13392179,-0.2461223,-0.25724965,-0.23634754,-0.24915491,0.44563562,-0.03091661,-0.029401748,-0.14490592,-0.11490362,0.0411464,0.04931815,0.9395434,0.090041004,-0.082085975,-0.22225046,-0.11050419,0.17648433,-0.23301248
Esco2,-0.26707977,-0.45619267,-0.14323978,-0.4038018,-0.38229084,1.0362179,1.1163218,-0.16052045,-0.21600723,-0.1415873,0.060564145,-0.1957252,-0.17791358,0.6920186,0.8563646,-0.5530664,-0.54321206,-0.27343374,-0.52851164,-0.23015419,-0.3635851,-0.4718461,-0.3756629,-0.24185455,-0.23789465,-0.30368626
Bnip3l,0.21742974,0.28027132,-1.4499613,0.27002922,0.19296731,-0.125725,-0.11825149,0.30260548,1.3705676,1.1220341,0.020685604,-1.4259974,-0.15879537,-0.22265875,-0.19485514,-0.1544949,-0.1048497,-0.10889987,-0.03381564,0.022687575,0.31286266,0.23848477,0.070053115,0.094777964,-0.24783413,-0.4784836
Gnrh1,-0.08784963,-0.0944674,-0.105370656,0.08752357,-0.061855566,0.087383494,0.11363401,-0.07200072,-0.10341755,-0.10541501,-0.1016629,-0.10396192,-0.023863701,-0.04532285,-0.06652768,-0.030087765,-0.06985712,-0.013686081,-0.010516011,0.5704532,0.0027294739,0.05636637,-0.099132344,0.04807037,-0.010520347,-0.10106422
Dock5,0.3701855,0.3608715,3.3439262,0.1629023,0.114369705,0.07821081,0.007119013,0.6529158,1.9037864,3.3681757,-0.5790335,-0.59843993,-0.48474064,-0.08153855,0.07142398,-0.027515423,-0.13824286,-0.078245245,-0.026397243,-0.59063965,-0.28153953,-0.23964411,-0.16714032,-0.0734368,-0.5256803,-0.57398003
Loxl2,0.025781704,-0.12248239,-0.018311884,-0.21683094,-0.39589223,-0.09036271,-0.14025316,0.01724987,-0.036971975,-0.017888134,-0.05373612,-0.03177096,-0.0030761089,-0.021966416,-0.060172547,-0.100659385,-0.0075653656,0.17796434,-0.18472713,-0.040599734,0.009144785,-0.04448021,-0.07791318,-0.047957238,-0.052407265,-0.059455894
Tnfrsf10b,-0.020235937,-0.13289142,-0.13542542,-0.062386237,-0.12531216,-0.05997993,-0.12049913,-0.12442731,-0.1349715,-0.13543573,-0.1345637,-0.13509801,0.0791348,-0.015131761,-0.028668141,-0.013943461,-0.08356347,0.04087821,-0.05004469,-0.13488325,0.14364745,-0.076329656,-0.13397558,-0.07399607,0.31585982,-0.13442457
Rhobtb2,-0.05366247,-0.27081266,-0.29662067,0.019273093,0.11014753,0.010339231,0.008262295,-0.1550403,-0.29199767,-0.29672566,0.18882471,-0.29328623,0.19439524,-0.05775063,-0.050267,-0.044294853,-0.12059181,0.06283359,0.024896832,0.4458426,0.18020694,0.025360204,-0.2818546,-0.06226165,0.110210784,1.7847463
Egr3,-0.11662678,0.3912161,-0.21873425,0.09796701,0.08130257,-0.03907525,0.007306205,-0.14762707,-0.21108583,-0.21890794,-0.20421451,-0.21321762,0.24079618,-0.07077393,-0.12216101,-0.03254985,-0.079226404,-0.0023091137,0.0820018,0.13528955,-0.14264596,0.07790585,1.0337778,-0.053770673,0.10405018,-0.20187008
Ppp3cc,0.24457918,-0.47866085,-0.92809117,0.13698515,0.14295396,0.15951505,0.14272782,0.06650216,1.0067041,-0.9283768,-0.10714594,-0.9190196,-0.329424,-0.118603796,-0.06902238,-0.042902164,-0.10244013,-0.1484557,-0.07973517,0.08334137,-0.015120354,-0.043601345,0.5744633,0.24131073,-0.048193388,-0.014781982
Fam160b2,0.07189531,-0.06229866,-0.3638317,0.02757428,0.24456865,0.06727777,0.0010171998,0.03686574,-0.3617187,-0.36387965,-0.35982043,-0.36230764,-0.038170382,-0.08611637,-0.05578238,-0.048916824,-0.013334469,-0.03773901,-0.18528609,-0.09037791,0.10076607,0.045936532,-0.012022495,-0.077418916,-0.113962606,-0.35917276
Fndc3a,-0.0018626773,0.46509543,3.960125,-0.038449798,0.29291886,-0.09025057,0.05992743,-0.11101397,-0.5010469,-0.5035661,0.10979518,-0.5017335,0.101575375,-0.052664623,-0.045195095,-0.021161262,-0.0026822179,-0.005287607,-0.0812389,-0.28540796,0.13589282,0.21608484,0.3969098,0.115482554,-0.041473042,1.070009
Cysltr2,0.07593669,0.36086437,-0.41688043,0.052216124,-0.053549383,0.046702806,0.21803328,0.023613384,1.206291,-0.41698498,-0.40814131,-0.4135601,-0.20657913,-0.07796017,-0.0113969175,-0.005208561,0.04492233,-0.08481639,-0.059235375,0.32096988,0.04855836,-0.010531756,-0.043038163,0.35728532,-0.1839937,-0.40673026
Rcbtb2,0.15577556,0.254143,-0.70360255,0.004928639,-0.10928419,0.24900572,0.054672804,-0.1416347,-0.70956445,-0.7034671,-0.38913497,-0.7079027,-0.04541972,0.10435658,-0.10834467,0.17757092,0.15991585,-0.16974996,-0.23616838,-0.033286396,-0.3096649,-0.21805905,-0.56994855,0.029356377,-0.32471487,0.8297596
Lpar6,0.14266697,0.28272542,-0.45324504,0.13263999,0.19017525,0.015129713,-0.10917624,0.01694799,-0.43694457,-0.4536152,0.20903549,-0.44148788,0.21621837,-0.1738508,-0.20874596,-0.009885738,-0.06315781,0.019555228,-0.02780313,-0.16945371,-0.106516704,-0.084056646,-0.40118048,0.004981327,0.0056330594,-0.4173038
Lrch1,0.07732683,-0.088067316,-0.48490164,0.050638676,0.09852073,0.08045094,0.074977435,0.047683723,-0.4815296,-0.48497823,0.41305333,-0.4824695,-0.10120177,-0.013443439,0.028093709,-0.15997016,-0.10034682,-0.069260746,0.005844433,-0.20550315,0.09710818,0.14075674,1.0599929,-0.043055326,-0.005425416,-0.47746658
Rubcnl,-0.045240056,0.47637385,-0.10411264,0.03473064,0.15271911,0.015521477,-0.05777448,0.0046607596,-0.100629285,-0.104191735,-0.097499855,-0.10160018,-0.10063863,-0.06180135,-0.012501851,-0.0010282096,-0.04160345,0.01316451,0.034074105,-0.09995207,-0.01171115,-0.027139593,-0.09298662,0.059512958,-0.097747914,-0.09643212
Slc25a30,0.07810962,-0.27888343,-0.5015273,0.050926283,0.05498416,0.084248416,-0.056280367,0.009991911,-0.5004013,-0.5015529,-0.19079542,-0.50071514,-0.080693394,-0.020432282,-0.05057283,0.021770269,-0.016624492,-0.0031603454,-0.016331833,-0.50018245,0.09842242,-0.11269297,0.4999559,0.13276604,0.026290862,-0.49904463
Tpt1,-0.005447209,-0.08538082,0.25470436,0.76440185,0.6898364,-0.3834873,-0.24569292,0.1449482,-0.5623048,-0.84644467,1.8638898,1.6547245,1.4995928,-0.73925626,-0.6033952,-0.8250881,-0.8032926,0.29126635,0.056766044,0.65669817,-0.20094338,-0.26775005,-0.39847565,-0.1642588,1.713521,1.0544633
Tsc22d1,-0.003693432,0.09809959,10.0,0.08111233,-0.03394832,-0.03204547,-0.10409433,-0.16976261,-0.18488786,-0.19214197,0.9980489,-0.18686485,0.0051347096,-0.078220226,-0.06301801,-0.056584384,-0.10769291,0.09455234,0.30182827,-0.18350889,0.17003827,0.0013579074,-0.16932538,-0.09528776,0.6338917,-0.17634133
Epsti1,0.7656763,0.87130433,-1.1124548,0.5006117,0.43847618,0.5121997,0.10150591,0.063504405,0.5557422,-0.23865381,-1.0476582,-1.4059223,-0.78446275,-0.19782478,-0.22589652,0.19060382,0.031026907,-0.4656091,-0.6083953,-1.0473648,0.12492143,-0.2836594,0.57372063,0.12314155,-0.68688524,0.104610324
Akap11,-0.040059637,-0.33320498,-0.3919067,0.010397638,0.019312354,-0.10635368,-0.082049765,-0.008179908,1.1284214,-0.3918244,0.33572578,-0.39452142,0.17336349,0.040719904,0.09501375,-0.11292787,-0.028410355,0.021392314,0.06422211,-0.12777935,-0.088029906,0.1728302,0.35230118,0.017888356,0.08713599,1.4258921
Dgkh,0.24805225,0.65584505,-0.6199628,0.07681671,0.22296003,0.11407531,0.25484526,0.12952484,1.5494299,-0.61992604,-0.22113346,-0.62113106,-0.5723041,0.06781154,0.11414504,-0.019303419,0.018445706,-0.24932049,-0.22505207,-0.4350436,-0.119200684,-0.06482692,1.1496497,0.53377825,-0.51257956,-0.62353396
Rgcc,-0.26109493,-0.3353201,-0.50745004,-0.023875915,0.12025923,-0.08370615,-0.069197506,-0.2503743,-0.5068754,-0.50746304,0.6295872,2.3343773,0.94548625,-0.06368866,-0.09418744,-0.10855639,-0.14394145,0.082611695,0.06586375,-0.15986378,-0.026449528,-0.047638394,-0.5056146,-0.40114945,0.5844183,-0.506183
Kbtbd7,-0.038193885,-0.17347188,-0.181812,0.0077907364,0.20495088,-0.011851143,0.001942192,0.052419037,-0.18031803,-0.18184592,0.028108463,-0.18073444,-0.02908928,-0.007264384,-0.08299263,-0.04224258,-0.08801277,-0.034475334,-0.006544229,0.29874703,-0.11981826,-0.05781144,-0.17704019,0.0061508976,-0.03171282,-0.17851791
Elf1,0.29630744,0.39318264,1.271644,0.36386162,0.33274654,0.17042454,-0.016624885,-0.30167407,-0.7062403,-2.0901418,0.27827778,-0.08903258,-0.13409002,-0.21926957,-0.18462577,-0.0013877364,-0.11694329,-0.12521629,-0.40547198,0.2659794,0.15400644,-0.06651135,0.22962533,-0.36480457,0.58514595,-0.30029786
Pibf1,-0.08732057,-0.1419428,-0.39317802,0.050542146,-0.1327227,0.028352998,0.028380238,-0.02288923,-0.3889826,-0.39327332,-0.3852134,-0.39015195,0.1375347,0.0044364547,-0.17235675,-0.09181464,-0.17049663,0.07458858,-0.033918563,0.44434056,-0.029542165,0.058201734,-0.033309128,0.022020636,0.13446707,1.2076203
Tbc1d4,0.00028037094,-0.043124195,-0.22063407,0.08231528,0.025521757,-0.12921648,-0.10251161,-0.1854676,-0.21372801,-0.22079091,-0.045367386,-0.2156529,0.121279635,-0.08460217,-0.0671308,-0.053452786,-0.07363763,0.025478171,0.13197383,0.2938645,0.87687665,0.48824266,-0.19857572,-0.16536596,0.03822018,-0.20540676
Kctd12,-0.105422564,-0.19796446,-0.25190404,0.14857987,0.082649104,-0.077369355,-0.08517709,-0.19001323,-0.24224183,-0.25212345,0.70059586,-0.24493492,0.13503192,-0.07177003,-0.053572893,-0.068494566,-0.13098314,0.11615863,0.06851783,0.19605392,-0.13755251,-0.13518035,-0.22104244,-0.083144866,0.32492214,2.2013776
Acod1,-0.033006128,-0.036050577,-0.044987235,-0.009716609,0.118625484,-2.7754892e-05,-0.006981804,-0.043706175,-0.04338641,-0.04502359,-0.041948233,-0.0438326,-0.03209394,-0.0300758,0.003565665,-0.011486893,-0.03438816,0.0056904857,-0.0138663165,-0.04307519,-0.034466695,-0.03401981,-0.039874114,-0.039216515,-0.042062234,-0.04145754
Fbxl3,0.10592474,0.020955577,-0.6693186,0.07144344,0.23420891,0.046942357,0.0088724615,-0.017502086,-0.6626991,4.680805,0.639313,-0.66454417,-0.01682073,-0.08845696,-0.05904661,-0.045214184,0.079833604,-0.06987314,-0.101103455,-0.4653618,0.10157816,0.015098937,-0.2366484,0.0390562,-0.003171965,-0.6547231
Mycbp2,0.044329535,0.1430332,0.8007803,0.2222227,0.28711691,-0.18788001,-0.04921784,-0.14285861,-0.8039967,-1.5112039,0.43150705,-1.4897685,0.60283333,-0.25029486,-0.10917215,-0.438828,-0.32793003,0.10688946,0.02925667,0.4945061,0.40192395,0.20548579,0.095328905,-0.023012178,0.45494992,-0.7744342
Pou4f1,-0.040510174,-0.04885128,-0.0492058,-0.027853707,-0.047790915,0.0041393377,-0.048558127,-0.028065396,-0.049142294,-0.04920724,-0.04908524,-0.049159992,-0.037838537,-0.013197052,-0.013416697,-0.028728843,-0.048785333,0.023579054,0.11873521,-0.049129948,0.1408155,-0.023585655,-0.04900296,-0.025769614,-0.018821092,-0.049065776
Rbm26,0.009938938,0.35003874,2.4714882,-0.030219184,0.12702802,-0.107283354,0.04684261,-0.028400987,-0.7689794,-0.7721979,0.11821672,-0.7698565,0.14891697,-0.18460533,-0.130504,-0.13931936,-0.09127986,0.06468104,0.15065067,0.27251834,0.16393991,0.24106033,-0.1035084,0.06720673,0.085931264,-0.7651874
Spry2,-0.09970623,-0.04500586,-0.24035752,0.09167665,-0.012340737,-0.09234342,0.06900447,-0.12599425,-0.23280099,-0.24052912,-0.2260122,-0.23490718,-0.22146456,-0.10805686,-0.023371354,-0.10702643,-0.080697566,-0.009746702,0.26179576,0.8570613,-0.047091015,0.47556484,0.5686575,0.22882318,-0.1368575,-0.22369593
Cldn10,-0.10770374,-0.09993325,-0.13894711,0.015030276,0.016757958,-0.052043695,-0.040397983,-0.13335453,-0.13195856,-0.13910583,-0.12568006,-0.13390644,0.15295842,-0.073849775,-0.06335775,-0.07209647,-0.092675805,-0.0046555637,-0.0030856817,-0.13059989,0.10240872,0.07776323,-0.11662528,-0.081144385,0.30938318,-0.12353788
Dzip1,-0.15286656,0.14160833,-0.33407208,0.06382712,0.04719465,-0.106371604,-0.0880307,-0.17486294,-0.31862235,-0.33442292,0.15267684,5.6399503,0.7482458,-0.113935836,-0.15921468,-0.08325446,-0.20763534,0.022283271,0.008380008,0.3997334,-0.07291682,-0.033302497,-0.28472477,-0.21174346,0.46581706,-0.30000663
Mbnl2,0.07798668,0.53515786,2.800998,0.22364049,0.14881615,-0.10018802,-0.031943247,-0.020567326,-0.7135051,2.8225098,0.5445988,-0.71982664,0.04569186,-0.22405972,-0.18324034,-0.13968866,-0.2022864,-0.035453748,0.075521715,0.51323336,0.37625316,0.18307853,0.8980958,-0.0285384,0.25160655,-0.6861769
Rap2a,0.13853502,-0.16543305,-0.40902898,0.115150146,0.049108163,0.13724005,-0.14292684,0.39466697,-0.40084857,-0.40921476,-0.30015382,-0.40312865,-0.3503623,0.013333892,-0.21541083,0.029966561,-0.22030835,-0.023354981,-0.06357632,-0.020615872,-0.0007994778,-0.20176467,-0.13117231,-0.1320612,-0.26316184,2.9916282
Stk24,0.30680898,0.1277084,-1.6248808,0.16729744,0.34401554,0.16447252,0.44812423,0.26824105,-1.6095107,0.76777107,0.033358697,-1.6137947,-0.5842968,-0.1502718,0.12245946,-0.18302493,0.19982365,-0.21611272,-0.08948666,-0.5894214,-0.20921965,-0.22957854,0.48640585,0.62467384,-0.3541633,-0.89894617
Gpr18,-0.0036945264,0.2616877,-0.77867895,0.025044417,0.035529807,0.036791977,0.18514346,-0.34690288,0.12075886,2.313424,-0.18828087,-0.7798506,-0.1085594,-0.11201156,0.012821757,0.06145601,0.04948178,-0.2342276,-0.19111878,-0.01404074,0.26228735,0.5121096,0.62247515,-0.20085396,0.12040793,0.97205245
Gpr183,0.7628589,0.781184,-1.113618,0.07108304,0.3312374,0.058689747,0.17888388,-0.53837204,-1.1008828,1.0521766,-0.27681082,-1.1044325,-0.81322604,-0.25505164,0.051404174,-0.121443234,0.12208992,-0.21982905,-0.16050619,-0.4327265,0.81646025,0.5055912,-0.69564617,-0.5286944,0.11594314,1.3076555
Timm8a2,-0.040557664,-0.06917764,-0.09136344,0.055716258,0.06490886,0.042200454,-0.02683486,-0.024661306,-0.08738929,-0.09145368,-0.08381893,-0.088496976,-0.019326175,0.004133637,-0.058166713,-0.022647066,-0.065050595,0.036991253,0.04467872,-0.08661666,-0.06524556,-0.03888225,-0.0786698,-0.053774692,-0.05374986,-0.08260076
Pcca,-0.016388414,0.18206182,-0.33887404,0.038086407,-0.026266135,-0.05807374,0.00060974737,-0.080530435,-0.33403116,-0.338984,-0.12515928,-0.335381,0.3798428,-0.10584925,-0.12610054,-0.069873735,-0.10345024,0.0055132057,-0.070742376,0.4973518,0.09691155,-0.08250333,-0.1054982,0.010914008,-0.02915174,1.5534351
Alkbh8,0.0215881,0.011884949,-0.34240237,-0.07642433,0.2534012,-0.1099636,-0.0594612,-0.12184903,-0.34786785,-0.34227827,-0.2514293,-0.3463445,0.07602335,-0.077952206,-0.0016042195,-0.024971444,0.12505615,0.08712016,0.1562195,-0.04916186,0.07049231,0.076625735,0.09004776,0.12595868,0.11060042,1.30945
Cwf19l2,0.0631942,0.31759718,3.2058582,0.070488885,0.25630856,-0.027491778,0.089824766,-0.07869514,-0.58773696,-0.5881185,-0.52015513,-0.5878409,0.17933902,-0.14438246,-0.032000504,-0.14397143,-0.084464766,-0.026567932,0.12406024,-0.23328951,0.20805831,0.120316535,0.18862927,-0.03245135,0.01126898,-0.58728755
Kbtbd3,0.07054968,0.6942079,-0.2677684,0.021578332,0.10572879,0.12814139,0.066169776,-0.06623734,-0.26608464,-0.26780665,-0.26457196,-0.26655394,0.05154609,-0.027322602,-0.07159691,0.0083602695,-0.031242028,-0.09318076,-0.08387147,0.10114404,-0.08319169,-0.023278546,-0.26239038,0.06733812,-0.057835672,-0.26405585
Casp1,0.03377304,0.90414435,-0.60118437,-0.10173736,0.06309431,-0.10055701,0.19226736,-0.015927626,0.3295607,-0.6007969,-0.6335787,-0.61349225,-0.2662981,-0.008199664,0.25958657,0.120031275,0.35404012,-0.09905881,-0.066151746,-0.14005941,0.14418057,0.4504347,0.17846255,0.36277446,-0.5690083,-0.6388093
Casp4,0.060996562,0.6485742,-0.5011615,-0.09312147,0.21317144,-0.13972673,0.20702383,-0.15822583,1.1501496,-0.50101405,-0.449402,-0.5058447,-0.32861298,-0.10082882,0.2845854,-0.08950282,0.41969654,-0.10413873,-0.100440204,-0.029710473,0.28242064,0.8269763,0.10502873,0.1942274,-0.5027841,-0.5154779
