gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Mst1r,,
Gm14528,,
Agrn,0.999,0.999
Grik2,0.999,0.999
Gm12351,,
Gm9240,,
Cers3,,
Pigu,0.999,0.999
Slc35g1,0.999,0.999
Gm8688,,
Gm4130,,
Scamp2,0.999,0.999
Cyp2r1,,
Zfp219,0.999,0.999
Synpr,0.999,0.999
Tmem203,0.999,0.999
Gata4,,
Ints6l,0.999,0.999
Gm47045,,
Rhox2b,,
Gm45227,,
Gm4559,,
Trpm7,0.999,0.999
Gm16285,,
Lrmda,,
Rptor,0.999,0.999
Rps12-ps3,0.999,0.999
Zfp182,0.999,0.999
Mphosph9,0.999,0.999
Mrgpra14,,
Hormad1,,
Lcorl,0.999,0.999
Ccdc68,,
Gm9311,,
Mgl2,,
Scube3,,
Abhd2,0.999,0.999
Enkur,,
Gm6467,,
Tfb1m,0.999,0.999
Gpr20,,
Zfp383,0.999,0.999
Hdgfl1,,
Olfr1303,,
Gm15536,,
Vmn1r4,0.999,0.999
Islr2,,
Cavin4,,
9430007A20Rik,,
Ubxn2b,0.999,0.999
Arpc3,0.999,0.999
Gm49202,,
Tcl1b3,,
Cd300lg,0.999,0.999
Cd1d2,,
Gm9286,,
Gm6174,,
Gm8596,,
Gm49043,,
Msi2,0.335,0.335
Gm21889,,
Gm7741,0.999,0.999
Gm19206,,
Aanat,,
T,,
Clca4b,,
Mrgprh,,
Vwa5b2,,
Gm5942,,
Cfap299,,
Nptx2,,
Gm15660,,
Tasp1,0.999,0.999
Washc3,0.999,0.999
Gm15285,,
AC122848.1,,
Tob2,0.999,0.999
Ercc6l,0.999,0.999
Olfr1293-ps,0.999,0.999
Mcpt8,,
Olfr363-ps,,
Gm48251,,
Gm4275,,
Ranbp6,0.999,0.999
Pdcl2,,
Susd4,,
Gm13260,,
Defb3,,
Gm49147,,
Serpina1c,,
Ifngr2,0.999,0.999
Prps1l3,0.999,0.999
Napa,0.999,0.999
3830403N18Rik,0.999,0.999
Arhgef3,0.999,0.999
Gm49119,,
Acin1,0.999,0.999
Gm3468,,
Xntrpc,0.999,0.999
Flywch2,,
Vmn2r102,0.999,0.999
Olfr1045,,
Them7,,
4933403O08Rik,,
Olfr169,,
Arfgap3,0.999,0.999
Ablim3,,
Gm21893,,
Rnf130,0.999,0.999
Radil,,
Gm13633,,
Bcl7c,0.999,0.999
Olfr213,,
Gm49533,,
Gm9293,,
Gm21316,,
Gm8778,,
Gm5837,,
Spata17,,
Ldhb,,
Gm8115,,
Nhsl2,0.036,0.036
H2-Q4,0.999,0.999
Tead4,,
Gm5252,,
Olfr113,,
Ttll5,0.999,0.999
Got1,0.999,0.999
Smad3,0.999,0.999
Pml,0.999,0.999
Tnfrsf11a,0.999,0.999
Olfr1214,,
Secisbp2,0.999,0.999
Gm29184,,
Gm18730,,
Acod1,,
Bnipl,,
Gm20441,,
Abhd12,0.999,0.999
Ttl,0.999,0.999
Vmn1r114,,
Gm15275,,
Gm15692,,
Adamts19,,
Gm20736,,
Zfp609,0.999,0.999
Cd226,0.999,0.999
Gm28117,,
Cttnbp2nl,,
Gm3687,,
1700024P04Rik,,
Sod3,,
Gm11970,,
Gm28418,,
Dmtf1,0.999,0.999
Gm10548,0.999,0.999
Pate6,,
Olfr112,,
Gm13527,,
Gm6611,0.999,0.999
Hnf1b,,
Gm44561,,
Ighv1-17-1,,
Ccnd2,0.999,0.999
Cmtm2b,,
Rtl1,,
Fhad1,,
Trpm6,,
Strn3,0.999,0.999
Tefm,0.999,0.999
Fam163a,,
Cep95,0.999,0.999
Nagpa,0.999,0.999
Gm17836,,
Gm12193,,
Gm12495,,
Trdmt1,0.999,0.999
Olfr818,,
Gm47893,,
Gm44312,,
Gm43898,,
Olfr1282,,
Olfr1253,,
Oaz2-ps,,
Gm37596,,
Npy2r,,
Gm14615,,
Igkv14-118-1,,
Pappa2,0.999,0.999
Ficd,0.999,0.999
Kcnk3,,
Gm21912,,
Gm12465,,
Gm19141,,
Ndufa4l2,,
Tmem68,0.772,0.772
Gm49911,,
AC102132.2,,
Dcun1d5,0.999,0.999
Gm20596,,
Olfr1220,0.999,0.999
P2ry6,,
Pkm,0.999,0.999
Rps23-ps1,0.999,0.999
Nop9,0.999,0.999
Gm9314,,
C1rl,0.999,0.999
Nme1,0.999,0.999
Gm21021,,
Ces1g,,
Timp2,0.999,0.999
Gm4468,,
Ror2,,
Stambp-ps1,,
Gm11980,,
Gm28269,,
Gm49275,0.999,0.999
Gm3329,,
Zfp970,0.999,0.999
Gm10663,,
Gm19232,,
Ceacam3,,
Gm18753,,
Col10a1,,
Timm22,0.999,0.999
Vmn1r-ps125,,
Gm40853,,
Gm18968,,
Gm18601,,
Mdm2,0.999,0.999
Gm28392,,
Gm48078,,
Gm20049,,
Gm26942,,
Atp5o,,
Fuk,0.999,0.999
Mc4r,,
Mageb4,,
Gm15126,,
Gm9118,,
Gm48520,,
Fgb,,
Gm6536,,
Bloc1s3,0.999,0.999
Prox1,,
Fam118a,0.999,0.999
Olfr1246,0.999,0.999
Gm13338,,
Olfr480,,
Olfr178,,
Olfr591,,
Itpa,0.999,0.999
Uba1y,0.999,0.999
Gid4,0.999,0.999
Taf4,0.999,0.999
Cwc25,0.999,0.999
Zfp9,0.999,0.999
Klrg2,,
Vmn1r-ps147,,
Eif2b2,0.999,0.999
Dnajc10,0.837,0.837
Gm49515,,
Rbbp9,0.999,0.999
Olfr1420,,
Tmem35a,,
Gm2056,,
Gm8575,,
Tnks2,0.999,0.999
Nanog,0.984,0.984
Gm15141,,
Frg2f1,1.0,1.0
Gm11979,,
Ntn3,,
Gm4746,,
Gm12106,,
Plcxd3,,
Gm3375,,
Inka2,0.999,0.999
Cts8,0.999,0.999
Ms4a12,0.999,0.999
Slc46a3,0.999,0.999
Dexi,0.999,0.999
Vmn2r-ps78,,
Gm8492,,
Abr,0.837,0.837
Gm6175,,
Gm43512,,
AC133103.2,,
1700084M14Rik,,
Rac1,0.999,0.999
Add1,0.999,0.999
Gm9745,,
Gm4557,,
Igkv14-134-1,,
Gm46194,,
Gm18345,,
Gm4501,,
Nubp2,0.999,0.999
Gm7332,0.999,0.999
Azi2,0.999,0.999
Rps6kb2,0.999,0.999
Gm6049,,
1700047I17Rik2,,
Olfr25,,
Gm31511,,
Ikzf4,,
Gm13326,,
Gm40318,,
Gbp10,0.999,0.999
Snx19,0.999,0.999
Them5,,
Kansl1,0.999,0.999
B3glct,0.837,0.837
Nova1,,
Armc8,0.999,0.999
Ptges2,0.999,0.999
Atf1-ps,,
Rasa4,0.999,0.999
Igha,,
Cdk2ap2,0.999,0.999
Zhx1,0.999,0.999
Fasl,0.999,0.999
Lix1l,0.999,0.999
Ccsap,0.999,0.999
Gm10309,,
Gm9415,,
Gm7023,,
Il24,,
1700061G19Rik,,
Nudc,0.999,0.999
Inpp4b,0.798,0.798
Gm6200,,
Odf1,,
Gm8597,,
Gm14917,0.999,0.999
Lce6a,,
Prnp,0.999,0.999
Lgalsl,0.999,0.999
Tmprss11f,,
Gm8818,0.969,0.969
Enpp1,0.999,0.999
Gm15678,,
Ntan1,0.999,0.999
B4galnt3,,
Padi3,0.999,0.999
Nme5,,
Vmn1r-ps63,,
Fam163b,,
Gm44092,,
Obp1b,,
Ccdc182,,
Olfr605,,
Prxl2c,0.999,0.999
Gm17728,,
Gnrhr,,
Zfp-ps,,
Dmbt1,,
Atp6v0e,0.999,0.999
Trav10d,,
Gm18304,,
Enthd1,0.999,0.999
Desi1,0.999,0.999
Pde9a,,
Plekha5,0.999,0.999
Slc39a7,0.999,0.999
Mfsd6l,,
Hes1,0.837,0.837
Abhd14a,0.999,0.999
Glp2r,,
Gm16221,,
Inf2,0.999,0.999
Arpp21,,
Gm15593,,
Nsg1,,
Tchp,0.999,0.999
Gm4471,,
Gm15366,,
Lzts2,0.999,0.999
Gm28803,,
Gm21826,,
Olrf445-ps1,,
Gm18206,,
Gm16177,,
H2al1j,,
Gm9321,,
Ajap1,,
Fbxo43,0.999,0.999
Ctu2,0.999,0.999
Zfp771,0.999,0.999
Rnf19a,0.876,0.876
Gm12030,,
Agfg2,0.999,0.999
Tm2d3,0.999,0.999
Gm48794,,
Vmn2r83,,
Vmn2r-ps6,,
Vmn2r116,0.975,0.975
Gm3264,,
Gm5925,,
Gm10499,0.999,0.999
Gm14939,,
Gm11448,,
Gm28757,,
Fbll1,,
7530416G11Rik,,
Xlr3e-ps,,
Nol12,0.999,0.999
Gm43310,,
Pkn1,0.999,0.999
Hoxc5,,
Pabpc4,0.999,0.999
Gm18247,,
1810020O05Rik,,
Olfr281,0.999,0.999
Camsap2,0.999,0.999
Gm17052,,
Gm48011,,
Trav6-1,,
Zbtb25,0.772,0.772
Pdzrn4,,
Gm12537,,
Wnt3a,,
Sox14,,
Gm18066,,
Iars2,0.999,0.999
Gm48667,,
Fbxo16,,
Vmn1r6,0.999,0.999
Gm21813,,
Lin7b,,
Smim10l2a,,
Rhou,,
Nufip1,0.999,0.999
Olfr140,,
Gm14282,,
Recql,0.999,0.999
Gm12518,,
Taldo1,0.999,0.999
Psmd2,0.999,0.999
Cdh23,0.837,0.837
Gm16442,,
Arf6,0.999,0.999
Olfr372,,
Gm5347,,
Gm45452,,
Tlx2,,
Acer1,0.999,0.999
Gm18636,,
Gm6346,,
H2-M2,,
Ly6a2,0.0,0.0
Arhgap30,0.999,0.999
Gm45299,,
Ech1,0.999,0.999
Taar7f,,
Chrm4,0.999,0.999
Grid2ip,,
Dcaf11,0.999,0.999
Chrnb1,0.999,0.999
Chrm1,0.999,0.999
Marcks,0.999,0.999
Gm47536,,
Gm49070,,
Gm49904,,
Gm14013,,
Gm13343,,
Esco1,0.999,0.999
Erap1,0.851,0.851
Gm8318,,
Gm9072,,
Gpr6,,
Cstdc3,,
Gm18396,,
Gm13916,,
Txlna,0.999,0.999
Rpl17-ps3,0.999,0.999
Slc24a2,,
Igkv1-136,,
Fam124b,0.999,0.999
Olfr682-ps1,,
Plat,0.999,0.999
1700056E22Rik,0.999,0.999
Gm36448,,
Gm14044,,
Ccne2,0.999,0.999
Ppp1r14c,0.999,0.999
Trim52,,
4930404N11Rik,0.999,0.999
Rgl1,0.999,0.999
Gm45374,,
Gm15754,,
Gm11600,,
Gm7156,,
Olfr427,,
Gm49011,,
Mettl15,0.999,0.999
4430402I18Rik,,
AU040320,0.935,0.935
Spns2,,
Rassf4,0.999,0.999
Mrpl16,0.999,0.999
Gm11346,0.999,0.999
Gnb1l,0.999,0.999
Gm13937,,
Plch1,0.999,0.999
Spink1,,
Gm49205,,
Olfr851,0.999,0.999
Trgj3,,
Lelp1,,
Gm48841,0.999,0.999
Apol7b,0.999,0.999
Cldn6,,
Epha7,,
Hist1h2bf,0.999,0.999
Apobec2,0.07,0.07
Gm5676,,
Bhlhb9,0.999,0.999
Gm45448,,
Gm4106,,
Gm4766,,
BC035044,0.999,0.999
Klk1b9,,
P3h3,0.999,0.999
Tek,,
Gm8130,,
Tro,,
Abcg1,0.999,0.999
Fam168a,0.153,0.153
Eif3j1,0.999,0.999
Nedd1,0.999,0.999
Trbv13-1,0.999,0.999
Mllt1,0.999,0.999
Awat2,0.999,0.999
N4bp2l1,0.999,0.999
Fmn2,,
Scgb2b1,,
Slfn4,0.999,0.999
Tpd52-ps,,
Gm15224,,
Tnfrsf8,0.612,0.612
Gm47786,,
Lrp1b,,
Suz12,0.999,0.999
Gm21118,,
Comp,0.999,0.999
Gm9848,,
Gm49825,,
4930486L24Rik,0.999,0.999
Dusp28,0.999,0.999
Insyn1,,
Gm19195,,
Tmem268,0.999,0.999
Col14a1,,
Gm42915,,
Arl4d,0.975,0.975
Myl9,,
Stoml3,,
Gm13511,0.999,0.999
Tmem132d,,
Myf5,,
Gm11619,,
Gng11,,
Gm38247,,
Ercc6l2,0.999,0.999
Zyx,0.995,0.995
Slc35a4,0.999,0.999
Pih1d1,0.999,0.999
Nanog-ps1,,
Gm18885,,
Gm38706,,
Vav1,0.999,0.999
Heyl,,
Cct6b,,
Vmn2r-ps87,,
Fscn2,,
Gart,0.999,0.999
Defa3,,
Lrrc27,0.999,0.999
Gm8765,,
Gm7664,,
Nr1i3,,
Pramel7,0.999,0.999
Gm13226,,
Bpnt1,0.999,0.999
Tmem88b,0.999,0.999
Wasf1,,
Prokr1,,
Gm21719,,
Plk4,0.999,0.999
Fsd2,0.999,0.999
Gm13854,,
Gm14984,,
Pln,,
Gm12086,,
Hyou1,0.999,0.999
Trav7-3,,
AC134576.3,,
Gm9396,,
Krtap4-13,,
Ap2m1,0.999,0.999
Gm13651,,
Rasgrf1,0.999,0.999
Nfxl1,0.999,0.999
Immp1l,0.999,0.999
Gm13413,,
Gm15645,0.999,0.999
Mup5,,
Tada2a,0.999,0.999
Gm9267,,
Fezf1,,
Prr16,,
Tarsl2,0.999,0.999
Gm3466,,
Bex3,0.999,0.999
Gm18300,,
St8sia2,,
Gm6112,,
Gm34653,0.999,0.999
Dnah3,,
AF067063,,
Hemgn,,
Ydjc,0.999,0.999
Gm20940,,
Efna5,,
Gm28372,,
Errfi1,0.999,0.999
Metrnl,0.999,0.999
Krtap5-4,,
Gm43324,,
Gm29764,,
Gm29492,,
F2r,0.999,0.999
Gm14245,,
Fam196b,,
Gm49121,,
Papss1,0.999,0.999
Siva1,0.999,0.999
Gm8598,,
Gm11027,0.999,0.999
Cln5,0.999,0.999
Tmem14c,1.0,1.0
Fgf18,,
Gm45590,,
Babam1,0.999,0.999
Prl7d1,,
Gm11252,,
Olfr770,,
Tshz1,0.999,0.999
Gm18637,,
Olfr544,,
Fbxo22,0.999,0.999
Gm18667,,
Gm18958,,
Gm28040,,
Fam149a,,
Gm18010,,
Gm45594,,
Gm8343,,
Mrto4-ps2,,
Pfkfb4,0.999,0.999
Ranbp2-ps3,,
Lage3,0.999,0.999
Gm8483,,
Olfr1131,,
Eci1,0.999,0.999
Herc6,0.999,0.999
Dnajb3,,
Rpl27,0.999,0.999
Kif20b,0.999,0.999
Cdc42bpb,,
Gm15988,,
Haus7,0.999,0.999
Gm17811,,
Gm21848,,
Gm12201,,
Oacyl,,
Mptx2,,
Gkn1,,
Tmem114,,
Gm44605,,
Olfr917,,
Gm18540,,
Gm15211,,
Gm34783,,
Higd1a,0.999,0.999
Hmgcll1,,
Gm40848,,
Gm3978,,
Cldn15,,
Mrpl48-ps,,
Cd209e,,
Trp53i13,0.999,0.999
Defa-ps10,,
Gm46996,,
Gm32300,,
Arl6,0.999,0.999
Gm34391,,
Homez,0.999,0.999
Gm9381,,
Gas2,0.271,0.271
Pygl,0.999,0.999
Bcl2l12,0.999,0.999
Lpo,,
Gm9826,,
Gm15066,0.999,0.999
Thsd4,0.999,0.999
Opn1sw,,
Magix,,
Foxred2,0.999,0.999
Klrc2,0.969,0.969
Rpl23a-ps6,,
Gm9071,,
Gm1330,,
Selp,,
Gm12370,,
Trav6d-3,,
Tmem43,0.999,0.999
Gm18340,,
Exosc6,,
Ctcfl,0.999,0.999
Vmn2r89,0.999,0.999
Gm14442,,
Gm43405,,
Gm11951,,
Sult1e1,,
Adh6a,,
Gm37838,,
Dok6,0.999,0.999
Alms1,0.999,0.999
Ighd2-7,,
Gm48292,,
Ccdc71l,0.609,0.609
Cyp51,0.877,0.877
Wdr77,0.999,0.999
Pcbp4,0.999,0.999
Rpl5,0.999,0.999
Gm12876,,
Gm29563,,
Gpr62,,
1810013L24Rik,0.999,0.999
Gabra5,,
P2ry13,0.999,0.999
Mrpl34,0.999,0.999
Gm7224,,
Gm32158,,
Etl4,,
Gm48869,,
AC115768.2,,
Myocd,,
Sgsm1,0.999,0.999
Gm19010,,
Gm17775,,
Psph,0.999,0.999
Gm7943,,
Gsg1l,0.999,0.999
Aplp2,0.999,0.999
AC122119.1,,
Gm6088,,
Slc1a5,0.999,0.999
Csf1r,0.999,0.999
Gm12024,,
Olfr766-ps1,,
Matn1,0.999,0.999
Arpc1b,0.999,0.999
Pabpc2,,
Gm5950,,
Lamb3,0.999,0.999
Rpl38-ps1,,
Lox,,
Serpine1,,
Gm21769,,
Gm17711,,
Gm11242,,
Gm28815,,
Ift46,0.999,0.999
C1galt1c1,0.999,0.999
Gm6644,,
Arl16,0.999,0.999
Gm8214,,
Smim13,0.999,0.999
Gm12029,,
Gm15711,,
Gm48642,,
Krt74,,
Selenok-ps8,,
Cyyr1,,
Mettl5,0.999,0.999
Gm26557,,
Gm12988,,
Gm9645,,
Hddc2,0.999,0.999
Spink4,,
Gm15309,,
H2-Q1,0.999,0.999
Tgfb2,,
Gm13509,,
Zfp276,0.999,0.999
Gm11511,,
Cyp3a44,,
Suox,0.097,0.097
Ccno,0.999,0.999
Gm18827,,
Gm43433,,
Zfp664,0.772,0.772
Gm49138,,
Olfr1226,0.999,0.999
Iltifb,,
Zp3,,
Gm46540,,
Krtap6-2,,
Gm15276,0.999,0.999
Evi5,0.758,0.758
Kif3b,0.999,0.999
Gm11912,,
Zfp770,0.999,0.999
Letm1,0.999,0.999
Olfr665,,
Denr,0.999,0.999
Gm5735,,
Gm9251,,
Gm14438,,
Gm9806,,
AC132444.6,0.999,0.999
Esp4,,
AC148174.4,,
Rgs6,,
Cela2a,,
Zmynd15,,
Gm5645,,
Leap2,,
Gm7838,,
Rnf208,,
Dppa3-ps,,
Mfsd4a,0.999,0.999
Cacng2,,
Rps12-ps4,,
Fabp12,,
Tlr5,,
Gm28976,,
Olfr513,,
Mesp2,,
Etd,,
Vmn1r196,,
Gtpbp4-ps5,,
Tmem260,0.999,0.999
Gm21051,,
Ilf2,0.999,0.999
Gm3096,,
Vwa5a,0.846,0.846
Gm20542,,
Kbtbd3,0.999,0.999
Gm4356,0.999,0.999
Gm8274,,
Spata6,0.999,0.999
Gm20934,,
Mefv,,
Rpl34-ps2,0.999,0.999
Mkrn2os,0.999,0.999
Gm27043,,
Tcf20,0.999,0.999
Gm7478,,
Gm12396,,
Kctd9,0.999,0.999
Timp3,0.999,0.999
Myh13,,
Olfr1240,,
Nrbp2,0.999,0.999
Cth,,
Gm49597,,
Gm48690,,
N4bp2l2,0.999,0.999
Gzmm,0.999,0.999
Gm50043,,
Gm6866,,
AC140325.3,,
Fam91a1,0.999,0.999
Ndufb5,0.999,0.999
Gar1,0.999,0.999
Pid1,0.999,0.999
Eppk1,0.999,0.999
Hsd17b2,,
Fam90a1a,,
Gm5096,,
Gm15930,,
Fam81b,,
Cmas,0.999,0.999
Gm48448,,
Olig3,,
Tbrg1,0.999,0.999
Gm43975,,
Ighv5-9-1,,
Pcdh10,,
Vkorc1l1,0.999,0.999
Chst9,,
Igkv3-11,,
Gm38153,,
Cerk,0.999,0.999
Dmrtc2,,
AC102610.1,,
Gm12444,,
Gm14001,,
Prdx6,0.999,0.999
Padi4,,
Ubl4b,,
Trdv1,0.999,0.999
Ttc23l,,
Rpl22,0.999,0.999
Gm7439,,
Rps15-ps2,,
Itih3,,
Eppin,,
Zfand3,0.999,0.999
Olfr1357,,
Zcwpw1,0.639,0.639
Rasef,,
Igkv8-31,,
Ly6m,0.999,0.999
Sri,0.999,0.999
Pcsk1,,
Tmem213,,
Gm45789,,
Clcnkb,,
Hand2,,
Ankfn1,,
Duxbl3,,
AC162035.1,,
Gm49693,0.999,0.999
Cgn,,
Gm20888,,
Arhgap40,,
Gm47074,,
Vmn2r-ps100,,
Gm18960,,
Mup-ps14,,
Hmgb1-ps8,0.999,0.999
Gm48733,,
Tspo,0.999,0.999
Gm5281,,
Rsrp1,0.999,0.999
Gm11594,,
Lce1f,,
Drc7,,
Gm7745,,
Smim24,0.999,0.999
Evi2,0.999,0.999
Serpinb6e,,
Gm46562,,
Pik3cd,0.999,0.999
Eva1b,0.999,0.999
Olfr949-ps1,,
Gm15282,,
Sdr16c5,,
Dnajc19-ps,,
Gm9130,0.999,0.999
Gm11498,,
Gm12807,,
Obox4-ps32,,
E130311K13Rik,0.999,0.999
Efnb3,0.999,0.999
Gm17204,,
Mycbp2,0.999,0.999
Bdp1,0.999,0.999
Gm43441,,
Gm48811,,
Cdk6,0.999,0.999
Exosc8,0.999,0.999
Hint2,0.999,0.999
Lmbrd1,0.999,0.999
Csn1s1,,
Olfr918,0.999,0.999
Tmem154,0.999,0.999
Gm20671,,
Gm20933,,
Oasl1,0.999,0.999
Gm11982,,
Olfr20,0.999,0.999
Rpl17-ps8,0.913,0.913
Fam13c,,
Gm6081,,
Fzd8,,
Gm12749,,
Gm10036,0.999,0.999
Csmd2,0.999,0.999
Olfr629,,
Igkv13-57-1,,
Gm43510,,
Kif3a,0.999,0.999
Gm30312,,
Defa-ps15,,
Vmn1r-ps34,,
Gm8354,,
Sap18,0.999,0.999
Snrpa1,0.999,0.999
Gm50036,,
Vmn2r-ps24,,
Slc29a3,0.877,0.877
Gm7284,,
Gm6956,,
Caskin1,0.999,0.999
Cpeb2,0.999,0.999
Gm48990,,
Gm5843,,
Ina,,
Gm5628,,
Hoxc10,,
Lrrc3c,,
Cfhr2,,
Mis18a,0.999,0.999
Olfr650-ps1,0.999,0.999
Gstm2-ps1,,
Gm3841,,
Rpl39-ps,0.999,0.999
Gdf7,,
Gm6283,,
Ubtfl1,0.999,0.999
Gm28377,,
Strap,0.999,0.999
Gm48919,,
1500011B03Rik,0.999,0.999
Pcdhgb4,0.999,0.999
Gm16353,,
Pan3,0.999,0.999
Gm18011,,
Nfkbia,0.999,0.999
Dolk,0.999,0.999
Ptgs1,0.999,0.999
Gm11514,,
Cgrrf1,0.999,0.999
Gm12630,,
H2-Ke6,0.999,0.999
Gm9458,,
Olfr6,,
Med12l,0.0,0.0
Foxi3,,
Igkv8-34,,
Olfr1390,,
Gm48675,,
Khsrp,0.999,0.999
March6,0.999,0.999
Olfr1356,0.999,0.999
Ighd2-4,,
Gm16186,,
Jup,0.999,0.999
Gm34149,,
Olfr1447,,
Asph,0.999,0.999
Sybu,,
Adprm,0.999,0.999
Gpha2,,
Traj61,0.7,0.7
Il15ra,0.999,0.999
Hsf1,0.999,0.999
Gm18780,,
Olfr1273-ps,,
Pou3f4,,
Gm16286,0.999,0.999
Olfr1059-ps1,,
Fbxw7,0.999,0.999
AC119987.1,,
Krtap1-4,,
Rbm17,0.999,0.999
Parp12,0.999,0.999
Rbm14,0.999,0.999
Wac,0.999,0.999
Cyp4f41-ps,0.999,0.999
Gm44594,,
Kcnab1,,
Gm9030,,
Mettl21c,,
Ppp1r2,0.999,0.999
Zfp866,0.999,0.999
Chml,0.999,0.999
Blk,,
Tpt1-ps2,,
Slc6a9,,
Fgfbp1,,
Txndc9,0.999,0.999
Olfr554,,
Padi1,,
Rhox2-ps,,
Dmap1,0.999,0.999
Zc2hc1a,,
E2f8,0.999,0.999
Neurog2,,
Gm49203,,
Gm11221,,
Rpl23a-ps10,,
Gm21330,,
Gm18513,,
Vps37c,0.999,0.999
Popdc2,0.07,0.07
Gm37013,,
Mapk1,0.999,0.999
Lrrc2,0.999,0.999
Prox2,0.999,0.999
Gm13281,,
Gm13140,,
Gabpa,0.999,0.999
Sebox,,
Gm14914,0.999,0.999
Mfn1,0.999,0.999
1600029O15Rik,,
Gm13486,,
Gm12619,,
Rrad,0.999,0.999
Olfr68,,
Btnl1,,
Gm49078,,
Gm14785,,
P2ry2,,
Gm49661,,
Gm28066,,
Pramef20,,
Grem2,,
Mblac2,0.526,0.526
Gm18222,,
Gm44404,,
Gm42925,,
Pramef8,0.999,0.999
Gm9514,,
Pdf,0.999,0.999
Gm20786,,
Gm49988,,
Spaca6,0.999,0.999
Olfr1542-ps1,,
Poteg,,
Adat3,0.999,0.999
Vmn2r106,,
Akt3,0.87,0.87
Gm49178,,
Serpina11,,
Gm48856,,
Aqp2,,
Olfr602-ps1,,
Cyp2j14-ps,,
Gm7789,,
Gm43396,,
A330070K13Rik,,
Rgsl1,0.999,0.999
Zfp229,0.999,0.999
Gm8183,,
Dclk2,0.999,0.999
Gm3963,,
Scx,,
Thap3,0.999,0.999
Cfap97d1,,
2610528A11Rik,0.999,0.999
Gm21824,,
Igtp,0.999,0.999
Tmc8,0.999,0.999
Crip2,0.999,0.999
Sec61g,0.799,0.799
Rps19bp1,0.999,0.999
Serinc5,0.999,0.999
Gm21838,,
Tmem254b,0.999,0.999
Gm3200,,
Fam90a1b,,
Os9,0.999,0.999
Rabgap1,0.999,0.999
Iffo2,0.999,0.999
Snrk,0.999,0.999
Gm14756,,
Fam204a,0.975,0.975
Mapre3,0.999,0.999
Gm11395,,
Gm16441,,
Cccd201,,
Gm29041,,
Gm10241,0.999,0.999
Gm3278,,
Dph2,0.999,0.999
Gm12475,,
Gm50074,,
Spag16,0.937,0.937
Acy1,0.999,0.999
Tent2,0.999,0.999
Satb2,,
AK157302,,
Vcp-rs,0.999,0.999
Prdm8,,
Gm21759,,
Sfxn4,0.999,0.999
Ms4a13,,
Cd48,0.999,0.999
Fzd5,0.464,0.464
Cldn34c4,,
Gm14350,,
Skida1,0.999,0.999
Gm43828,,
Gm14500,,
Rps12l1,,
Ighv1-23,,
Syndig1l,,
Zfp653,0.999,0.999
Olfr278-ps1,,
Gm10025,0.999,0.999
Vmn1r42,,
Olfr821,,
Gm12486,,
Olfr1113,,
Gm11604,,
Slc2a5,,
Trbv13-3,0.999,0.999
Krt19,,
Gm21762,,
Gm13231,,
Gm14314,,
Tmem200a,0.999,0.999
Lamp2,0.999,0.999
Atp8b3,,
Mmp15,0.999,0.999
Gm13743,,
Trav6-2,,
Pirb,0.999,0.999
Gnl3,0.999,0.999
Gm19140,,
Rhox4e,,
Gm10354,,
Gm4248,,
Gpbp1l1,0.999,0.999
Ndufaf6,0.999,0.999
Gm44227,,
Pigv,0.999,0.999
Gm9791,,
Fthl17a,,
Gm21864,,
Gm21139,,
Gm14021,,
Psmd8,0.999,0.999
Gm12431,,
Gm28926,,
Alms1-ps1,,
Ppp2r2c,0.999,0.999
Gm11355,,
Plekhg6,,
Zfp820,,
Gm14739,,
Adam19,0.008,0.008
Acrbp,0.999,0.999
Olfr1239,,
Kif1b,0.999,0.999
Utrn,0.999,0.999
Cryl1,0.999,0.999
Strc,0.999,0.999
Gm16561,,
Sult4a1,,
7420426K07Rik,,
Ndufb6,0.999,0.999
Fcrl6,,
Vmn2r-ps128,,
Tsg101-ps,,
Ankdd1a,,
Gm18292,,
Rgs22,0.999,0.999
Gm4799,,
Obox4-ps26,,
Srfbp1,0.999,0.999
Fubp3,0.999,0.999
Eef2kmt,0.999,0.999
Vmn1r-ps96,,
Gm46525,,
Tbc1d9b,0.935,0.935
Gm12176,0.999,0.999
CR974586.2,,
Gm6064,,
Aasdhppt,0.999,0.999
Gm8046,,
Cep128,0.837,0.837
Gm12689,,
Gm11480,,
Ptma-ps1,,
Gm44825,,
Pla2g2e,,
Gm18101,,
Ric8a,0.999,0.999
Ear2,,
Tspan8,,
Gm17875,0.999,0.999
Gm43345,,
Gm3139,,
Zik1,0.999,0.999
Ngfr,0.999,0.999
Rhcg,,
Gm11779,,
Gm5757,,
Ankar,,
Gm8995,0.999,0.999
Gm11661,,
Gm12448,,
Hydin,,
Gm4774,,
Gm37557,,
Gm18856,,
Slc41a1,0.999,0.999
Gm7399,,
Actrt3,,
Olfr505-ps1,,
AC087559.1,,
Nkx3-2,,
Cyp4a31,,
Gm40976,,
Pwp2,0.999,0.999
Wfdc13,,
Gm18015,,
Mlh3,0.999,0.999
Gm21921,,
D830030K20Rik,0.999,0.999
Gm19326,,
Gm7680,,
Gm14769,,
Tgtp1,0.999,0.999
Gm47934,,
Gm43220,,
Zfp90,0.999,0.999
Olfr221,0.999,0.999
Golga2,0.837,0.837
Npr1,,
Ncoa5,0.688,0.688
Chka,1.0,1.0
Eloa,0.999,0.999
Ptpn21,0.999,0.999
Gm13220,,
