gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Zfp398,0.58,-0.58
Ppy,,
2210418O10Rik,0.507,-0.507
Slco1b2,,
Nudcd2,-1.054,1.054
Fam172a,0.811,-0.811
Gm44964,,
Gm11401,-0.096,0.096
Prss48,,
Ccdc39,-0.096,0.096
Gm29357,,
Slc9a9,0.8,-0.8
Gm21287,,
Fis1,0.435,-0.435
Vmn1r-ps71,,
Gm11869,-0.096,0.096
Gm17241,0.052,-0.052
Pnoc,-1.695,1.695
Cacng6,-0.068,0.068
Abcg8,,
Piwil2,-0.136,0.136
Vmn1r174,0.719,-0.719
Gm5519,,
Osgep,0.22,-0.22
Gm14886,0.461,-0.461
Morn1,-0.839,0.839
Ddx46,-1.486,1.486
Vmn1r-ps31,,
Foxb2,,
Gm18052,,
Gm14665,,
Gm8858,,
Gm47619,,
Aptx,2.531,-2.531
Gm19039,,
Gm10268,-2.02,2.02
Olfr618,,
Sftpc,,
Fbxo9,-1.001,1.001
Amdhd2,0.526,-0.526
Gm13502,1.209,-1.209
Pabpc6,-0.096,0.096
Gm28599,,
Gm18781,,
Tedc2,-1.054,1.054
Prpf31,-0.678,0.678
Zfp931,0.613,-0.613
Pex5,0.744,-0.744
Casp2,-2.07,2.07
Gm5995,-0.096,0.096
Gm2966,,
Ythdc1,0.461,-0.461
Six5,-1.29,1.29
Gm12009,-0.065,0.065
Tas2r106,,
Gm28937,,
Napg,-0.326,0.326
Gm8137,-0.503,0.503
Gm11796,,
Gpr37l1,,
Bmp6,1.883,-1.883
Olfr1144-ps1,,
Igkv10-96,-1.351,1.351
Gm7142,,
Styk1,-1.136,1.136
Etfbl,0.216,-0.216
Vmn2r-ps126,,
Rasgef1a,-2.127,2.127
Lman2l,-1.694,1.694
Zbtb45,-1.016,1.016
Ighv9-4,,
Dnttip2,1.32,-1.32
Guf1,-0.318,0.318
Dynlt1a,-0.687,0.687
Tmed3,0.562,-0.562
Defb8,,
Cyb5r3,0.347,-0.347
AC129773.1,0.373,-0.373
Spats2l,1.68,-1.68
Cystm1,0.852,-0.852
Fam126b,0.352,-0.352
Gm20869,,
Gm5154,,
Txndc8,,
Gm45523,,
Gm13153,,
Pramef17,,
Gm26746,,
Gm14807,0.312,-0.312
Gm7626,-0.096,0.096
Col6a4,,
Gm18546,,
Gm49917,,
Prdx6-ps2,,
Obox3-ps5,,
Otx1,-0.096,0.096
Cfl2,0.85,-0.85
Eno1,-0.671,0.671
Letm2,-0.483,0.483
Pkd2l1,,
4933434E20Rik,0.672,-0.672
Gm26622,,
Gm12712,-0.082,0.082
Grip1,0.137,-0.137
Snd1,-2.147,2.147
Axin2,0.59,-0.59
Gm29281,,
Gm42935,,
Aldoc,-0.136,0.136
4930524B15Rik,-0.096,0.096
Gldn,0.409,-0.409
Wdfy3,-0.631,0.631
Ngef,-0.232,0.232
Ppp1r15b,1.279,-1.279
AC110375.1,,
Scn1a,0.915,-0.915
Elmod3,-0.084,0.084
Rpgrip1,-1.639,1.639
Rnf144b,-0.046,0.046
Sgk1,1.666,-1.666
Trav7-4,,
Pou1f1,-1.932,1.932
Il1f6,,
Vmn1r-ps52,,
Per2,-0.214,0.214
Ifnab,,
BC048671,,
Rbm7,1.068,-1.068
Abtb2,-0.079,0.079
Ambn,,
AC140047.1,0.048,-0.048
Gm49772,,
Obox4-ps7,,
Slc25a37,1.443,-1.443
Gm30671,,
Opalin,-0.546,0.546
Cyp21a2-ps,,
Pak6,-4.04,4.04
Cysltr1,0.437,-0.437
Gm45100,,
Krt8-ps,,
Gm49996,0.739,-0.739
Mybl1,-0.783,0.783
Gpn2,0.37,-0.37
Ccnt2,-0.498,0.498
Ier2,2.12,-2.12
Gm9544,-0.903,0.903
Prss55,-0.075,0.075
Coa6,0.847,-0.847
Naa10,-0.248,0.248
Gimap3,1.22,-1.22
Ighv1-40,,
Gm12947,0.819,-0.819
Gm17821,,
Gm7539,0.082,-0.082
Cwc22,1.415,-1.415
Gm45777,,
Zfp423,,
Ccdc42,,
Gm26965,1.228,-1.228
Gm8955,,
Gm7701,-2.748,2.748
Lpcat2b,-0.099,0.099
Mgat3,-0.096,0.096
Ldhd,0.846,-0.846
Gm8538,-1.03,1.03
Gm47263,,
Gm17882,,
Gm5666,-1.035,1.035
Scgb2b7,,
6330403K07Rik,0.494,-0.494
Cfap47,0.541,-0.541
Zfp111,0.224,-0.224
Nop14,-1.216,1.216
Gm7411,0.957,-0.957
Gm20072,-0.546,0.546
Kifc1,-0.375,0.375
Vmn1r177,,
Dmc1,-0.393,0.393
Gm37348,-0.347,0.347
Olfr1241,,
Gm11623,,
Socs2,0.197,-0.197
Map3k12,0.848,-0.848
E130201H02Rik,-0.434,0.434
Reep6,-0.759,0.759
Pttg1ip,1.555,-1.555
C1qtnf3,-0.342,0.342
Gm20127,,
Gm7841,0.177,-0.177
Serpina10,-0.93,0.93
Gm19127,,
Maged2,0.117,-0.117
Mettl8,1.792,-1.792
Gm6867,0.721,-0.721
Zfp108,0.158,-0.158
Aox3,-0.138,0.138
Gm16073,-0.726,0.726
Slc25a5-ps,-0.304,0.304
Ighv6-4,,
Foxo3,1.6,-1.6
Gm4806,-0.39,0.39
Trit1,0.113,-0.113
Gm21043,,
Gm2213,,
Rslcan18,0.004,-0.004
Gm6162,-0.145,0.145
Pcdh8,-0.096,0.096
Hapln3,,
Defa-ps6,,
Abca8b,0.205,-0.205
Smtnl2,-0.809,0.809
Gm20473,,
Gm12458,-0.096,0.096
Mst1r,-1.356,1.356
Gm14528,,
Agrn,-0.753,0.753
Grik2,-1.134,1.134
Gm12351,,
Gm9240,,
Cers3,0.772,-0.772
Pigu,-1.618,1.618
Slc35g1,0.037,-0.037
Gm8688,,
Gm4130,-0.214,0.214
Scamp2,0.944,-0.944
Cyp2r1,-0.606,0.606
Zfp219,0.712,-0.712
Synpr,0.067,-0.067
Tmem203,0.014,-0.014
Gata4,0.567,-0.567
Ints6l,-0.382,0.382
Gm47045,,
Rhox2b,,
Gm45227,,
Gm4559,,
Trpm7,-0.422,0.422
Gm16285,,
Lrmda,0.894,-0.894
Rptor,-0.256,0.256
Rps12-ps3,0.242,-0.242
Zfp182,0.853,-0.853
Mphosph9,-1.07,1.07
Mrgpra14,,
Hormad1,-0.096,0.096
Lcorl,1.536,-1.536
Ccdc68,,
Gm9311,0.176,-0.176
Mgl2,0.071,-0.071
Scube3,-0.741,0.741
Abhd2,-1.338,1.338
Enkur,-0.971,0.971
Gm6467,1.199,-1.199
Tfb1m,-0.515,0.515
Gpr20,-0.338,0.338
Zfp383,-0.488,0.488
Hdgfl1,,
Olfr1303,-0.366,0.366
Gm15536,0.058,-0.058
Vmn1r4,0.23,-0.23
Islr2,0.433,-0.433
Cavin4,,
9430007A20Rik,,
Ubxn2b,0.041,-0.041
Arpc3,-0.087,0.087
Gm49202,,
Tcl1b3,,
Cd300lg,-0.322,0.322
Cd1d2,0.466,-0.466
Gm9286,,
Gm6174,0.312,-0.312
Gm8596,-0.432,0.432
Gm49043,,
Msi2,-2.916,2.916
Gm21889,,
Gm7741,-0.396,0.396
Gm19206,,
Aanat,0.101,-0.101
T,,
Clca4b,,
Mrgprh,0.467,-0.467
Vwa5b2,-2.379,2.379
Gm5942,,
Cfap299,,
Nptx2,,
Gm15660,0.023,-0.023
Tasp1,-1.179,1.179
Washc3,-0.643,0.643
Gm15285,-0.404,0.404
AC122848.1,0.688,-0.688
Tob2,-0.431,0.431
Ercc6l,-0.313,0.313
Olfr1293-ps,-1.202,1.202
Mcpt8,,
Olfr363-ps,,
Gm48251,,
Gm4275,0.757,-0.757
Ranbp6,1.21,-1.21
Pdcl2,,
Susd4,-0.232,0.232
Gm13260,-0.447,0.447
Defb3,,
Gm49147,-0.096,0.096
Serpina1c,,
Ifngr2,-0.426,0.426
Prps1l3,-0.258,0.258
Napa,0.166,-0.166
3830403N18Rik,-0.419,0.419
Arhgef3,0.442,-0.442
Gm49119,-0.232,0.232
Acin1,1.354,-1.354
Gm3468,0.054,-0.054
Xntrpc,-0.649,0.649
Flywch2,0.432,-0.432
Vmn2r102,-0.747,0.747
Olfr1045,,
Them7,,
4933403O08Rik,,
Olfr169,,
Arfgap3,-0.75,0.75
Ablim3,,
Gm21893,,
Rnf130,1.264,-1.264
Radil,,
Gm13633,,
Bcl7c,1.537,-1.537
Olfr213,,
Gm49533,,
Gm9293,,
Gm21316,,
Gm8778,0.312,-0.312
Gm5837,,
Spata17,-0.983,0.983
Ldhb,-0.076,0.076
Gm8115,-0.232,0.232
Nhsl2,3.919,-3.919
H2-Q4,-0.585,0.585
Tead4,0.269,-0.269
Gm5252,,
Olfr113,-0.756,0.756
Ttll5,-0.273,0.273
Got1,-0.709,0.709
Smad3,1.399,-1.399
Pml,-0.241,0.241
Tnfrsf11a,-0.577,0.577
Olfr1214,,
Secisbp2,-0.128,0.128
Gm29184,,
Gm18730,-0.096,0.096
Acod1,-1.158,1.158
Bnipl,-0.041,0.041
Gm20441,,
Abhd12,-0.392,0.392
Ttl,0.325,-0.325
Vmn1r114,,
Gm15275,,
Gm15692,-0.232,0.232
Adamts19,-1.627,1.627
Gm20736,,
Zfp609,-0.447,0.447
Cd226,-0.063,0.063
Gm28117,,
Cttnbp2nl,0.57,-0.57
Gm3687,-0.096,0.096
1700024P04Rik,,
Sod3,-0.157,0.157
Gm11970,-0.312,0.312
Gm28418,,
Dmtf1,0.345,-0.345
Gm10548,1.281,-1.281
Pate6,,
Olfr112,,
Gm13527,0.04,-0.04
Gm6611,-0.479,0.479
Hnf1b,0.208,-0.208
Gm44561,,
Ighv1-17-1,,
Ccnd2,-0.823,0.823
Cmtm2b,,
Rtl1,1.169,-1.169
Fhad1,-0.336,0.336
Trpm6,1.101,-1.101
Strn3,0.725,-0.725
Tefm,0.11,-0.11
Fam163a,,
Cep95,0.848,-0.848
Nagpa,0.144,-0.144
Gm17836,,
Gm12193,-0.096,0.096
Gm12495,,
Trdmt1,-0.063,0.063
Olfr818,,
Gm47893,,
Gm44312,-0.232,0.232
Gm43898,,
Olfr1282,,
Olfr1253,-0.232,0.232
Oaz2-ps,-0.078,0.078
Gm37596,,
Npy2r,,
Gm14615,,
Igkv14-118-1,,
Pappa2,1.294,-1.294
Ficd,0.192,-0.192
Kcnk3,-1.609,1.609
Gm21912,,
Gm12465,0.178,-0.178
Gm19141,,
Ndufa4l2,-0.405,0.405
Tmem68,-2.3,2.3
Gm49911,-0.663,0.663
AC102132.2,0.312,-0.312
Dcun1d5,0.987,-0.987
Gm20596,,
Olfr1220,-0.609,0.609
P2ry6,1.435,-1.435
Pkm,-0.58,0.58
Rps23-ps1,-0.335,0.335
Nop9,-0.601,0.601
Gm9314,-0.096,0.096
C1rl,-0.669,0.669
Nme1,-0.696,0.696
Gm21021,0.015,-0.015
Ces1g,-0.4,0.4
Timp2,0.169,-0.169
Gm4468,0.15,-0.15
Ror2,,
Stambp-ps1,,
Gm11980,-0.096,0.096
Gm28269,,
Gm49275,-0.112,0.112
Gm3329,,
Zfp970,0.054,-0.054
Gm10663,,
Gm19232,,
Ceacam3,-1.975,1.975
Gm18753,-0.072,0.072
Col10a1,0.489,-0.489
Timm22,0.619,-0.619
Vmn1r-ps125,,
Gm40853,,
Gm18968,,
Gm18601,,
Mdm2,0.276,-0.276
Gm28392,,
Gm48078,,
Gm20049,,
Gm26942,,
Atp5o,-1.216,1.216
Fuk,0.288,-0.288
Mc4r,-0.096,0.096
Mageb4,,
Gm15126,,
Gm9118,-0.918,0.918
Gm48520,,
Fgb,,
Gm6536,,
Bloc1s3,1.553,-1.553
Prox1,0.312,-0.312
Fam118a,-1.062,1.062
Olfr1246,-0.495,0.495
Gm13338,,
Olfr480,,
Olfr178,-0.329,0.329
Olfr591,0.332,-0.332
Itpa,0.884,-0.884
Uba1y,-0.622,0.622
Gid4,-1.1,1.1
Taf4,-0.541,0.541
Cwc25,1.358,-1.358
Zfp9,1.07,-1.07
Klrg2,-0.565,0.565
Vmn1r-ps147,,
Eif2b2,0.891,-0.891
Dnajc10,2.145,-2.145
Gm49515,,
Rbbp9,-1.8,1.8
Olfr1420,-0.432,0.432
Tmem35a,-0.096,0.096
Gm2056,,
Gm8575,,
Tnks2,-0.411,0.411
Nanog,-1.836,1.836
Gm15141,,
Frg2f1,0.004,-0.004
Gm11979,-0.648,0.648
Ntn3,-0.174,0.174
Gm4746,,
Gm12106,-1.733,1.733
Plcxd3,0.426,-0.426
Gm3375,,
Inka2,0.604,-0.604
Cts8,-0.818,0.818
Ms4a12,0.112,-0.112
Slc46a3,-0.934,0.934
Dexi,0.698,-0.698
Vmn2r-ps78,,
Gm8492,0.244,-0.244
Abr,-2.155,2.155
Gm6175,0.041,-0.041
Gm43512,,
AC133103.2,-0.792,0.792
1700084M14Rik,,
Rac1,0.87,-0.87
Add1,0.413,-0.413
Gm9745,,
Gm4557,,
Igkv14-134-1,,
Gm46194,,
Gm18345,,
Gm4501,,
Nubp2,0.405,-0.405
Gm7332,-0.659,0.659
Azi2,-0.416,0.416
Rps6kb2,-0.267,0.267
Gm6049,,
1700047I17Rik2,,
Olfr25,-0.096,0.096
Gm31511,,
Ikzf4,-0.717,0.717
Gm13326,,
Gm40318,-0.096,0.096
Gbp10,-0.209,0.209
Snx19,0.38,-0.38
Them5,,
Kansl1,0.781,-0.781
B3glct,2.168,-2.168
Nova1,-0.856,0.856
Armc8,0.175,-0.175
Ptges2,1.502,-1.502
Atf1-ps,-0.232,0.232
Rasa4,0.227,-0.227
Igha,1.916,-1.916
Cdk2ap2,-0.142,0.142
Zhx1,0.659,-0.659
Fasl,0.675,-0.675
Lix1l,0.717,-0.717
Ccsap,0.439,-0.439
Gm10309,0.042,-0.042
Gm9415,-0.344,0.344
Gm7023,,
Il24,,
1700061G19Rik,-1.337,1.337
Nudc,-0.644,0.644
Inpp4b,2.238,-2.238
Gm6200,,
Odf1,0.602,-0.602
Gm8597,,
Gm14917,-0.65,0.65
Lce6a,,
Prnp,-0.624,0.624
Lgalsl,-0.488,0.488
Tmprss11f,-1.069,1.069
Gm8818,-1.896,1.896
Enpp1,1.051,-1.051
Gm15678,,
Ntan1,0.784,-0.784
B4galnt3,-0.199,0.199
Padi3,0.164,-0.164
Nme5,0.761,-0.761
Vmn1r-ps63,-0.531,0.531
Fam163b,0.312,-0.312
Gm44092,1.342,-1.342
Obp1b,,
Ccdc182,-0.096,0.096
Olfr605,-0.797,0.797
Prxl2c,1.784,-1.784
Gm17728,0.177,-0.177
Gnrhr,-0.39,0.39
Zfp-ps,0.582,-0.582
Dmbt1,-0.096,0.096
Atp6v0e,-0.149,0.149
Trav10d,,
Gm18304,,
Enthd1,-0.37,0.37
Desi1,0.445,-0.445
Pde9a,-0.945,0.945
Plekha5,0.107,-0.107
Slc39a7,-0.223,0.223
Mfsd6l,0.185,-0.185
Hes1,2.159,-2.159
Abhd14a,0.365,-0.365
Glp2r,0.664,-0.664
Gm16221,-0.096,0.096
Inf2,0.179,-0.179
Arpp21,-0.257,0.257
Gm15593,-0.159,0.159
Nsg1,-0.064,0.064
Tchp,0.893,-0.893
Gm4471,,
Gm15366,,
Lzts2,0.425,-0.425
Gm28803,,
Gm21826,,
Olrf445-ps1,,
Gm18206,,
Gm16177,-0.258,0.258
H2al1j,,
Gm9321,,
Ajap1,-0.096,0.096
Fbxo43,-0.661,0.661
Ctu2,-0.418,0.418
Zfp771,-0.019,0.019
Rnf19a,2.067,-2.067
Gm12030,,
Agfg2,-0.624,0.624
Tm2d3,0.127,-0.127
Gm48794,,
Vmn2r83,0.269,-0.269
Vmn2r-ps6,-0.096,0.096
Vmn2r116,-1.872,1.872
Gm3264,,
Gm5925,,
Gm10499,0.482,-0.482
Gm14939,0.405,-0.405
Gm11448,,
Gm28757,,
Fbll1,-0.793,0.793
7530416G11Rik,-1.066,1.066
Xlr3e-ps,,
Nol12,-0.624,0.624
Gm43310,-0.232,0.232
Pkn1,-1.087,1.087
Hoxc5,0.602,-0.602
Pabpc4,1.132,-1.132
Gm18247,,
1810020O05Rik,1.009,-1.009
Olfr281,-0.5,0.5
Camsap2,0.147,-0.147
Gm17052,1.279,-1.279
Gm48011,,
Trav6-1,,
Zbtb25,2.282,-2.282
Pdzrn4,,
Gm12537,-1.482,1.482
Wnt3a,,
Sox14,,
Gm18066,,
Iars2,-0.064,0.064
Gm48667,,
Fbxo16,0.051,-0.051
Vmn1r6,1.258,-1.258
Gm21813,,
Lin7b,0.075,-0.075
Smim10l2a,0.177,-0.177
Rhou,-0.893,0.893
Nufip1,-0.157,0.157
Olfr140,-0.336,0.336
Gm14282,,
Recql,0.065,-0.065
Gm12518,0.177,-0.177
Taldo1,-0.308,0.308
Psmd2,0.458,-0.458
Cdh23,-2.141,2.141
Gm16442,,
Arf6,0.976,-0.976
Olfr372,,
Gm5347,,
Gm45452,,
Tlx2,,
Acer1,0.107,-0.107
Gm18636,,
Gm6346,,
H2-M2,0.61,-0.61
Ly6a2,5.913,-5.913
Arhgap30,1.512,-1.512
Gm45299,0.749,-0.749
Ech1,0.983,-0.983
Taar7f,,
Chrm4,-0.324,0.324
Grid2ip,0.385,-0.385
Dcaf11,1.35,-1.35
Chrnb1,1.486,-1.486
Chrm1,0.721,-0.721
Marcks,-1.113,1.113
Gm47536,,
Gm49070,,
Gm49904,0.312,-0.312
Gm14013,-0.096,0.096
Gm13343,,
Esco1,-0.241,0.241
Erap1,-2.121,2.121
Gm8318,0.226,-0.226
Gm9072,,
Gpr6,,
Cstdc3,,
Gm18396,,
Gm13916,,
Txlna,-0.265,0.265
Rpl17-ps3,0.178,-0.178
Slc24a2,-0.096,0.096
Igkv1-136,-0.096,0.096
Fam124b,0.582,-0.582
Olfr682-ps1,,
Plat,-1.003,1.003
1700056E22Rik,1.053,-1.053
Gm36448,-0.315,0.315
Gm14044,-1.482,1.482
Ccne2,-1.079,1.079
Ppp1r14c,-0.315,0.315
Trim52,-0.186,0.186
4930404N11Rik,-0.754,0.754
Rgl1,-0.319,0.319
Gm45374,,
Gm15754,,
Gm11600,,
Gm7156,,
Olfr427,-0.826,0.826
Gm49011,0.692,-0.692
Mettl15,1.259,-1.259
4430402I18Rik,0.532,-0.532
AU040320,1.954,-1.954
Spns2,0.146,-0.146
Rassf4,0.198,-0.198
Mrpl16,1.185,-1.185
Gm11346,-0.398,0.398
Gnb1l,-1.016,1.016
Gm13937,0.312,-0.312
Plch1,-0.019,0.019
Spink1,,
Gm49205,-0.287,0.287
Olfr851,-0.365,0.365
Trgj3,,
Lelp1,,
Gm48841,0.588,-0.588
Apol7b,-1.424,1.424
Cldn6,-0.096,0.096
Epha7,-0.738,0.738
Hist1h2bf,-0.462,0.462
Apobec2,3.658,-3.658
Gm5676,-0.46,0.46
Bhlhb9,-0.2,0.2
Gm45448,,
Gm4106,,
Gm4766,,
BC035044,-1.759,1.759
Klk1b9,,
P3h3,0.439,-0.439
Tek,0.312,-0.312
Gm8130,-0.881,0.881
Tro,-0.232,0.232
Abcg1,0.089,-0.089
Fam168a,-3.306,3.306
Eif3j1,-0.172,0.172
Nedd1,-0.167,0.167
Trbv13-1,1.75,-1.75
Mllt1,-1.136,1.136
Awat2,0.919,-0.919
N4bp2l1,1.616,-1.616
Fmn2,-0.096,0.096
Scgb2b1,,
Slfn4,-1.081,1.081
Tpd52-ps,-0.591,0.591
Gm15224,,
Tnfrsf8,-2.506,2.506
Gm47786,,
Lrp1b,0.978,-0.978
Suz12,-0.383,0.383
Gm21118,,
Comp,0.285,-0.285
Gm9848,1.24,-1.24
Gm49825,,
4930486L24Rik,-0.368,0.368
Dusp28,1.68,-1.68
Insyn1,,
Gm19195,0.153,-0.153
Tmem268,-0.5,0.5
Col14a1,1.524,-1.524
Gm42915,0.726,-0.726
Arl4d,1.86,-1.86
Myl9,0.615,-0.615
Stoml3,-0.142,0.142
Gm13511,-0.198,0.198
Tmem132d,-0.259,0.259
Myf5,,
Gm11619,-0.598,0.598
Gng11,-0.119,0.119
Gm38247,-0.076,0.076
Ercc6l2,0.444,-0.444
Zyx,1.824,-1.824
Slc35a4,-1.033,1.033
Pih1d1,-1.241,1.241
Nanog-ps1,,
Gm18885,,
Gm38706,0.312,-0.312
Vav1,-0.51,0.51
Heyl,-0.142,0.142
Cct6b,-0.093,0.093
Vmn2r-ps87,,
Fscn2,0.218,-0.218
Gart,-0.712,0.712
Defa3,,
Lrrc27,0.886,-0.886
Gm8765,,
Gm7664,-2.1,2.1
Nr1i3,-0.312,0.312
Pramel7,0.991,-0.991
Gm13226,0.639,-0.639
Bpnt1,0.632,-0.632
Tmem88b,-1.093,1.093
Wasf1,0.53,-0.53
Prokr1,0.187,-0.187
Gm21719,,
Plk4,-0.449,0.449
Fsd2,-0.988,0.988
Gm13854,,
Gm14984,0.782,-0.782
Pln,-0.718,0.718
Gm12086,,
Hyou1,-1.006,1.006
Trav7-3,,
AC134576.3,0.402,-0.402
Gm9396,-1.006,1.006
Krtap4-13,,
Ap2m1,0.489,-0.489
Gm13651,0.04,-0.04
Rasgrf1,-1.078,1.078
Nfxl1,0.252,-0.252
Immp1l,-0.407,0.407
Gm13413,-1.198,1.198
Gm15645,0.432,-0.432
Mup5,0.312,-0.312
Tada2a,0.294,-0.294
Gm9267,-0.136,0.136
Fezf1,,
Prr16,,
Tarsl2,-0.988,0.988
Gm3466,,
Bex3,1.113,-1.113
Gm18300,,
St8sia2,,
Gm6112,-0.514,0.514
Gm34653,-0.145,0.145
Dnah3,,
AF067063,,
Hemgn,-1.669,1.669
Ydjc,1.172,-1.172
Gm20940,-0.096,0.096
Efna5,-0.232,0.232
Gm28372,,
Errfi1,0.317,-0.317
Metrnl,-1.119,1.119
Krtap5-4,,
Gm43324,,
Gm29764,,
Gm29492,,
F2r,0.651,-0.651
Gm14245,,
Fam196b,0.251,-0.251
Gm49121,0.482,-0.482
Papss1,-0.112,0.112
Siva1,0.163,-0.163
Gm8598,,
Gm11027,-0.47,0.47
Cln5,0.643,-0.643
Tmem14c,0.001,-0.001
Fgf18,-0.226,0.226
Gm45590,,
Babam1,-0.168,0.168
Prl7d1,-1.385,1.385
Gm11252,,
Olfr770,,
Tshz1,1.428,-1.428
Gm18637,-0.096,0.096
Olfr544,,
Fbxo22,0.354,-0.354
Gm18667,0.125,-0.125
Gm18958,0.312,-0.312
Gm28040,,
Fam149a,0.047,-0.047
Gm18010,,
Gm45594,0.106,-0.106
Gm8343,-1.361,1.361
Mrto4-ps2,,
Pfkfb4,1.569,-1.569
Ranbp2-ps3,,
Lage3,-0.009,0.009
Gm8483,-0.338,0.338
Olfr1131,,
Eci1,-1.552,1.552
Herc6,-0.977,0.977
Dnajb3,-0.638,0.638
Rpl27,-0.319,0.319
Kif20b,-0.373,0.373
Cdc42bpb,0.118,-0.118
Gm15988,,
Haus7,-0.491,0.491
Gm17811,,
Gm21848,,
Gm12201,-0.096,0.096
Oacyl,-0.859,0.859
Mptx2,,
Gkn1,,
Tmem114,,
Gm44605,,
Olfr917,,
Gm18540,,
Gm15211,,
Gm34783,,
Higd1a,-0.341,0.341
Hmgcll1,1.159,-1.159
Gm40848,,
Gm3978,,
Cldn15,-0.083,0.083
Mrpl48-ps,-0.096,0.096
Cd209e,,
Trp53i13,0.112,-0.112
Defa-ps10,,
Gm46996,-0.232,0.232
Gm32300,,
Arl6,-0.626,0.626
Gm34391,,
Homez,0.101,-0.101
Gm9381,0.638,-0.638
Gas2,3.048,-3.048
Pygl,0.746,-0.746
Bcl2l12,-0.336,0.336
Lpo,,
Gm9826,-1.703,1.703
Gm15066,-0.896,0.896
Thsd4,-1.524,1.524
Opn1sw,0.583,-0.583
Magix,0.048,-0.048
Foxred2,-0.804,0.804
Klrc2,1.895,-1.895
Rpl23a-ps6,,
Gm9071,,
Gm1330,,
Selp,0.114,-0.114
Gm12370,,
Trav6d-3,-0.369,0.369
Tmem43,1.219,-1.219
Gm18340,,
Exosc6,,
Ctcfl,0.076,-0.076
Vmn2r89,-0.797,0.797
Gm14442,,
Gm43405,,
Gm11951,0.243,-0.243
Sult1e1,,
Adh6a,-0.261,0.261
Gm37838,,
Dok6,-0.098,0.098
Alms1,-0.505,0.505
Ighd2-7,,
Gm48292,,
Ccdc71l,2.514,-2.514
Cyp51,-2.065,2.065
Wdr77,-0.052,0.052
Pcbp4,0.97,-0.97
Rpl5,0.757,-0.757
Gm12876,,
Gm29563,,
Gpr62,-0.331,0.331
1810013L24Rik,1.288,-1.288
Gabra5,,
P2ry13,1.707,-1.707
Mrpl34,1.254,-1.254
Gm7224,,
Gm32158,0.389,-0.389
Etl4,-0.665,0.665
Gm48869,-0.407,0.407
AC115768.2,-0.096,0.096
Myocd,-0.682,0.682
Sgsm1,0.03,-0.03
Gm19010,,
Gm17775,-0.096,0.096
Psph,-0.307,0.307
Gm7943,,
Gsg1l,0.089,-0.089
Aplp2,0.625,-0.625
AC122119.1,-0.096,0.096
Gm6088,1.031,-1.031
Slc1a5,-1.425,1.425
Csf1r,-0.025,0.025
Gm12024,,
Olfr766-ps1,-0.096,0.096
Matn1,-0.125,0.125
Arpc1b,0.971,-0.971
Pabpc2,,
Gm5950,-0.232,0.232
Lamb3,1.512,-1.512
Rpl38-ps1,-0.361,0.361
Lox,-0.096,0.096
Serpine1,-0.142,0.142
Gm21769,1.603,-1.603
Gm17711,0.172,-0.172
Gm11242,,
Gm28815,,
Ift46,1.355,-1.355
C1galt1c1,-0.204,0.204
Gm6644,,
Arl16,-0.62,0.62
Gm8214,,
Smim13,1.667,-1.667
Gm12029,,
Gm15711,-0.101,0.101
Gm48642,,
Krt74,,
Selenok-ps8,0.659,-0.659
Cyyr1,-1.008,1.008
Mettl5,0.459,-0.459
Gm26557,,
Gm12988,-0.096,0.096
Gm9645,-0.279,0.279
Hddc2,1.051,-1.051
Spink4,,
Gm15309,,
H2-Q1,-0.421,0.421
Tgfb2,0.878,-0.878
Gm13509,1.136,-1.136
Zfp276,0.345,-0.345
Gm11511,-1.326,1.326
Cyp3a44,,
Suox,3.53,-3.53
Ccno,0.861,-0.861
Gm18827,,
Gm43433,,
Zfp664,-2.287,2.287
Gm49138,,
Olfr1226,0.734,-0.734
Iltifb,,
Zp3,0.312,-0.312
Gm46540,-1.131,1.131
Krtap6-2,,
Gm15276,-1.638,1.638
Evi5,2.335,-2.335
Kif3b,1.021,-1.021
Gm11912,,
Zfp770,-0.778,0.778
Letm1,0.224,-0.224
Olfr665,,
Denr,0.772,-0.772
Gm5735,0.591,-0.591
Gm9251,,
Gm14438,,
Gm9806,-1.225,1.225
AC132444.6,-0.099,0.099
Esp4,,
AC148174.4,0.312,-0.312
Rgs6,0.044,-0.044
Cela2a,0.176,-0.176
Zmynd15,-1.113,1.113
Gm5645,,
Leap2,1.092,-1.092
Gm7838,,
Rnf208,-0.607,0.607
Dppa3-ps,,
Mfsd4a,-0.4,0.4
Cacng2,-0.435,0.435
Rps12-ps4,0.43,-0.43
Fabp12,0.055,-0.055
Tlr5,-0.096,0.096
Gm28976,,
Olfr513,,
Mesp2,0.564,-0.564
Etd,,
Vmn1r196,,
Gtpbp4-ps5,,
Tmem260,-0.508,0.508
Gm21051,,
Ilf2,-0.84,0.84
Gm3096,,
Vwa5a,-2.128,2.128
Gm20542,,
Kbtbd3,-0.009,0.009
Gm4356,-0.256,0.256
Gm8274,-0.586,0.586
Spata6,0.979,-0.979
Gm20934,,
Mefv,0.18,-0.18
Rpl34-ps2,-0.611,0.611
Mkrn2os,-1.034,1.034
Gm27043,,
Tcf20,0.128,-0.128
Gm7478,,
Gm12396,-1.317,1.317
Kctd9,0.631,-0.631
Timp3,-0.211,0.211
Myh13,,
Olfr1240,-0.995,0.995
Nrbp2,-0.013,0.013
Cth,-1.028,1.028
