gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Acsf3,-0.214,0.214
Taf15,-0.272,0.272
Creld1,-0.127,0.127
Gm18142,,
Rcan2,0.542,-0.542
Apmap,-0.066,0.066
Gm18861,,
March9,0.238,-0.238
Gm8200,,
Gm9540,-0.338,0.338
Gm15730,-1.09,1.09
Vmn2r38,-0.819,0.819
Fbxw10,2.84,-2.84
Zmat1,-0.116,0.116
Gm43213,0.047,-0.047
Lgals3bp,-0.043,0.043
Gm15795,1.216,-1.216
Gm11599,-1.03,1.03
Olfr411,2.942,-2.942
Phc2,-0.058,0.058
Hmgb1-ps4,-0.649,0.649
Gm12361,,
Dtl,-0.083,0.083
Gm11911,,
Gm13487,0.707,-0.707
Gm49228,,
Rgs18,-0.819,0.819
Gm49650,,
Usp17le-ps,,
Plcd1,0.298,-0.298
Gm9,,
Gm12013,-1.564,1.564
AC122846.1,,
Asb4,,
Ifi204,0.247,-0.247
Btbd35f10,,
Olfr173,-0.061,0.061
Spata48,0.274,-0.274
Slc45a3,-0.122,0.122
Dnmt3l,,
Ifitm5,,
Gm7312,0.019,-0.019
Gm38328,,
Gm18979,,
Syn1,0.06,-0.06
Med29,-0.068,0.068
Gm5796,,
Gm46190,1.955,-1.955
Pcnx4,0.13,-0.13
Trav8d-2,-0.69,0.69
Olfr571,-0.092,0.092
Gal3st2c,-0.168,0.168
Clcn5,0.252,-0.252
Gm18995,-0.815,0.815
Gas1,,
Stat5b,-0.061,0.061
Tshr,0.602,-0.602
Rps27a-ps2,4.099,-4.099
Alpl,0.124,-0.124
Gpnmb,0.074,-0.074
Bfar,0.146,-0.146
Olfr134,,
P2rx3,-0.966,0.966
Gm49686,-0.194,0.194
Cd209a,,
Crxos,-0.338,0.338
Gm4996,,
Gm5728,,
Gm17075,,
Stk33,-0.338,0.338
Ntng1,-1.493,1.493
Rhot2,-0.09,0.09
Vmn1r-ps32,,
Gm7511,1.332,-1.332
Pdcd1lg2,-0.591,0.591
Zfp955b,0.448,-0.448
1810062G17Rik,-0.054,0.054
Gm5983,-0.338,0.338
Klhdc4,-0.041,0.041
Atraid,0.131,-0.131
Eif3s6-ps4,-0.182,0.182
Fhl5,-1.522,1.522
AC113075.1,,
Akap9,-0.019,0.019
Phf11b,-0.024,0.024
Agxt,,
Efcab3,,
Gm47991,,
Erbb4,,
Gm45799,0.109,-0.109
Zp3r,-1.643,1.643
Evi2b,0.07,-0.07
Ncs1,0.317,-0.317
Gm47505,-2.473,2.473
Gm12015,,
Acp1,0.082,-0.082
Pcyox1,-0.294,0.294
Gm18905,,
Lce1k,,
Pigs,0.132,-0.132
Klhl14,0.604,-0.604
Gm29598,-1.165,1.165
Kiss1,,
Gm29528,,
Gm29617,-0.217,0.217
Gm47324,-1.009,1.009
Agk,-0.126,0.126
Trpm4,0.038,-0.038
Gm15038,,
Gm12716,,
Flot1,0.068,-0.068
Tmem8,0.266,-0.266
Ccdc9,0.196,-0.196
Cbl,-0.195,0.195
Pde4c,-0.247,0.247
Grm5,0.201,-0.201
Gm13508,1.212,-1.212
Gm19174,,
Nfix,2.034,-2.034
Gm28785,,
Prl2a1,,
Pdcd7,0.085,-0.085
Gm48499,0.006,-0.006
Gm48672,-0.819,0.819
Rnf126,-0.002,0.002
Gm2048,1.104,-1.104
Gm29396,,
Lipo5,,
1700049E17Rik2,,
Olfr1149-ps1,,
Olfr743,,
4930522L14Rik,0.045,-0.045
Ighv4-1,-3.054,3.054
Saxo2,-1.479,1.479
Gm42661,,
Nlrp9c,-1.229,1.229
Gramd1c,0.308,-0.308
Dagla,0.605,-0.605
Rpl31,0.04,-0.04
Olfr1313,0.815,-0.815
Gdpd2,-1.093,1.093
Ticrr,-0.104,0.104
Ptbp2,0.017,-0.017
Psme3,-0.005,0.005
Huwe1,0.005,-0.005
Vdac3,0.063,-0.063
Noxred1,-0.063,0.063
Krtap3-1,,
Rab11b-ps2,,
Bcl2l14,-0.668,0.668
Dkk1,0.449,-0.449
Gm30232,1.071,-1.071
Mrpl3,0.104,-0.104
Gm37515,-0.109,0.109
Gm14413,,
Srp68,0.07,-0.07
Mfsd4b2-ps,1.455,-1.455
Kpnb1,-0.034,0.034
BC024139,-0.294,0.294
Gm20336,-3.373,3.373
Etfbkmt,0.273,-0.273
Gm11790,,
Gm28770,,
St3gal3,0.351,-0.351
Rhox3c,,
Gm19120,0.194,-0.194
Gm46193,,
Sh3d2c-ps1,,
4632433K11Rik,-0.108,0.108
Slc13a1,-0.068,0.068
Gm18398,,
Gm4207,,
Gm43600,,
Gm29651,,
Gm5214,,
Cd83,0.426,-0.426
Serinc2,1.104,-1.104
Dchs1,2.198,-2.198
Lck,0.054,-0.054
Gm49681,,
Gng8,0.861,-0.861
Gm18719,,
Dpp3,-0.018,0.018
1700042G07Rik,,
Olfr922,-0.004,0.004
Dazap2,0.087,-0.087
Olfr635,-0.107,0.107
Olfr1225,,
Gm28700,,
Gm15365,,
Gm18182,-0.199,0.199
Tgfb1i1,-0.308,0.308
Gm2003,,
Gm21876,,
Atr,0.015,-0.015
Gm7166,,
Ptpn22,0.017,-0.017
Fgd1,-1.658,1.658
Dedd2,-0.049,0.049
Gm44602,,
Pak4,-0.165,0.165
Gm49635,,
Gnb1,0.026,-0.026
Ubl7,-0.045,0.045
Gm49322,-0.133,0.133
Gm13294,-0.548,0.548
Scgb2b31-ps,,
Gm28455,,
Prrx1,-0.283,0.283
Orc1,-0.204,0.204
Gm15005,,
Magee2,-0.488,0.488
Gm45403,0.664,-0.664
Gm18263,,
Chrnd,0.457,-0.457
Gm21286,,
Edem1,-0.069,0.069
Slc4a2,0.165,-0.165
Zfp940,-0.015,0.015
Setd3,-0.036,0.036
Gm43355,,
Shisa9,,
Gm37713,-0.819,0.819
Kcnn2,-0.866,0.866
Mrps17,0.09,-0.09
Exoc1,0.007,-0.007
Dnajc21,0.175,-0.175
Olfr1278,-0.209,0.209
Gm19123,,
Gm13106,,
Fam83f,0.389,-0.389
Pcdhgb7,0.222,-0.222
Gm2157,-0.338,0.338
Ryk-ps1,,
Gm11693,0.235,-0.235
Lrrc73,-0.05,0.05
Olfr272,,
Gm11429,,
Cblb,-0.245,0.245
Trav4-4-dv10,0.455,-0.455
Sult2a7,0.376,-0.376
Gm3111,,
1110032A03Rik,0.538,-0.538
Hmgb3,-0.078,0.078
Gm38151,,
Sema5b,-1.483,1.483
Olfr201,0.054,-0.054
Crygn,0.047,-0.047
Gm5746,,
Gm16423,0.626,-0.626
Habp4,0.054,-0.054
Slc4a11,0.067,-0.067
Pdzd8,0.021,-0.021
Gm15090,,
Gm30839,,
Gm42665,,
Gm17809,-0.067,0.067
Gm49100,-1.364,1.364
Igkv17-121,-1.33,1.33
Gm5407,,
Inhba,-0.596,0.596
Cyp19a1,0.334,-0.334
Gm13928,-0.482,0.482
Gm26864,1.933,-1.933
Prh1,,
Apool,0.053,-0.053
Gm8303,,
Hebp2,0.473,-0.473
Dlgap2,,
Asb8,0.105,-0.105
Gm6342,-0.268,0.268
Gm7045,0.102,-0.102
Rad23b,-0.056,0.056
Defa35,,
Gm21095,,
Gtf3c2,0.15,-0.15
Cenpq,0.0,-0.0
Gm13925,,
Gm17910,1.978,-1.978
Scgb1b6-ps,,
Gm47331,-0.196,0.196
Dact3,-0.868,0.868
Kcnmb1,-0.501,0.501
Gm8495,,
Gpd1l,-0.06,0.06
Gm9466,,
Gm48506,,
Gm8185,0.138,-0.138
2810006K23Rik,0.025,-0.025
Clec4a1,-1.132,1.132
Vgll4,0.039,-0.039
Gm5425,-0.819,0.819
Gm12425,,
Stpg4,0.346,-0.346
Grin1,-0.899,0.899
Gm15681,-0.338,0.338
Nol6,-0.075,0.075
Oprm1,-0.535,0.535
Seh1l,-0.143,0.143
Gm11742,,
Gm13453,3.783,-3.783
Med18,-0.139,0.139
Wap,,
Klra7,-0.399,0.399
Gm47688,,
Gm47846,,
Gm47382,,
Fam187a,-0.338,0.338
Gm6212,,
Gm6272,,
Larp4,-0.005,0.005
Pla2g3,-0.84,0.84
Gm42606,,
Gm21804,,
Vmn1r-ps65,,
Eno3,0.209,-0.209
AC147992.2,,
Gm7651,,
Gm7734,-0.338,0.338
Gm5194,,
Gm11945,-0.338,0.338
Ahcyl1,0.065,-0.065
Gm7039,,
Gm1527,0.625,-0.625
Paip2b,0.062,-0.062
Gm10959,,
Slc28a3,0.069,-0.069
Lmod3,-0.338,0.338
Man1c1,0.199,-0.199
Zdhhc7,0.079,-0.079
Ess2,0.11,-0.11
Gm10481,0.362,-0.362
Lpp,-0.063,0.063
Gm6919,1.044,-1.044
Uqcrc1,0.032,-0.032
Gm14116,,
Gm9278,1.104,-1.104
Gm15012,,
Gm6554,-1.274,1.274
Safb2,0.092,-0.092
Trdv4,-0.174,0.174
Vmn2r-ps32,,
Gm37116,0.279,-0.279
Gm18839,,
Krtap19-2,,
Cckbr,,
Gm13806,,
Gm6024,-0.338,0.338
Ceacam1,0.323,-0.323
Gm35232,,
C87414,1.421,-1.421
Gabrp,,
Cenpc1,-0.015,0.015
Obox4-ps27,,
Gm5329,,
Cyp2a4,,
Rpl17-ps7,0.13,-0.13
Olfr566,0.676,-0.676
Rpl19-ps9,1.978,-1.978
Klk10,0.218,-0.218
Aqp11,-0.045,0.045
Fbxo33,0.297,-0.297
Bnip1,-0.064,0.064
Plac8,-0.05,0.05
Pde8b,-1.752,1.752
Itsn1,-0.036,0.036
Pdik1l,0.086,-0.086
Gm8517,1.174,-1.174
Gm44055,,
Vmn1r-ps68,,
Mark4,-0.013,0.013
Olig1,,
Adcy3,-0.041,0.041
Farsa,-0.073,0.073
Gm2617,,
Apol11b,-0.548,0.548
Gm46544,-1.002,1.002
Cdnf,-0.319,0.319
Gm48674,-1.494,1.494
Caprin1,0.043,-0.043
4921533I20Rik,1.104,-1.104
Rbm3-ps,-0.311,0.311
Spout1,-0.157,0.157
Gm44980,,
Cyp2d33-ps,,
Gm11992,1.068,-1.068
Ms4a4b,0.012,-0.012
Ppp1r9b,0.169,-0.169
Gm18471,,
Golim4,0.209,-0.209
Hsd3b4,,
Gm19235,,
Tmem236,0.701,-0.701
Gm15745,1.104,-1.104
Tubgcp2,-0.124,0.124
Apol9b,-0.377,0.377
Gm2930,,
Tex26,,
Sorbs2,-0.19,0.19
AL929073.1,,
Gm11835,,
Gm11483,1.563,-1.563
Bud23,0.041,-0.041
Rhox12,,
Gm7164,1.104,-1.104
2300002M23Rik,,
Cox17,0.031,-0.031
Ccr3,-0.121,0.121
Gm14389,1.104,-1.104
Gm15155,1.627,-1.627
Gucy2d,,
Acp4,-0.798,0.798
Gm18199,,
Rpl9-ps9,,
Oard1,0.028,-0.028
Tpm3-rs7,-0.164,0.164
Atf2,0.014,-0.014
Apol7e,-0.429,0.429
Gm9925,,
Mylip,-0.041,0.041
Fam76b,0.17,-0.17
Clasrp,0.055,-0.055
Idh1,0.109,-0.109
Sec31b,0.279,-0.279
Gm15740,,
Podn,0.303,-0.303
Ifngr1,0.332,-0.332
Lama3,,
Gm7206,-0.819,0.819
Gm19311,,
Ackr3,-0.142,0.142
Clp1,0.062,-0.062
Igkv13-80-1,,
Gm11581,2.35,-2.35
Chrm3,0.022,-0.022
Hars,-0.017,0.017
Mtpn,0.24,-0.24
Gm10488,,
Tbc1d10b,0.0,-0.0
Kcnma1,-0.045,0.045
Tagap,0.04,-0.04
Nwd1,0.065,-0.065
Adrb1,-0.193,0.193
Nsa2,0.084,-0.084
Ccnl1,-0.09,0.09
Gm8618,0.935,-0.935
Hypm,,
Gm49640,,
Tkt,-0.06,0.06
Gm20523,1.104,-1.104
Gm21909,,
Zfp711,,
Zdhhc23,-0.073,0.073
Gm5949,,
Gm5456,-1.275,1.275
Gm6533,-0.597,0.597
Lztr1,0.039,-0.039
Tfap2c,-1.79,1.79
Ccdc33,,
Scap,-0.076,0.076
Smc2,0.086,-0.086
Fhl4,0.118,-0.118
Olfr1342,-0.549,0.549
Vmn2r29,-0.224,0.224
Timd4,0.005,-0.005
Lrp3,-0.338,0.338
Tmem147,-0.014,0.014
Cyp2d41-ps,1.063,-1.063
Gm8790,,
Zfp623,0.215,-0.215
Gm18945,,
Ppp1cc,0.007,-0.007
Gm18883,-0.197,0.197
Pole2,-0.169,0.169
Gm6441,0.624,-0.624
Snx11,-0.001,0.001
Rnf40,0.213,-0.213
Gpatch4,-0.281,0.281
Krt81,1.104,-1.104
Gm26898,,
Gm7393,-0.751,0.751
Olfr798,0.642,-0.642
Cklf,0.017,-0.017
Gm8215,,
Gm13302,,
Gm10378,,
Col4a2,-0.341,0.341
Gm2229,,
Gm17660,,
Ftsj1,0.03,-0.03
Mup3,,
Epgn,0.713,-0.713
Gm3531,0.713,-0.713
Gm13882,-0.895,0.895
Spag1,0.08,-0.08
Sp110,0.017,-0.017
Gm10161,0.176,-0.176
Itm2c,0.202,-0.202
Gm49435,-0.409,0.409
Rpl30-ps2,0.903,-0.903
Zim1,0.164,-0.164
Gm8331,,
Flii,0.129,-0.129
Gm8835,0.195,-0.195
Gm15096,,
H2-DMa,0.061,-0.061
AC121967.1,0.248,-0.248
Rev3l,-0.173,0.173
Dscc1,-0.175,0.175
Fam133b,-0.031,0.031
Gm12742,-0.887,0.887
Slc5a1,,
Gm15127,,
AC102240.1,-0.819,0.819
Zcchc2,0.186,-0.186
Arl6ip4,0.093,-0.093
Gm13312,0.107,-0.107
Zfp87,0.21,-0.21
Vmn1r205,,
Pcsk6,-1.395,1.395
Rabepk,-0.123,0.123
Gm5380,0.05,-0.05
Gm34091,-0.812,0.812
Gm29640,,
Arhgef12,0.44,-0.44
Gk2,,
Rpap2,-0.038,0.038
Timm44,0.094,-0.094
Gm5853,-1.249,1.249
Gm13228,-0.819,0.819
Gm2602,,
Adgrv1,-0.172,0.172
Krt33a,,
Tln2,-0.017,0.017
Gzf1,0.22,-0.22
Gm20630,1.623,-1.623
Gm13149,,
Gm45857,-0.675,0.675
Ppp1r2-ps6,0.104,-0.104
Rps19-ps4,0.303,-0.303
Tmem179b,0.127,-0.127
Gpr34,-0.136,0.136
Enpp6,0.372,-0.372
Gm10593,-0.23,0.23
Fn3k,-0.788,0.788
Gm17072,0.234,-0.234
Gm29604,,
Gxylt2,0.211,-0.211
Gm8226,,
Ighv6-2,,
Wfdc10,,
Gm15333,1.104,-1.104
Gm38237,,
Gm28371,,
Trim10,-0.652,0.652
Gm44666,-0.819,0.819
Tas2r110,,
Iqschfp,,
Wrn,-0.028,0.028
Lrrc18,,
Olfr1179,,
Gm18303,-0.338,0.338
Rabl3,0.184,-0.184
Kif1c,0.226,-0.226
Pcdhgb6,0.522,-0.522
Scgb1b2,,
Slc22a16,,
Gng3,0.739,-0.739
Heatr9,0.196,-0.196
AC148020.1,,
Hus1b,-0.539,0.539
Gm49505,,
Pcdhga8,-0.108,0.108
Gm38266,,
Gm9220,-0.338,0.338
Nudt15,0.31,-0.31
Olfr1159-ps1,,
Vmn1r40,,
Gm16304,-0.819,0.819
Gm6079,2.091,-2.091
Arhgef2,0.034,-0.034
Zmym2,0.076,-0.076
Abraxas1,-0.151,0.151
Gm21297,-2.199,2.199
Tmem210,0.144,-0.144
Gm19035,-0.459,0.459
Serpini2,,
Rnf121,-0.107,0.107
Olfr1359,-0.338,0.338
Gm2991,0.14,-0.14
Gm16359,,
Igkv13-62-1,,
Gm21321,,
Gm9059,,
Cttnbp2,,
Gm19065,-0.143,0.143
Gm38216,,
Ccdc124,0.07,-0.07
Sh2d4a,0.39,-0.39
Zfp605,0.09,-0.09
Usp18,-0.156,0.156
Prl8a8,,
Gm15170,,
Gm8062,-0.153,0.153
Gm7948,,
Gm44932,,
Dpysl2,-0.043,0.043
Ajm1,-1.017,1.017
Gm44538,,
Gm14594,,
Gm12424,-0.246,0.246
Sh3kbp1,-0.022,0.022
Rnf151,-0.105,0.105
Vmn1r3,,
Gm49935,,
Gm19091,,
9030025P20Rik,-0.073,0.073
Ehhadh,0.305,-0.305
Gm2999,,
E030030I06Rik,0.016,-0.016
Gm44869,,
Als2cl,-0.008,0.008
9130008F23Rik,0.97,-0.97
Rpl39,0.03,-0.03
Leo1,-0.063,0.063
Wars,-0.256,0.256
Dot1l,-0.152,0.152
Fgf3,,
AC124108.1,,
Gm15006,,
Gm8036,,
Gm8353,,
Eif3s6-ps3,1.053,-1.053
Krtap16-3,,
Gm14509,,
Gm13941,,
Gm49250,,
Afg3l1,-0.018,0.018
Ube2h,0.12,-0.12
Gm7146,,
Gm37240,1.122,-1.122
Zfp704,0.088,-0.088
Gm28230,,
Gm18075,,
Gimap8,0.06,-0.06
Gsdmd,0.062,-0.062
Ppp1r26,-0.396,0.396
Nrg3,-0.374,0.374
Serpina4-ps1,-1.333,1.333
Acat2,0.1,-0.1
Gm48083,,
Gm15459,-0.021,0.021
Elp2,-0.047,0.047
Ppm1m,-0.041,0.041
Bpgm,0.041,-0.041
AC163620.2,,
Stx5a,0.078,-0.078
Atp5d,0.073,-0.073
Mageb6-ps,,
Mrpl17,-0.191,0.191
Rln3,-1.778,1.778
Olfr1002,,
Mrgpra18-ps,,
Tex261,-0.079,0.079
Gm18349,,
Gm45101,,
Gm17795,,
Hoxd10,,
Nbr1,0.243,-0.243
Gm8403,,
Obox4-ps14,,
4632415L05Rik,0.241,-0.241
Nol7,0.064,-0.064
Zfp969,0.424,-0.424
Gm49361,1.717,-1.717
Snw1,0.003,-0.003
Gm21794,,
Nudcd3,0.004,-0.004
Auh,0.061,-0.061
Mfap5,-1.322,1.322
Gm15372,-0.03,0.03
Slco2b1,-0.585,0.585
Gm20561,,
Gpr153,-0.658,0.658
Olfr597,-0.217,0.217
Traf1,0.316,-0.316
Olfr789,0.2,-0.2
Plin2,-0.121,0.121
Hist1h2bk,-0.087,0.087
Tff3,-0.338,0.338
Rpl9-ps1,-1.481,1.481
Gm8019,-0.025,0.025
Npy5r,,
Gm4782,,
Ankib1,-0.004,0.004
Ppp1r3b,0.096,-0.096
Gm16550,-0.264,0.264
Fads2,-0.252,0.252
Fam168b,-0.042,0.042
AC162035.3,-0.095,0.095
Gm11236,,
Gm11248,,
AC161932.1,,
Gm18443,,
Gm4027,,
Gpa33,,
Hoxd1,,
Pqlc2,0.299,-0.299
Cd3d,0.074,-0.074
Rps7-ps2,0.276,-0.276
Esm1,0.649,-0.649
Rassf10,0.787,-0.787
Gm13548,0.217,-0.217
Gm21112,,
Slc4a10,-1.178,1.178
Klhl34,,
Gm14247,,
Catsper2,0.34,-0.34
Dscam,1.101,-1.101
Gm9597,,
Cxxc5,-1.102,1.102
1700063K16Rik,,
Defa29,,
Gm21006,,
Gm8151,,
Cep120,0.007,-0.007
Maob,,
Dlat,0.1,-0.1
Upb1,-0.287,0.287
Psmb8,-0.088,0.088
Obox4-ps3,,
Pidd1,-0.267,0.267
Crygd,,
Rpl30-ps3,-2.142,2.142
Gm3755,-0.083,0.083
Gm42911,-0.819,0.819
Gm11231,-0.246,0.246
Gm47384,-1.588,1.588
Hcfc2,-0.161,0.161
Glb1l3,,
Adck2,0.08,-0.08
Gm48974,-0.597,0.597
C1qtnf7,-0.15,0.15
Gm14676,,
Farsb,-0.062,0.062
Atf6,-0.054,0.054
Gm11504,,
P4ha1,-0.432,0.432
Olfr269-ps1,,
Gm14131,,
Gm4873,,
Ddx58,0.026,-0.026
AC102285.1,,
Gm10999,-0.045,0.045
Sbf1,0.015,-0.015
Ubl4a,-0.018,0.018
Gm11624,,
Gm8065,,
Magef1,0.016,-0.016
Rps24-ps3,-0.259,0.259
Gm9400,,
Gm18469,,
Mpdz,2.091,-2.091
Lsg1,-0.008,0.008
Zbed4,-0.132,0.132
Slc29a1,-0.2,0.2
Bsn,-0.155,0.155
Pcdhgb1,,
Gm14994,,
Defa-ps8,,
Hsf5,-0.323,0.323
Olfr1020,-0.344,0.344
Igkv14-100,1.704,-1.704
Grm3,,
Hexim2,-0.018,0.018
Gm8798,-0.253,0.253
Gm43036,,
Gm18503,,
Gm10444,-1.622,1.622
Mgat5b,-0.355,0.355
Phf6,0.147,-0.147
Aldh2,0.102,-0.102
Ganab,-0.071,0.071
Obox3-ps6,,
Gm19163,1.978,-1.978
Gm48551,-0.197,0.197
Ncoa3,-0.109,0.109
1700031L13Rik,,
Vmn1r83,-0.375,0.375
Tmem123,0.047,-0.047
Tcp10c,-0.338,0.338
Selenos,0.026,-0.026
Chchd6,-0.275,0.275
Hnrnph1,0.12,-0.12
Gm2140,-0.338,0.338
Gm7627,1.104,-1.104
4921536K21Rik,1.008,-1.008
Ube2s,-0.068,0.068
BC051665,,
Fam122a,0.008,-0.008
Vmn2r2,-0.338,0.338
Hist1h2bl,-0.102,0.102
Gm5434,,
Tmem150a,-0.732,0.732
Zfp947,0.869,-0.869
Gm18814,,
Cavin3,0.624,-0.624
Ptbp3,-0.027,0.027
Ube2d2b,1.948,-1.948
Gm20706,1.104,-1.104
Gm14564,,
Rps10-ps2,2.778,-2.778
Igkv4-68,-0.416,0.416
Dhrs3,0.237,-0.237
Gm28910,,
Grp,,
Gm8709,0.626,-0.626
Gm11025,-0.338,0.338
Gm4512,,
Gpr63,-0.199,0.199
Cyp2c70,,
Gm1989,,
Gm21362,,
Gm6578,0.309,-0.309
Rpl37,-0.022,0.022
Clec4a4,,
Hk2,0.277,-0.277
Dusp13,-0.671,0.671
Gm47576,,
Olfr972,,
St8sia3,-0.182,0.182
Parp11,-0.015,0.015
Gm18751,,
Gm5787,-0.144,0.144
Lancl1,0.315,-0.315
Ifnl2,,
Gm47869,,
Dmxl2,0.738,-0.738
Epc1,-0.005,0.005
Btbd35f1,,
Gm11243,,
Gm13914,,
Pinx1,-0.142,0.142
Gm20136,,
Gm336,-0.602,0.602
Gm48030,,
Gm43895,,
Zfp618,1.337,-1.337
Gm12650,,
Gm12297,,
Pcmt1,0.048,-0.048
Gm8652,-0.655,0.655
Mrps16,0.044,-0.044
Pah,,
Gm11011,1.473,-1.473
Tcrg-V7,0.149,-0.149
Olfr1042,,
Golm1,0.121,-0.121
Trappc5,0.07,-0.07
Nono,-0.022,0.022
Lrrc8d,0.024,-0.024
Mpl,1.975,-1.975
Naprt,-0.108,0.108
Sptbn4,0.07,-0.07
Edn3,,
Sirt3,0.104,-0.104
Polr3b,0.01,-0.01
Vmn2r-ps127,,
Gm43738,-0.854,0.854
Gm47883,,
Gm44219,,
Gm47058,-0.338,0.338
Gm49122,,
Gm26992,-0.338,0.338
Gm29239,,
Gm47169,,
Cbx7,0.07,-0.07
Gm44060,-0.215,0.215
Try10,,
Gm904,,
Gm9655,-1.153,1.153
Trdd1,,
Vmn2r-ps31,-0.686,0.686
Gm42464,,
Rhoq,-0.012,0.012
Gm14581,,
H60b,0.729,-0.729
Gm17420,-0.193,0.193
Gm48047,,
Ifitm1,0.955,-0.955
Nutf2-ps1,-0.065,0.065
Paip1,-0.097,0.097
Jam3,-0.704,0.704
Anxa5,0.251,-0.251
Gm34198,,
AC116871.1,,
Fbxl12,0.137,-0.137
Morn4,0.038,-0.038
Gm7499,,
Myo1d,0.471,-0.471
Gm7558,-1.02,1.02
Trbj2-5,0.511,-0.511
Pip4k2b,-0.078,0.078
Ttc30a2,1.954,-1.954
Thtpa,0.023,-0.023
Adarb1,-0.058,0.058
Smtnl1,-0.338,0.338
Mthfd1,-0.157,0.157
Hspb9,-0.244,0.244
Cfap99,,
Gm15916,,
Gria1,,
Ciao2a,0.09,-0.09
Traj26,0.31,-0.31
Cacna1b,1.758,-1.758
Aagab,0.028,-0.028
AC099591.1,,
Kank1,1.104,-1.104
Gm1818,,
Trim30b,-0.281,0.281
Ighv1-81,-0.338,0.338
Gm49148,-0.44,0.44
Gm8035,,
Dennd1a,-0.001,0.001
Gm43142,,
Tnfrsf17,0.626,-0.626
Gm8719,,
Defa21,,
Gm20917,,
Ankrd36,-0.819,0.819
Gm47189,,
Fthl17d,,
Wfdc9,,
Rpl7a-ps12,2.425,-2.425
Gm6677,,
Tinag,,
Mobp,0.992,-0.992
Gm17832,,
Wdr37,-0.085,0.085
Gm9758,,
Olfr57,-0.002,0.002
Gm7736,,
Cyp2j15-ps,,
Oas1d,0.689,-0.689
Gm28188,-1.986,1.986
Olfr943,-0.582,0.582
Gm6987,,
Inmt,,
AC109149.1,-0.363,0.363
Spata2,0.07,-0.07
Gm3880,,
Gm21827,,
Ccnk,0.002,-0.002
Bckdha,0.245,-0.245
Entpd1,-0.18,0.18
Gm21910,,
Olfr692,,
Rsph3a,0.446,-0.446
AC127331.7,,
Gm3616,,
Ngf,,
Gm45317,,
Vmn1r89,0.318,-0.318
Tpd52l1,,
Gm14816,,
Tmtc4,-0.238,0.238
Epha5,-0.035,0.035
Fat4,0.18,-0.18
Tmem161b,-0.093,0.093
Cers1,-0.381,0.381
Susd2,-0.102,0.102
Stx17,-0.014,0.014
Slc7a11,-0.044,0.044
Gm15532,,
Ahr,-0.537,0.537
Gm12734,2.515,-2.515
Ppp1r2-ps1,0.369,-0.369
Gm11325,,
Gm4855,,
Gm18578,,
Xbp1,0.065,-0.065
Gm21833,0.273,-0.273
Cpa6,0.143,-0.143
Gm9136,,
Vmn2r-ps123,-0.338,0.338
Gm17934,0.621,-0.621
Dlc1,-0.26,0.26
Gm3436,-0.819,0.819
Uchl5,-0.224,0.224
Gpc1,1.314,-1.314
Bmp2,,
Gm9918,0.088,-0.088
Olfr1104,0.132,-0.132
Gys2,-0.338,0.338
Thpo,,
Psma7,-0.072,0.072
Olfr719-ps,,
Gm6285,-1.012,1.012
Fkbp4,-0.131,0.131
Gm13491,,
Gm7046,0.146,-0.146
Taf10,0.077,-0.077
Cav1,-0.104,0.104
Gm17159,,
Olfr820,0.623,-0.623
Gm48931,1.104,-1.104
Cldn10,-0.375,0.375
Gm12586,1.104,-1.104
Nog,,
Gm21171,,
Fosl1,0.563,-0.563
Mss51,0.026,-0.026
Gm29310,,
Gm12156,,
Gm9062,,
Emid1,-1.14,1.14
Gm4812,,
Glb1,0.038,-0.038
Gm44603,,
Gm17082,-0.138,0.138
Gm4513,,
Ccm2,-0.068,0.068
Eipr1,-0.086,0.086
Vmn2r-ps9,,
AC073947.1,,
Gm8711,0.627,-0.627
Gm3355,1.475,-1.475
Bex6,-0.819,0.819
Recql4,-0.166,0.166
Gm9390,1.955,-1.955
Gm9051,,
Svopl,-0.352,0.352
Gm14323,-0.426,0.426
Abt1,0.047,-0.047
N4bp1,0.035,-0.035
Gm8141,-0.277,0.277
Abcc6,,
Cnn1,1.104,-1.104
Lrrc30,,
Cdc14b,0.192,-0.192
Tmprss11a,-0.096,0.096
5031410I06Rik,,
Gm48111,0.096,-0.096
Gm5527,-0.941,0.941
Tox2,0.146,-0.146
Osm,-0.008,0.008
Zhx2,-0.053,0.053
Gm10486,,
Wdr90,-0.066,0.066
Sh3glb2,-0.05,0.05
Sh3gl1,-0.081,0.081
1700003E16Rik,-0.819,0.819
8030462N17Rik,0.077,-0.077
Vwa5b1,-0.488,0.488
Spesp1,,
Bbs10,-0.102,0.102
Tas2r146-ps1,,
Gm48534,,
Gm5224,,
Ei24,0.292,-0.292
Mageb8-ps,,
Slc25a32,0.184,-0.184
Ugt2b37,,
Gm5251,,
Wwp1,0.1,-0.1
Gm14295,0.471,-0.471
Hvcn1,-0.279,0.279
Gm4605,-0.819,0.819
Bard1,-0.188,0.188
Gm2830,-0.299,0.299
Gm4936,1.131,-1.131
Gm21162,,
AC159140.2,1.001,-1.001
Neurl3,0.525,-0.525
Tmem165,0.119,-0.119
Krtap13-1,,
Rbbp8nl,-0.338,0.338
Qrsl1,-0.024,0.024
Exd2,-0.101,0.101
Gm18699,,
Mogs,-0.005,0.005
Gm13243,-0.338,0.338
Trav13-4-dv7,-0.398,0.398
AL805980.1,,
