gene_name,WT_0h,KO_0h,WT_6h,KO_6h,WT_24h,KO_24h,WT_48h,KO_48h
Heatr5b,19.556,21.382,9.71,10.708,17.078,20.965,29.888,36.406
Gpatch11,17.239,19.128,13.558,14.241,20.14,23.112,27.496,32.531
Eif2ak2,58.22,55.184,6.971,8.668,31.305,33.18,92.439,123.377
Sult6b1,0.612,0.211,0.592,0.527,0.244,0.056,0.421,0.199
Cebpzos,3.284,4.205,2.092,3.626,17.01,15.837,12.621,16.312
Cebpz,130.264,132.154,126.521,106.511,106.598,105.814,88.724,74.019
Ndufaf7,12.766,18.316,16.248,16.763,34.205,32.59,28.459,36.095
Prkd3,45.949,38.604,31.878,30.84,28.113,35.551,43.567,46.436
Qpct,3.805,2.826,1.115,0.929,0.91,1.072,0.477,1.234
Cdc42ep3,23.663,22.032,18.147,12.635,11.918,14.916,14.597,20.283
Rmdn2,2.589,2.571,2.602,3.764,2.072,2.986,2.225,3.28
Cyp1b1,0.25,0.196,0.451,0.314,0.305,0.651,0.062,0.339
Atl2,84.618,86.714,35.45,32.497,41.563,49.31,85.035,66.791
Hnrnpll,21.777,23.905,50.379,55.217,147.371,238.53,135.234,127.576
Galm,2.795,2.112,1.756,4.101,9.388,27.611,11.641,20.62
Srsf7,822.168,795.813,530.663,441.101,676.404,657.185,521.844,447.669
Ttc39d,0.437,0.629,1.05,1.813,1.505,1.058,1.698,1.757
Gemin6,3.085,4.489,21.024,24.027,33.581,53.659,25.264,26.136
Dhx57,33.336,33.513,18.852,18.664,35.813,39.489,47.67,64.399
Morn2,0.155,0.404,1.655,3.894,1.759,4.839,6.141,5.393
Arhgef33,0.596,0.634,1.233,2.016,1.152,1.335,1.094,1.24
Gm10190,2.727,3.653,2.274,3.286,5.81,17.055,9.799,16.503
Sos1,114.653,124.498,31.786,33.138,54.909,56.828,90.024,82.781
Cdkl4,2.227,2.693,1.145,1.737,1.541,2.112,2.893,2.499
Map4k3,15.267,15.474,4.413,6.424,6.621,7.656,10.409,11.266
Tmem178,0.444,0.316,0.698,1.098,0.133,0.571,0.208,0.224
Thumpd2,21.981,23.88,22.904,23.698,29.612,30.325,30.141,32.75
Slc8a1,0.305,0.42,0.671,1.267,0.115,0.301,0.173,0.409
Gm11096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pkdcc,0.288,0.788,0.224,2.197,0.211,0.432,0.446,1.032
Eml4,96.51,105.824,83.821,85.455,103.003,106.725,154.65,151.813
Cox7a2l,129.577,136.033,67.405,65.489,85.166,83.193,76.379,67.117
Kcng3,1.42,1.544,3.289,5.421,1.974,2.071,2.996,1.332
Mta3,91.445,92.949,16.279,21.151,39.944,43.929,68.191,84.717
Haao,39.598,43.381,1.282,2.81,13.536,19.897,38.266,68.336
Zfp36l2,1630.285,1546.874,189.363,269.036,189.689,170.756,228.638,335.4
Thada,137.881,132.409,92.041,93.404,81.352,84.528,97.275,93.308
Plekhh2,0.279,0.435,0.629,1.159,0.245,0.693,0.312,0.222
Dync2li1,0.527,0.599,0.729,1.286,0.735,0.583,3.798,3.311
Abcg5,1.243,0.888,0.834,1.448,0.546,1.104,0.537,1.043
Abcg8,0.441,0.29,0.637,1.031,0.0,0.611,0.187,0.587
Lrpprc,60.925,65.854,90.163,81.452,115.174,106.69,118.097,74.156
Ppm1b,184.01,180.289,63.108,69.1,80.576,87.172,157.067,154.817
Slc3a1,28.128,18.714,5.017,6.117,5.437,6.64,6.585,10.455
Prepl,21.647,23.807,18.544,15.291,27.038,26.303,31.261,29.158
Camkmt,13.018,13.468,3.964,4.531,9.063,11.099,14.851,20.372
Six3,0.164,0.472,0.281,1.278,0.0,0.455,0.197,0.177
Six2,0.281,0.32,0.735,0.531,0.0,0.0,0.0,0.0
Srbd1,22.659,24.415,17.352,20.62,43.989,47.311,82.202,67.198
Prkce,19.341,24.753,12.52,15.17,11.127,13.649,18.907,20.589
Gm10309,0.385,0.196,0.686,1.117,0.0,0.0,0.15,0.0
Epas1,4.757,3.848,0.803,2.117,0.269,0.739,1.46,1.97
Tmem247,0.175,0.439,0.628,0.422,0.0,0.389,0.224,0.371
Atp6v1e2,0.762,0.532,2.045,1.246,0.495,0.338,0.52,0.24
Rhoq,25.859,22.405,26.661,9.891,33.459,7.556,107.276,32.332
Pigf,24.037,22.65,34.906,34.54,39.428,39.573,59.016,49.209
Cript,105.168,105.443,32.309,32.011,31.646,30.444,43.304,47.051
Socs5,48.909,50.13,68.694,66.166,55.935,66.756,58.822,80.251
Mcfd2,14.814,17.395,78.33,70.543,53.823,40.796,31.065,28.47
Ttc7,159.342,138.325,10.544,16.603,67.281,67.192,78.113,84.403
Stpg4,3.272,3.07,1.086,2.154,1.155,1.755,5.173,3.168
Calm2,311.058,325.334,46.875,52.776,82.699,98.668,142.141,139.322
Epcam,0.609,0.59,1.364,0.833,1.313,0.772,0.961,1.391
Msh2,36.735,40.633,19.623,21.976,60.917,65.174,78.878,79.746
Kcnk12,0.773,0.777,0.733,1.214,0.288,0.301,0.422,0.59
Msh6,59.309,52.941,58.033,60.441,138.262,152.182,191.208,167.957
Fbxo11,130.115,136.221,314.432,301.249,149.741,201.674,222.088,232.593
Foxn2,49.029,51.081,109.612,116.832,98.808,94.23,97.099,88.533
Ppp1r21,32.979,34.699,7.525,7.503,25.665,23.609,40.846,48.759
Ston1,1.807,1.781,1.159,1.485,5.409,6.615,14.134,12.556
Gtf2a1l,0.214,0.286,0.494,0.86,0.069,0.232,0.295,0.296
Lhcgr,0.374,0.263,0.688,0.878,0.11,0.38,0.192,0.382
Fshr,0.337,0.485,0.742,1.193,0.103,0.475,0.219,0.301
Gm10184,20.095,19.409,47.338,34.497,109.586,96.734,238.383,169.359
Nrxn1,0.3,0.371,0.678,0.973,0.094,0.284,0.125,0.172
Adcyap1,0.299,0.633,0.293,0.565,0.0,0.43,0.0,0.241
Mettl4,16.96,19.766,19.753,20.369,34.254,37.626,50.047,40.59
Vmn1r238,0.611,0.0,1.597,0.0,0.0,0.0,0.0,0.0
Crem,44.661,41.052,8.408,8.376,12.864,11.459,45.834,16.404
Cul2,82.903,86.379,46.38,41.466,58.208,56.85,93.868,74.838
Bambi,8.443,8.163,2.884,2.24,0.897,1.311,3.466,1.736
Lyzl1,0.245,0.403,0.73,0.324,0.114,0.119,0.266,0.277
Map3k8,48.457,65.865,48.113,51.118,44.175,84.24,280.609,216.832
Mtpap,140.936,132.608,106.355,97.364,122.368,128.981,188.977,153.342
Jcad,1.028,1.132,1.402,2.52,1.036,1.805,4.892,1.529
Svil,87.758,89.125,43.583,45.754,59.482,62.614,80.565,73.377
Zfp438,16.443,16.378,11.312,12.644,14.756,14.756,19.757,23.019
Zeb1,510.745,553.954,86.682,110.872,92.999,103.51,183.355,189.682
Arhgap12,23.794,24.859,19.631,19.527,22.978,23.657,69.566,56.534
Kif5b,170.268,176.812,86.917,78.299,131.492,127.971,170.105,147.197
Epc1,160.636,183.097,52.079,55.444,69.61,86.12,98.233,121.395
4921524L21Rik,0.265,0.617,0.752,1.679,0.309,0.534,0.352,0.231
Rab18,43.162,51.486,28.079,28.771,30.335,30.937,67.459,57.105
Mkx,0.271,0.274,0.612,0.905,0.102,0.306,0.136,0.087
Armc4,0.415,0.433,0.803,1.493,0.144,0.394,0.283,0.364
Mpp7,22.92,27.396,7.917,12.414,13.986,16.462,30.172,30.236
Wac,291.661,295.293,86.044,93.514,131.269,147.798,350.183,299.247
Fzd8,0.0,0.246,0.615,0.178,0.27,0.0,0.0,0.42
Gjd4,1.316,1.11,0.175,2.865,0.0,0.0,0.569,0.432
Ccny,120.756,118.443,66.243,63.364,64.389,66.68,109.224,93.182
Cetn1,0.974,0.186,0.984,0.537,0.0,0.0,0.285,0.0
Colec12,0.257,0.351,0.742,1.283,0.055,0.253,0.202,0.226
Thoc1,106.986,98.397,60.551,56.894,64.664,62.332,98.531,66.567
Usp14,37.105,37.986,34.234,30.579,65.348,69.101,111.863,80.393
Rock1,150.914,146.932,43.402,50.405,71.528,77.814,154.716,139.003
Greb1l,0.323,0.367,0.774,0.863,0.156,0.489,0.289,0.25
Esco1,71.88,73.577,35.377,35.862,49.01,53.561,94.362,87.651
Snrpd1,74.516,75.396,89.657,74.943,91.038,93.188,96.924,77.606
Abhd3,0.393,0.522,0.693,1.011,0.226,0.339,0.17,0.458
Mib1,59.07,58.02,22.653,24.219,43.902,48.231,72.25,57.734
Gata6,0.598,0.684,0.662,0.773,0.208,0.415,0.069,0.135
Rbbp8,43.91,46.03,20.671,22.102,27.271,31.184,65.238,59.124
Cables1,21.638,23.018,0.809,2.59,12.223,14.281,81.032,185.157
Tmem241,36.542,40.741,6.564,8.62,16.221,19.509,27.431,37.117
Riok3,161.331,157.415,82.496,79.529,130.574,119.876,178.318,171.285
Rmc1,119.736,128.556,37.46,33.67,57.072,56.763,73.94,89.455
Npc1,42.299,44.844,10.174,10.338,23.793,20.94,47.699,40.947
Ankrd29,0.57,0.776,0.797,1.47,1.507,2.126,3.767,5.281
Lama3,0.345,0.418,0.665,1.101,0.17,0.409,0.195,0.275
Ttc39c,0.301,0.681,0.591,1.353,1.129,1.382,8.517,2.62
Cabyr,6.445,7.285,1.513,2.077,0.539,0.98,1.107,1.59
Osbpl1a,0.273,0.44,1.313,1.258,1.376,1.318,3.928,1.258
Impact,112.801,126.409,53.593,53.726,103.666,86.316,97.592,86.179
Hrh4,1.591,1.889,0.995,0.794,0.484,0.488,0.624,0.389
Zfp521,0.282,0.443,0.552,1.225,0.071,0.311,0.158,0.227
Ss18,309.702,325.704,74.625,81.05,113.213,114.422,222.581,186.218
Psma8,0.567,0.877,1.146,1.389,1.102,1.405,1.16,1.238
Taf4b,96.202,103.256,35.839,31.212,32.482,28.28,46.392,26.926
Kctd1,8.584,7.257,4.911,5.289,7.219,9.394,10.532,12.025
Aqp4,0.153,0.345,0.692,1.466,0.0,0.365,0.187,0.253
Chst9,0.475,0.577,0.776,1.214,0.241,0.484,0.256,0.375
Cdh2,0.226,0.334,0.57,0.857,0.079,0.219,0.11,0.153
Dsc3,0.223,0.275,0.608,1.196,0.149,0.267,0.109,0.044
Dsc2,0.322,0.425,0.58,1.036,0.0,0.169,0.039,0.031
Dsc1,0.128,0.364,0.454,1.05,0.0,0.105,0.101,0.089
Dsg1c,0.315,0.488,0.776,0.507,0.164,0.424,0.06,0.428
Dsg1a,0.207,0.429,0.607,0.504,0.0,0.512,0.026,0.195
Dsg1b,0.311,0.296,0.555,1.284,0.179,0.418,0.248,0.22
Dsg4,0.193,0.558,0.918,0.695,0.289,0.219,0.097,0.127
Dsg3,0.145,0.402,0.801,1.091,0.05,0.411,0.03,0.148
Dsg2,0.263,0.44,0.682,1.087,0.07,0.491,0.109,0.375
Ttr,0.444,0.65,0.593,0.704,0.0,0.11,0.0,0.0
B4galt6,0.284,0.313,0.678,1.161,0.067,0.237,0.166,0.073
Trappc8,60.379,62.373,23.648,22.413,40.484,43.862,78.175,72.573
Rnf125,271.372,280.273,6.314,10.986,16.099,17.802,47.981,46.127
Rnf138,73.064,84.266,38.217,44.471,51.884,53.997,87.143,83.23
Mep1b,0.294,0.438,0.795,1.091,0.054,0.256,0.263,0.346
Garem1,0.246,0.6,0.736,1.134,0.259,0.426,0.424,0.392
Klhl14,0.245,0.371,0.656,0.777,0.161,0.281,0.078,0.153
Ccdc178,0.299,0.418,0.587,0.875,0.103,0.373,0.153,0.236
Asxl3,0.406,0.408,0.63,1.047,0.198,0.347,0.203,0.215
Nol4,0.404,0.548,0.63,1.159,0.158,0.32,0.248,0.35
Dtna,0.277,0.324,0.579,0.945,0.056,0.331,0.124,0.215
Mapre2,15.55,17.427,4.956,7.484,19.251,22.622,24.026,26.613
Zfp397,71.481,77.482,157.517,157.623,166.158,162.028,131.862,119.497
Zfp35,21.696,22.66,49.142,39.653,50.765,56.968,44.605,43.081
Zfp24,77.961,84.384,60.195,54.419,70.731,73.593,70.18,78.482
Ino80c,29.111,31.533,17.466,20.074,18.653,22.858,19.511,25.343
Galnt1,58.95,60.679,37.774,34.049,72.025,73.794,105.439,103.901
2700062C07Rik,26.194,27.293,27.843,31.989,44.169,44.143,41.696,45.815
Rprd1a,34.217,38.536,51.406,51.006,57.642,64.946,93.224,80.499
Slc39a6,22.146,24.305,42.565,43.984,40.766,32.467,72.408,32.332
Elp2,58.098,61.182,55.013,47.46,84.872,86.242,117.597,86.098
Mocos,1.68,1.912,0.641,1.318,0.515,0.367,4.39,1.405
Gm9955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fhod3,0.237,0.347,0.585,1.191,0.076,0.369,0.24,0.251
Tpgs2,10.292,9.235,4.121,5.667,4.601,6.531,8.768,10.007
AW554918,35.794,33.823,12.014,11.568,20.61,23.657,32.471,35.958
Celf4,0.281,0.384,0.656,1.329,0.098,0.321,0.162,0.243
Pik3c3,62.07,61.724,22.039,24.411,28.617,33.514,57.912,67.499
Rit2,0.31,0.429,0.664,1.013,0.138,0.305,0.156,0.256
Syt4,0.752,0.459,0.689,0.221,0.597,0.511,0.176,0.523
Slc25a46,23.571,25.593,17.065,17.875,35.561,36.981,58.079,51.251
B930094E09Rik,3.555,7.22,0.0,9.715,5.932,4.446,2.555,0.0
Sap130,54.142,52.275,31.985,34.505,41.393,48.456,67.632,62.198
Ammecr1l,85.397,80.849,59.618,57.58,64.473,70.537,71.715,74.24
Polr2d,30.94,40.794,25.221,24.247,36.143,35.924,32.806,31.748
Wdr33,161.662,176.064,85.314,79.448,119.041,123.086,195.052,189.223
Sft2d3,29.402,34.53,39.347,39.602,21.97,25.353,14.834,18.987
Lims2,2.793,2.364,1.028,1.452,0.089,0.511,1.119,0.831
Gpr17,0.302,0.0,0.111,1.582,0.243,0.444,0.0,0.137
Myo7b,0.236,0.331,0.582,0.929,0.077,0.31,0.073,0.271
Iws1,145.633,146.659,82.466,79.254,96.918,100.154,149.221,124.704
Proc,0.327,0.357,0.725,0.452,0.376,0.179,0.154,0.373
Map3k2,87.105,97.646,19.67,22.15,34.239,38.164,77.089,72.778
Ercc3,127.326,132.924,63.617,54.772,61.166,58.301,56.027,51.049
Bin1,43.636,39.219,10.875,13.348,22.083,22.346,22.319,31.802
Gm35060,0.128,0.502,1.001,0.726,0.0,0.445,0.192,0.849
Gypc,88.461,76.996,57.449,51.086,52.9,77.777,73.724,84.406
Tslp,1.109,0.667,0.333,1.071,0.0,0.443,0.0,0.206
Wdr36,110.343,103.627,95.022,88.877,111.49,113.938,130.545,83.824
Camk4,223.087,201.116,33.597,38.314,83.788,76.534,229.476,213.958
Stard4,31.243,31.147,19.776,24.933,66.075,70.312,163.929,113.193
Nrep,0.107,0.39,0.521,1.267,0.146,0.868,0.083,0.202
Epb41l4a,0.29,0.446,0.577,1.155,0.136,0.373,0.205,0.242
Apc,90.43,89.035,57.175,54.501,71.865,77.0,97.131,94.028
Srp19,70.251,64.641,76.269,67.357,86.489,73.207,64.878,64.425
Reep5,15.012,15.288,20.617,15.117,51.791,68.229,76.133,95.15
Pkd2l2,0.883,1.354,0.897,1.309,1.929,2.094,2.563,3.307
Fam13b,107.241,101.405,59.745,54.953,78.719,81.183,124.01,110.536
Wnt8a,0.458,0.857,0.86,1.683,0.0,0.596,0.72,1.272
Nme5,0.539,0.265,0.529,1.754,0.517,1.267,0.999,0.846
Brd8dc,3.376,2.901,4.272,5.61,3.76,7.582,10.178,10.721
Brd8,103.244,112.004,65.045,57.334,112.742,133.748,171.177,177.245
Kif20a,2.583,4.537,2.091,2.505,54.062,81.374,91.998,108.413
Cdc23,31.687,33.948,63.5,51.511,87.288,92.027,88.754,79.724
Gfra3,0.237,0.415,0.647,0.948,0.0,0.373,0.18,0.208
Cdc25c,1.103,1.02,1.024,1.419,13.708,22.514,41.639,55.59
Gm3550,4.263,7.01,6.003,9.839,5.575,11.032,2.041,8.408
Fam53c,85.626,79.765,48.41,41.554,58.714,65.125,69.599,77.242
Kdm3b,101.726,113.692,71.972,65.893,66.478,69.186,97.901,115.522
Reep2,6.656,7.035,13.043,14.864,24.799,18.417,11.04,12.411
Egr1,114.374,88.215,318.466,486.719,199.622,204.161,71.11,64.047
Etf1,256.427,268.05,337.999,302.897,306.026,281.375,279.492,194.306
Hspa9,200.524,221.519,405.662,302.586,457.228,357.329,395.921,203.436
Ctnna1,4.06,4.247,3.579,4.817,11.545,14.202,24.707,20.332
Lrrtm2,3.971,6.776,1.611,0.529,0.61,0.702,0.187,1.02
Sil1,26.722,27.557,20.937,20.842,24.989,28.047,45.534,39.254
Snhg4,330.284,381.811,329.586,321.767,450.971,459.731,539.991,351.705
Matr3,351.364,356.056,180.774,172.664,281.089,289.679,439.379,323.944
Paip2,280.867,310.795,48.144,54.844,71.377,91.751,143.33,172.749
Slc23a1,0.139,0.66,0.366,0.504,0.0,0.489,0.273,0.072
Mzb1,1.223,0.35,1.811,0.505,0.0,0.945,3.014,2.722
Gm50318,18.95,22.236,30.877,36.01,56.713,57.32,56.757,51.916
Prob1,10.281,12.748,15.164,14.872,20.292,20.703,22.307,25.329
Spata24,35.548,41.965,59.801,73.707,112.515,118.267,118.083,101.813
Dnajc18,22.399,24.624,14.625,12.381,25.861,23.859,28.404,28.718
Ecscr,0.061,0.376,0.791,3.399,1.004,1.196,0.721,0.495
1700066B19Rik,0.454,2.775,4.049,2.189,16.047,9.063,9.536,8.019
Sting1,51.208,44.353,16.146,20.335,73.59,73.476,84.662,119.843
Ube2d2a,225.429,229.078,104.261,104.558,166.537,163.042,266.776,237.518
Cxxc5,99.701,49.577,26.568,46.602,39.782,60.775,31.539,49.292
Psd2,2.098,1.836,0.644,1.741,0.928,1.758,1.581,1.461
Nrg2,3.612,4.005,0.608,1.095,0.204,0.441,0.337,1.844
Pura,123.223,128.649,105.684,100.639,123.206,106.605,113.249,136.135
Igip,85.713,73.497,66.346,63.1,71.401,66.898,88.027,106.837
Cystm1,9.463,8.278,6.265,4.275,4.528,3.869,3.982,2.779
Pfdn1,19.315,20.594,20.265,18.085,40.171,38.148,57.467,43.084
Hbegf,1.385,1.779,1.929,4.003,6.383,2.317,13.869,1.503
Slc4a9,0.348,0.339,0.612,1.053,0.204,0.523,0.08,0.283
Ankhd1,71.507,71.108,52.756,52.369,80.282,85.747,119.193,112.491
Maskbp3,117.117,100.151,65.021,62.483,94.87,97.21,119.568,118.953
Eif4ebp3,171.284,125.707,97.208,98.342,127.589,125.483,138.557,135.985
Sra1,107.332,91.171,80.161,74.261,98.848,78.266,67.538,71.845
Apbb3,132.047,125.469,144.827,119.671,195.707,172.054,127.618,121.074
Slc35a4,83.314,82.895,180.983,159.984,181.765,140.708,93.6,78.683
E230025N22Rik,0.102,0.473,0.801,0.482,0.187,0.413,0.217,0.083
Cd14,1.018,0.849,0.424,0.0,0.0,1.129,1.301,0.524
Tmco6,30.89,28.06,18.113,14.494,44.199,43.991,44.561,52.047
Ndufa2,65.068,76.239,43.779,53.554,62.259,54.265,37.424,36.054
Ik,187.24,199.869,87.472,82.129,100.584,104.888,93.34,99.677
Wdr55,56.808,64.877,211.565,197.726,164.994,140.92,81.338,58.957
Dnd1,31.578,34.291,53.355,49.579,62.93,53.661,23.062,32.504
Hars,83.341,84.666,75.684,62.6,93.514,76.428,69.399,56.36
Hars2,89.417,82.24,61.963,45.257,62.654,68.55,52.51,63.744
Zmat2,74.735,80.595,59.44,65.449,71.76,66.379,66.833,77.375
Pcdha1,0.589,0.662,0.703,1.388,0.27,0.609,0.427,0.491
Pcdha2,0.6,0.675,0.713,1.291,0.28,0.631,0.435,0.498
Pcdha3,0.608,0.683,0.721,1.308,0.288,0.649,0.431,0.508
Pcdha4,0.617,0.687,0.718,1.32,0.296,0.667,0.443,0.515
Gm42416,1.562,1.786,1.635,2.096,1.743,2.213,1.258,1.962
Pcdha5,0.635,0.71,0.726,1.344,0.306,0.673,0.458,0.532
Pcdha6,0.65,0.727,0.732,1.374,0.307,0.695,0.468,0.541
Gm37013,1.58,1.8,1.658,2.133,1.747,2.201,1.264,1.951
Pcdha7,0.649,0.734,0.743,1.352,0.316,0.686,0.472,0.548
Gm37388,1.585,1.81,1.667,2.13,1.759,2.213,1.27,1.964
Pcdha8,0.532,0.591,0.697,1.386,0.197,0.63,0.385,0.456
Pcdha9,0.53,0.593,0.686,1.421,0.203,0.648,0.391,0.47
Pcdha11,0.53,0.584,0.698,1.386,0.202,0.658,0.401,0.488
Pcdha12,0.541,0.613,0.708,1.387,0.22,0.668,0.437,0.516
Pcdhac1,0.322,0.363,0.634,1.265,0.198,0.565,0.271,0.244
Pcdhac2,0.285,0.401,0.669,1.392,0.166,0.555,0.083,0.123
Pcdhb1,1.362,0.284,0.0,1.825,0.796,0.495,0.0,0.0
Pcdhb2,0.0,0.681,1.045,1.51,0.0,0.0,0.0,0.0
Pcdhb3,0.0,0.194,0.194,0.561,0.991,0.516,0.0,0.24
Pcdhb4,0.0,0.713,1.046,0.0,0.0,0.87,0.0,1.164
Pcdhb5,0.748,0.0,0.0,0.601,0.0,0.553,0.0,0.257
Pcdhb6,0.0,0.587,0.587,1.823,0.0,0.0,0.3,0.0
Pcdhb7,0.0,0.967,0.84,0.91,0.462,0.0,0.0,0.0
Pcdhb8,0.667,0.211,0.211,0.61,0.0,0.285,0.0,0.261
Pcdhb9,0.473,0.481,1.673,3.439,0.0,0.0,0.0,0.0
Pcdhb10,0.815,0.773,0.773,1.656,0.0,0.0,0.0,0.0
Pcdhb11,0.127,0.166,1.047,0.828,0.0,0.442,0.255,0.205
Pcdhb12,0.185,0.242,0.798,0.7,0.679,0.644,0.0,0.0
Pcdhb13,0.0,0.0,1.44,0.572,0.0,0.0,0.0,0.0
Pcdhb14,0.295,0.507,0.338,0.366,0.186,0.225,0.13,0.0
Pcdhb15,0.315,0.525,0.787,1.516,0.0,1.053,0.0,0.0
Pcdhb16,0.276,0.563,1.122,1.107,0.0,0.748,0.216,0.347
Pcdhb17,0.431,0.158,0.627,0.785,0.0,0.633,0.242,0.195
Pcdhb18,0.112,0.583,0.292,0.632,0.0,0.388,0.0,0.18
Pcdhb19,0.382,0.206,0.206,0.661,0.0,0.961,0.0,0.127
Pcdhb20,0.608,1.158,0.0,0.298,0.0,0.0,0.0,0.0
Pcdhb21,0.0,1.128,0.621,3.337,0.0,0.831,0.0,0.0
Pcdhb22,0.413,0.889,0.553,0.875,0.0,0.887,0.128,0.655
Slc25a2,102.735,90.099,74.53,85.62,42.822,38.742,33.307,36.252
Taf7,123.992,132.58,71.891,68.6,45.766,51.28,54.065,57.129
Pcdhga1,5.318,6.196,4.793,5.195,7.779,8.728,4.761,7.698
Pcdhga2,5.529,6.422,4.92,5.349,8.061,9.043,4.949,7.974
Pcdhga3,5.693,6.612,5.049,5.514,8.297,9.29,5.107,8.176
Pcdhgb1,5.898,6.815,5.221,5.628,8.601,9.583,5.28,8.453
Pcdhga4,6.078,7.014,5.337,5.8,8.849,9.844,5.442,8.664
Pcdhgb2,6.251,7.209,5.466,5.977,9.07,10.111,5.566,8.896
Pcdhga5,6.407,7.379,5.603,6.139,9.303,10.353,5.697,9.129
Pcdhga6,6.943,7.888,6.059,6.533,9.879,10.965,6.069,9.763
Pcdhga7,7.29,8.243,6.379,6.859,10.439,11.472,6.366,10.197
Pcdhgb4,7.553,8.527,6.598,7.077,10.83,11.806,6.613,10.524
Pcdhga8,7.634,8.605,6.753,7.284,10.936,11.895,6.659,10.53
Pcdhgb5,7.653,8.571,6.522,7.076,10.519,11.737,6.595,10.326
Pcdhga9,7.67,8.48,6.014,6.753,10.182,11.679,6.366,10.196
Pcdhgb6,7.47,8.31,5.71,6.301,9.993,11.331,6.396,10.2
Pcdhga10,7.275,8.06,5.387,5.849,9.792,11.066,6.424,10.016
Pcdhgb7,6.985,7.685,4.904,5.722,9.437,10.87,6.254,9.823
Pcdhga11,6.685,7.314,4.458,5.428,8.941,10.447,6.222,9.459
Pcdhgb8,6.515,6.578,3.976,5.057,8.6,9.864,6.145,9.286
Pcdhga12,6.52,6.398,3.778,4.797,8.31,9.823,6.166,9.202
Pcdhgc3,8.601,7.774,3.64,5.24,10.433,11.811,8.777,11.998
Pcdhgc4,6.053,6.378,2.578,4.359,8.41,8.904,6.353,11.108
Pcdhgc5,4.827,5.032,2.335,3.931,7.67,8.368,5.741,10.055
Diaph1,132.461,110.37,51.845,51.677,103.443,100.043,206.271,141.126
Hdac3,48.837,49.475,65.117,57.132,73.265,81.82,66.271,68.453
Rell2,36.377,36.197,72.091,74.304,59.851,50.323,33.657,39.342
Fchsd1,50.111,46.942,20.392,24.821,15.287,17.932,17.96,28.624
Arap3,0.439,0.816,0.829,2.155,0.218,0.953,0.315,0.629
Pcdh1,1.515,1.581,0.994,1.733,1.671,1.483,1.736,2.924
Dele1,43.932,40.669,45.464,41.279,66.835,73.077,58.314,69.415
Pcdh12,0.218,0.541,0.478,2.154,0.108,0.131,0.13,0.105
Rnf14,62.673,73.727,31.806,30.523,59.732,56.705,93.066,101.361
Gnpda1,12.302,11.065,12.767,10.647,32.396,23.836,33.726,27.01
Ndfip1,50.208,57.071,169.581,166.443,153.117,157.493,232.059,186.212
Spry4,7.442,5.988,18.442,15.331,8.855,6.204,5.824,2.164
Arhgap26,34.935,42.402,4.518,5.828,9.613,13.63,21.231,23.815
Fgf1,0.303,0.44,0.751,1.06,0.151,0.474,0.166,0.309
Nr3c1,101.345,100.663,38.551,42.469,50.82,56.652,118.789,124.972
Pabpc2,2.948,3.176,4.295,4.884,2.772,4.027,2.966,1.831
Yipf5,66.083,65.713,33.661,33.644,42.48,47.974,72.512,67.413
Kctd16,0.278,0.458,0.728,1.254,0.126,0.467,0.123,0.295
Prelid2,3.484,8.557,6.516,10.408,9.657,13.324,194.378,119.389
Grxcr2,0.31,0.375,0.764,0.688,0.0,0.145,0.164,0.397
Sh3rf2,0.178,0.369,0.673,1.079,0.127,0.368,0.108,0.145
Plac8l1,1.646,1.282,3.337,4.85,3.447,1.864,1.6,1.25
Lars,22.626,20.881,133.125,108.944,149.373,116.584,191.226,89.965
Rbm27,78.448,76.876,58.364,51.754,68.954,72.502,104.755,76.23
Pou4f3,0.415,0.435,0.542,1.567,0.0,0.721,0.0,0.67
Tcerg1,70.043,75.152,138.365,122.64,172.514,177.636,248.7,188.013
Gpr151,0.0,0.0,1.366,0.599,0.0,0.0,0.0,0.0
Ppp2r2b,0.327,0.539,0.744,1.263,0.14,0.37,0.166,0.251
Stk32a,0.354,0.338,0.634,1.192,0.126,0.215,0.137,0.22
Dpysl3,0.41,0.435,0.698,1.469,0.128,0.522,0.199,0.308
Eif3j2,144.505,141.38,156.804,131.321,198.442,149.357,190.874,122.986
Jakmip2,0.251,0.421,0.615,1.329,0.127,0.204,0.068,0.098
Spink1,0.356,0.348,1.006,1.058,0.0,0.619,0.327,0.265
Scgb3a2,0.543,0.236,0.472,1.176,0.0,0.628,0.0,0.292
Gm94,0.143,0.281,0.869,1.437,0.0,0.249,0.296,0.119
Spink5,0.326,0.382,0.643,1.702,0.035,0.236,0.095,0.107
Spink14,0.499,0.169,0.846,1.577,0.0,0.45,0.0,0.0
Spink6,0.23,0.397,0.661,1.033,0.0,0.241,0.092,0.074
Spink12,0.736,0.178,1.292,0.257,0.0,0.0,0.0,0.0
Gm37797,0.34,1.054,1.687,0.643,0.0,0.592,0.511,0.275
Gm10267,0.0,0.0,0.21,2.097,0.0,0.0,0.323,0.0
Spinkl,0.285,0.692,0.615,1.57,0.215,0.562,0.363,0.63
Spink11,0.614,0.448,1.07,0.692,0.0,0.0,0.0,0.296
Gm10542,0.237,0.309,0.464,0.993,0.0,0.411,0.0,0.191
Npy6r,0.0,0.557,1.164,2.773,0.0,0.258,0.0,0.24
