,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
Armc8,ENSMUSG00000032468,Gene Expression,3059,True,0.16481255406602854,0.2238074604892127,0.2387611,1.8747196145449756e-11,0.26629261155447465
Nck1,ENSMUSG00000032475,Gene Expression,5682,True,0.36172349163936995,0.18417272671382745,0.20912917,3.6146130783153564e-11,0.3813677280765377
Msl2,ENSMUSG00000066415,Gene Expression,4927,True,0.3053414842828831,0.26341352772053134,0.47396126,-1.9899036586589677e-11,0.359173984354686
Rab6b,ENSMUSG00000032549,Gene Expression,407,True,0.03663601565090197,0.5864700155604059,0.943796,-4.016884508780949e-11,0.14010593121535175
Trf,ENSMUSG00000032554,Gene Expression,47,True,0.00401263964694996,1.1871341464243965,2.1115181,1.100702697416899e-11,0.04658047240014883
Bfsp2,ENSMUSG00000032556,Gene Expression,71,True,0.004343417244489172,0.741699093513623,1.2455693,-8.658662626500099e-12,0.0470634887038351
Tmem108,ENSMUSG00000042757,Gene Expression,679,True,0.09671958992584291,0.8888550664270013,1.5316482,3.005956013311058e-11,0.23557926769409934
Acad11,ENSMUSG00000090150,Gene Expression,541,True,0.02715180695397975,0.1883731591022502,0.16987498,-2.1448063386743365e-11,0.11033348324244224
Acpp,ENSMUSG00000032561,Gene Expression,251,True,0.02002436024352882,0.3902098499668259,0.562256,1.3984576793141793e-11,0.10124497604670807
Nudt16,ENSMUSG00000032565,Gene Expression,2399,True,0.148374382252271,0.3135034587309944,0.41313478,-8.896974441908359e-12,0.2605445944199656
Glyctk,ENSMUSG00000020258,Gene Expression,391,True,0.020263830161200758,0.164792224093974,0.124032415,-1.3822085293679056e-11,0.09569150800281621
Dusp7,ENSMUSG00000053716,Gene Expression,1984,True,0.11493342808488803,0.26162197510755153,0.3122745,-5.401734482587217e-12,0.228289679063542
Abhd14b,ENSMUSG00000042073,Gene Expression,534,True,0.035892762147070476,0.3080768482617768,0.40258518,-2.7519894699244823e-11,0.13269622242502113
Parp3,ENSMUSG00000023249,Gene Expression,1810,True,0.11126679026807501,0.3079623263379458,0.40236253,-4.988660669212901e-11,0.22684467835112695
Manf,ENSMUSG00000032575,Gene Expression,10635,True,1.3985826033454498,0.678672339864773,0.5016928,-1.0272806268403035e-10,0.5710159132880476
Mapkapk3,ENSMUSG00000032577,Gene Expression,4146,True,0.2354513974543603,0.1659912758887174,0.12636343,-6.747916967985203e-11,0.31068185937233456
Cish,ENSMUSG00000032578,Gene Expression,1056,True,0.07003992813808413,0.4972135395636174,0.7702767,-7.641865547424858e-11,0.18416892482682323
Cacna2d2,ENSMUSG00000010066,Gene Expression,152,True,0.011367503650581747,0.4954483557028417,0.7668451,2.7857440074344667e-11,0.07669641398235154
Rassf1,ENSMUSG00000010067,Gene Expression,6660,True,0.44963143505336256,0.25299976679614045,0.43915725,-3.9871304408122517e-11,0.42073748755654683
Hyal1,ENSMUSG00000010051,Gene Expression,429,True,0.025332222012895138,0.3800426370960825,0.5424904,1.4820016020701145e-11,0.11144329989750625
Rbm5,ENSMUSG00000032580,Gene Expression,8610,True,0.6731907505725864,0.46417048749468104,0.74023217,-3.075503965378054e-10,0.5023258678544594
Rbm6,ENSMUSG00000032582,Gene Expression,7184,True,0.47697933667806097,0.16883639581562127,0.15787335,-4.4770466268274055e-11,0.42254738942276815
Uba7,ENSMUSG00000032596,Gene Expression,2516,True,0.16295564037963634,0.2955704293206732,0.37827203,4.869504761508771e-11,0.27348966552290627
Ip6k1,ENSMUSG00000032594,Gene Expression,3645,True,0.23246558035689507,0.2865114505422262,0.3606609,9.246498437840472e-11,0.32031304183247206
Rnf123,ENSMUSG00000041528,Gene Expression,2349,True,0.14313598641486494,0.2904084826697892,0.36823696,1.6681827078578173e-11,0.25606470302207285
Dag1,ENSMUSG00000039952,Gene Expression,508,True,0.027166491420053365,0.2934957206379527,0.3742387,-1.3266024391059784e-11,0.11272154361009179
Tcta,ENSMUSG00000039461,Gene Expression,618,True,0.03469472555828509,0.18833322734365546,0.16979735,-2.3751744269023208e-11,0.12596124644390097
Gpx1,ENSMUSG00000063856,Gene Expression,9516,True,0.9052156362005487,0.5182396381056206,0.693818,7.439424625065029e-11,0.5135695801648957
Klhdc8b,ENSMUSG00000032609,Gene Expression,133,True,0.006591398137529236,0.24611168715604922,0.2821217,-5.5804683441434124e-12,0.055076096361607686
Arih2,ENSMUSG00000064145,Gene Expression,4114,True,0.2389450993404188,0.22021992518917607,0.23178674,6.633012195529893e-11,0.3179053636991026
Slc25a20,ENSMUSG00000032602,Gene Expression,3075,True,0.171369898060908,0.2045271126364801,0.2012791,-4.4484872209541794e-12,0.27077750198351286
Nckipsd,ENSMUSG00000032598,Gene Expression,420,True,0.020329160396159906,0.15690479575524363,0.108698845,6.1166699288119964e-12,0.09505629125373272
Col7a1,ENSMUSG00000025650,Gene Expression,67,True,0.003416466763514371,0.25083948908144094,0.29131275,-4.706658354313127e-12,0.039912513698295994
Pfkfb4,ENSMUSG00000025648,Gene Expression,220,True,0.012695732260623996,0.3159973269569435,0.417983,2.354322143054098e-11,0.0779801430937242
Shisa5,ENSMUSG00000025647,Gene Expression,12857,True,2.1283202409923203,1.1383644661432573,0.5235162,-5.5516723331149145e-11,0.5035870922493111
Camp,ENSMUSG00000038357,Gene Expression,6,True,0.0038417618377003474,3.055665062736756,5.7440395,-2.3750115184347564e-12,0.04164919695409702
Dhx30,ENSMUSG00000032480,Gene Expression,4159,True,0.24333281301557574,0.2680126473976636,0.32469827,6.324820405082649e-11,0.3230200076826243
Cspg5,ENSMUSG00000032482,Gene Expression,149,True,0.0074500666171877445,0.33634906610231546,0.45754784,1.554984595538894e-11,0.05979756850808626
Ngp,ENSMUSG00000032484,Gene Expression,13,True,0.02548090551806785,5.500191960322356,10.496326,-8.898836252966236e-12,0.06296826048380044
Klhl18,ENSMUSG00000054792,Gene Expression,1479,True,0.08421172101968269,0.3070507106959341,0.4005903,5.6241588436349267e-11,0.19748787342392815
Setd2,ENSMUSG00000044791,Gene Expression,6907,True,0.462614146214546,0.3106421375183517,0.6318049,1.384048619296774e-10,0.42888952323342594
Nbeal2,ENSMUSG00000056724,Gene Expression,6693,True,0.43362601641442056,0.2197136917368819,0.32791126,2.6157204155800326e-11,0.4114712446182719
Pth1r,ENSMUSG00000032492,Gene Expression,67,True,0.005433486871098792,0.4721325412634631,0.721518,-4.248589197955236e-12,0.05391289051260492
Tmie,ENSMUSG00000049555,Gene Expression,139,True,0.01758536521945593,0.7870257130049196,1.3336867,-1.1144413115148166e-11,0.10041229590426579
Als2cl,ENSMUSG00000044037,Gene Expression,855,True,0.07881765858600175,0.632264539665134,1.0328228,-4.574686980493944e-11,0.20477951177259957
Ccrl2,ENSMUSG00000043953,Gene Expression,1044,True,0.06703752194239249,0.7515640704459832,1.2647474,-4.925110851770698e-12,0.17881401849281164
Epm2aip1,ENSMUSG00000046785,Gene Expression,3543,True,0.21556169636995043,0.34448421040107435,0.47336298,1.6587495318312404e-10,0.3079135743582436
Arpp21,ENSMUSG00000032503,Gene Expression,9,True,0.0027883100259602934,1.4519987570605226,2.6264288,2.592270081066801e-12,0.04198252659649636
Ubp1,ENSMUSG00000009741,Gene Expression,4836,True,0.2785684775502462,0.16026327884773933,0.12922098,-4.435268362443252e-11,0.33678665168585487
Fbxl2,ENSMUSG00000032507,Gene Expression,552,True,0.03226257296477055,0.24076975631043737,0.27173668,-1.505336300662173e-11,0.12330883784152538
Bcl2a1c,ENSMUSG00000053820,Gene Expression,86,True,0.004124769144421385,0.15413025184313658,0.10330498,8.51964740084528e-12,0.04247361153378732
Cmtm6,ENSMUSG00000032434,Gene Expression,5178,True,0.30477402242028434,0.15414993822876494,0.108789474,-1.5616250549786554e-11,0.3499994668305864
Cmtm7,ENSMUSG00000032436,Gene Expression,10129,True,1.388979413833631,0.7712330467669863,0.7208709,5.1569063284763884e-11,0.5988874343987808
Rps27rt,ENSMUSG00000050621,Gene Expression,9065,True,0.7505005330421977,0.5883183317498671,1.0642104,1.8311656478643723e-10,0.518029633865375
Tgfbr2,ENSMUSG00000032440,Gene Expression,6047,True,0.4407238619331143,0.4424906899516385,1.0724583,5.179310121539509e-11,0.42811838350928944
Eomes,ENSMUSG00000032446,Gene Expression,3667,True,0.25426680739617125,0.5718648827404404,0.9154028,-1.5676418077140278e-10,0.3431231447850058
Golga4,ENSMUSG00000038708,Gene Expression,6825,True,0.4722841190297907,0.39485054626289057,0.9132393,-1.590275224140953e-10,0.43851205910754687
Acvr2b,ENSMUSG00000061393,Gene Expression,50,True,0.0021530163032351594,0.4259598760303584,0.6317559,-1.2670244852539135e-11,0.03186293852647847
Cx3cr1,ENSMUSG00000052336,Gene Expression,3204,True,0.5039332292416647,1.5604932316694853,4.8089547,1.2019852189654093e-11,0.5403878675112039
Csrnp1,ENSMUSG00000032515,Gene Expression,5702,True,0.3950166348093286,0.3612630087678781,0.8009858,-1.4950342794752536e-10,0.4082130915369067
Ulk4,ENSMUSG00000040936,Gene Expression,419,True,0.021423395456485615,0.21270752727521622,0.21718225,-1.3345461662862537e-11,0.0994807524878913
Vipr1,ENSMUSG00000032528,Gene Expression,224,True,0.02496424880451055,0.554640794095838,0.8819183,-1.71148145127257e-11,0.1176090173214233
Nktr,ENSMUSG00000032525,Gene Expression,11026,True,1.070901552243294,0.36540237151213373,0.25162944,5.106482278992219e-11,0.5499216961085646
Pomgnt2,ENSMUSG00000066235,Gene Expression,18,True,0.0020026549994378354,0.5862910726082093,0.94344807,1.2097420377699525e-11,0.03359653498441197
Snrk,ENSMUSG00000038145,Gene Expression,3694,True,0.23749368639370366,0.3261268933251398,0.4376754,-3.304590506994533e-11,0.3241535608352565
Tcaim,ENSMUSG00000046603,Gene Expression,754,True,0.043102747355977855,0.3162577920662317,0.41848934,-4.527924492756932e-12,0.14312898189689519
Zfp445,ENSMUSG00000047036,Gene Expression,4182,True,0.25931912900123977,0.3710640698061865,0.5250356,-9.532472616330385e-12,0.3386863069294432
Zkscan7,ENSMUSG00000063488,Gene Expression,245,True,0.016333800569135932,0.3743000119280215,0.5313264,-1.7772727146836696e-11,0.08956298189921534
Kif15,ENSMUSG00000036768,Gene Expression,6359,True,0.5858902016914538,0.40037622222428826,0.5737536,5.2151499844036416e-11,0.40905417655805404
Tmem42,ENSMUSG00000066233,Gene Expression,1856,True,0.11153346577082082,0.32039945456507074,0.42654094,-9.43714789016708e-11,0.2264219640340452
Clec3b,ENSMUSG00000025784,Gene Expression,176,True,0.011078979136451261,0.25796427751619216,0.3051637,-2.8626809251680867e-11,0.07298826530987634
Lars2,ENSMUSG00000035202,Gene Expression,3982,True,0.20301144203202992,0.45672600104862393,0.6915668,-7.891099987705996e-11,0.29249146564155754
Limd1,ENSMUSG00000025239,Gene Expression,7135,True,0.4891420516680665,0.2666426201263384,0.48475328,1.616194737085031e-10,0.4327726824683877
Ccr9,ENSMUSG00000029530,Gene Expression,1373,True,0.18456463521305133,1.3805639928610438,2.487556,-2.4964510537645636e-11,0.3270180965447454
Lztfl1,ENSMUSG00000025245,Gene Expression,4371,True,0.27546082258072174,0.37764170994993457,0.5378229,-6.145745211499176e-11,0.34836718076585305
Fyco1,ENSMUSG00000025241,Gene Expression,2737,True,0.19142647685884273,0.4402019453586981,0.6594432,-1.367425749568362e-10,0.3020801683026728
Cxcr6,ENSMUSG00000048521,Gene Expression,8282,True,0.9529483264005523,1.171398742064424,2.5835369,1.0123287325363362e-11,0.6779915124770525
Xcr1,ENSMUSG00000060509,Gene Expression,38,True,0.002779295856521014,1.0284802192601565,1.8030868,3.090485144418453e-13,0.03753021263492627
Ccr1,ENSMUSG00000025804,Gene Expression,139,True,0.01337844971508032,2.1527830675238007,3.98879,2.7604451951456736e-11,0.0817042126911329
Ccr2,ENSMUSG00000049103,Gene Expression,6129,True,0.8137914759018721,1.4393911576476108,3.285184,-1.8655657101770802e-10,0.6731089788937185
Ccr5,ENSMUSG00000079227,Gene Expression,6567,True,0.6323672886639652,0.8774557932070648,1.8187482,-8.358290442495938e-12,0.5574712182502379
2010315B03Rik,ENSMUSG00000074829,Gene Expression,1290,True,0.07273094650460377,0.265064278547893,0.3189665,-2.335455791000944e-11,0.18279108789102166
Sfi1,ENSMUSG00000023764,Gene Expression,1076,True,0.08952471109603334,0.7848921401140652,1.3295388,-4.7809756457067186e-11,0.21600244565925653
Pik3ip1,ENSMUSG00000034614,Gene Expression,2647,True,0.24606014640086815,0.7657267403118289,1.2922803,3.4981490390990736e-11,0.353836176335003
Slc35e4,ENSMUSG00000048807,Gene Expression,449,True,0.024127202012456557,0.3058586678134365,0.3982729,-4.1307381337431666e-12,0.10597722251283523
Tcn2,ENSMUSG00000020432,Gene Expression,305,True,0.024503274956730423,0.4616650623559225,0.70116866,-3.389768362892407e-11,0.11168594988788164
Rnf215,ENSMUSG00000003581,Gene Expression,1529,True,0.08247001908384838,0.177123376764749,0.14800481,6.19610720061475e-11,0.1916048167074448
Ccdc157,ENSMUSG00000051427,Gene Expression,139,True,0.00668990240118454,0.158760926136489,0.11230726,-1.6284640719564407e-12,0.054523984270899384
Osm,ENSMUSG00000058755,Gene Expression,941,True,0.0499677857369029,0.6640193901801303,1.094556,4.7503488538046416e-11,0.15212415017782918
Mtmr3,ENSMUSG00000034354,Gene Expression,3820,True,0.21582532988123326,0.16534413778278903,0.12510537,5.266691120522537e-11,0.3009074646720387
Emid1,ENSMUSG00000034164,Gene Expression,59,True,0.005989474561789914,0.7646886750498166,1.2902623,2.08041773656283e-11,0.057323225461920556
Kremen1,ENSMUSG00000020393,Gene Expression,886,True,0.04927685464375254,0.2638040443707847,0.31651655,2.089200248412409e-11,0.15139292863262374
Znrf3,ENSMUSG00000041961,Gene Expression,908,True,0.06861012906188797,0.5080127985353093,0.79127103,-1.4485665784890727e-11,0.18780049778964045
Xbp1,ENSMUSG00000020484,Gene Expression,5480,True,0.3251157922063564,0.15298859913375773,0.104908146,-3.633013977604041e-11,0.34644192126785933
Ccdc117,ENSMUSG00000020482,Gene Expression,2214,True,0.11304390819299498,0.1568013226340451,0.10849769,1.3027712575651525e-11,0.2199796914481744
Polm,ENSMUSG00000020474,Gene Expression,1593,True,0.08610085265395524,0.2431581462503648,0.27637982,-3.113941054667926e-11,0.1972500285038908
Camk2b,ENSMUSG00000057897,Gene Expression,357,True,0.027926408882727963,0.4975028634977747,0.7708392,-5.972379571826527e-12,0.12007741041926974
Nudcd3,ENSMUSG00000053838,Gene Expression,5819,True,0.36473005028589056,0.22968505226327265,0.36123672,4.010961622353077e-12,0.38381367678514194
H2az2,ENSMUSG00000041126,Gene Expression,11094,True,1.4012638272344229,0.8791260597816677,0.976355,3.544851017976704e-10,0.6589668008038241
Ccm2,ENSMUSG00000000378,Gene Expression,6227,True,0.4009788425969213,0.15370197726496473,0.10729234,1.2216785254301037e-10,0.3953203222531807
Ramp3,ENSMUSG00000041046,Gene Expression,80,True,0.008228428030922547,0.6930262297276379,1.1509467,-1.1033763841561341e-12,0.06697924560491396
Tns3,ENSMUSG00000020422,Gene Expression,31,True,0.002390453328004218,0.6708837491639786,1.1079006,-1.3516748280187223e-12,0.035516891665878195
Upp1,ENSMUSG00000020407,Gene Expression,61,True,0.006610740210020413,1.3456668425710259,2.419714,-1.7431516331216657e-11,0.06137430957965511
Ddc,ENSMUSG00000020182,Gene Expression,48,True,0.0059033420940314595,0.5792639107283062,0.9297869,4.062790272523359e-11,0.05786890427173302
Plek,ENSMUSG00000020120,Gene Expression,9777,True,1.0118745690104696,0.5064876427692948,0.6598171,-7.608042646540092e-11,0.5933022411056751
Cnrip1,ENSMUSG00000044629,Gene Expression,311,True,0.02231718953878683,0.3486766805180944,0.48151335,3.9899406118777345e-11,0.10503788012221532
Spred2,ENSMUSG00000045671,Gene Expression,1599,True,0.08732775229003766,0.23965569930076022,0.2695709,6.672730831431269e-12,0.19792257208522687
Cep68,ENSMUSG00000044066,Gene Expression,1433,True,0.0752604459640434,0.1988426719605996,0.19022825,4.1625130424642676e-11,0.1826264463680069
Sertad2,ENSMUSG00000049800,Gene Expression,3697,True,0.22305428378713152,0.33867439127044496,0.46206838,6.863380283757876e-11,0.31267464255282607
Aftph,ENSMUSG00000049659,Gene Expression,5160,True,0.32172156890412396,0.24556586845981684,0.4143123,1.4595760878779856e-10,0.3657288572977728
Peli1,ENSMUSG00000020134,Gene Expression,9815,True,0.8918016966996362,0.8403170796708258,1.6256518,-2.364313862398038e-11,0.5655749119231038
Vps54,ENSMUSG00000020128,Gene Expression,4267,True,0.2640680155036301,0.2734892458632532,0.33534506,-1.8238797605912134e-10,0.3383330455884583
Ehbp1,ENSMUSG00000042302,Gene Expression,34,True,0.0020965745470462047,0.5090144525984446,0.7932183,-6.675213246175105e-12,0.03247496508581207
Zrsr1,ENSMUSG00000044068,Gene Expression,1074,True,0.0782815714898439,0.5526652558148377,0.87807775,2.9478830233974435e-11,0.19873815259968355
Rel,ENSMUSG00000020275,Gene Expression,7856,True,0.6349143938583526,0.5092747643993265,0.85793704,-9.521363810351718e-11,0.5026066310442432
Papolg,ENSMUSG00000020273,Gene Expression,2172,True,0.1247752001721541,0.28623330653326273,0.36012018,1.8111697971027728e-11,0.23723417322747814
Bcl11a,ENSMUSG00000000861,Gene Expression,56,True,0.013167059343026862,1.5510067420193898,2.8189056,-2.853593929635084e-12,0.08996335089831628
Ccdc88a,ENSMUSG00000032740,Gene Expression,178,True,0.009620102227341693,0.5248663730034492,0.8240353,1.5927172996452016e-11,0.06793117688128711
Erlec1,ENSMUSG00000020311,Gene Expression,5229,True,0.32258592918684276,0.1760881903690599,0.1821097,-2.7023877203242082e-11,0.36108069821536753
Cpeb4,ENSMUSG00000020300,Gene Expression,3153,True,0.1877845444282376,0.24395226691393912,0.27792364,1.715845070939469e-11,0.28808616274643306
Nsg2,ENSMUSG00000020297,Gene Expression,1400,True,0.16701388951240367,0.8345275597843279,1.4260327,-6.733798234129636e-11,0.30294237698452764
Hba-a1,ENSMUSG00000069919,Gene Expression,64,True,0.0037542734164335463,0.4734413766550463,0.7240624,-3.718657286266384e-12,0.04373367860953634
Hba-a2,ENSMUSG00000069917,Gene Expression,26,True,0.0020813574459604056,0.9647360159710123,1.6791648,1.0430590391938446e-11,0.033443842833252364
Stk10,ENSMUSG00000020272,Gene Expression,8270,True,0.6211463677634625,0.2908261285432734,0.28786987,7.561125007881591e-11,0.4735033157980414
Npm1,ENSMUSG00000057113,Gene Expression,12903,True,2.569574193697571,1.827532715226437,0.91683686,-1.0962855506820858e-10,0.5412813903088097
Lcp2,ENSMUSG00000002699,Gene Expression,9026,True,0.7217282726031222,0.22779569998412727,0.12338463,-1.1026676838375667e-10,0.49610841977970754
Dock2,ENSMUSG00000020143,Gene Expression,11888,True,1.3246506932405337,0.713360764397778,0.7825223,2.0653225215951362e-11,0.568703666257232
Insyn2b,ENSMUSG00000069911,Gene Expression,152,True,0.00943615455885435,0.3568732547934477,0.4974479,3.0606622282283446e-12,0.0682223244890943
